PitchNo,Date,Time,UTCDate,UTCTime,PAofInning,PitchofPA,Pitcher,PitcherId,PitcherThrows,PitcherTeam,Batter,BatterId,BatterSide,BatterTeam,PitcherSet,Inning,Top/Bottom,Outs,Balls,Strikes,TaggedPitchType,AutoPitchType,PitchCall,KorBB,TaggedHitType,AutoHitType,PlayResult,OutsOnPlay,RunsScored,Notes,RelSpeed,VertRelAngle,HorzRelAngle,SpinRate,SpinAxis,Tilt,RelHeight,RelSide,Extension,VertBreak,InducedVertBreak,HorzBreak,PlateLocHeight,PlateLocSide,ZoneSpeed,VertApprAngle,HorzApprAngle,ZoneTime,ExitSpeed,Angle,Direction,HitSpinRate,PositionAt110X,PositionAt110Y,PositionAt110Z,Distance,LastTrackedDistance,Bearing,HangTime,pfxx,pfxz,x0,y0,z0,vx0,vy0,vz0,ax0,ay0,az0,HomeTeam,AwayTeam,Stadium,Level,League,GameID,PitchUID,GameUID,System,HomeTeamForeignID,AwayTeamForeignID,GameForeignID,Catcher,CatcherId,CatcherThrows,CatcherTeam,EffectiveVelo,MaxHeight,MeasuredDuration,SpeedDrop,PitchLastMeasuredX,PitchLastMeasuredY,PitchLastMeasuredZ,PitchTrajectoryXc0,PitchTrajectoryXc1,PitchTrajectoryXc2,PitchTrajectoryYc0,PitchTrajectoryYc1,PitchTrajectoryYc2,PitchTrajectoryZc0,PitchTrajectoryZc1,PitchTrajectoryZc2,ContactPositionX,ContactPositionY,ContactPositionZ,HitSpinAxis,HitTrajectoryXc0,HitTrajectoryXc1,HitTrajectoryXc2,HitTrajectoryXc3,HitTrajectoryXc4,HitTrajectoryXc5,HitTrajectoryXc6,HitTrajectoryXc7,HitTrajectoryXc8,HitTrajectoryYc0,HitTrajectoryYc1,HitTrajectoryYc2,HitTrajectoryYc3,HitTrajectoryYc4,HitTrajectoryYc5,HitTrajectoryYc6,HitTrajectoryYc7,HitTrajectoryYc8,HitTrajectoryZc0,HitTrajectoryZc1,HitTrajectoryZc2,HitTrajectoryZc3,HitTrajectoryZc4,HitTrajectoryZc5,HitTrajectoryZc6,HitTrajectoryZc7,HitTrajectoryZc8,ThrowSpeed,PopTime,ExchangeTime,TimeToBase,CatchPositionX,CatchPositionY,CatchPositionZ,ThrowPositionX,ThrowPositionY,ThrowPositionZ,BasePositionX,BasePositionY,BasePositionZ,ThrowTrajectoryXc0,ThrowTrajectoryXc1,ThrowTrajectoryXc2,ThrowTrajectoryYc0,ThrowTrajectoryYc1,ThrowTrajectoryYc2,ThrowTrajectoryZc0,ThrowTrajectoryZc1,ThrowTrajectoryZc2,Catcher Pos,Unnamed: 157,umpire,season
226,2021/10/18,24:36.7,2021/10/18,24:36.7,3,1,"Kosuke, Morita",1000073314,Right,KEI_KEI,"Jinto, Miyazaki",1000074131,Right,RIK,Undefined,7,Bottom,2,0,0,Fastball,Four-Seam,BallCalled,Undefined,Undefined,,Undefined,0,0,,147.03602,-1.762803,-4.355675,2276.786238,175.729506,11:45,1.661679,0.439785,1.824759,-27.0349,60.2389,-4.2415,0.891754,-0.835445,131.10231,-3.900478,-4.654089,0.421887,,,,,,,,,,,,-1.7426,33.2118,-0.33462,15.24,1.617286,3.08608,-40.213367,-1.29631,-0.35949,10.520261,-2.955087,RIK,KEI_KEI,JinguStadium,TeamExclusive,Team,20211018-JinguStadium-2,73802670-2fe4-11ec-92d8-01c9a8af093c,ac41f0bb-f905-49e2-ab75-3b7652dbfde4,v3,,,,"Shogo, Fukui",1000073400,Right,KEI_KEI,143.78243,,,15.93371,,,,16.612735,-40.5709,5.260131,1.659634,-1.195881,-1.477544,-0.439708,3.098297,-0.179745,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,山口 智久,21A
227,2021/10/18,24:59.1,2021/10/18,24:59.1,3,2,"Kosuke, Morita",1000073314,Right,KEI_KEI,"Jinto, Miyazaki",1000074131,Right,RIK,Undefined,7,Bottom,2,1,0,Curveball,Curveball,StrikeCalled,Undefined,Undefined,,Undefined,0,0,,115.3362,2.860965,-0.887116,2522.386777,20.436483,6:45,1.683242,0.324964,1.675483,-191.6805,-49.6996,-20.309,0.582865,-0.13106,105.42878,-10.833857,-2.315277,0.538108,,,,,,,,,,,,9.485,-25.8286,-0.299644,15.24,1.744024,0.578998,-31.689437,0.848039,1.227596,6.038367,-13.149524,RIK,KEI_KEI,JinguStadium,TeamExclusive,Team,20211018-JinguStadium-2,80e987c0-2fe4-11ec-92d8-01c9a8af093c,ac41f0bb-f905-49e2-ab75-3b7652dbfde4,v3,,,,"Shogo, Fukui",1000073400,Right,KEI_KEI,112.72827,,,9.90743,,,,16.766009,-31.978893,3.019184,1.688264,1.478377,-6.574762,-0.325989,0.520152,0.613798,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,山口 智久,21A
228,2021/10/18,25:18.0,2021/10/18,25:18.0,3,3,"Kosuke, Morita",1000073314,Right,KEI_KEI,"Jinto, Miyazaki",1000074131,Right,RIK,Undefined,7,Bottom,2,1,1,Cutter,Slider,InPlay,Undefined,FlyBall,LineDrive,HomeRun,0,1,,136.26406,-0.913693,-1.940673,2230.34123,200.205844,12:45,1.658476,0.437746,1.785718,-67.6507,31.0259,10.32,0.723066,-0.00881,125.31227,-5.871137,-1.21211,0.448603,156.82423,24.38516,-21.131499,1892.438351,30.574542,14.137217,-13.759449,112.524327,,-31.032441,4.580334,-6.6246,17.404,-0.390497,15.24,1.631125,1.221632,-37.49047,-0.854601,-1.222984,7.142598,-6.593663,RIK,KEI_KEI,JinguStadium,TeamExclusive,Team,20211018-JinguStadium-2,8bf98fc0-2fe4-11ec-92d8-01c9a8af093c,ac41f0bb-f905-49e2-ab75-3b7652dbfde4,v3,,,,"Shogo, Fukui",1000073400,Right,KEI_KEI,135.21993,19.642137,,10.9518,,,,16.654206,-37.75894,3.571299,1.658589,-0.606764,-3.296831,-0.437279,1.267601,-0.611492,0.436458,0.698042,0.019745,145.492927,0.436893,36.99873,-7.940454,1.96672,-0.399736,0.065202,-0.00924,0.001126,-7.1e-05,0.698203,17.980169,-4.273242,-0.215782,0.218027,-0.09323,0.025057,-0.003578,0.000203,0.019765,-14.304536,0.012693,0.329046,-0.134065,0.03299,-0.005293,0.000489,-1.9e-05,,,,,,,,,,,,,,,,,,,,,,,,,山口 智久,21A
229,2021/10/18,26:02.9,2021/10/18,26:02.9,4,1,"Kosuke, Morita",1000073314,Right,KEI_KEI,"Yosuke, Kuroiwa",1000089907,Right,RIK,Undefined,7,Bottom,2,0,0,Curveball,Curveball,BallCalled,Undefined,Undefined,,Undefined,0,0,,117.63857,0.186634,-0.555452,2575.517434,36.460254,7:15,1.697378,0.311166,1.711578,-175.5768,-40.4642,-33.1167,-0.005297,-0.178013,108.65686,-12.319464,-2.896326,0.524931,,,,,,,,,,,,16.5191,-19.76,-0.29404,15.24,1.688466,0.452561,-32.378,-0.554228,2.238827,6.145616,-12.484719,RIK,KEI_KEI,JinguStadium,TeamExclusive,Team,20211018-JinguStadium-2,a6e5f4e0-2fe4-11ec-92d8-01c9a8af093c,ac41f0bb-f905-49e2-ab75-3b7652dbfde4,v3,,,,"Shogo, Fukui",1000073400,Right,KEI_KEI,115.55793,,,8.98171,,,,16.729929,-32.659577,3.072808,1.700755,0.01779,-6.24236,-0.312426,0.349984,1.119413,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,山口 智久,21A
230,2021/10/18,26:18.4,2021/10/18,26:18.4,4,2,"Kosuke, Morita",1000073314,Right,KEI_KEI,"Yosuke, Kuroiwa",1000089907,Right,RIK,Undefined,7,Bottom,2,1,0,Fastball,Four-Seam,StrikeCalled,Undefined,Undefined,,Undefined,0,0,,145.16154,-1.85394,-2.641206,2200.182251,199.880364,12:45,1.675743,0.433165,1.749552,-37.9304,50.2942,17.1215,0.76954,-0.145736,132.04945,-4.714015,-1.436706,0.424179,,,,,,,,,,,,-10.6211,27.7986,-0.367417,15.24,1.625927,1.74794,-39.854366,-1.419997,-2.19819,8.700213,-4.053312,RIK,KEI_KEI,JinguStadium,TeamExclusive,Team,20211018-JinguStadium-2,b01507e0-2fe4-11ec-92d8-01c9a8af093c,ac41f0bb-f905-49e2-ab75-3b7652dbfde4,v3,,,,"Shogo, Fukui",1000073400,Right,KEI_KEI,143.00554,,,13.11209,,,,16.689593,-40.169565,4.350107,1.674712,-1.27315,-2.026656,-0.432186,1.827578,-1.099095,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,山口 智久,21A
231,2021/10/18,26:34.0,2021/10/18,26:34.0,4,3,"Kosuke, Morita",1000073314,Right,KEI_KEI,"Yosuke, Kuroiwa",1000089907,Right,RIK,Undefined,7,Bottom,2,1,1,Cutter,Slider,FoulBall,Undefined,Undefined,GroundBall,Undefined,0,0,,136.89186,-1.593965,-1.606084,2167.79934,164.361418,11:30,1.661459,0.419974,1.766232,-70.7893,26.1003,-6.5886,0.501362,-0.101377,127.58913,-6.723763,-2.070883,0.444522,124.8308,-40.650768,-169.024274,,,,,0.232625,,179.054072,0.023379,2.4528,15.0781,-0.379222,15.24,1.616327,1.088105,-37.70373,-1.328541,0.463717,6.338897,-6.956105,RIK,KEI_KEI,JinguStadium,TeamExclusive,Team,20211018-JinguStadium-2,b94c3130-2fe4-11ec-92d8-01c9a8af093c,ac41f0bb-f905-49e2-ab75-3b7652dbfde4,v3,,,,"Shogo, Fukui",1000073400,Right,KEI_KEI,136.46121,0.529196,,9.30273,,,,16.674152,-37.94408,3.169448,1.6617,-1.064789,-3.478052,-0.420146,1.070523,0.231859,0.37245,0.529196,0.121183,,0.372651,-25.880112,,,,,,,,0.529372,-22.635803,,,,,,,,0.121222,-5.019207,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,山口 智久,21A
232,2021/10/18,27:02.5,2021/10/18,27:02.5,4,4,"Kosuke, Morita",1000073314,Right,KEI_KEI,"Yosuke, Kuroiwa",1000089907,Right,RIK,Undefined,7,Bottom,2,1,2,Fastball,Four-Seam,InPlay,Undefined,FlyBall,LineDrive,Out,1,0,,145.81641,-0.552947,-2.60264,2113.096157,210.857178,1:00,1.679438,0.455695,1.727786,-40.3635,46.8801,26.3497,1.118497,-0.020945,132.98157,-3.577917,-0.751113,0.421814,135.02324,25.312187,19.662309,3910.890322,30.439025,13.817381,14.056739,82.279355,,33.064046,3.977622,-15.1908,25.0081,-0.390702,15.24,1.66219,1.681248,-40.070312,-0.533092,-3.190647,8.483304,-4.554,RIK,KEI_KEI,JinguStadium,TeamExclusive,Team,20211018-JinguStadium-2,ca59bb50-2fe4-11ec-92d8-01c9a8af093c,ac41f0bb-f905-49e2-ab75-3b7652dbfde4,v3,,,,"Shogo, Fukui",1000073400,Right,KEI_KEI,143.80729,15.602452,,12.83484,,,,16.71169,-40.380682,4.241652,1.678646,-0.36648,-2.277,-0.454347,1.797981,-1.595324,-0.020381,1.04286,0.018995,218.916901,-0.020748,31.938415,-7.070814,1.663378,-0.417532,0.113203,-0.026512,0.003845,-0.000234,1.043325,16.023421,-4.631871,0.038909,0.113772,-0.064319,0.019094,-0.002763,0.000152,0.019104,11.405722,0.517632,-0.366187,0.11325,-0.023699,0.003256,-0.00022,3e-06,,,,,,,,,,,,,,,,,,,,,,,,,山口 智久,21A
233,2021/10/18,29:11.5,2021/10/18,29:11.5,1,1,"Miya, Kaito",1000076330,Left,RIK,"Masaya, Hagio",1000073449,Right,KEI_KEI,Undefined,8,Top,0,0,0,Slider,Slider,StrikeCalled,Undefined,Undefined,,Undefined,0,0,,125.26479,-0.056222,1.654809,2186.276487,219.234723,1:15,1.611346,-0.679416,1.693122,-99.1599,18.6954,12.4499,0.603729,-0.083515,115.78139,-7.211595,2.529095,0.490263,,,,,,,,,,,,-5.2232,10.5543,0.634807,15.24,1.601991,-1.05229,-34.464209,-0.41428,-0.816763,5.898936,-8.156248,RIK,KEI_KEI,JinguStadium,TeamExclusive,Team,20211018-JinguStadium-2,1750f2c0-2fe5-11ec-92d8-01c9a8af093c,ac41f0bb-f905-49e2-ab75-3b7652dbfde4,v3,,,,"Yosuke, Kuroiwa",1000089907,Right,RIK,123.72949,,,9.4834,,,,16.746716,-34.721142,2.949468,1.612299,-0.059027,-4.078124,0.679865,-1.016716,-0.408382,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9,,山口 智久,21A
234,2021/10/18,29:20.6,2021/10/18,29:20.6,1,2,"Miya, Kaito",1000076330,Left,RIK,"Masaya, Hagio",1000073449,Right,KEI_KEI,Undefined,8,Top,0,0,1,Fastball,Sinker,BallCalled,Undefined,Undefined,,Undefined,0,0,,141.38952,0.370014,2.668897,2182.852838,134.943317,10:30,1.588246,-0.722533,1.800509,-52.2547,39.8726,-36.9752,1.170497,-0.336669,128.68961,-3.524123,0.058863,0.43346,,,,,,,,,,,,20.6825,20.9991,0.659624,15.24,1.593717,-1.62186,-38.85652,0.062339,4.077239,8.117552,-5.666991,RIK,KEI_KEI,JinguStadium,TeamExclusive,Team,20211018-JinguStadium-2,1cb2d120-2fe5-11ec-92d8-01c9a8af093c,ac41f0bb-f905-49e2-ab75-3b7652dbfde4,v3,,,,"Yosuke, Kuroiwa",1000089907,Right,RIK,139.94381,,,12.6999,,,,16.638652,-39.147623,4.058776,1.587837,0.265563,-2.833495,0.720407,-1.768074,2.038619,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9,,山口 智久,21A
235,2021/10/18,29:32.3,2021/10/18,29:32.2,1,3,"Miya, Kaito",1000076330,Left,RIK,"Masaya, Hagio",1000073449,Right,KEI_KEI,Undefined,8,Top,0,1,1,Fastball,Four-Seam,StrikeSwinging,Undefined,Undefined,,Undefined,0,0,,144.18937,-0.167561,2.514176,2292.637998,140.990709,10:45,1.5906,-0.744201,1.84415,-43.1217,44.5046,-33.873,1.112059,-0.373093,131.91727,-3.404911,0.116293,0.422739,,,,,,,,,,,,18.9999,23.7885,0.686619,15.24,1.58377,-1.568515,-39.6607,-0.262087,3.922903,8.044214,-4.895026,RIK,KEI_KEI,JinguStadium,TeamExclusive,Team,20211018-JinguStadium-2,238a1170-2fe5-11ec-92d8-01c9a8af093c,ac41f0bb-f905-49e2-ab75-3b7652dbfde4,v3,,,,"Yosuke, Kuroiwa",1000089907,Right,RIK,143.49291,,,12.2721,,,,16.595208,-39.934625,4.022107,1.589857,-0.095399,-2.447513,0.742305,-1.7021,1.961452,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9,,山口 智久,21A
236,2021/10/18,29:46.5,2021/10/18,29:46.5,1,4,"Miya, Kaito",1000076330,Left,RIK,"Masaya, Hagio",1000073449,Right,KEI_KEI,Undefined,8,Top,0,1,2,Fastball,Sinker,StrikeCalled,Strikeout,Undefined,,Undefined,0,0,,143.46696,-0.811589,4.279311,2297.139504,137.036497,10:30,1.545966,-0.723129,1.856559,-45.705,43.6111,-37.8334,0.859445,0.107278,130.31023,-4.24862,1.606263,0.426795,,,,,,,,,,,,22.5045,23.9141,0.624707,15.24,1.523917,-2.754048,-39.364114,-0.713205,4.543363,8.494199,-4.978703,RIK,KEI_KEI,JinguStadium,TeamExclusive,Team,20211018-JinguStadium-2,2c298ea0-2fe5-11ec-92d8-01c9a8af093c,ac41f0bb-f905-49e2-ab75-3b7652dbfde4,v3,,,,"Yosuke, Kuroiwa",1000089907,Right,RIK,142.1291,,,13.15673,,,,16.582688,-39.652787,4.247099,1.54528,-0.544005,-2.489352,0.720926,-2.908454,2.271682,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,,山口 智久,21A
237,2021/10/18,30:10.2,2021/10/18,30:10.2,2,1,"Miya, Kaito",1000076330,Left,RIK,"Haruto, Asahi",1000073390,Left,KEI_KEI,Undefined,8,Top,1,0,0,Fastball,Four-Seam,StrikeCalled,Undefined,Undefined,,Undefined,0,0,,144.64384,-1.173203,5.157575,2439.910281,141.835563,10:45,1.580882,-0.688972,1.797096,-40.1005,48.164,-35.6329,0.846494,0.418114,132.00938,-4.188157,2.655126,0.424275,,,,,,,,,,,,21.6392,26.2319,0.564521,15.24,1.549187,-3.392249,-39.642351,-0.949738,4.45906,8.118245,-4.401199,RIK,KEI_KEI,JinguStadium,TeamExclusive,Team,20211018-JinguStadium-2,3a44dad0-2fe5-11ec-92d8-01c9a8af093c,ac41f0bb-f905-49e2-ab75-3b7652dbfde4,v3,,,,"Yosuke, Kuroiwa",1000089907,Right,RIK,142.97317,,,12.63446,,,,16.642279,-39.928487,4.059122,1.579928,-0.794613,-2.2006,0.686854,-3.549414,2.22953,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,,山口 智久,21A
238,2021/10/18,30:23.7,2021/10/18,30:23.7,2,2,"Miya, Kaito",1000076330,Left,RIK,"Haruto, Asahi",1000073390,Left,KEI_KEI,Undefined,8,Top,1,0,1,Fastball,Four-Seam,StrikeSwinging,Undefined,Undefined,,Undefined,0,0,,145.63214,-1.692429,2.478393,2356.832818,145.036393,10:45,1.586775,-0.764504,1.857664,-37.2655,48.8889,-32.2376,0.736411,-0.387744,132.85928,-4.516442,0.194049,0.419173,,,,,,,,,,,,18.2589,27.1849,0.708222,15.24,1.544577,-1.567386,-40.029252,-1.300979,3.824123,8.52998,-4.113088,RIK,KEI_KEI,JinguStadium,TeamExclusive,Team,20211018-JinguStadium-2,42450ac0-2fe5-11ec-92d8-01c9a8af093c,ac41f0bb-f905-49e2-ab75-3b7652dbfde4,v3,,,,"Yosuke, Kuroiwa",1000089907,Right,RIK,144.71352,,,12.77286,,,,16.581605,-40.314126,4.26499,1.585732,-1.163615,-2.056544,0.7627,-1.695099,1.912062,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,,山口 智久,21A
239,2021/10/18,30:46.6,2021/10/18,30:46.6,2,3,"Miya, Kaito",1000076330,Left,RIK,"Haruto, Asahi",1000073390,Left,KEI_KEI,Undefined,8,Top,1,0,2,Cutter,Slider,FoulBall,Undefined,Undefined,GroundBall,Undefined,0,0,,132.29964,-1.130505,3.203539,2541.874884,233.681216,1:45,1.565742,-0.718844,1.653928,-87.3124,18.7524,21.4901,0.369343,0.411535,122.88232,-7.387788,4.705277,0.465093,110.58039,-46.872143,170.023834,,,,,0.674956,,-25.655063,0.019744,-8.9151,11.0152,0.630298,15.24,1.527807,-2.137276,-36.366482,-1.076358,-1.557432,6.346693,-7.882336,RIK,KEI_KEI,JinguStadium,TeamExclusive,Team,20211018-JinguStadium-2,4ffc6500-2fe5-11ec-92d8-01c9a8af093c,ac41f0bb-f905-49e2-ab75-3b7652dbfde4,v3,,,,"Yosuke, Kuroiwa",1000089907,Right,RIK,130.4254,0.44361,,9.41733,,,,16.786489,-36.635381,3.173346,1.566336,-0.742395,-3.941168,0.719453,-2.07129,-0.778716,1.017662,0.44361,-0.364209,,1.017808,-20.727462,,,,,,,,0.443769,-22.467993,,,,,,,,-0.364235,3.645921,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,,山口 智久,21A
240,2021/10/18,31:09.3,2021/10/18,31:09.3,2,4,"Miya, Kaito",1000076330,Left,RIK,"Haruto, Asahi",1000073390,Left,KEI_KEI,Undefined,8,Top,1,0,2,Fastball,Four-Seam,BallCalled,Undefined,Undefined,,Undefined,0,0,,145.60067,-2.23542,5.328611,2353.180186,143.042696,10:45,1.543064,-0.759959,1.86312,-48.6309,39.0513,-27.0024,0.42371,0.47608,131.51945,-5.876744,3.425268,0.422874,,,,,,,,,,,,18.1358,22.8361,0.636709,15.24,1.487528,-3.578469,-39.833938,-1.732777,3.718758,9.333766,-5.124079,RIK,KEI_KEI,JinguStadium,TeamExclusive,Team,20211018-JinguStadium-2,5ea60e80-2fe5-11ec-92d8-01c9a8af093c,ac41f0bb-f905-49e2-ab75-3b7652dbfde4,v3,,,,"Yosuke, Kuroiwa",1000089907,Right,RIK,143.44714,,,14.08122,,,,16.575968,-40.145758,4.666883,1.542557,-1.561593,-2.562039,0.758333,-3.702704,1.859379,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,,山口 智久,21A
241,2021/10/18,31:26.4,2021/10/18,31:26.4,2,5,"Miya, Kaito",1000076330,Left,RIK,"Haruto, Asahi",1000073390,Left,KEI_KEI,Undefined,8,Top,1,1,2,Fastball,Four-Seam,FoulBall,Undefined,Undefined,GroundBall,Undefined,0,0,,144.9335,-2.233131,2.538636,2241.879917,147.909452,11:00,1.550962,-0.698753,1.868524,-43.0386,44.9476,-26.1893,0.490505,-0.244974,130.83255,-5.489112,0.681574,0.423606,100.31279,-34.861159,92.651913,,,,,1.281875,,50.299277,0.027385,15.6287,25.9721,0.641248,15.24,1.496252,-1.633865,-39.783836,-1.695459,3.189472,9.482824,-4.506315,RIK,KEI_KEI,JinguStadium,TeamExclusive,Team,20211018-JinguStadium-2,678fb410-2fe5-11ec-92d8-01c9a8af093c,ac41f0bb-f905-49e2-ab75-3b7652dbfde4,v3,,,,"Yosuke, Kuroiwa",1000089907,Right,RIK,143.19918,0.437322,,14.10095,,,,16.570796,-40.099788,4.741412,1.550241,-1.545316,-2.253157,0.697456,-1.740133,1.594736,0.847879,0.437322,0.359143,,0.847892,-1.060685,,,,,,,,0.437508,-15.969452,,,,,,,,0.358876,22.900225,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,,山口 智久,21A
242,2021/10/18,31:50.1,2021/10/18,31:50.1,2,6,"Miya, Kaito",1000076330,Left,RIK,"Haruto, Asahi",1000073390,Left,KEI_KEI,Undefined,8,Top,1,1,2,Slider,Slider,InPlay,Undefined,GroundBall,GroundBall,Out,1,0,,128.25905,1.073505,1.902689,2425.544096,264.732482,2:45,1.570788,-0.711122,1.740137,-106.3743,7.6422,40.222,0.812091,0.2316,116.35069,-6.655063,4.731375,0.482212,143.27839,-3.535399,21.198935,,,,,8.915355,,18.558819,0.211001,-19.0163,4.0701,0.659453,15.24,1.590299,-1.355189,-35.226276,0.249793,-3.039867,7.488405,-9.156025,RIK,KEI_KEI,JinguStadium,TeamExclusive,Team,20211018-JinguStadium-2,75c73ad0-2fe5-11ec-92d8-01c9a8af093c,ac41f0bb-f905-49e2-ab75-3b7652dbfde4,v3,,,,"Yosuke, Kuroiwa",1000089907,Right,RIK,125.79517,0.848809,,11.90836,,,,16.699637,-35.535211,3.744203,1.572202,0.627526,-4.578013,0.712775,-1.229779,-1.519933,0.925702,0.848809,-0.200849,318.779759,0.92605,37.013913,-6.392893,,,,,,,0.849334,-2.487268,-7.300558,,,,,,,-0.201028,14.375687,0.123117,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,,山口 智久,21A
243,2021/10/18,32:27.2,2021/10/18,32:27.2,3,1,"Miya, Kaito",1000076330,Left,RIK,"Shogo, Fukui",1000073400,Left,KEI_KEI,Undefined,8,Top,2,0,0,Cutter,Slider,BallCalled,Undefined,Undefined,,Undefined,0,0,,128.40148,-1.465953,2.552901,2241.94586,255.651687,2:30,1.552508,-0.717262,1.745331,-104.3503,7.8123,17.1983,0.09235,0.179913,118.65298,-8.968306,3.764581,0.478276,,,,,,,,,,,,-7.0787,5.8726,0.650969,15.24,1.507369,-1.650059,-35.299543,-1.306134,-1.154042,6.572363,-8.849239,RIK,KEI_KEI,JinguStadium,TeamExclusive,Team,20211018-JinguStadium-2,8bed1730-2fe5-11ec-92d8-01c9a8af093c,ac41f0bb-f905-49e2-ab75-3b7652dbfde4,v3,,,,"Yosuke, Kuroiwa",1000089907,Right,RIK,126.8305,,,9.7485,,,,16.695064,-35.569427,3.286182,1.553543,-0.942753,-4.42462,0.717754,-1.60267,-0.577021,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,,山口 智久,21A
244,2021/10/18,32:41.1,2021/10/18,32:41.1,3,2,"Miya, Kaito",1000076330,Left,RIK,"Shogo, Fukui",1000073400,Left,KEI_KEI,Undefined,8,Top,2,1,0,Slider,Slider,BallCalled,Undefined,Undefined,,Undefined,0,0,,126.5512,-0.785048,3.567231,2436.133748,257.380576,2:30,1.527818,-0.726229,1.699992,-105.5891,11.9686,36.0316,0.248,0.650881,115.80907,-8.382886,6.08964,0.489644,,,,,,,,,,,,-15.3891,7.9165,0.629755,15.24,1.499021,-2.332566,-34.709319,-0.888033,-2.400618,6.96991,-8.571715,RIK,KEI_KEI,JinguStadium,TeamExclusive,Team,20211018-JinguStadium-2,9419d560-2fe5-11ec-92d8-01c9a8af093c,ac41f0bb-f905-49e2-ab75-3b7652dbfde4,v3,,,,"Yosuke, Kuroiwa",1000089907,Right,RIK,123.88596,,,10.74213,,,,16.739314,-35.009099,3.484955,1.529287,-0.519358,-4.285857,0.72786,-2.229314,-1.200309,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,,山口 智久,21A
245,2021/10/18,32:57.8,2021/10/18,32:57.7,3,3,"Miya, Kaito",1000076330,Left,RIK,"Shogo, Fukui",1000073400,Left,KEI_KEI,Undefined,8,Top,2,2,0,Fastball,Four-Seam,InPlay,Undefined,GroundBall,LineDrive,Out,1,0,,142.72356,-0.858855,3.195952,2247.035709,145.845514,10:45,1.55086,-0.741376,1.878693,-32.069,58.8678,-37.6419,0.987965,-0.217041,127.9973,-3.368431,0.528115,0.43065,143.01783,7.935571,34.402669,2752.430731,,,,36.560625,,37.23548,1.036296,22.2389,32.1778,0.669787,15.24,1.52906,-2.003553,-39.171923,-0.669939,4.381165,9.51113,-3.467476,RIK,KEI_KEI,JinguStadium,TeamExclusive,Team,20211018-JinguStadium-2,9e189470-2fe5-11ec-92d8-01c9a8af093c,ac41f0bb-f905-49e2-ab75-3b7652dbfde4,v3,,,,"Yosuke, Kuroiwa",1000089907,Right,RIK,140.85682,2.119221,,14.72626,,,,16.560666,-39.491285,4.755565,1.549601,-0.553509,-1.733738,0.739531,-2.150663,2.190583,0.908634,0.992562,0.198095,289.415238,0.947081,31.952761,-4.64265,,,,,,,1.026668,5.031847,-5.840102,,,,,,,0.19294,22.302718,-1.097325,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,,山口 智久,21A
246,2021/10/18,35:23.1,2021/10/18,35:23.1,1,1,"Kosuke, Morita",1000073314,Right,KEI_KEI,"Gou, Inoue",1000074178,Right,RIK,Undefined,8,Bottom,0,0,0,Fastball,Four-Seam,BallCalled,Undefined,Undefined,,Undefined,0,0,,142.441,-3.403431,-3.309999,2154.659404,188.285327,12:15,1.679957,0.400681,1.769048,-35.6321,56.0797,7.7147,0.356137,-0.461482,129.7976,-6.097982,-2.767372,0.432481,,,,,,,,,,,,-6.3652,32.0413,-0.318358,15.24,1.592085,2.218764,-39.042276,-2.437518,-1.264332,8.343006,-3.442184,RIK,KEI_KEI,JinguStadium,TeamExclusive,Team,20211018-JinguStadium-2,f4c525e0-2fe5-11ec-92d8-01c9a8af093c,ac41f0bb-f905-49e2-ab75-3b7652dbfde4,v3,,,,"Shogo, Fukui",1000073400,Right,KEI_KEI,140.26037,,,12.64339,,,,16.67026,-39.346723,4.171503,1.678742,-2.311908,-1.721092,-0.400165,2.264902,-0.632166,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,山口 智久,21A
