count,pitchcount,PitchNo,Date,time1,time2,time3,PAofInning,PitchofPA,Pitcher,PitcherThrows,PitcherTeam,dajun,Batter,BatterSide,BatterTeam,Inning,Top/Bottom,Outs,Balls,Strikes,TaggedPitchType,PitchCall,KorBB,TaggedHitType,PlayResult,OutsOnPlay,RunsScored,memo,RelSpeed,PlateLocHeight,PlateLocSide,caught_distance,caught_direction,HomeTeam,hometeam_color,hometeam_abb,AwayTeam,awayteam_color,awayteam_abb,Stadium,Level,League,fielding_alignment,Notes,on_1b,on_2b,on_3b,runevent,run_person,error_person,scored_person,relateddefencepos,fielding_sequence,playid,result,description,c_time,c_URL,n_time,n_URL,C,1B,2B,3B,SS,LF,CF,RF,BOh,BOa,DOh,DOa,LRh,LRa,No,Player ID,Pitcher_rapsodo_pitch,MLB ID,Date_rapsodo_pitch,Pitch ID,TaggedPitchType_rapsodo_pitch,IsStrike,PlateLocSide_rapsodo_pitch,PlateLocHeight_rapsodo_pitch,RelSpeed_rapsodo_pitch,SpinRate,TrueSpin,SpinEfficiency,Tilt,Spin Confidence,Extension,InducedVertBreak,HorzBreak,VB (spin),HB (spin),HorizontalRelAngle,RelAngle,RelHeight,RelSide,GyroDegree,Unique ID,Device Serial Number,HorzApprAngle,VertApprAngle,Session Name,Intent Type,unixtime,No_rapsodo_hit,Player ID_rapsodo_hit,Batter_rapsodo_hit,MLB ID_rapsodo_hit,Date_rapsodo_hit,HitID,ExitSpeed,RelSpeed_rapsodo_hit,Angle,Direction,HitSpinRate,Distance,HitSpinTilt,SpinConfidence,PlateLocSide_rapsodo_hit,PlateLocHeight_rapsodo_hit,ContactDepth,Batname,SerialNumber,Unique ID_rapsodo_hit,Session Name_rapsodo_hit,unixtime_rapsodo_hit,Pitcher_romaji,C_romaji,1B_romaji,2B_romaji,3B_romaji,SS_romaji,LF_romaji,CF_romaji,RF_romaji,Batter_romaji,on_1b_romaji,on_2b_romaji,on_3b_romaji,runevent_romaji,scored_person_romaji
151,16.0,146.0,2025/3/23,7150.316536,5840.31654,1742703742,2.0,1.0,臼井,Right,星槎道都大,9,増田,Right,TOK,5,Bottom,1,0,0,Fastball,StrikeCalled,Undefined,Undefined,Undefined,0,0,,118.0,0.722,0.08,,,TOK,#217fc4,東大,星槎道都大,#2b28ff,道都大,TodaiStadium,A,春季オープン戦,Normal,,,,,Nothing,,,,,,2508110151,見逃し,,7148,https://youtu.be/TX6vwU33x3E&t=7148,3743,https://youtu.be/zy5PNh0MQfo&t=3743,上野,菊地,千葉,山口,田中,瀬野,鈴木健,千田,"酒井,中山,大原,工藤,杉浦,青貝,臼井,井之口,増田","山口,千田,田中,鈴木健,鈴木惇,菊地,瀬野,千葉,上野","増田,杉浦,中山,井之口,臼井,青貝,工藤,酒井,大原","臼井,上野,菊地,千葉,山口,田中,瀬野,鈴木健,千田","R,L,L,R,R,R,R,R,L,R","R,L,R,R,R,L,R,L,R,R",162.0,972881.0,TokyoBBC Right,,1742671345.0,1742703745.0,ChangeUp,Y,-0.2136,0.7929,118.22,1955.3,1054.4,53.92,3:26,1.0,2.0141582,-1.1,11.8,0.0,0.0,-2.22,6.9,0.21,0.29,57.37,972881@1742703745,V3P4DLKO0850A,-1.3063583,-3.4671693,untitled,,1742703741.0,331.0,1410150.0,tokyobbc_rapsodo Player_002,,1742671345.0,1742703745.0,,,,0.0,,0.0,NaN:00,0.0,0.0,0.0,0.0,,V3P4DLKO0850A,1410150@1742703745,untitled,1742703742.0,,,,,,,,,,"Kosei, Masuda",,,,,
152,17.0,147.0,2025/3/23,7161.325784,5851.325789,1742703753,2.0,2.0,臼井,Right,星槎道都大,9,増田,Right,TOK,5,Bottom,1,0,1,Slider,InPlay,Undefined,FlyBall,Double,0,0,,,0.762,0.152,98.94853622,-13.6219645,TOK,#217fc4,東大,星槎道都大,#2b28ff,道都大,TodaiStadium,A,春季オープン戦,Normal,,,,,Undefined,,,,8,8,2508110152,左中2,,7159,https://youtu.be/TX6vwU33x3E&t=7159,3754,https://youtu.be/zy5PNh0MQfo&t=3754,上野,菊地,千葉,山口,田中,瀬野,鈴木健,千田,"酒井,中山,大原,工藤,杉浦,青貝,臼井,井之口,増田","山口,千田,田中,鈴木健,鈴木惇,菊地,瀬野,千葉,上野","増田,杉浦,中山,井之口,臼井,青貝,工藤,酒井,大原","臼井,上野,菊地,千葉,山口,田中,瀬野,鈴木健,千田","R,L,L,R,R,R,R,R,L,R","R,L,R,R,R,L,R,L,R,R",161.0,972881.0,TokyoBBC Right,,1742671357.0,1742703757.0,Slider,Y,-0.0734,0.7163,100.57,1743.26,1078.6,61.87,9:58,1.0,1.9341106,46.5,-30.7,0.0,0.0,-0.08,7.42,0.24,0.26,51.78,972881@1742703757,V3P4DLKO0850A,-2.5908375,-5.7669215,untitled,,1742703753.0,330.0,1410150.0,tokyobbc_rapsodo Player_002,,1742671357.0,1742703757.0,150.8,100.6,13.9,-14.8,1208.9806,80.0,0:00,1.0,15.2,0.0,0.0,,V3P4DLKO0850A,1410150@1742703757,untitled,1742703754.0,,,,,,,,,,"Kosei, Masuda",,,,,
153,18.0,148.0,2025/3/23,7217.313382,5907.313386,1742703809,3.0,1.0,臼井,Right,星槎道都大,1,酒井,Left,TOK,5,Bottom,1,0,0,Slider,FoulBall,Undefined,Bunt,Undefined,0,0,A2B,116.0,0.706,0.24,23.42301774,-84.21760768,TOK,#217fc4,東大,星槎道都大,#2b28ff,道都大,TodaiStadium,A,春季オープン戦,Normal,2,,増田,,Undefined,,,,,,2508110153,ファール,,7215,https://youtu.be/TX6vwU33x3E&t=7215,3799,https://youtu.be/zy5PNh0MQfo&t=3799,上野,菊地,千葉,山口,田中,瀬野,鈴木健,千田,"酒井,中山,大原,工藤,杉浦,青貝,臼井,井之口,増田","山口,千田,田中,鈴木健,鈴木惇,菊地,瀬野,千葉,上野","増田,杉浦,中山,井之口,臼井,青貝,工藤,酒井,大原","臼井,上野,菊地,千葉,山口,田中,瀬野,鈴木健,千田","R,L,L,R,R,R,R,R,L,R","R,L,R,R,R,L,R,L,R,R",160.0,972881.0,TokyoBBC Right,,1742671413.0,1742703813.0,ChangeUp,Y,-0.0131,0.8774,116.23,2010.93,1410.9,70.16,3:14,1.0,1.7260284,43.3,-17.7,0.0,0.0,-0.51,4.86,0.49,0.31,45.44,972881@1742703813,V3P4DLKO0850A,-1.8405094,-2.684419,untitled,,1742703809.0,329.0,1410150.0,tokyobbc_rapsodo Player_002,,1742671413.0,1742703813.0,,,,0.0,,0.0,NaN:00,0.0,0.0,0.0,0.0,,V3P4DLKO0850A,1410150@1742703813,untitled,1742703810.0,,,,,,,,,,"Suguru, Sakai",,"Kosei, Masuda",,,
154,19.0,149.0,2025/3/23,7265.217171,5955.217175,1742703857,3.0,2.0,臼井,Right,星槎道都大,1,酒井,Left,TOK,5,Bottom,1,0,1,Sinker,InPlay,Undefined,FlyBall,Out,1,0,,,0.758,0.2,76.77837663,-35.46090815,TOK,#217fc4,東大,星槎道都大,#2b28ff,道都大,TodaiStadium,A,春季オープン戦,Normal,2,,増田,,Undefined,,,,7,7,2508110154,左飛,,7263,https://youtu.be/TX6vwU33x3E&t=7263,3847,https://youtu.be/zy5PNh0MQfo&t=3847,上野,菊地,千葉,山口,田中,瀬野,鈴木健,千田,"酒井,中山,大原,工藤,杉浦,青貝,臼井,井之口,増田","山口,千田,田中,鈴木健,鈴木惇,菊地,瀬野,千葉,上野","増田,杉浦,中山,井之口,臼井,青貝,工藤,酒井,大原","臼井,上野,菊地,千葉,山口,田中,瀬野,鈴木健,千田","R,L,L,R,R,R,R,R,L,R","R,L,R,R,R,L,R,L,R,R",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Suguru, Sakai",,"Kosei, Masuda",,,
155,20.0,150.0,2025/3/23,7295.276458,5985.276463,1742703887,4.0,1.0,臼井,Right,星槎道都大,2,中山,Left,TOK,5,Bottom,2,0,0,Fastball,FoulBall,Undefined,FlyBall,Undefined,0,0,,116.0,0.682,0.236,23.57114897,-81.36286858,TOK,#217fc4,東大,星槎道都大,#2b28ff,道都大,TodaiStadium,A,春季オープン戦,Normal,2,,増田,,Undefined,,,,,,2508110155,ファール,,7293,https://youtu.be/TX6vwU33x3E&t=7293,3869,https://youtu.be/zy5PNh0MQfo&t=3869,上野,菊地,千葉,山口,田中,瀬野,鈴木健,千田,"酒井,中山,大原,工藤,杉浦,青貝,臼井,井之口,増田","山口,千田,田中,鈴木健,鈴木惇,菊地,瀬野,千葉,上野","増田,杉浦,中山,井之口,臼井,青貝,工藤,酒井,大原","臼井,上野,菊地,千葉,山口,田中,瀬野,鈴木健,千田","R,L,L,R,R,R,R,R,L,R","R,L,R,R,R,L,R,L,R,R",158.0,972881.0,TokyoBBC Right,,1742671491.0,1742703891.0,ChangeUp,Y,0.1794,0.6808,115.95,2012.79,1405.7,69.84,3:06,1.0,1.7036934,0.9,38.5,0.0,0.0,-2.38,5.93,0.38,0.47,45.7,972881@1742703891,V3P4DLKO0850A,0.46718952,-4.334668,untitled,,1742703887.0,327.0,1410150.0,tokyobbc_rapsodo Player_002,,1742671490.0,1742703890.0,,,,0.0,,0.0,NaN:00,0.0,0.0,0.0,0.0,,V3P4DLKO0850A,1410150@1742703890,untitled,1742703887.0,,,,,,,,,,"Taiyo, Nakayama",,"Kosei, Masuda",,,
156,21.0,151.0,2025/3/23,7320.387093,6010.387098,1742703912,4.0,2.0,臼井,Right,星槎道都大,2,中山,Left,TOK,5,Bottom,2,0,1,Fastball,InPlay,Undefined,FlyBall,Single,0,1,,,0.63,0.16,73.79172643,-5.505477858,TOK,#217fc4,東大,星槎道都大,#2b28ff,道都大,TodaiStadium,A,春季オープン戦,Normal,2,,増田,,Undefined,,,増田,8,8,2508110156,中安①,,7318,https://youtu.be/TX6vwU33x3E&t=7318,3894,https://youtu.be/zy5PNh0MQfo&t=3894,上野,菊地,千葉,山口,田中,瀬野,鈴木健,千田,"酒井,中山,大原,工藤,杉浦,青貝,臼井,井之口,増田","山口,千田,田中,鈴木健,鈴木惇,菊地,瀬野,千葉,上野","増田,杉浦,中山,井之口,臼井,青貝,工藤,酒井,大原","臼井,上野,菊地,千葉,山口,田中,瀬野,鈴木健,千田","R,L,L,R,R,R,R,R,L,R","R,L,R,R,R,L,R,L,R,R",157.0,972881.0,TokyoBBC Right,,1742671516.0,1742703916.0,ChangeUp,Y,0.0246,0.8905,117.29,2028.14,1239.4,61.11,2:56,1.0,2.086462,-7.3,21.5,0.0,0.0,-2.29,6.53,0.42,0.45,52.33,972881@1742703916,V3P4DLKO0850A,-0.68092126,-3.540537,untitled,,1742703912.0,326.0,1410150.0,tokyobbc_rapsodo Player_002,,1742671516.0,1742703916.0,138.8,117.3,16.1,1.3,1751.1903,78.5,10:10,1.0,-5.2,102.9,242.5,,V3P4DLKO0850A,1410150@1742703916,untitled,1742703913.0,,,,,,,,,,"Taiyo, Nakayama",,"Kosei, Masuda",,,"Kosei, Masuda"
157,,,2025/3/23,7369.836752,6059.836757,1742703961,,,臼井,Right,星槎道都大,3,大原,Right,TOK,5,Bottom,2,0,0,,,,,,0,0,,,,,,,TOK,#217fc4,東大,星槎道都大,#2b28ff,道都大,TodaiStadium,A,春季オープン戦,Normal,1,中山,,,PickOff,,,,"1,3","1,3",2508110157,牽制,,7367,https://youtu.be/TX6vwU33x3E&t=7367,3935,https://youtu.be/zy5PNh0MQfo&t=3935,上野,菊地,千葉,山口,田中,瀬野,鈴木健,千田,"酒井,中山,大原,工藤,杉浦,青貝,臼井,井之口,増田","山口,千田,田中,鈴木健,鈴木惇,菊地,瀬野,千葉,上野","増田,杉浦,中山,井之口,臼井,青貝,工藤,酒井,大原","臼井,上野,菊地,千葉,山口,田中,瀬野,鈴木健,千田","R,L,L,R,R,R,R,R,L,R","R,L,R,R,R,L,R,L,R,R",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Kaiki, Ohara","Taiyo, Nakayama",,,,
158,22.0,152.0,2025/3/23,7386.559803,6076.559807,1742703978,5.0,1.0,臼井,Right,星槎道都大,3,大原,Right,TOK,5,Bottom,2,0,0,Fastball,InPlay,Undefined,GroundBall,Single,0,0,,,0.594,0.124,68.38124607,-19.13840872,TOK,#217fc4,東大,星槎道都大,#2b28ff,道都大,TodaiStadium,A,春季オープン戦,Normal,1,中山,,,Undefined,,,,7,7,2508110158,左安,,7384,https://youtu.be/TX6vwU33x3E&t=7384,3952,https://youtu.be/zy5PNh0MQfo&t=3952,上野,菊地,千葉,山口,田中,瀬野,鈴木健,千田,"酒井,中山,大原,工藤,杉浦,青貝,臼井,井之口,増田","山口,千田,田中,鈴木健,鈴木惇,菊地,瀬野,千葉,上野","増田,杉浦,中山,井之口,臼井,青貝,工藤,酒井,大原","臼井,上野,菊地,千葉,山口,田中,瀬野,鈴木健,千田","R,L,L,R,R,R,R,R,L,R","R,L,R,R,R,L,R,L,R,R",156.0,972881.0,TokyoBBC Right,,1742671582.0,1742703982.0,ChangeUp,Y,0.1276,0.7959,117.93,1970.25,1556.1,78.98,3:12,1.0,2.1211128,3.6,25.6,-7.0,45.8,-1.74,5.54,0.51,0.36,37.83,972881@1742703982,V3P4DLKO0850A,0.21106225,-4.0271206,untitled,,1742703978.0,325.0,1410150.0,tokyobbc_rapsodo Player_002,,1742671582.0,1742703982.0,146.5,117.9,-6.4,-21.7,2943.982,6.2,7:04,1.0,-12.5,82.1,12.9,,V3P4DLKO0850A,1410150@1742703982,untitled,1742703979.0,,,,,,,,,,"Kaiki, Ohara","Taiyo, Nakayama",,,,
159,23.0,153.0,2025/3/23,7434.644445,6124.644449,1742704026,6.0,1.0,臼井,Right,星槎道都大,4,工藤,Right,TOK,5,Bottom,2,0,0,Sinker,StrikeSwinging,Undefined,Undefined,Undefined,0,0,,122.0,0.31,0.42,,,TOK,#217fc4,東大,星槎道都大,#2b28ff,道都大,TodaiStadium,A,春季オープン戦,Normal,"1,2",大原,中山,,Nothing,,,,,,2508110159,空振り,,7432,https://youtu.be/TX6vwU33x3E&t=7432,3982,https://youtu.be/zy5PNh0MQfo&t=3982,上野,菊地,千葉,山口,田中,瀬野,鈴木健,千田,"酒井,中山,大原,工藤,杉浦,青貝,臼井,井之口,増田","山口,千田,田中,鈴木健,鈴木惇,菊地,瀬野,千葉,上野","増田,杉浦,中山,井之口,臼井,青貝,工藤,酒井,大原","臼井,上野,菊地,千葉,山口,田中,瀬野,鈴木健,千田","R,L,L,R,R,R,R,R,L,R","R,L,R,R,R,L,R,L,R,R",155.0,972881.0,TokyoBBC Right,,1742671630.0,1742704030.0,ChangeUp,N,0.3832,0.5566,122.42,1954.07,1638.9,83.87,4:00,0.5,1.7501545,,,0.0,0.0,16.84,-1.05,0.78,-0.8,33.0,972881@1742704030,V3P4DLKO0850A,-10.44988,-0.4575216,untitled,,1742704026.0,324.0,1410150.0,tokyobbc_rapsodo Player_002,,1742671629.0,1742704029.0,,,,0.0,,0.0,NaN:00,0.0,0.0,0.0,0.0,,V3P4DLKO0850A,1410150@1742704029,untitled,1742704026.0,,,,,,,,,,"Yudai, Kudo","Kaiki, Ohara","Taiyo, Nakayama",,,
160,24.0,154.0,2025/3/23,7454.493994,6144.493999,1742704046,6.0,2.0,臼井,Right,星槎道都大,4,工藤,Right,TOK,5,Bottom,2,0,1,Slider,StrikeCalled,Undefined,Undefined,Undefined,0,0,,,0.726,-0.296,,,TOK,#217fc4,東大,星槎道都大,#2b28ff,道都大,TodaiStadium,A,春季オープン戦,Normal,"1,2",大原,中山,,Nothing,,,,,,2508110160,見逃し,,7452,https://youtu.be/TX6vwU33x3E&t=7452,4002,https://youtu.be/zy5PNh0MQfo&t=4002,上野,菊地,千葉,山口,田中,瀬野,鈴木健,千田,"酒井,中山,大原,工藤,杉浦,青貝,臼井,井之口,増田","山口,千田,田中,鈴木健,鈴木惇,菊地,瀬野,千葉,上野","増田,杉浦,中山,井之口,臼井,青貝,工藤,酒井,大原","臼井,上野,菊地,千葉,山口,田中,瀬野,鈴木健,千田","R,L,L,R,R,R,R,R,L,R","R,L,R,R,R,L,R,L,R,R",154.0,972881.0,TokyoBBC Right,,1742671650.0,1742704050.0,Slider,N,-0.4179,0.8507,98.45,1840.41,920.2,50.0,9:46,1.0,1.7252254,15.4,-42.5,0.0,0.0,-1.4,7.98,0.34,0.4,60.0,972881@1742704050,V3P4DLKO0850A,-4.5213623,-4.9945974,untitled,,1742704046.0,323.0,1410150.0,tokyobbc_rapsodo Player_002,,1742671649.0,1742704049.0,,,,0.0,,0.0,NaN:00,0.0,0.0,0.0,0.0,,V3P4DLKO0850A,1410150@1742704049,untitled,1742704046.0,,,,,,,,,,"Yudai, Kudo","Kaiki, Ohara","Taiyo, Nakayama",,,
161,25.0,155.0,2025/3/23,7474.235433,6164.235437,1742704066,6.0,3.0,臼井,Right,星槎道都大,4,工藤,Right,TOK,5,Bottom,2,0,2,Fastball,BallCalled,Undefined,Undefined,Undefined,0,0,,118.0,0.67,-0.407,,,TOK,#217fc4,東大,星槎道都大,#2b28ff,道都大,TodaiStadium,A,春季オープン戦,Normal,"1,2",大原,中山,,Nothing,,,,,,2508110161,ボール,,7472,https://youtu.be/TX6vwU33x3E&t=7472,4022,https://youtu.be/zy5PNh0MQfo&t=4022,上野,菊地,千葉,山口,田中,瀬野,鈴木健,千田,"酒井,中山,大原,工藤,杉浦,青貝,臼井,井之口,増田","山口,千田,田中,鈴木健,鈴木惇,菊地,瀬野,千葉,上野","増田,杉浦,中山,井之口,臼井,青貝,工藤,酒井,大原","臼井,上野,菊地,千葉,山口,田中,瀬野,鈴木健,千田","R,L,L,R,R,R,R,R,L,R","R,L,R,R,R,L,R,L,R,R",153.0,972881.0,TokyoBBC Right,,1742671670.0,1742704070.0,ChangeUp,N,-0.6748,0.7186,117.75,2017.05,1605.1,79.58,3:24,1.0,1.9511776,-48.9,53.3,0.0,0.0,-6.11,7.71,0.28,0.51,37.27,972881@1742704070,V3P4DLKO0850A,-2.2528293,-4.9082813,untitled,,1742704066.0,322.0,1410150.0,tokyobbc_rapsodo Player_002,,1742671669.0,1742704069.0,,,,0.0,,0.0,NaN:00,0.0,0.0,0.0,0.0,,V3P4DLKO0850A,1410150@1742704069,untitled,1742704066.0,,,,,,,,,,"Yudai, Kudo","Kaiki, Ohara","Taiyo, Nakayama",,,
162,26.0,156.0,2025/3/23,7497.168335,6187.168339,1742704089,6.0,4.0,臼井,Right,星槎道都大,4,工藤,Right,TOK,5,Bottom,2,1,2,Sinker,FoulBall,Undefined,GroundBall,Undefined,0,0,,,0.582,0.108,55.7272345,55.13221157,TOK,#217fc4,東大,星槎道都大,#2b28ff,道都大,TodaiStadium,A,春季オープン戦,Normal,"1,2",大原,中山,,Undefined,,,,,,2508110162,ファール,,7495,https://youtu.be/TX6vwU33x3E&t=7495,4045,https://youtu.be/zy5PNh0MQfo&t=4045,上野,菊地,千葉,山口,田中,瀬野,鈴木健,千田,"酒井,中山,大原,工藤,杉浦,青貝,臼井,井之口,増田","山口,千田,田中,鈴木健,鈴木惇,菊地,瀬野,千葉,上野","増田,杉浦,中山,井之口,臼井,青貝,工藤,酒井,大原","臼井,上野,菊地,千葉,山口,田中,瀬野,鈴木健,千田","R,L,L,R,R,R,R,R,L,R","R,L,R,R,R,L,R,L,R,R",152.0,972881.0,TokyoBBC Right,,1742671693.0,1742704093.0,Undefined,,,,,,,,,,,,,,,,,,,,972881@1742704093,V3P4DLKO0850A,,,untitled,,1742704089.0,321.0,1410150.0,tokyobbc_rapsodo Player_002,,1742671692.0,1742704092.0,,,,0.0,,0.0,NaN:00,0.0,0.0,0.0,0.0,,V3P4DLKO0850A,1410150@1742704092,untitled,1742704089.0,,,,,,,,,,"Yudai, Kudo","Kaiki, Ohara","Taiyo, Nakayama",,,
163,27.0,157.0,2025/3/23,7527.769852,6217.769856,1742704119,6.0,5.0,臼井,Right,星槎道都大,4,工藤,Right,TOK,5,Bottom,2,1,2,Fastball,BallCalled,Undefined,Undefined,Undefined,0,0,,117.0,0.007,-0.005,,,TOK,#217fc4,東大,星槎道都大,#2b28ff,道都大,TodaiStadium,A,春季オープン戦,Normal,"1,2",大原,中山,,Nothing,,,,,,2508110163,ボール,,7525,https://youtu.be/TX6vwU33x3E&t=7525,4075,https://youtu.be/zy5PNh0MQfo&t=4075,上野,菊地,千葉,山口,田中,瀬野,鈴木健,千田,"酒井,中山,大原,工藤,杉浦,青貝,臼井,井之口,増田","山口,千田,田中,鈴木健,鈴木惇,菊地,瀬野,千葉,上野","増田,杉浦,中山,井之口,臼井,青貝,工藤,酒井,大原","臼井,上野,菊地,千葉,山口,田中,瀬野,鈴木健,千田","R,L,L,R,R,R,R,R,L,R","R,L,R,R,R,L,R,L,R,R",151.0,972881.0,TokyoBBC Right,,1742671724.0,1742704124.0,ChangeUp,N,-0.568,0.9036,116.97,2093.34,1295.4,61.88,3:20,1.0,1.8586407,-12.1,36.4,-9.5,38.5,-4.93,7.03,0.34,0.46,51.77,972881@1742704124,V3P4DLKO0850A,-2.274908,-3.463058,untitled,,1742704120.0,320.0,1410150.0,tokyobbc_rapsodo Player_002,,1742671723.0,1742704123.0,,,,0.0,,0.0,NaN:00,0.0,0.0,0.0,0.0,,V3P4DLKO0850A,1410150@1742704123,untitled,1742704120.0,,,,,,,,,,"Yudai, Kudo","Kaiki, Ohara","Taiyo, Nakayama",,,
164,28.0,158.0,2025/3/23,7550.797841,6240.797846,1742704142,6.0,6.0,臼井,Right,星槎道都大,4,工藤,Right,TOK,5,Bottom,2,2,2,Fastball,InPlay,Undefined,GroundBall,Out,1,0,,115.0,0.542,-0.124,31.5854691,34.72899628,TOK,#217fc4,東大,星槎道都大,#2b28ff,道都大,TodaiStadium,A,春季オープン戦,Normal,"1,2",大原,中山,,Undefined,,,,3,3A,2508110164,一ゴ,,7548,https://youtu.be/TX6vwU33x3E&t=7548,4099,https://youtu.be/zy5PNh0MQfo&t=4099,上野,菊地,千葉,山口,田中,瀬野,鈴木健,千田,"酒井,中山,大原,工藤,杉浦,青貝,臼井,井之口,増田","山口,千田,田中,鈴木健,鈴木惇,菊地,瀬野,千葉,上野","増田,杉浦,中山,井之口,臼井,青貝,工藤,酒井,大原","臼井,上野,菊地,千葉,山口,田中,瀬野,鈴木健,千田","R,L,L,R,R,R,R,R,L,R","R,L,R,R,R,L,R,L,R,R",150.0,972881.0,TokyoBBC Right,,1742671746.0,1742704146.0,ChangeUp,N,-0.2664,0.9404,115.32,1661.51,1366.1,82.22,3:36,1.0,1.3733864,8.1,26.1,-19.3,49.7,-3.17,7.46,0.27,0.39,34.69,972881@1742704146,V3P4DLKO0850A,-1.1938775,-3.9630017,untitled,,1742704142.0,319.0,1410150.0,tokyobbc_rapsodo Player_002,,1742671746.0,1742704146.0,,,,0.0,,0.0,NaN:00,0.0,0.0,0.0,0.0,,V3P4DLKO0850A,1410150@1742704146,untitled,1742704143.0,,,,,,,,,,"Yudai, Kudo","Kaiki, Ohara","Taiyo, Nakayama",,,
165,75.0,159.0,2025/3/23,8060.300775,6750.30078,1742704652,1.0,1.0,増田,Right,TOK,5,鈴木惇,Left,星槎道都大,6,Top,0,0,0,Splitter,BallCalled,Undefined,Undefined,Undefined,0,0,,117.0,1.157,0.236,,,TOK,#217fc4,東大,星槎道都大,#2b28ff,道都大,TodaiStadium,A,春季オープン戦,Normal,,,,,Nothing,,,,,,2508110165,ボール,,8058,https://youtu.be/TX6vwU33x3E&t=8058,4129,https://youtu.be/zy5PNh0MQfo&t=4129,杉浦,中山,井之口,臼井,青貝,工藤,酒井,大原,"酒井,中山,大原,工藤,杉浦,青貝,臼井,井之口,増田","山口,千田,田中,鈴木健,鈴木惇,菊地,瀬野,千葉,上野","増田,杉浦,中山,井之口,臼井,青貝,工藤,酒井,大原","臼井,上野,菊地,千葉,山口,田中,瀬野,鈴木健,千田","R,L,L,R,R,R,R,R,L,R","R,L,R,R,R,L,R,L,R,R",289.0,993921.0,Kosei Masuda,,1742672256.0,1742704656.0,ChangeUp,N,0.0575,1.1286,116.99,715.75,584.0,81.59,1:00,1.0,2.0248833,7.4,9.9,23.1,13.2,0.21,2.66,1.64,-0.1,35.33,993921@1742704656,V3P4DLKO0850A,0.965844,-6.8468275,untitled,,1742704652.0,312.0,1410150.0,tokyobbc_rapsodo Player_002,,1742672256.0,1742704656.0,,,,0.0,,0.0,NaN:00,0.0,0.0,0.0,0.0,,V3P4DLKO0850A,1410150@1742704656,untitled,1742704653.0,"Kosei, Masuda","Kaito, Sugiura","Taiyo, Nakayama","Koji, Inokuchi","Hayato, Usui","Naomasa, Aogai","Yudai, Kudo","Suguru, Sakai","Kaiki, Ohara",,,,,,
166,76.0,160.0,2025/3/23,8076.954853,6766.954859,1742704669,1.0,2.0,増田,Right,TOK,5,鈴木惇,Left,星槎道都大,6,Top,0,1,0,Splitter,InPlay,Undefined,FlyBall,Single,0,0,,119.0,0.009,-0.002,,,TOK,#217fc4,東大,星槎道都大,#2b28ff,道都大,TodaiStadium,A,春季オープン戦,Normal,,,,,Undefined,,,,9,9,2508110166,右安,,8074,https://youtu.be/TX6vwU33x3E&t=8074,4145,https://youtu.be/zy5PNh0MQfo&t=4145,杉浦,中山,井之口,臼井,青貝,工藤,酒井,大原,"酒井,中山,大原,工藤,杉浦,青貝,臼井,井之口,増田","山口,千田,田中,鈴木健,鈴木惇,菊地,瀬野,千葉,上野","増田,杉浦,中山,井之口,臼井,青貝,工藤,酒井,大原","臼井,上野,菊地,千葉,山口,田中,瀬野,鈴木健,千田","R,L,L,R,R,R,R,R,L,R","R,L,R,R,R,L,R,L,R,R",288.0,993921.0,Kosei Masuda,,1742672268.0,1742704668.0,ChangeUp,Y,0.0774,0.6239,118.78,783.08,559.9,71.51,1:18,1.0,2.0702477,13.3,28.4,19.1,15.1,-0.43,0.37,1.65,-0.09,44.35,993921@1742704668,V3P4DLKO0850A,1.7210865,-8.064839,untitled,,1742704664.0,311.0,1410150.0,tokyobbc_rapsodo Player_002,,1742672268.0,1742704668.0,145.4,118.8,10.1,35.7,2464.893,57.6,2:32,1.0,-10.0,69.2,41.8,,V3P4DLKO0850A,1410150@1742704668,untitled,1742704665.0,"Kosei, Masuda","Kaito, Sugiura","Taiyo, Nakayama","Koji, Inokuchi","Hayato, Usui","Naomasa, Aogai","Yudai, Kudo","Suguru, Sakai","Kaiki, Ohara",,,,,,
167,,,2025/3/23,8112.146514,6802.146521,1742704704,,,増田,Right,TOK,6,菊地,Right,星槎道都大,6,Top,0,0,0,,,,,,0,0,,,,,,,TOK,#217fc4,東大,星槎道都大,#2b28ff,道都大,TodaiStadium,A,春季オープン戦,Normal,1,鈴木惇,,,PickOff,,,,"1,3","1,3",2508110167,牽制,,8110,https://youtu.be/TX6vwU33x3E&t=8110,4160,https://youtu.be/zy5PNh0MQfo&t=4160,杉浦,中山,井之口,臼井,青貝,工藤,酒井,大原,"酒井,中山,大原,工藤,杉浦,青貝,臼井,井之口,増田","山口,千田,田中,鈴木健,鈴木惇,菊地,瀬野,千葉,上野","増田,杉浦,中山,井之口,臼井,青貝,工藤,酒井,大原","臼井,上野,菊地,千葉,山口,田中,瀬野,鈴木健,千田","R,L,L,R,R,R,R,R,L,R","R,L,R,R,R,L,R,L,R,R",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Kosei, Masuda","Kaito, Sugiura","Taiyo, Nakayama","Koji, Inokuchi","Hayato, Usui","Naomasa, Aogai","Yudai, Kudo","Suguru, Sakai","Kaiki, Ohara",,,,,,
