count,pitchcount,PitchNo,Date,time1,time2,time3,PAofInning,PitchofPA,Pitcher,PitcherThrows,PitcherTeam,dajun,Batter,BatterSide,BatterTeam,Inning,Top/Bottom,Outs,Balls,Strikes,TaggedPitchType,PitchCall,KorBB,TaggedHitType,PlayResult,OutsOnPlay,RunsScored,memo,RelSpeed,PlateLocHeight,PlateLocSide,caught_distance,caught_direction,HomeTeam,hometeam_color,hometeam_abb,AwayTeam,awayteam_color,awayteam_abb,Stadium,Level,League,fielding_alignment,Notes,on_1b,on_2b,on_3b,runevent,run_person,error_person,scored_person,relateddefencepos,fielding_sequence,playid,result,description,c_time,c_URL,n_time,n_URL,C,1B,2B,3B,SS,LF,CF,RF,BOh,BOa,DOh,DOa,LRh,LRa,Pitcher_romaji,C_romaji,1B_romaji,2B_romaji,3B_romaji,SS_romaji,LF_romaji,CF_romaji,RF_romaji,error_person_romaji,Batter_romaji,on_1b_romaji,on_2b_romaji,on_3b_romaji,runevent_romaji,scored_person_romaji,run_person_romaji,No,Player ID,Pitcher_rapsodo_pitch,MLB ID,Date_rapsodo_pitch,Pitch ID,TaggedPitchType_rapsodo_pitch,IsStrike,PlateLocSide_rapsodo_pitch,PlateLocHeight_rapsodo_pitch,RelSpeed_rapsodo_pitch,SpinRate,TrueSpin,SpinEfficiency,Tilt,Spin Confidence,Extension,InducedVertBreak,HorzBreak,VB (spin),HB (spin),HorizontalRelAngle,RelAngle,RelHeight,RelSide,GyroDegree,Unique ID,Device Serial Number,HorzApprAngle,VertApprAngle,Session Name,Intent Type,unixtime,No_rapsodo_hit,Player ID_rapsodo_hit,Batter_rapsodo_hit,MLB ID_rapsodo_hit,Date_rapsodo_hit,HitID,ExitSpeed,RelSpeed_rapsodo_hit,Angle,Direction,HitSpinRate,Distance,HitSpinTilt,SpinConfidence,PlateLocSide_rapsodo_hit,PlateLocHeight_rapsodo_hit,ContactDepth,Batname,SerialNumber,Unique ID_rapsodo_hit,Session Name_rapsodo_hit,unixtime_rapsodo_hit,RelSpeed_opensen
52,17.0,51.0,2025/4/26,2716.196556,1501.196557,1745646278,2.0,2.0,菊池,Right,学習院大,6,岡林,Left,TOK,2,Bottom,1,0,1,Fastball,BallCalled,Undefined,Undefined,Undefined,0,0,,126.2,0.914,0.427,,,TOK,#217fc4,東大,学習院大,#000000,学習院大,TodaiStadium,B,春季オープン戦,Normal,,,,,Nothing,,,,,,2511530052,ボール,,2714,https://youtu.be/Q8Pg7rIyU2c&t=2714,1612,https://youtu.be/_f4LDCvtXKQ&t=1612,村上謙,堀内,鈴木,生山,村山,英,小針,篠原,"成瀬,小村,佐渡島,横井,矢田貝,岡林,黒武者,深見,小田","櫻井,村上謙,堀内,鈴木,生山,村山,英,小針,篠原","武田,深見,横井,小田,佐渡島,小村,黒武者,岡林,成瀬","菊池,村上謙,堀内,鈴木,生山,村山,英,小針,篠原","R,L,L,L,R,R,L,L,L,R","R,R,R,L,R,L,R,R,R,R",,,,,,,,,,,"Yuna, Okabayashi",,,,,,,181.0,972881.0,TokyoBBC Right,,1745613885.0,1745646285.0,ChangeUp,N,0.4688,1.1173,126.2,1874.64,1824.3,97.32,0:08,1.0,1.8852329,62.8,11.4,59.1,4.5,0.73,-0.82,1.89,0.15,13.3,972881@1745646285,V3P4DLKO0850A,1.6005824,-4.92553,untitled,,1745646282.0,544.0,1410162.0,tokyobbc_rapsodo Player_016,,1745613884.0,1745646284.0,,,,0.0,,0.0,NaN:00,0.0,0.0,0.0,0.0,,V3P4DLKO0850A,1410162@1745646284,untitled,1745646282.0,122.0
53,18.0,52.0,2025/4/26,2726.633231,1511.633231,1745646289,2.0,3.0,菊池,Right,学習院大,6,岡林,Left,TOK,2,Bottom,1,1,1,Fastball,StrikeCalled,Undefined,Undefined,Undefined,0,0,,125.66,0.634,0.42,,,TOK,#217fc4,東大,学習院大,#000000,学習院大,TodaiStadium,B,春季オープン戦,Normal,,,,,Nothing,,,,,,2511530053,見逃し,,2724,https://youtu.be/Q8Pg7rIyU2c&t=2724,1623,https://youtu.be/_f4LDCvtXKQ&t=1623,村上謙,堀内,鈴木,生山,村山,英,小針,篠原,"成瀬,小村,佐渡島,横井,矢田貝,岡林,黒武者,深見,小田","櫻井,村上謙,堀内,鈴木,生山,村山,英,小針,篠原","武田,深見,横井,小田,佐渡島,小村,黒武者,岡林,成瀬","菊池,村上謙,堀内,鈴木,生山,村山,英,小針,篠原","R,L,L,L,R,R,L,L,L,R","R,R,R,L,R,L,R,R,R,R",,,,,,,,,,,"Yuna, Okabayashi",,,,,,,180.0,972881.0,TokyoBBC Right,,1745613896.0,1745646296.0,ChangeUp,N,0.3615,0.7116,125.66,1889.8,1886.2,99.81,0:08,1.0,1.9634342,55.7,6.4,57.1,4.1,0.73,-2.0,1.9,0.09,3.55,972881@1745646296,V3P4DLKO0850A,1.2221309,-6.8284698,untitled,,1745646293.0,543.0,1410162.0,tokyobbc_rapsodo Player_016,,1745613895.0,1745646295.0,,,,0.0,,0.0,NaN:00,0.0,0.0,0.0,0.0,,V3P4DLKO0850A,1410162@1745646295,untitled,1745646293.0,116.0
54,19.0,53.0,2025/4/26,2739.132458,1524.132459,1745646301,2.0,4.0,菊池,Right,学習院大,6,岡林,Left,TOK,2,Bottom,1,1,2,ChangeUp,BallCalled,Undefined,Undefined,Undefined,0,0,,114.32,1.09,0.4,,,TOK,#217fc4,東大,学習院大,#000000,学習院大,TodaiStadium,B,春季オープン戦,Normal,,,,,Nothing,,,,,,2511530054,ボール,,2737,https://youtu.be/Q8Pg7rIyU2c&t=2737,1635,https://youtu.be/_f4LDCvtXKQ&t=1635,村上謙,堀内,鈴木,生山,村山,英,小針,篠原,"成瀬,小村,佐渡島,横井,矢田貝,岡林,黒武者,深見,小田","櫻井,村上謙,堀内,鈴木,生山,村山,英,小針,篠原","武田,深見,横井,小田,佐渡島,小村,黒武者,岡林,成瀬","菊池,村上謙,堀内,鈴木,生山,村山,英,小針,篠原","R,L,L,L,R,R,L,L,L,R","R,R,R,L,R,L,R,R,R,R",,,,,,,,,,,"Yuna, Okabayashi",,,,,,,179.0,972881.0,TokyoBBC Right,,1745613909.0,1745646309.0,ChangeUp,N,0.2621,1.2555,114.32,1021.49,918.1,89.88,0:42,1.0,1.7172928,40.2,15.0,38.3,14.4,-0.1,1.15,1.95,0.14,26.0,972881@1745646309,V3P4DLKO0850A,1.0162383,-6.385944,untitled,,1745646306.0,542.0,1410162.0,tokyobbc_rapsodo Player_016,,1745613908.0,1745646308.0,,,,0.0,,0.0,NaN:00,0.0,0.0,0.0,0.0,,V3P4DLKO0850A,1410162@1745646308,untitled,1745646306.0,108.0
55,20.0,54.0,2025/4/26,2751.272148,1536.272149,1745646313,2.0,5.0,菊池,Right,学習院大,6,岡林,Left,TOK,2,Bottom,1,2,2,Fastball,BallCalled,Undefined,Undefined,Undefined,0,0,,128.16,1.263,0.333,,,TOK,#217fc4,東大,学習院大,#000000,学習院大,TodaiStadium,B,春季オープン戦,Normal,,,,,Nothing,,,,,,2511530055,ボール,,2749,https://youtu.be/Q8Pg7rIyU2c&t=2749,1647,https://youtu.be/_f4LDCvtXKQ&t=1647,村上謙,堀内,鈴木,生山,村山,英,小針,篠原,"成瀬,小村,佐渡島,横井,矢田貝,岡林,黒武者,深見,小田","櫻井,村上謙,堀内,鈴木,生山,村山,英,小針,篠原","武田,深見,横井,小田,佐渡島,小村,黒武者,岡林,成瀬","菊池,村上謙,堀内,鈴木,生山,村山,英,小針,篠原","R,L,L,L,R,R,L,L,L,R","R,R,R,L,R,L,R,R,R,R",,,,,,,,,,,"Yuna, Okabayashi",,,,,,,178.0,972881.0,TokyoBBC Right,,1745613921.0,1745646321.0,ChangeUp,N,0.0601,1.3824,128.16,1929.3,1862.0,96.51,0:06,1.0,1.9721603,56.6,-2.4,59.3,3.6,-0.05,0.13,1.88,0.1,15.18,972881@1745646321,V3P4DLKO0850A,-0.22838165,-3.927702,untitled,,1745646318.0,541.0,1410162.0,tokyobbc_rapsodo Player_016,,1745613920.0,1745646320.0,,,,0.0,,0.0,NaN:00,0.0,0.0,0.0,0.0,,V3P4DLKO0850A,1410162@1745646320,untitled,1745646318.0,124.0
56,21.0,55.0,2025/4/26,2775.204968,1560.204969,1745646337,2.0,6.0,菊池,Right,学習院大,6,岡林,Left,TOK,2,Bottom,1,3,2,Fastball,FoulBall,Undefined,FlyBall,Undefined,0,0,,128.31,,,44.58963328,-67.84665526,TOK,#217fc4,東大,学習院大,#000000,学習院大,TodaiStadium,B,春季オープン戦,Normal,,,,,Undefined,,,,,,2511530056,ファール,,2773,https://youtu.be/Q8Pg7rIyU2c&t=2773,1671,https://youtu.be/_f4LDCvtXKQ&t=1671,村上謙,堀内,鈴木,生山,村山,英,小針,篠原,"成瀬,小村,佐渡島,横井,矢田貝,岡林,黒武者,深見,小田","櫻井,村上謙,堀内,鈴木,生山,村山,英,小針,篠原","武田,深見,横井,小田,佐渡島,小村,黒武者,岡林,成瀬","菊池,村上謙,堀内,鈴木,生山,村山,英,小針,篠原","R,L,L,L,R,R,L,L,L,R","R,R,R,L,R,L,R,R,R,R",,,,,,,,,,,"Yuna, Okabayashi",,,,,,,177.0,972881.0,TokyoBBC Right,,1745613938.0,1745646338.0,ChangeUp,N,0.304,0.8145,128.31,1957.87,1900.8,97.08,0:06,1.0,1.9302864,51.2,6.0,59.5,3.4,0.46,-1.66,1.88,0.11,13.87,972881@1745646338,V3P4DLKO0850A,0.91321826,-6.1662,untitled,,1745646335.0,540.0,1410162.0,tokyobbc_rapsodo Player_016,,1745613937.0,1745646337.0,,,,0.0,,0.0,NaN:00,0.0,0.0,0.0,0.0,,V3P4DLKO0850A,1410162@1745646337,untitled,1745646335.0,
57,22.0,56.0,2025/4/26,2785.023004,1570.023004,1745646347,2.0,7.0,菊池,Right,学習院大,6,岡林,Left,TOK,2,Bottom,1,3,2,Fastball,FoulBall,Undefined,GroundBall,Undefined,0,0,,128.39,0.494,0.096,4.765632573,158.1985905,TOK,#217fc4,東大,学習院大,#000000,学習院大,TodaiStadium,B,春季オープン戦,Normal,,,,,Undefined,,,,,,2511530057,ファール,,2783,https://youtu.be/Q8Pg7rIyU2c&t=2783,1681,https://youtu.be/_f4LDCvtXKQ&t=1681,村上謙,堀内,鈴木,生山,村山,英,小針,篠原,"成瀬,小村,佐渡島,横井,矢田貝,岡林,黒武者,深見,小田","櫻井,村上謙,堀内,鈴木,生山,村山,英,小針,篠原","武田,深見,横井,小田,佐渡島,小村,黒武者,岡林,成瀬","菊池,村上謙,堀内,鈴木,生山,村山,英,小針,篠原","R,L,L,L,R,R,L,L,L,R","R,R,R,L,R,L,R,R,R,R",,,,,,,,,,,"Yuna, Okabayashi",,,,,,,176.0,972881.0,TokyoBBC Right,,1745613955.0,1745646355.0,ChangeUp,Y,0.0209,0.7313,128.39,1892.22,1892.1,100.0,0:06,1.0,2.0312176,56.6,3.4,59.6,3.8,-0.39,-2.11,1.87,0.09,0.53,972881@1745646355,V3P4DLKO0850A,-0.123896174,-6.2892585,untitled,,1745646352.0,539.0,1410162.0,tokyobbc_rapsodo Player_016,,1745613954.0,1745646354.0,,,,0.0,,0.0,NaN:00,0.0,0.0,0.0,0.0,,V3P4DLKO0850A,1410162@1745646354,untitled,1745646352.0,125.0
58,23.0,57.0,2025/4/26,2806.109593,1591.109594,1745646368,2.0,8.0,菊池,Right,学習院大,6,岡林,Left,TOK,2,Bottom,1,3,2,Fastball,BallCalled,Walk,Undefined,Undefined,0,0,,128.82,1.263,0.144,,,TOK,#217fc4,東大,学習院大,#000000,学習院大,TodaiStadium,B,春季オープン戦,Normal,,,,,Nothing,,,,,,2511530058,四球,,2804,https://youtu.be/Q8Pg7rIyU2c&t=2804,1702,https://youtu.be/_f4LDCvtXKQ&t=1702,村上謙,堀内,鈴木,生山,村山,英,小針,篠原,"成瀬,小村,佐渡島,横井,矢田貝,岡林,黒武者,深見,小田","櫻井,村上謙,堀内,鈴木,生山,村山,英,小針,篠原","武田,深見,横井,小田,佐渡島,小村,黒武者,岡林,成瀬","菊池,村上謙,堀内,鈴木,生山,村山,英,小針,篠原","R,L,L,L,R,R,L,L,L,R","R,R,R,L,R,L,R,R,R,R",,,,,,,,,,,"Yuna, Okabayashi",,,,,,,175.0,972881.0,TokyoBBC Right,,1745613975.0,1745646375.0,ChangeUp,N,0.0293,1.3082,128.82,1956.24,1955.9,99.98,0:24,1.0,1.7022686,66.4,9.8,56.4,12.3,-0.67,-0.15,1.85,0.12,-1.13,972881@1745646375,V3P4DLKO0850A,0.067872435,-3.9373686,untitled,,1745646372.0,538.0,1410162.0,tokyobbc_rapsodo Player_016,,1745613974.0,1745646374.0,,,,0.0,,0.0,NaN:00,0.0,0.0,0.0,0.0,,V3P4DLKO0850A,1410162@1745646374,untitled,1745646372.0,128.0
59,24.0,58.0,2025/4/26,2833.507801,1618.507802,1745646396,3.0,1.0,菊池,Right,学習院大,7,黒武者,Left,TOK,2,Bottom,1,0,0,Fastball,BallCalled,Undefined,Undefined,Undefined,0,0,,125.48,0.866,0.447,,,TOK,#217fc4,東大,学習院大,#000000,学習院大,TodaiStadium,B,春季オープン戦,Normal,1,岡林,,,Nothing,,,,,,2511530059,ボール,,2831,https://youtu.be/Q8Pg7rIyU2c&t=2831,1724,https://youtu.be/_f4LDCvtXKQ&t=1724,村上謙,堀内,鈴木,生山,村山,英,小針,篠原,"成瀬,小村,佐渡島,横井,矢田貝,岡林,黒武者,深見,小田","櫻井,村上謙,堀内,鈴木,生山,村山,英,小針,篠原","武田,深見,横井,小田,佐渡島,小村,黒武者,岡林,成瀬","菊池,村上謙,堀内,鈴木,生山,村山,英,小針,篠原","R,L,L,L,R,R,L,L,L,R","R,R,R,L,R,L,R,R,R,R",,,,,,,,,,,"Tetsuta, Kuromusha","Yuna, Okabayashi",,,,,,174.0,972881.0,TokyoBBC Right,,1745614003.0,1745646403.0,Fastball,N,0.4594,0.7981,125.48,1990.64,1954.3,98.17,0:24,1.0,1.8388748,56.3,10.0,57.5,12.8,0.75,-1.61,1.9,0.15,10.97,972881@1745646403,V3P4DLKO0850A,1.5146149,-6.4906044,untitled,,1745646400.0,537.0,1410162.0,tokyobbc_rapsodo Player_016,,1745614002.0,1745646402.0,,,,0.0,,0.0,NaN:00,0.0,0.0,0.0,0.0,,V3P4DLKO0850A,1410162@1745646402,untitled,1745646400.0,122.0
60,25.0,59.0,2025/4/26,2849.179548,1634.179549,1745646411,3.0,2.0,菊池,Right,学習院大,7,黒武者,Left,TOK,2,Bottom,1,1,0,Fastball,FoulBall,Undefined,FlyBall,Undefined,0,0,A2SR1,124.59,,,32.79116339,-86.90594194,TOK,#217fc4,東大,学習院大,#000000,学習院大,TodaiStadium,B,春季オープン戦,Normal,1,岡林,,,Undefined,,,,,,2511530060,ファール,,2847,https://youtu.be/Q8Pg7rIyU2c&t=2847,1739,https://youtu.be/_f4LDCvtXKQ&t=1739,村上謙,堀内,鈴木,生山,村山,英,小針,篠原,"成瀬,小村,佐渡島,横井,矢田貝,岡林,黒武者,深見,小田","櫻井,村上謙,堀内,鈴木,生山,村山,英,小針,篠原","武田,深見,横井,小田,佐渡島,小村,黒武者,岡林,成瀬","菊池,村上謙,堀内,鈴木,生山,村山,英,小針,篠原","R,L,L,L,R,R,L,L,L,R","R,R,R,L,R,L,R,R,R,R",,,,,,,,,,,"Tetsuta, Kuromusha","Yuna, Okabayashi",,,,,,173.0,972881.0,TokyoBBC Right,,1745614019.0,1745646419.0,ChangeUp,Y,0.2001,0.85,124.59,1934.77,1881.1,97.23,0:04,1.0,1.408596,66.4,11.5,60.8,1.8,-0.21,-1.54,1.91,0.15,13.52,972881@1745646419,V3P4DLKO0850A,0.6322302,-5.9959536,untitled,,1745646416.0,536.0,1410162.0,tokyobbc_rapsodo Player_016,,1745614018.0,1745646418.0,,,,0.0,,0.0,NaN:00,0.0,0.0,0.0,0.0,,V3P4DLKO0850A,1410162@1745646418,untitled,1745646416.0,124.0
61,26.0,60.0,2025/4/26,2881.799786,1666.799787,1745646444,3.0,3.0,菊池,Right,学習院大,7,黒武者,Left,TOK,2,Bottom,1,1,1,ChangeUp,BallCalled,Undefined,Undefined,Undefined,0,0,A2SR1,125.91,1.097,0.367,,,TOK,#217fc4,東大,学習院大,#000000,学習院大,TodaiStadium,B,春季オープン戦,Normal,1,岡林,,,StolenBase,岡林,,,"2,6","2,6",2511530061,ボール[盗塁],,2879,https://youtu.be/Q8Pg7rIyU2c&t=2879,1772,https://youtu.be/_f4LDCvtXKQ&t=1772,村上謙,堀内,鈴木,生山,村山,英,小針,篠原,"成瀬,小村,佐渡島,横井,矢田貝,岡林,黒武者,深見,小田","櫻井,村上謙,堀内,鈴木,生山,村山,英,小針,篠原","武田,深見,横井,小田,佐渡島,小村,黒武者,岡林,成瀬","菊池,村上謙,堀内,鈴木,生山,村山,英,小針,篠原","R,L,L,L,R,R,L,L,L,R","R,R,R,L,R,L,R,R,R,R",,,,,,,,,,,"Tetsuta, Kuromusha","Yuna, Okabayashi",,,,,"Yuna, Okabayashi",172.0,972881.0,TokyoBBC Right,,1745614051.0,1745646451.0,ChangeUp,N,0.3894,1.6933,125.91,204.2,204.2,100.0,0:48,1.0,1.5150051,63.9,2.9,10.3,4.4,0.65,1.43,1.88,0.17,-0.1,972881@1745646451,V3P4DLKO0850A,0.8674275,-3.0436637,untitled,,1745646448.0,535.0,1410162.0,tokyobbc_rapsodo Player_016,,1745614050.0,1745646450.0,,,,0.0,,0.0,NaN:00,0.0,0.0,0.0,0.0,,V3P4DLKO0850A,1410162@1745646450,untitled,1745646448.0,124.0
62,27.0,61.0,2025/4/26,2913.413334,1698.413335,1745646475,3.0,4.0,菊池,Right,学習院大,7,黒武者,Left,TOK,2,Bottom,1,2,1,Fastball,BallCalled,Undefined,Undefined,Undefined,0,0,,123.63,1.137,0.473,,,TOK,#217fc4,東大,学習院大,#000000,学習院大,TodaiStadium,B,春季オープン戦,Normal,2,,岡林,,Nothing,,,,,,2511530062,ボール,,2911,https://youtu.be/Q8Pg7rIyU2c&t=2911,1803,https://youtu.be/_f4LDCvtXKQ&t=1803,村上謙,堀内,鈴木,生山,村山,英,小針,篠原,"成瀬,小村,佐渡島,横井,矢田貝,岡林,黒武者,深見,小田","櫻井,村上謙,堀内,鈴木,生山,村山,英,小針,篠原","武田,深見,横井,小田,佐渡島,小村,黒武者,岡林,成瀬","菊池,村上謙,堀内,鈴木,生山,村山,英,小針,篠原","R,L,L,L,R,R,L,L,L,R","R,R,R,L,R,L,R,R,R,R",,,,,,,,,,,"Tetsuta, Kuromusha",,"Yuna, Okabayashi",,,,,171.0,972881.0,TokyoBBC Right,,1745614083.0,1745646483.0,ChangeUp,N,0.3418,1.4562,123.63,1833.09,1761.0,96.07,0:16,1.0,1.9449635,56.8,6.4,53.2,7.6,0.13,0.75,1.9,0.24,16.12,972881@1745646483,V3P4DLKO0850A,0.6240673,-4.239113,untitled,,1745646480.0,534.0,1410162.0,tokyobbc_rapsodo Player_016,,1745614082.0,1745646482.0,,,,0.0,,0.0,NaN:00,0.0,0.0,0.0,0.0,,V3P4DLKO0850A,1410162@1745646482,untitled,1745646480.0,123.0
63,28.0,62.0,2025/4/26,2930.264445,1715.264445,1745646492,3.0,5.0,菊池,Right,学習院大,7,黒武者,Left,TOK,2,Bottom,1,3,1,Fastball,BallCalled,Walk,Undefined,Undefined,0,0,,125.27,1.15,0.513,,,TOK,#217fc4,東大,学習院大,#000000,学習院大,TodaiStadium,B,春季オープン戦,Normal,2,,岡林,,Nothing,,,,,,2511530063,四球,,2928,https://youtu.be/Q8Pg7rIyU2c&t=2928,1820,https://youtu.be/_f4LDCvtXKQ&t=1820,村上謙,堀内,鈴木,生山,村山,英,小針,篠原,"成瀬,小村,佐渡島,横井,矢田貝,岡林,黒武者,深見,小田","櫻井,村上謙,堀内,鈴木,生山,村山,英,小針,篠原","武田,深見,横井,小田,佐渡島,小村,黒武者,岡林,成瀬","菊池,村上謙,堀内,鈴木,生山,村山,英,小針,篠原","R,L,L,L,R,R,L,L,L,R","R,R,R,L,R,L,R,R,R,R",,,,,,,,,,,"Tetsuta, Kuromusha",,"Yuna, Okabayashi",,,,,170.0,972881.0,TokyoBBC Right,,1745614100.0,1745646500.0,ChangeUp,N,0.3682,1.2725,125.27,1847.02,1798.6,97.38,0:26,1.0,1.864954,66.4,14.0,53.4,12.3,0.11,-0.23,1.88,0.2,13.15,972881@1745646500,V3P4DLKO0850A,1.1858946,-4.3814087,untitled,,1745646497.0,533.0,1410162.0,tokyobbc_rapsodo Player_016,,1745614098.0,1745646498.0,,,,0.0,,0.0,NaN:00,0.0,0.0,0.0,0.0,,V3P4DLKO0850A,1410162@1745646498,untitled,1745646496.0,124.0
64,29.0,63.0,2025/4/26,2980.872958,1765.872959,1745646543,4.0,1.0,菊池,Right,学習院大,8,深見,Left,TOK,2,Bottom,1,0,0,Fastball,StrikeCalled,Undefined,Undefined,Undefined,0,0,,124.94,0.57,0.373,,,TOK,#217fc4,東大,学習院大,#000000,学習院大,TodaiStadium,B,春季オープン戦,Normal,"1,2",黒武者,岡林,,Nothing,,,,,,2511530064,見逃し,,2978,https://youtu.be/Q8Pg7rIyU2c&t=2978,1845,https://youtu.be/_f4LDCvtXKQ&t=1845,村上謙,堀内,鈴木,生山,村山,英,小針,篠原,"成瀬,小村,佐渡島,横井,矢田貝,岡林,黒武者,深見,小田","櫻井,村上謙,堀内,鈴木,生山,村山,英,小針,篠原","武田,深見,横井,小田,佐渡島,小村,黒武者,岡林,成瀬","菊池,村上謙,堀内,鈴木,生山,村山,英,小針,篠原","R,L,L,L,R,R,L,L,L,R","R,R,R,L,R,L,R,R,R,R",,,,,,,,,,,"Yuto, Fukami","Tetsuta, Kuromusha","Yuna, Okabayashi",,,,,169.0,972881.0,TokyoBBC Right,,1745614151.0,1745646551.0,ChangeUp,N,0.3483,0.5565,124.94,1926.16,1868.0,96.98,0:08,1.0,2.065321,59.9,15.5,59.9,4.3,-0.03,-2.61,1.88,0.2,14.12,972881@1745646551,V3P4DLKO0850A,1.1748749,-7.2200327,untitled,,1745646548.0,532.0,1410162.0,tokyobbc_rapsodo Player_016,,1745614149.0,1745646549.0,,,,0.0,,0.0,NaN:00,0.0,0.0,0.0,0.0,,V3P4DLKO0850A,1410162@1745646549,untitled,1745646547.0,124.0
65,30.0,64.0,2025/4/26,2997.34979,1782.349791,1745646559,4.0,2.0,菊池,Right,学習院大,8,深見,Left,TOK,2,Bottom,1,0,1,Fastball,BallCalled,Undefined,Undefined,Undefined,0,0,,123.99,0.343,0.22,,,TOK,#217fc4,東大,学習院大,#000000,学習院大,TodaiStadium,B,春季オープン戦,Normal,"1,2",黒武者,岡林,,Nothing,,,,,,2511530065,ボール,,2995,https://youtu.be/Q8Pg7rIyU2c&t=2995,1861,https://youtu.be/_f4LDCvtXKQ&t=1861,村上謙,堀内,鈴木,生山,村山,英,小針,篠原,"成瀬,小村,佐渡島,横井,矢田貝,岡林,黒武者,深見,小田","櫻井,村上謙,堀内,鈴木,生山,村山,英,小針,篠原","武田,深見,横井,小田,佐渡島,小村,黒武者,岡林,成瀬","菊池,村上謙,堀内,鈴木,生山,村山,英,小針,篠原","R,L,L,L,R,R,L,L,L,R","R,R,R,L,R,L,R,R,R,R",,,,,,,,,,,"Yuto, Fukami","Tetsuta, Kuromusha","Yuna, Okabayashi",,,,,168.0,972881.0,TokyoBBC Right,,1745614169.0,1745646569.0,Fastball,N,0.2476,0.3793,123.99,1871.75,1835.5,98.06,0:12,1.0,1.8558197,58.9,12.8,57.1,6.5,-0.21,-3.01,1.89,0.18,11.29,972881@1745646569,V3P4DLKO0850A,0.7742192,-8.062852,untitled,,1745646566.0,531.0,1410162.0,tokyobbc_rapsodo Player_016,,1745614167.0,1745646567.0,,,,0.0,,0.0,NaN:00,0.0,0.0,0.0,0.0,,V3P4DLKO0850A,1410162@1745646567,untitled,1745646565.0,119.0
66,,,2025/4/26,3020.296898,1805.296898,1745646582,,,菊池,Right,学習院大,8,深見,Left,TOK,2,Bottom,1,1,1,,,,,,0,0,,,,,,,TOK,#217fc4,東大,学習院大,#000000,学習院大,TodaiStadium,B,春季オープン戦,Normal,"1,2",黒武者,岡林,,PickOff,,,,"1,6","1,6",2511530066,牽制,,3018,https://youtu.be/Q8Pg7rIyU2c&t=3018,1884,https://youtu.be/_f4LDCvtXKQ&t=1884,村上謙,堀内,鈴木,生山,村山,英,小針,篠原,"成瀬,小村,佐渡島,横井,矢田貝,岡林,黒武者,深見,小田","櫻井,村上謙,堀内,鈴木,生山,村山,英,小針,篠原","武田,深見,横井,小田,佐渡島,小村,黒武者,岡林,成瀬","菊池,村上謙,堀内,鈴木,生山,村山,英,小針,篠原","R,L,L,L,R,R,L,L,L,R","R,R,R,L,R,L,R,R,R,R",,,,,,,,,,,"Yuto, Fukami","Tetsuta, Kuromusha","Yuna, Okabayashi",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
67,31.0,65.0,2025/4/26,3036.427671,1821.427671,1745646598,4.0,3.0,菊池,Right,学習院大,8,深見,Left,TOK,2,Bottom,1,1,1,Fastball,BallCalled,Undefined,Undefined,Undefined,0,0,,122.63,1.042,0.46,,,TOK,#217fc4,東大,学習院大,#000000,学習院大,TodaiStadium,B,春季オープン戦,Normal,"1,2",黒武者,岡林,,Nothing,,,,,,2511530067,ボール,,3034,https://youtu.be/Q8Pg7rIyU2c&t=3034,1901,https://youtu.be/_f4LDCvtXKQ&t=1901,村上謙,堀内,鈴木,生山,村山,英,小針,篠原,"成瀬,小村,佐渡島,横井,矢田貝,岡林,黒武者,深見,小田","櫻井,村上謙,堀内,鈴木,生山,村山,英,小針,篠原","武田,深見,横井,小田,佐渡島,小村,黒武者,岡林,成瀬","菊池,村上謙,堀内,鈴木,生山,村山,英,小針,篠原","R,L,L,L,R,R,L,L,L,R","R,R,R,L,R,L,R,R,R,R",,,,,,,,,,,"Yuto, Fukami","Tetsuta, Kuromusha","Yuna, Okabayashi",,,,,167.0,972881.0,TokyoBBC Right,,1745614206.0,1745646606.0,Fastball,N,0.3699,1.2157,122.63,1774.3,1737.1,97.9,0:24,1.0,2.1956177,66.2,11.4,51.8,11.2,0.17,-0.42,1.9,0.21,11.75,972881@1745646606,V3P4DLKO0850A,1.0680245,-4.8703732,untitled,,1745646603.0,530.0,1410162.0,tokyobbc_rapsodo Player_016,,1745614205.0,1745646605.0,,,,0.0,,0.0,NaN:00,0.0,0.0,0.0,0.0,,V3P4DLKO0850A,1410162@1745646605,untitled,1745646603.0,122.0
