count,pitchcount,PitchNo,Date,time1,time2,time3,PAofInning,PitchofPA,Pitcher,PitcherThrows,PitcherTeam,dajun,Batter,BatterSide,BatterTeam,Inning,Top/Bottom,Outs,Balls,Strikes,TaggedPitchType,PitchCall,KorBB,TaggedHitType,PlayResult,OutsOnPlay,RunsScored,memo,RelSpeed,PlateLocHeight,PlateLocSide,caught_distance,caught_direction,HomeTeam,hometeam_color,hometeam_abb,AwayTeam,awayteam_color,awayteam_abb,Stadium,Level,League,fielding_alignment,Notes,on_1b,on_2b,on_3b,runevent,run_person,error_person,scored_person,relateddefencepos,fielding_sequence,playid,result,description,c_time,c_URL,n_time,n_URL,C,1B,2B,3B,SS,LF,CF,RF,BOh,BOa,DOh,DOa,LRh,LRa,Pitcher_romaji,C_romaji,1B_romaji,2B_romaji,3B_romaji,SS_romaji,LF_romaji,CF_romaji,RF_romaji,error_person_romaji,Batter_romaji,on_1b_romaji,on_2b_romaji,on_3b_romaji,runevent_romaji,scored_person_romaji,run_person_romaji,No,Player ID,Pitcher_rapsodo_pitch,MLB ID,Date_rapsodo_pitch,Pitch ID,TaggedPitchType_rapsodo_pitch,IsStrike,PlateLocSide_rapsodo_pitch,PlateLocHeight_rapsodo_pitch,RelSpeed_rapsodo_pitch,SpinRate,TrueSpin,SpinEfficiency,Tilt,Spin Confidence,Extension,InducedVertBreak,HorzBreak,VB (spin),HB (spin),HorizontalRelAngle,RelAngle,RelHeight,RelSide,GyroDegree,Unique ID,Device Serial Number,HorzApprAngle,VertApprAngle,Session Name,Intent Type,unixtime,No_rapsodo_hit,Player ID_rapsodo_hit,Batter_rapsodo_hit,MLB ID_rapsodo_hit,Date_rapsodo_hit,HitID,ExitSpeed,RelSpeed_rapsodo_hit,Angle,Direction,HitSpinRate,Distance,HitSpinTilt,SpinConfidence,PlateLocSide_rapsodo_hit,PlateLocHeight_rapsodo_hit,ContactDepth,Batname,SerialNumber,Unique ID_rapsodo_hit,Session Name_rapsodo_hit,unixtime_rapsodo_hit,csv_path,RelSpeed_opensen
10,8.0,8.0,2025/3/25,2133.622633934021,1543.6226348876953,1742878918,2.0,2.0,山崎,Right,TOK,2,多比木,Right,富山中部高,1,Top,0,1,0,Curveball,BallCalled,Undefined,Undefined,Undefined,0,0,,105.01,-0.017,-0.096,,,TOK,#217fc4,東大,富山中部高,#feffff,神,TodaiStadium,B,春季オープン戦,Normal,1,西浦,,,Nothing,,,,,,2508330010,ボール,,2131.0,https://youtu.be/pxrwmdfRYWI&t=2131,847.0,https://youtu.be/7j3dqiOXbr4&t=847,土ヶ端,春山,塗師,藤尾,今泉,山本,片桐,黒武者,"今泉,山本,矢田貝,藤尾,黒武者,春山,片桐,土ヶ端,塗師","西浦,多比木,草切,日下,石川,谷口,石吾,斎藤,窪田","山崎,土ヶ端,春山,塗師,藤尾,今泉,山本,片桐,黒武者","日下,多比木,草切,日下,石川,谷口,石吾,斎藤,窪田","R,L,R,R,R,L,R,L,R,R","R,R,R,R,R,R,R,R,R,R","Ryu, Yamazaki","Yuto, Tsuchigahata","Yuichiro, Haruyama","Takuma, Nushi","Shunsuke, Fujio","Rio, Imaizumi","Akira, Yamamoto","Jota, Katagiri","Tetsuta, Kuromusha",,,,,,,,,38.0,991977.0,Ryu Yamazaki,,1742846523.0,1742878923.0,Slider,N,-0.1399,0.2541,105.01,2539.0,1293.8,50.96,07:06,1.0,,-28.0,-26.3,-30.7,-22.4,-0.45,2.05,1.52,0.24,59.36,991977@1742878923,V3P4DLKO0850A,-2.4994104,-11.993787,untitled,,1742878918.0,,,,,,,,,,,,,,,,,,,,,,,/Users/hiramatsushiho/Desktop/野球部/Analyst-GitHub/オープン戦データ/25-1春/20250325春季オープン戦vs富山中部高B.csv,105.0
11,9.0,9.0,2025/3/25,2152.556207895279,1562.5562090873718,1742878937,2.0,3.0,山崎,Right,TOK,2,多比木,Right,富山中部高,1,Top,0,2,0,Cutter,StrikeCalled,Undefined,Undefined,Undefined,0,0,A2B,114.14,0.698,-0.232,,,TOK,#217fc4,東大,富山中部高,#feffff,神,TodaiStadium,B,春季オープン戦,Normal,1,西浦,,,Nothing,,,,,,2508330011,見逃し,,2150.0,https://youtu.be/pxrwmdfRYWI&t=2150,866.0,https://youtu.be/7j3dqiOXbr4&t=866,土ヶ端,春山,塗師,藤尾,今泉,山本,片桐,黒武者,"今泉,山本,矢田貝,藤尾,黒武者,春山,片桐,土ヶ端,塗師","西浦,多比木,草切,日下,石川,谷口,石吾,斎藤,窪田","山崎,土ヶ端,春山,塗師,藤尾,今泉,山本,片桐,黒武者","日下,多比木,草切,日下,石川,谷口,石吾,斎藤,窪田","R,L,R,R,R,L,R,L,R,R","R,R,R,R,R,R,R,R,R,R","Ryu, Yamazaki","Yuto, Tsuchigahata","Yuichiro, Haruyama","Takuma, Nushi","Shunsuke, Fujio","Rio, Imaizumi","Akira, Yamamoto","Jota, Katagiri","Tetsuta, Kuromusha",,,,,,,,,37.0,991977.0,Ryu Yamazaki,,1742846542.0,1742878942.0,Cutter,N,-0.3275,0.7534000000000001,114.14,1982.84,573.8,28.94,01:04,1.0,2.0212193,4.7,-11.5,13.3,7.1,-1.83,2.2,1.49,0.3,73.18,991977@1742878942,V3P4DLKO0850A,-2.7045562,-8.056684,untitled,,1742878937.0,,,,,,,,,,,,,,,,,,,,,,,/Users/hiramatsushiho/Desktop/野球部/Analyst-GitHub/オープン戦データ/25-1春/20250325春季オープン戦vs富山中部高B.csv,114.0
12,10.0,10.0,2025/3/25,2170.893923997879,1580.8939249515531,1742878956,2.0,4.0,山崎,Right,TOK,2,多比木,Right,富山中部高,1,Top,0,2,1,Fastball,StrikeSwinging,Undefined,Undefined,Undefined,0,0,,129.42,1.057,-0.016,,,TOK,#217fc4,東大,富山中部高,#feffff,神,TodaiStadium,B,春季オープン戦,Normal,1,西浦,,,Nothing,,,,,,2508330012,空振り,,2168.0,https://youtu.be/pxrwmdfRYWI&t=2168,885.0,https://youtu.be/7j3dqiOXbr4&t=885,土ヶ端,春山,塗師,藤尾,今泉,山本,片桐,黒武者,"今泉,山本,矢田貝,藤尾,黒武者,春山,片桐,土ヶ端,塗師","西浦,多比木,草切,日下,石川,谷口,石吾,斎藤,窪田","山崎,土ヶ端,春山,塗師,藤尾,今泉,山本,片桐,黒武者","日下,多比木,草切,日下,石川,谷口,石吾,斎藤,窪田","R,L,R,R,R,L,R,L,R,R","R,R,R,R,R,R,R,R,R,R","Ryu, Yamazaki","Yuto, Tsuchigahata","Yuichiro, Haruyama","Takuma, Nushi","Shunsuke, Fujio","Rio, Imaizumi","Akira, Yamamoto","Jota, Katagiri","Tetsuta, Kuromusha",,,,,,,,,36.0,991977.0,Ryu Yamazaki,,1742846560.0,1742878960.0,Fastball,N,-0.0256,1.1199,129.42,1980.84,1755.6,88.63,00:56,1.0,2.037672,40.7,19.3,43.2,23.3,-1.71,1.08,1.5,0.26,27.59,991977@1742878960,V3P4DLKO0850A,-0.24217843,-4.0769305,untitled,,1742878955.0,,,,,,,,,,,,,,,,,,,,,,,/Users/hiramatsushiho/Desktop/野球部/Analyst-GitHub/オープン戦データ/25-1春/20250325春季オープン戦vs富山中部高B.csv,129.0
13,11.0,11.0,2025/3/25,2188.4702899456024,1598.4702911376953,1742878973,2.0,5.0,山崎,Right,TOK,2,多比木,Right,富山中部高,1,Top,0,2,2,Fastball,BallCalled,Undefined,Undefined,Undefined,0,0,,130.4,1.33,-0.2,,,TOK,#217fc4,東大,富山中部高,#feffff,神,TodaiStadium,B,春季オープン戦,Normal,1,西浦,,,StolenBase,西浦,,,,,2508330013,ボール[盗塁],,2186.0,https://youtu.be/pxrwmdfRYWI&t=2186,902.0,https://youtu.be/7j3dqiOXbr4&t=902,土ヶ端,春山,塗師,藤尾,今泉,山本,片桐,黒武者,"今泉,山本,矢田貝,藤尾,黒武者,春山,片桐,土ヶ端,塗師","西浦,多比木,草切,日下,石川,谷口,石吾,斎藤,窪田","山崎,土ヶ端,春山,塗師,藤尾,今泉,山本,片桐,黒武者","日下,多比木,草切,日下,石川,谷口,石吾,斎藤,窪田","R,L,R,R,R,L,R,L,R,R","R,R,R,R,R,R,R,R,R,R","Ryu, Yamazaki","Yuto, Tsuchigahata","Yuichiro, Haruyama","Takuma, Nushi","Shunsuke, Fujio","Rio, Imaizumi","Akira, Yamamoto","Jota, Katagiri","Tetsuta, Kuromusha",,,,,,,,,35.0,991977.0,Ryu Yamazaki,,1742846578.0,1742878978.0,Fastball,N,-0.3603,1.3012,130.4,2025.56,1676.0,82.74,00:56,1.0,2.1484966,42.4,12.7,40.1,22.2,-2.49,1.53,1.51,0.2,34.17,991977@1742878978,V3P4DLKO0850A,-1.5134106,-3.3588507,untitled,,1742878973.0,,,,,,,,,,,,,,,,,,,,,,,/Users/hiramatsushiho/Desktop/野球部/Analyst-GitHub/オープン戦データ/25-1春/20250325春季オープン戦vs富山中部高B.csv,130.0
14,12.0,12.0,2025/3/25,2219.8205637931824,1629.8205649852753,1742879005,2.0,6.0,山崎,Right,TOK,2,多比木,Right,富山中部高,1,Top,0,3,2,Cutter,BallinDirt,Walk,Undefined,Undefined,0,0,,119.2,-0.063,-0.24,,,TOK,#217fc4,東大,富山中部高,#feffff,神,TodaiStadium,B,春季オープン戦,Normal,2,,西浦,,Nothing,,,,,,2508330014,四球,,2217.0,https://youtu.be/pxrwmdfRYWI&t=2217,934.0,https://youtu.be/7j3dqiOXbr4&t=934,土ヶ端,春山,塗師,藤尾,今泉,山本,片桐,黒武者,"今泉,山本,矢田貝,藤尾,黒武者,春山,片桐,土ヶ端,塗師","西浦,多比木,草切,日下,石川,谷口,石吾,斎藤,窪田","山崎,土ヶ端,春山,塗師,藤尾,今泉,山本,片桐,黒武者","日下,多比木,草切,日下,石川,谷口,石吾,斎藤,窪田","R,L,R,R,R,L,R,L,R,R","R,R,R,R,R,R,R,R,R,R","Ryu, Yamazaki","Yuto, Tsuchigahata","Yuichiro, Haruyama","Takuma, Nushi","Shunsuke, Fujio","Rio, Imaizumi","Akira, Yamamoto","Jota, Katagiri","Tetsuta, Kuromusha",,,,,,,,,34.0,991977.0,Ryu Yamazaki,,1742846609.0,1742879009.0,Slider,N,-0.5553,0.1796,119.2,2171.28,404.0,18.61,01:20,1.0,1.9149437,7.6,-7.3,7.0,5.1,-2.75,-0.35,1.45,0.29,79.28,991977@1742879009,V3P4DLKO0850A,-3.2844045,-8.972747,untitled,,1742879004.0,,,,,,,,,,,,,,,,,,,,,,,/Users/hiramatsushiho/Desktop/野球部/Analyst-GitHub/オープン戦データ/25-1春/20250325春季オープン戦vs富山中部高B.csv,119.0
15,,,2025/3/25,2277.755089998245,1687.755091190338,1742879062,,,山崎,Right,TOK,3,草切,Right,富山中部高,1,Top,0,0,0,,,,,,0,0,,,,,,,TOK,#217fc4,東大,富山中部高,#feffff,神,TodaiStadium,B,春季オープン戦,Normal,"1,2",多比木,西浦,,PickOff,,,,"1,6","1,6",2508330015,牽制,,2275.0,https://youtu.be/pxrwmdfRYWI&t=2275,958.0,https://youtu.be/7j3dqiOXbr4&t=958,土ヶ端,春山,塗師,藤尾,今泉,山本,片桐,黒武者,"今泉,山本,矢田貝,藤尾,黒武者,春山,片桐,土ヶ端,塗師","西浦,多比木,草切,日下,石川,谷口,石吾,斎藤,窪田","山崎,土ヶ端,春山,塗師,藤尾,今泉,山本,片桐,黒武者","日下,多比木,草切,日下,石川,谷口,石吾,斎藤,窪田","R,L,R,R,R,L,R,L,R,R","R,R,R,R,R,R,R,R,R,R","Ryu, Yamazaki","Yuto, Tsuchigahata","Yuichiro, Haruyama","Takuma, Nushi","Shunsuke, Fujio","Rio, Imaizumi","Akira, Yamamoto","Jota, Katagiri","Tetsuta, Kuromusha",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/hiramatsushiho/Desktop/野球部/Analyst-GitHub/オープン戦データ/25-1春/20250325春季オープン戦vs富山中部高B.csv,
16,13.0,13.0,2025/3/25,2293.9163570404053,1703.9163579940796,1742879079,3.0,1.0,山崎,Right,TOK,3,草切,Right,富山中部高,1,Top,0,0,0,Fastball,FoulBall,Undefined,Bunt,Undefined,0,0,,125.7,0.878,0.044,12.036699565252604,-107.102729,TOK,#217fc4,東大,富山中部高,#feffff,神,TodaiStadium,B,春季オープン戦,Normal,"1,2",多比木,西浦,,Undefined,,,,,,2508330016,ファール,,2291.0,https://youtu.be/pxrwmdfRYWI&t=2291,974.0,https://youtu.be/7j3dqiOXbr4&t=974,土ヶ端,春山,塗師,藤尾,今泉,山本,片桐,黒武者,"今泉,山本,矢田貝,藤尾,黒武者,春山,片桐,土ヶ端,塗師","西浦,多比木,草切,日下,石川,谷口,石吾,斎藤,窪田","山崎,土ヶ端,春山,塗師,藤尾,今泉,山本,片桐,黒武者","日下,多比木,草切,日下,石川,谷口,石吾,斎藤,窪田","R,L,R,R,R,L,R,L,R,R","R,R,R,R,R,R,R,R,R,R","Ryu, Yamazaki","Yuto, Tsuchigahata","Yuichiro, Haruyama","Takuma, Nushi","Shunsuke, Fujio","Rio, Imaizumi","Akira, Yamamoto","Jota, Katagiri","Tetsuta, Kuromusha",,,,,,,,,33.0,991977.0,Ryu Yamazaki,,1742846684.0,1742879084.0,ChangeUp,Y,0.0383,0.8362,125.7,1801.19,1638.8,90.98,00:54,1.0,2.2009525,20.7,5.3,42.4,22.0,-0.83,0.97,1.52,0.21,24.52,991977@1742879084,V3P4DLKO0850A,-0.41661263,-6.4222984,untitled,,1742879079.0,,,,,,,,,,,,,,,,,,,,,,,/Users/hiramatsushiho/Desktop/野球部/Analyst-GitHub/オープン戦データ/25-1春/20250325春季オープン戦vs富山中部高B.csv,127.0
17,14.0,14.0,2025/3/25,2322.834191083908,1732.8341920375824,1742879108,3.0,2.0,山崎,Right,TOK,3,草切,Right,富山中部高,1,Top,0,0,1,Cutter,BallCalled,Undefined,Undefined,Undefined,0,0,,118.0,1.31,0.0,,,TOK,#217fc4,東大,富山中部高,#feffff,神,TodaiStadium,B,春季オープン戦,Normal,"1,2",多比木,西浦,,Nothing,,,,,,2508330017,ボール,,2320.0,https://youtu.be/pxrwmdfRYWI&t=2320,1003.0,https://youtu.be/7j3dqiOXbr4&t=1003,土ヶ端,春山,塗師,藤尾,今泉,山本,片桐,黒武者,"今泉,山本,矢田貝,藤尾,黒武者,春山,片桐,土ヶ端,塗師","西浦,多比木,草切,日下,石川,谷口,石吾,斎藤,窪田","山崎,土ヶ端,春山,塗師,藤尾,今泉,山本,片桐,黒武者","日下,多比木,草切,日下,石川,谷口,石吾,斎藤,窪田","R,L,R,R,R,L,R,L,R,R","R,R,R,R,R,R,R,R,R,R","Ryu, Yamazaki","Yuto, Tsuchigahata","Yuichiro, Haruyama","Takuma, Nushi","Shunsuke, Fujio","Rio, Imaizumi","Akira, Yamamoto","Jota, Katagiri","Tetsuta, Kuromusha",,,,,,,,,32.0,991977.0,Ryu Yamazaki,,1742846712.0,1742879112.0,Cutter,N,-0.1374,1.2958,118.0,1954.26,775.8,39.7,00:58,1.0,2.071167,18.5,-3.5,18.9,9.5,-1.32,3.38,1.47,0.27,66.61,991977@1742879112,V3P4DLKO0850A,-1.5899363,-5.1102357,untitled,,1742879107.0,,,,,,,,,,,,,,,,,,,,,,,/Users/hiramatsushiho/Desktop/野球部/Analyst-GitHub/オープン戦データ/25-1春/20250325春季オープン戦vs富山中部高B.csv,118.0
18,15.0,15.0,2025/3/25,2342.780326128006,1752.7803270816803,1742879128,3.0,3.0,山崎,Right,TOK,3,草切,Right,富山中部高,1,Top,0,1,1,Fastball,InPlay,Undefined,Bunt,Sacrifice,1,0,,124.82,0.762,0.3,14.574182096797198,-35.94211187,TOK,#217fc4,東大,富山中部高,#feffff,神,TodaiStadium,B,春季オープン戦,Normal,"1,2",多比木,西浦,,Undefined,,,,"5,3","5,3A",2508330018,三犠,,2340.0,https://youtu.be/pxrwmdfRYWI&t=2340,1023.0,https://youtu.be/7j3dqiOXbr4&t=1023,土ヶ端,春山,塗師,藤尾,今泉,山本,片桐,黒武者,"今泉,山本,矢田貝,藤尾,黒武者,春山,片桐,土ヶ端,塗師","西浦,多比木,草切,日下,石川,谷口,石吾,斎藤,窪田","山崎,土ヶ端,春山,塗師,藤尾,今泉,山本,片桐,黒武者","日下,多比木,草切,日下,石川,谷口,石吾,斎藤,窪田","R,L,R,R,R,L,R,L,R,R","R,R,R,R,R,R,R,R,R,R","Ryu, Yamazaki","Yuto, Tsuchigahata","Yuichiro, Haruyama","Takuma, Nushi","Shunsuke, Fujio","Rio, Imaizumi","Akira, Yamamoto","Jota, Katagiri","Tetsuta, Kuromusha",,,,,,,,,31.0,991977.0,Ryu Yamazaki,,1742846733.0,1742879133.0,ChangeUp,N,0.4135999999999999,0.8527,124.82,1617.05,1456.6,90.08,00:56,1.0,2.1300888,28.2,23.2,39.5,21.7,-0.21,0.69,1.49,0.24,25.74,991977@1742879133,V3P4DLKO0850A,1.5316454,-5.5138183,untitled,,1742879128.0,,,,,,,,,,,,,,,,,,,,,,,/Users/hiramatsushiho/Desktop/野球部/Analyst-GitHub/オープン戦データ/25-1春/20250325春季オープン戦vs富山中部高B.csv,125.0
19,16.0,16.0,2025/3/25,2386.563956975937,1796.5639579296112,1742879171,4.0,1.0,山崎,Right,TOK,4,日下,Right,富山中部高,1,Top,1,0,0,Fastball,StrikeSwinging,Undefined,Undefined,Undefined,0,0,,130.31,1.37,0.068,,,TOK,#217fc4,東大,富山中部高,#feffff,神,TodaiStadium,B,春季オープン戦,Normal,"2,3",,多比木,西浦,Nothing,,,,,,2508330019,空振り,,2384.0,https://youtu.be/pxrwmdfRYWI&t=2384,1046.0,https://youtu.be/7j3dqiOXbr4&t=1046,土ヶ端,春山,塗師,藤尾,今泉,山本,片桐,黒武者,"今泉,山本,矢田貝,藤尾,黒武者,春山,片桐,土ヶ端,塗師","西浦,多比木,草切,日下,石川,谷口,石吾,斎藤,窪田","山崎,土ヶ端,春山,塗師,藤尾,今泉,山本,片桐,黒武者","日下,多比木,草切,日下,石川,谷口,石吾,斎藤,窪田","R,L,R,R,R,L,R,L,R,R","R,R,R,R,R,R,R,R,R,R","Ryu, Yamazaki","Yuto, Tsuchigahata","Yuichiro, Haruyama","Takuma, Nushi","Shunsuke, Fujio","Rio, Imaizumi","Akira, Yamamoto","Jota, Katagiri","Tetsuta, Kuromusha",,,,,,,,,30.0,991977.0,Ryu Yamazaki,,1742846775.0,1742879175.0,Fastball,N,0.3136,1.442,130.31,1768.71,1446.6,81.79,01:00,1.0,,28.2,8.3,34.6,20.2,-0.01,2.31,1.52,0.23,35.13,991977@1742879175,V3P4DLKO0850A,0.63627595,-3.1859105,untitled,,1742879170.0,,,,,,,,,,,,,,,,,,,,,,,/Users/hiramatsushiho/Desktop/野球部/Analyst-GitHub/オープン戦データ/25-1春/20250325春季オープン戦vs富山中部高B.csv,130.0
20,17.0,17.0,2025/3/25,2404.413482904434,1814.4134838581083,1742879189,4.0,2.0,山崎,Right,TOK,4,日下,Right,富山中部高,1,Top,1,0,1,Fastball,StrikeSwinging,Undefined,Undefined,Undefined,0,0,,128.89,1.33,0.068,,,TOK,#217fc4,東大,富山中部高,#feffff,神,TodaiStadium,B,春季オープン戦,Normal,"2,3",,多比木,西浦,Nothing,,,,,,2508330020,空振り,,2402.0,https://youtu.be/pxrwmdfRYWI&t=2402,1063.0,https://youtu.be/7j3dqiOXbr4&t=1063,土ヶ端,春山,塗師,藤尾,今泉,山本,片桐,黒武者,"今泉,山本,矢田貝,藤尾,黒武者,春山,片桐,土ヶ端,塗師","西浦,多比木,草切,日下,石川,谷口,石吾,斎藤,窪田","山崎,土ヶ端,春山,塗師,藤尾,今泉,山本,片桐,黒武者","日下,多比木,草切,日下,石川,谷口,石吾,斎藤,窪田","R,L,R,R,R,L,R,L,R,R","R,R,R,R,R,R,R,R,R,R","Ryu, Yamazaki","Yuto, Tsuchigahata","Yuichiro, Haruyama","Takuma, Nushi","Shunsuke, Fujio","Rio, Imaizumi","Akira, Yamamoto","Jota, Katagiri","Tetsuta, Kuromusha",,,,,,,,,29.0,991977.0,Ryu Yamazaki,,1742846793.0,1742879193.0,Fastball,N,0.185,1.3513,128.89,1837.83,1405.4,76.47,00:38,1.0,2.037962,22.1,-0.4,38.4,13.5,-0.2,2.45,1.51,0.24,40.12,991977@1742879193,V3P4DLKO0850A,-0.22780319,-3.8843756,untitled,,1742879188.0,,,,,,,,,,,,,,,,,,,,,,,/Users/hiramatsushiho/Desktop/野球部/Analyst-GitHub/オープン戦データ/25-1春/20250325春季オープン戦vs富山中部高B.csv,129.0
21,18.0,18.0,2025/3/25,2421.7074139118195,1831.707414865493,1742879206,4.0,3.0,山崎,Right,TOK,4,日下,Right,富山中部高,1,Top,1,0,2,Fastball,StrikeSwinging,Strikeout,Undefined,Undefined,0,0,,131.69,0.778,-0.144,,,TOK,#217fc4,東大,富山中部高,#feffff,神,TodaiStadium,B,春季オープン戦,Normal,"2,3",,多比木,西浦,Nothing,,,,,,2508330021,空三振,,2419.0,https://youtu.be/pxrwmdfRYWI&t=2419,1081.0,https://youtu.be/7j3dqiOXbr4&t=1081,土ヶ端,春山,塗師,藤尾,今泉,山本,片桐,黒武者,"今泉,山本,矢田貝,藤尾,黒武者,春山,片桐,土ヶ端,塗師","西浦,多比木,草切,日下,石川,谷口,石吾,斎藤,窪田","山崎,土ヶ端,春山,塗師,藤尾,今泉,山本,片桐,黒武者","日下,多比木,草切,日下,石川,谷口,石吾,斎藤,窪田","R,L,R,R,R,L,R,L,R,R","R,R,R,R,R,R,R,R,R,R","Ryu, Yamazaki","Yuto, Tsuchigahata","Yuichiro, Haruyama","Takuma, Nushi","Shunsuke, Fujio","Rio, Imaizumi","Akira, Yamamoto","Jota, Katagiri","Tetsuta, Kuromusha",,,,,,,,,28.0,991977.0,Ryu Yamazaki,,1742846811.0,1742879211.0,Fastball,Y,0.0679,0.7340000000000001,131.69,1825.29,1479.6,81.06,00:54,1.0,2.2801533,24.8,3.0,36.4,19.1,-0.64,0.01,1.49,0.21,35.84,991977@1742879211,V3P4DLKO0850A,-0.40730992,-5.790863,untitled,,1742879206.0,,,,,,,,,,,,,,,,,,,,,,,/Users/hiramatsushiho/Desktop/野球部/Analyst-GitHub/オープン戦データ/25-1春/20250325春季オープン戦vs富山中部高B.csv,132.0
22,19.0,19.0,2025/3/25,2455.1869559288025,1865.1869568824768,1742879240,5.0,1.0,山崎,Right,TOK,5,石川,Right,富山中部高,1,Top,2,0,0,Fastball,FoulBall,Undefined,FlyBall,Undefined,0,0,,130.64,0.938,-0.12,13.82659781151382,146.30993247402023,TOK,#217fc4,東大,富山中部高,#feffff,神,TodaiStadium,B,春季オープン戦,Normal,"2,3",,多比木,西浦,Undefined,,,,,,2508330022,ファール,,2453.0,https://youtu.be/pxrwmdfRYWI&t=2453,1107.0,https://youtu.be/7j3dqiOXbr4&t=1107,土ヶ端,春山,塗師,藤尾,今泉,山本,片桐,黒武者,"今泉,山本,矢田貝,藤尾,黒武者,春山,片桐,土ヶ端,塗師","西浦,多比木,草切,日下,石川,谷口,石吾,斎藤,窪田","山崎,土ヶ端,春山,塗師,藤尾,今泉,山本,片桐,黒武者","日下,多比木,草切,日下,石川,谷口,石吾,斎藤,窪田","R,L,R,R,R,L,R,L,R,R","R,R,R,R,R,R,R,R,R,R","Ryu, Yamazaki","Yuto, Tsuchigahata","Yuichiro, Haruyama","Takuma, Nushi","Shunsuke, Fujio","Rio, Imaizumi","Akira, Yamamoto","Jota, Katagiri","Tetsuta, Kuromusha",,,,,,,,,27.0,991977.0,Ryu Yamazaki,,1742846845.0,1742879245.0,Fastball,Y,-0.1669,1.0052,130.64,1883.32,1484.7,78.83,00:50,1.0,2.0877705,25.5,-5.7,38.1,17.7,-1.15,0.96,1.51,0.21,37.97,991977@1742879245,V3P4DLKO0850A,-1.5773189,-4.829737,untitled,,1742879240.0,,,,,,,,,,,,,,,,,,,,,,,/Users/hiramatsushiho/Desktop/野球部/Analyst-GitHub/オープン戦データ/25-1春/20250325春季オープン戦vs富山中部高B.csv,131.0
23,20.0,20.0,2025/3/25,2474.1315519809723,1884.1315529346464,1742879259,5.0,2.0,山崎,Right,TOK,5,石川,Right,富山中部高,1,Top,2,0,1,Fastball,FoulBall,Undefined,FlyBall,Undefined,0,0,,133.17,0.7859999999999999,-0.244,50.39415304958418,79.54516492224651,TOK,#217fc4,東大,富山中部高,#feffff,神,TodaiStadium,B,春季オープン戦,Normal,"2,3",,多比木,西浦,Undefined,,,,,,2508330023,ファール,,2472.0,https://youtu.be/pxrwmdfRYWI&t=2472,1123.0,https://youtu.be/7j3dqiOXbr4&t=1123,土ヶ端,春山,塗師,藤尾,今泉,山本,片桐,黒武者,"今泉,山本,矢田貝,藤尾,黒武者,春山,片桐,土ヶ端,塗師","西浦,多比木,草切,日下,石川,谷口,石吾,斎藤,窪田","山崎,土ヶ端,春山,塗師,藤尾,今泉,山本,片桐,黒武者","日下,多比木,草切,日下,石川,谷口,石吾,斎藤,窪田","R,L,R,R,R,L,R,L,R,R","R,R,R,R,R,R,R,R,R,R","Ryu, Yamazaki","Yuto, Tsuchigahata","Yuichiro, Haruyama","Takuma, Nushi","Shunsuke, Fujio","Rio, Imaizumi","Akira, Yamamoto","Jota, Katagiri","Tetsuta, Kuromusha",,,,,,,,,26.0,991977.0,Ryu Yamazaki,,1742846864.0,1742879264.0,Fastball,N,-0.2581,0.8264,133.17,2047.04,1689.6,82.54,00:56,1.0,2.2003021,25.4,7.8,39.8,21.3,-1.98,0.22,1.51,0.21,34.37,991977@1742879264,V3P4DLKO0850A,-1.3853924,-5.432615,untitled,,1742879259.0,,,,,,,,,,,,,,,,,,,,,,,/Users/hiramatsushiho/Desktop/野球部/Analyst-GitHub/オープン戦データ/25-1春/20250325春季オープン戦vs富山中部高B.csv,133.0
24,21.0,21.0,2025/3/25,2498.036393880844,1908.036393880844,1742879283,5.0,3.0,山崎,Right,TOK,5,石川,Right,富山中部高,1,Top,2,0,2,Fastball,StrikeCalled,Strikeout,Undefined,Undefined,0,0,,133.2,0.578,-0.248,,,TOK,#217fc4,東大,富山中部高,#feffff,神,TodaiStadium,B,春季オープン戦,Normal,"2,3",,多比木,西浦,Nothing,,,,,,2508330024,見三振,,2496.0,https://youtu.be/pxrwmdfRYWI&t=2496,1138.0,https://youtu.be/7j3dqiOXbr4&t=1138,土ヶ端,春山,塗師,藤尾,今泉,山本,片桐,黒武者,"今泉,山本,矢田貝,藤尾,黒武者,春山,片桐,土ヶ端,塗師","西浦,多比木,草切,日下,石川,谷口,石吾,斎藤,窪田","山崎,土ヶ端,春山,塗師,藤尾,今泉,山本,片桐,黒武者","日下,多比木,草切,日下,石川,谷口,石吾,斎藤,窪田","R,L,R,R,R,L,R,L,R,R","R,R,R,R,R,R,R,R,R,R","Ryu, Yamazaki","Yuto, Tsuchigahata","Yuichiro, Haruyama","Takuma, Nushi","Shunsuke, Fujio","Rio, Imaizumi","Akira, Yamamoto","Jota, Katagiri","Tetsuta, Kuromusha",,,,,,,,,25.0,991977.0,Ryu Yamazaki,,1742846887.0,1742879287.0,Fastball,Y,-0.2026,0.5826,133.2,1991.52,1781.2,89.44,00:52,1.0,,29.0,5.6,40.3,20.0,-1.55,-1.03,1.5,0.15,26.57,991977@1742879287,V3P4DLKO0850A,-1.1079917,-6.1258745,untitled,,1742879282.0,,,,,,,,,,,,,,,,,,,,,,,/Users/hiramatsushiho/Desktop/野球部/Analyst-GitHub/オープン戦データ/25-1春/20250325春季オープン戦vs富山中部高B.csv,133.0
