count,pitchcount,PitchNo,Date,time,time1,time0,time2,time3,PAofInning,PitchofPA,Pitcher,PitcherThrows,PitcherTeam,dajun,Batter,BatterSide,BatterTeam,Inning,Top/Bottom,Outs,Balls,Strikes,TaggedPitchType,PitchCall,KorBB,TaggedHitType,PlayResult,OutsOnPlay,RunsScored,memo,RelSpeed,PlateLocHeight,PlateLocSide,caught_distance,caught_direction,HomeTeam,hometeam_color,hometeam_abb,AwayTeam,awayteam_color,awayteam_abb,Stadium,Level,League,fielding_alignment,Notes,on_1b,on_2b,on_3b,runevent,run_person,error_person,scored_person,relateddefencepos,fielding_sequence,playid,result,description,c_time,c_URL,n_time,n_URL,C,1B,2B,3B,SS,LF,CF,RF,BOh,BOa,DOh,DOa,LRh,LRa,Pitcher_romaji,C_romaji,1B_romaji,2B_romaji,3B_romaji,SS_romaji,LF_romaji,CF_romaji,RF_romaji,error_person_romaji,Batter_romaji,on_1b_romaji,on_2b_romaji,on_3b_romaji,scored_person_romaji,run_person_romaji
294,1.0,282.0,2025/8/30,24.870266,10341.04098,7735.783206,7735.783214,1756525893,8.0,1.0,武田,Right,TOK,4,佐々木,Right,平成国際大,8,Top,1,0,0,Fastball,FoulBall,Undefined,FlyBall,Undefined,0,0,,,1.006,0.092,15.33072149,-120.0183674,TOK,#217fc4,東大,平成国際大,#808080,平国大,_120,A,夏季オープン戦,Normal,2,,平田,,Undefined,,,,,,2524100294,ファール,,10339.0,https://youtu.be/_Ddb7UXiTJk&t=10339,,,杉浦,堀部,秋元,門田,小村,工藤,酒井,大原,"榎本,酒井,杉浦,大原,工藤,堀部,門田,小村,秋元","小長谷,岸,平田,佐々木,渡邊,吉澤,坂本,堤箸,野口","武田,杉浦,堀部,秋元,門田,小村,工藤,酒井,大原","坂下,渡邊,堤箸,岸,野口,小長谷,吉澤,平田,佐々木","R,L,L,R,R,R,R,R,L,R","R,L,L,L,R,L,L,R,L,R","Rintaro, Takeda","Kaito, Sugiura","Kohei, Horibe","Ryo, Akimoto","Ryohei, Kadota","Osuke, Komura","Yudai, Kudo","Suguru, Sakai","Kaiki, Ohara",,,,,,,
295,2.0,283.0,2025/8/30,18.747613,10365.91124,7760.653472,7760.65348,1756525918,8.0,2.0,武田,Right,TOK,4,佐々木,Right,平成国際大,8,Top,1,0,1,ChangeUp,BallCalled,Undefined,Undefined,Undefined,0,0,,,0.137,-0.156,,,TOK,#217fc4,東大,平成国際大,#808080,平国大,_120,A,夏季オープン戦,Normal,2,,平田,,Nothing,,,,,,2524100295,ボール,,10363.0,https://youtu.be/_Ddb7UXiTJk&t=10363,,,杉浦,堀部,秋元,門田,小村,工藤,酒井,大原,"榎本,酒井,杉浦,大原,工藤,堀部,門田,小村,秋元","小長谷,岸,平田,佐々木,渡邊,吉澤,坂本,堤箸,野口","武田,杉浦,堀部,秋元,門田,小村,工藤,酒井,大原","坂下,渡邊,堤箸,岸,野口,小長谷,吉澤,平田,佐々木","R,L,L,R,R,R,R,R,L,R","R,L,L,L,R,L,L,R,L,R","Rintaro, Takeda","Kaito, Sugiura","Kohei, Horibe","Ryo, Akimoto","Ryohei, Kadota","Osuke, Komura","Yudai, Kudo","Suguru, Sakai","Kaiki, Ohara",,,,,,,
296,3.0,284.0,2025/8/30,46.016679,10384.65886,7779.401085,7779.401093,1756525937,8.0,3.0,武田,Right,TOK,4,佐々木,Right,平成国際大,8,Top,1,1,1,Fastball,InPlay,Undefined,FlyBall,Out,1,0,,,1.01,0.044,77.27487589,7.016501745,TOK,#217fc4,東大,平成国際大,#808080,平国大,_120,A,夏季オープン戦,Normal,2,,平田,,Undefined,,,,8,8,2524100296,中飛,,10382.0,https://youtu.be/_Ddb7UXiTJk&t=10382,,,杉浦,堀部,秋元,門田,小村,工藤,酒井,大原,"榎本,酒井,杉浦,大原,工藤,堀部,門田,小村,秋元","小長谷,岸,平田,佐々木,渡邊,吉澤,坂本,堤箸,野口","武田,杉浦,堀部,秋元,門田,小村,工藤,酒井,大原","坂下,渡邊,堤箸,岸,野口,小長谷,吉澤,平田,佐々木","R,L,L,R,R,R,R,R,L,R","R,L,L,L,R,L,L,R,L,R","Rintaro, Takeda","Kaito, Sugiura","Kohei, Horibe","Ryo, Akimoto","Ryohei, Kadota","Osuke, Komura","Yudai, Kudo","Suguru, Sakai","Kaiki, Ohara",,,,,,,
297,4.0,285.0,2025/8/30,21.266989,10430.67554,7825.417764,7825.417772,1756525983,9.0,1.0,武田,Right,TOK,5,渡邊,Left,平成国際大,8,Top,2,0,0,Fastball,StrikeCalled,Undefined,Undefined,Undefined,0,0,,,0.63,0.112,,,TOK,#217fc4,東大,平成国際大,#808080,平国大,_120,A,夏季オープン戦,Normal,2,,平田,,Nothing,,,,,,2524100297,見逃し,,10428.0,https://youtu.be/_Ddb7UXiTJk&t=10428,,,杉浦,堀部,秋元,門田,小村,工藤,酒井,大原,"榎本,酒井,杉浦,大原,工藤,堀部,門田,小村,秋元","小長谷,岸,平田,佐々木,渡邊,吉澤,坂本,堤箸,野口","武田,杉浦,堀部,秋元,門田,小村,工藤,酒井,大原","坂下,渡邊,堤箸,岸,野口,小長谷,吉澤,平田,佐々木","R,L,L,R,R,R,R,R,L,R","R,L,L,L,R,L,L,R,L,R","Rintaro, Takeda","Kaito, Sugiura","Kohei, Horibe","Ryo, Akimoto","Ryohei, Kadota","Osuke, Komura","Yudai, Kudo","Suguru, Sakai","Kaiki, Ohara",,,,,,,
298,5.0,286.0,2025/8/30,21.480384,10451.94252,7846.684753,7846.684762,1756526004,9.0,2.0,武田,Right,TOK,5,渡邊,Left,平成国際大,8,Top,2,0,1,Fastball,BallCalled,Undefined,Undefined,Undefined,0,0,,,1.53,0.6,,,TOK,#217fc4,東大,平成国際大,#808080,平国大,_120,A,夏季オープン戦,Normal,2,,平田,,Nothing,,,,,,2524100298,ボール,,10449.0,https://youtu.be/_Ddb7UXiTJk&t=10449,,,杉浦,堀部,秋元,門田,小村,工藤,酒井,大原,"榎本,酒井,杉浦,大原,工藤,堀部,門田,小村,秋元","小長谷,岸,平田,佐々木,渡邊,吉澤,坂本,堤箸,野口","武田,杉浦,堀部,秋元,門田,小村,工藤,酒井,大原","坂下,渡邊,堤箸,岸,野口,小長谷,吉澤,平田,佐々木","R,L,L,R,R,R,R,R,L,R","R,L,L,L,R,L,L,R,L,R","Rintaro, Takeda","Kaito, Sugiura","Kohei, Horibe","Ryo, Akimoto","Ryohei, Kadota","Osuke, Komura","Yudai, Kudo","Suguru, Sakai","Kaiki, Ohara",,,,,,,
299,6.0,287.0,2025/8/30,23.485841,10473.42291,7868.165137,7868.165144,1756526025,9.0,3.0,武田,Right,TOK,5,渡邊,Left,平成国際大,8,Top,2,1,1,ChangeUp,StrikeCalled,Undefined,Undefined,Undefined,0,0,,,0.67,0.196,,,TOK,#217fc4,東大,平成国際大,#808080,平国大,_120,A,夏季オープン戦,Normal,2,,平田,,Nothing,,,,,,2524100299,見逃し,,10471.0,https://youtu.be/_Ddb7UXiTJk&t=10471,,,杉浦,堀部,秋元,門田,小村,工藤,酒井,大原,"榎本,酒井,杉浦,大原,工藤,堀部,門田,小村,秋元","小長谷,岸,平田,佐々木,渡邊,吉澤,坂本,堤箸,野口","武田,杉浦,堀部,秋元,門田,小村,工藤,酒井,大原","坂下,渡邊,堤箸,岸,野口,小長谷,吉澤,平田,佐々木","R,L,L,R,R,R,R,R,L,R","R,L,L,L,R,L,L,R,L,R","Rintaro, Takeda","Kaito, Sugiura","Kohei, Horibe","Ryo, Akimoto","Ryohei, Kadota","Osuke, Komura","Yudai, Kudo","Suguru, Sakai","Kaiki, Ohara",,,,,,,
300,7.0,288.0,2025/8/30,23.861214,10496.90875,7891.650978,7891.650986,1756526049,9.0,4.0,武田,Right,TOK,5,渡邊,Left,平成国際大,8,Top,2,1,2,ChangeUp,BallCalled,Undefined,Undefined,Undefined,0,0,,,0.35,-0.248,,,TOK,#217fc4,東大,平成国際大,#808080,平国大,_120,A,夏季オープン戦,Normal,2,,平田,,Nothing,,,,,,2524100300,ボール,,10494.0,https://youtu.be/_Ddb7UXiTJk&t=10494,,,杉浦,堀部,秋元,門田,小村,工藤,酒井,大原,"榎本,酒井,杉浦,大原,工藤,堀部,門田,小村,秋元","小長谷,岸,平田,佐々木,渡邊,吉澤,坂本,堤箸,野口","武田,杉浦,堀部,秋元,門田,小村,工藤,酒井,大原","坂下,渡邊,堤箸,岸,野口,小長谷,吉澤,平田,佐々木","R,L,L,R,R,R,R,R,L,R","R,L,L,L,R,L,L,R,L,R","Rintaro, Takeda","Kaito, Sugiura","Kohei, Horibe","Ryo, Akimoto","Ryohei, Kadota","Osuke, Komura","Yudai, Kudo","Suguru, Sakai","Kaiki, Ohara",,,,,,,
301,8.0,289.0,2025/8/30,128.708324,10520.76996,7915.512192,7915.5122,1756526073,9.0,5.0,武田,Right,TOK,5,渡邊,Left,平成国際大,8,Top,2,2,2,Fastball,StrikeSwinging,Strikeout,Undefined,Undefined,0,0,,,0.85,-0.044,,,TOK,#217fc4,東大,平成国際大,#808080,平国大,_120,A,夏季オープン戦,Normal,2,,平田,,Nothing,,,,,,2524100301,空三振,,10518.0,https://youtu.be/_Ddb7UXiTJk&t=10518,,,杉浦,堀部,秋元,門田,小村,工藤,酒井,大原,"榎本,酒井,杉浦,大原,工藤,堀部,門田,小村,秋元","小長谷,岸,平田,佐々木,渡邊,吉澤,坂本,堤箸,野口","武田,杉浦,堀部,秋元,門田,小村,工藤,酒井,大原","坂下,渡邊,堤箸,岸,野口,小長谷,吉澤,平田,佐々木","R,L,L,R,R,R,R,R,L,R","R,L,L,L,R,L,L,R,L,R","Rintaro, Takeda","Kaito, Sugiura","Kohei, Horibe","Ryo, Akimoto","Ryohei, Kadota","Osuke, Komura","Yudai, Kudo","Suguru, Sakai","Kaiki, Ohara",,,,,,,
302,1.0,290.0,2025/8/30,8.52899,10649.47829,8044.220516,8044.220523,1756526201,1.0,1.0,小原,Right,平成国際大,3,明石,Left,TOK,8,Bottom,0,0,0,Fastball,StrikeCalled,Undefined,Undefined,Undefined,0,0,,,0.506,-0.032,,,TOK,#217fc4,東大,平成国際大,#808080,平国大,_120,A,夏季オープン戦,Normal,,,,,Nothing,,,,,,2524100302,見逃し,,10647.0,https://youtu.be/_Ddb7UXiTJk&t=10647,,,渡邊,堤箸,岸,野口,小長谷,吉澤,平田,佐々木,"榎本,酒井,明石,大原,工藤,堀部,門田,小村,秋元","小長谷,岸,平田,佐々木,渡邊,吉澤,坂本,堤箸,野口","武田,明石,堀部,秋元,門田,小村,工藤,酒井,大原","小原,渡邊,堤箸,岸,野口,小長谷,吉澤,平田,佐々木","R,L,L,L,R,R,R,R,L,R","R,L,L,L,R,L,L,R,L,R",,,,,,,,,,,"Ken, Akashi",,,,,
303,2.0,291.0,2025/8/30,10.797786,10658.00728,8052.749506,8052.749514,1756526210,1.0,2.0,小原,Right,平成国際大,3,明石,Left,TOK,8,Bottom,0,0,1,Fastball,FoulBall,Undefined,FlyBall,Undefined,0,0,,,0.558,-0.028,29.57070814,-108.615692,TOK,#217fc4,東大,平成国際大,#808080,平国大,_120,A,夏季オープン戦,Normal,,,,,Undefined,,,,,,2524100303,ファール,,10656.0,https://youtu.be/_Ddb7UXiTJk&t=10656,,,渡邊,堤箸,岸,野口,小長谷,吉澤,平田,佐々木,"榎本,酒井,明石,大原,工藤,堀部,門田,小村,秋元","小長谷,岸,平田,佐々木,渡邊,吉澤,坂本,堤箸,野口","武田,明石,堀部,秋元,門田,小村,工藤,酒井,大原","小原,渡邊,堤箸,岸,野口,小長谷,吉澤,平田,佐々木","R,L,L,L,R,R,R,R,L,R","R,L,L,L,R,L,L,R,L,R",,,,,,,,,,,"Ken, Akashi",,,,,
304,3.0,292.0,2025/8/30,13.267822,10668.80506,8063.547292,8063.5473,1756526221,1.0,3.0,小原,Right,平成国際大,3,明石,Left,TOK,8,Bottom,0,0,2,ChangeUp,BallCalled,Undefined,Undefined,Undefined,0,0,,,0.21,-0.02,,,TOK,#217fc4,東大,平成国際大,#808080,平国大,_120,A,夏季オープン戦,Normal,,,,,Nothing,,,,,,2524100304,ボール,,10666.0,https://youtu.be/_Ddb7UXiTJk&t=10666,,,渡邊,堤箸,岸,野口,小長谷,吉澤,平田,佐々木,"榎本,酒井,明石,大原,工藤,堀部,門田,小村,秋元","小長谷,岸,平田,佐々木,渡邊,吉澤,坂本,堤箸,野口","武田,明石,堀部,秋元,門田,小村,工藤,酒井,大原","小原,渡邊,堤箸,岸,野口,小長谷,吉澤,平田,佐々木","R,L,L,L,R,R,R,R,L,R","R,L,L,L,R,L,L,R,L,R",,,,,,,,,,,"Ken, Akashi",,,,,
305,4.0,293.0,2025/8/30,21.711956,10682.07289,8076.815114,8076.815122,1756526234,1.0,4.0,小原,Right,平成国際大,3,明石,Left,TOK,8,Bottom,0,1,2,ChangeUp,StrikeSwinging,Strikeout,Undefined,Undefined,0,0,,,0.642,-0.012,,,TOK,#217fc4,東大,平成国際大,#808080,平国大,_120,A,夏季オープン戦,Normal,,,,,Nothing,,,,,,2524100305,空三振,,10680.0,https://youtu.be/_Ddb7UXiTJk&t=10680,,,渡邊,堤箸,岸,野口,小長谷,吉澤,平田,佐々木,"榎本,酒井,明石,大原,工藤,堀部,門田,小村,秋元","小長谷,岸,平田,佐々木,渡邊,吉澤,坂本,堤箸,野口","武田,明石,堀部,秋元,門田,小村,工藤,酒井,大原","小原,渡邊,堤箸,岸,野口,小長谷,吉澤,平田,佐々木","R,L,L,L,R,R,R,R,L,R","R,L,L,L,R,L,L,R,L,R",,,,,,,,,,,"Ken, Akashi",,,,,
306,5.0,294.0,2025/8/30,9.897679,10703.78484,8098.52707,8098.527078,1756526256,2.0,1.0,小原,Right,平成国際大,4,大原,Right,TOK,8,Bottom,1,0,0,Fastball,BallCalled,Undefined,Undefined,Undefined,0,0,,,1.31,0.032,,,TOK,#217fc4,東大,平成国際大,#808080,平国大,_120,A,夏季オープン戦,Normal,,,,,Nothing,,,,,,2524100306,ボール,,10701.0,https://youtu.be/_Ddb7UXiTJk&t=10701,,,渡邊,堤箸,岸,野口,小長谷,吉澤,平田,佐々木,"榎本,酒井,明石,大原,工藤,堀部,門田,小村,秋元","小長谷,岸,平田,佐々木,渡邊,吉澤,坂本,堤箸,野口","武田,明石,堀部,秋元,門田,小村,工藤,酒井,大原","小原,渡邊,堤箸,岸,野口,小長谷,吉澤,平田,佐々木","R,L,L,L,R,R,R,R,L,R","R,L,L,L,R,L,L,R,L,R",,,,,,,,,,,"Kaiki, Ohara",,,,,
307,6.0,295.0,2025/8/30,14.493713,10713.68252,8108.424749,8108.424757,1756526266,2.0,2.0,小原,Right,平成国際大,4,大原,Right,TOK,8,Bottom,1,1,0,Fastball,FoulBall,Undefined,GroundBall,Undefined,0,0,,,0.898,-0.148,3.258218589,-174.8055711,TOK,#217fc4,東大,平成国際大,#808080,平国大,_120,A,夏季オープン戦,Normal,,,,,Undefined,,,,,,2524100307,ファール,,10711.0,https://youtu.be/_Ddb7UXiTJk&t=10711,,,渡邊,堤箸,岸,野口,小長谷,吉澤,平田,佐々木,"榎本,酒井,明石,大原,工藤,堀部,門田,小村,秋元","小長谷,岸,平田,佐々木,渡邊,吉澤,坂本,堤箸,野口","武田,明石,堀部,秋元,門田,小村,工藤,酒井,大原","小原,渡邊,堤箸,岸,野口,小長谷,吉澤,平田,佐々木","R,L,L,L,R,R,R,R,L,R","R,L,L,L,R,L,L,R,L,R",,,,,,,,,,,"Kaiki, Ohara",,,,,
308,7.0,296.0,2025/8/30,34.71799,10728.17623,8122.918462,8122.91847,1756526280,2.0,3.0,小原,Right,平成国際大,4,大原,Right,TOK,8,Bottom,1,1,1,Slider,BallCalled,Undefined,Undefined,Undefined,0,0,,,0.283,-0.473,,,TOK,#217fc4,東大,平成国際大,#808080,平国大,_120,A,夏季オープン戦,Normal,,,,,Nothing,,,,,,2524100308,ボール,,10726.0,https://youtu.be/_Ddb7UXiTJk&t=10726,,,渡邊,堤箸,岸,野口,小長谷,吉澤,平田,佐々木,"榎本,酒井,明石,大原,工藤,堀部,門田,小村,秋元","小長谷,岸,平田,佐々木,渡邊,吉澤,坂本,堤箸,野口","武田,明石,堀部,秋元,門田,小村,工藤,酒井,大原","小原,渡邊,堤箸,岸,野口,小長谷,吉澤,平田,佐々木","R,L,L,L,R,R,R,R,L,R","R,L,L,L,R,L,L,R,L,R",,,,,,,,,,,"Kaiki, Ohara",,,,,
309,8.0,297.0,2025/8/30,13.938578,10762.89422,8157.636452,8157.636459,1756526315,2.0,4.0,小原,Right,平成国際大,4,大原,Right,TOK,8,Bottom,1,2,1,Sinker,StrikeCalled,Undefined,Undefined,Undefined,0,0,,,0.514,-0.28,,,TOK,#217fc4,東大,平成国際大,#808080,平国大,_120,A,夏季オープン戦,Normal,,,,,Nothing,,,,,,2524100309,見逃し,,10760.0,https://youtu.be/_Ddb7UXiTJk&t=10760,,,渡邊,堤箸,岸,野口,小長谷,吉澤,平田,佐々木,"榎本,酒井,明石,大原,工藤,堀部,門田,小村,秋元","小長谷,岸,平田,佐々木,渡邊,吉澤,坂本,堤箸,野口","武田,明石,堀部,秋元,門田,小村,工藤,酒井,大原","小原,渡邊,堤箸,岸,野口,小長谷,吉澤,平田,佐々木","R,L,L,L,R,R,R,R,L,R","R,L,L,L,R,L,L,R,L,R",,,,,,,,,,,"Kaiki, Ohara",,,,,
310,9.0,298.0,2025/8/30,8.678468,10776.8328,8171.57503,8171.575038,1756526329,2.0,5.0,小原,Right,平成国際大,4,大原,Right,TOK,8,Bottom,1,2,2,Fastball,BallCalled,Undefined,Undefined,Undefined,0,0,,,0.478,-0.48,,,TOK,#217fc4,東大,平成国際大,#808080,平国大,_120,A,夏季オープン戦,Normal,,,,,Nothing,,,,,,2524100310,ボール,,10774.0,https://youtu.be/_Ddb7UXiTJk&t=10774,,,渡邊,堤箸,岸,野口,小長谷,吉澤,平田,佐々木,"榎本,酒井,明石,大原,工藤,堀部,門田,小村,秋元","小長谷,岸,平田,佐々木,渡邊,吉澤,坂本,堤箸,野口","武田,明石,堀部,秋元,門田,小村,工藤,酒井,大原","小原,渡邊,堤箸,岸,野口,小長谷,吉澤,平田,佐々木","R,L,L,L,R,R,R,R,L,R","R,L,L,L,R,L,L,R,L,R",,,,,,,,,,,"Kaiki, Ohara",,,,,
311,10.0,299.0,2025/8/30,12.774056,10785.51127,8180.253498,8180.253505,1756526337,2.0,6.0,小原,Right,平成国際大,4,大原,Right,TOK,8,Bottom,1,3,2,Fastball,InPlay,Undefined,FlyBall,Out,1,0,,,0.626,0.02,90.26548673,0.0,TOK,#217fc4,東大,平成国際大,#808080,平国大,_120,A,夏季オープン戦,Normal,,,,,Undefined,,,,8,8,2524100311,中飛,,10783.0,https://youtu.be/_Ddb7UXiTJk&t=10783,,,渡邊,堤箸,岸,野口,小長谷,吉澤,平田,佐々木,"榎本,酒井,明石,大原,工藤,堀部,門田,小村,秋元","小長谷,岸,平田,佐々木,渡邊,吉澤,坂本,堤箸,野口","武田,明石,堀部,秋元,門田,小村,工藤,酒井,大原","小原,渡邊,堤箸,岸,野口,小長谷,吉澤,平田,佐々木","R,L,L,L,R,R,R,R,L,R","R,L,L,L,R,L,L,R,L,R",,,,,,,,,,,"Kaiki, Ohara",,,,,
312,11.0,300.0,2025/8/30,9.050566,10798.28533,8193.027554,8193.027562,1756526350,3.0,1.0,小原,Right,平成国際大,5,工藤,Right,TOK,8,Bottom,2,0,0,Curveball,BallCalled,Undefined,Undefined,Undefined,0,0,,,0.177,-0.236,,,TOK,#217fc4,東大,平成国際大,#808080,平国大,_120,A,夏季オープン戦,Normal,,,,,Nothing,,,,,,2524100312,ボール,,10796.0,https://youtu.be/_Ddb7UXiTJk&t=10796,,,渡邊,堤箸,岸,野口,小長谷,吉澤,平田,佐々木,"榎本,酒井,明石,大原,工藤,堀部,門田,小村,秋元","小長谷,岸,平田,佐々木,渡邊,吉澤,坂本,堤箸,野口","武田,明石,堀部,秋元,門田,小村,工藤,酒井,大原","小原,渡邊,堤箸,岸,野口,小長谷,吉澤,平田,佐々木","R,L,L,L,R,R,R,R,L,R","R,L,L,L,R,L,L,R,L,R",,,,,,,,,,,"Yudai, Kudo",,,,,
313,12.0,301.0,2025/8/30,144.688421,10807.33589,8202.07812,8202.078128,1756526359,3.0,2.0,小原,Right,平成国際大,5,工藤,Right,TOK,8,Bottom,2,1,0,Fastball,InPlay,Undefined,FlyBall,Out,1,0,,,0.574,0.028,103.2789661,-17.45164897,TOK,#217fc4,東大,平成国際大,#808080,平国大,_120,A,夏季オープン戦,Normal,,,,,Undefined,,,,8,8,2524100313,中飛,,10805.0,https://youtu.be/_Ddb7UXiTJk&t=10805,,,渡邊,堤箸,岸,野口,小長谷,吉澤,平田,佐々木,"榎本,酒井,明石,大原,工藤,堀部,門田,小村,秋元","小長谷,岸,平田,佐々木,渡邊,吉澤,坂本,堤箸,野口","武田,明石,堀部,秋元,門田,小村,工藤,酒井,大原","小原,渡邊,堤箸,岸,野口,小長谷,吉澤,平田,佐々木","R,L,L,L,R,R,R,R,L,R","R,L,L,L,R,L,L,R,L,R",,,,,,,,,,,"Yudai, Kudo",,,,,
314,9.0,302.0,2025/8/30,8.794348,10952.02431,8346.766541,8346.766552,1756526504,1.0,1.0,武田,Right,TOK,6,吉澤,Left,平成国際大,9,Top,0,0,0,Curveball,StrikeCalled,Undefined,Undefined,Undefined,0,0,,,0.558,0.136,,,TOK,#217fc4,東大,平成国際大,#808080,平国大,_120,A,夏季オープン戦,Normal,,,,,Nothing,,,,,,2524100314,見逃し,,10950.0,https://youtu.be/_Ddb7UXiTJk&t=10950,,,明石,堀部,秋元,門田,小村,工藤,酒井,大原,"榎本,酒井,明石,大原,工藤,堀部,門田,小村,秋元","小長谷,岸,平田,佐々木,渡邊,吉澤,坂本,堤箸,野口","武田,明石,堀部,秋元,門田,小村,工藤,酒井,大原","小原,渡邊,堤箸,岸,野口,小長谷,吉澤,平田,佐々木","R,L,L,L,R,R,R,R,L,R","R,L,L,L,R,L,L,R,L,R","Rintaro, Takeda","Ken, Akashi","Kohei, Horibe","Ryo, Akimoto","Ryohei, Kadota","Osuke, Komura","Yudai, Kudo","Suguru, Sakai","Kaiki, Ohara",,,,,,,
315,10.0,303.0,2025/8/30,24.09033,10960.81866,8355.560889,8355.5609,1756526513,1.0,2.0,武田,Right,TOK,6,吉澤,Left,平成国際大,9,Top,0,0,1,Curveball,InPlay,Undefined,GroundBall,Out,1,0,,,0.602,0.112,28.70465689,39.57940472,TOK,#217fc4,東大,平成国際大,#808080,平国大,_120,A,夏季オープン戦,Normal,,,,,Undefined,,,,3,3A,2524100315,一ゴ,,10958.0,https://youtu.be/_Ddb7UXiTJk&t=10958,,,明石,堀部,秋元,門田,小村,工藤,酒井,大原,"榎本,酒井,明石,大原,工藤,堀部,門田,小村,秋元","小長谷,岸,平田,佐々木,渡邊,吉澤,坂本,堤箸,野口","武田,明石,堀部,秋元,門田,小村,工藤,酒井,大原","小原,渡邊,堤箸,岸,野口,小長谷,吉澤,平田,佐々木","R,L,L,L,R,R,R,R,L,R","R,L,L,L,R,L,L,R,L,R","Rintaro, Takeda","Ken, Akashi","Kohei, Horibe","Ryo, Akimoto","Ryohei, Kadota","Osuke, Komura","Yudai, Kudo","Suguru, Sakai","Kaiki, Ohara",,,,,,,
316,11.0,304.0,2025/8/30,10.518173,10984.90899,8379.651219,8379.65123,1756526537,2.0,1.0,武田,Right,TOK,7,坂本,Right,平成国際大,9,Top,1,0,0,Curveball,BallCalled,Undefined,Undefined,Undefined,0,0,,,0.177,-0.244,,,TOK,#217fc4,東大,平成国際大,#808080,平国大,_120,A,夏季オープン戦,Normal,,,,,Nothing,,,,,,2524100316,ボール,,10982.0,https://youtu.be/_Ddb7UXiTJk&t=10982,,,明石,堀部,秋元,門田,小村,工藤,酒井,大原,"榎本,酒井,明石,大原,工藤,堀部,門田,小村,秋元","小長谷,岸,平田,佐々木,渡邊,吉澤,坂本,堤箸,野口","武田,明石,堀部,秋元,門田,小村,工藤,酒井,大原","小原,渡邊,堤箸,岸,野口,小長谷,吉澤,平田,佐々木","R,L,L,L,R,R,R,R,L,R","R,L,L,L,R,L,L,R,L,R","Rintaro, Takeda","Ken, Akashi","Kohei, Horibe","Ryo, Akimoto","Ryohei, Kadota","Osuke, Komura","Yudai, Kudo","Suguru, Sakai","Kaiki, Ohara",,,,,,,
317,12.0,305.0,2025/8/30,9.102735,10995.42716,8390.169392,8390.169402,1756526547,2.0,2.0,武田,Right,TOK,7,坂本,Right,平成国際大,9,Top,1,1,0,Curveball,StrikeCalled,Undefined,Undefined,Undefined,0,0,,,0.854,0.252,,,TOK,#217fc4,東大,平成国際大,#808080,平国大,_120,A,夏季オープン戦,Normal,,,,,Nothing,,,,,,2524100317,見逃し,,10993.0,https://youtu.be/_Ddb7UXiTJk&t=10993,,,明石,堀部,秋元,門田,小村,工藤,酒井,大原,"榎本,酒井,明石,大原,工藤,堀部,門田,小村,秋元","小長谷,岸,平田,佐々木,渡邊,吉澤,坂本,堤箸,野口","武田,明石,堀部,秋元,門田,小村,工藤,酒井,大原","小原,渡邊,堤箸,岸,野口,小長谷,吉澤,平田,佐々木","R,L,L,L,R,R,R,R,L,R","R,L,L,L,R,L,L,R,L,R","Rintaro, Takeda","Ken, Akashi","Kohei, Horibe","Ryo, Akimoto","Ryohei, Kadota","Osuke, Komura","Yudai, Kudo","Suguru, Sakai","Kaiki, Ohara",,,,,,,
318,13.0,306.0,2025/8/30,10.968375,11004.5299,8399.272127,8399.272138,1756526556,2.0,3.0,武田,Right,TOK,7,坂本,Right,平成国際大,9,Top,1,1,1,Curveball,BallCalled,Undefined,Undefined,Undefined,0,0,,,1.29,0.188,,,TOK,#217fc4,東大,平成国際大,#808080,平国大,_120,A,夏季オープン戦,Normal,,,,,Nothing,,,,,,2524100318,ボール,,11002.0,https://youtu.be/_Ddb7UXiTJk&t=11002,,,明石,堀部,秋元,門田,小村,工藤,酒井,大原,"榎本,酒井,明石,大原,工藤,堀部,門田,小村,秋元","小長谷,岸,平田,佐々木,渡邊,吉澤,坂本,堤箸,野口","武田,明石,堀部,秋元,門田,小村,工藤,酒井,大原","小原,渡邊,堤箸,岸,野口,小長谷,吉澤,平田,佐々木","R,L,L,L,R,R,R,R,L,R","R,L,L,L,R,L,L,R,L,R","Rintaro, Takeda","Ken, Akashi","Kohei, Horibe","Ryo, Akimoto","Ryohei, Kadota","Osuke, Komura","Yudai, Kudo","Suguru, Sakai","Kaiki, Ohara",,,,,,,
319,14.0,307.0,2025/8/30,17.940079,11015.49827,8410.240502,8410.240513,1756526567,2.0,4.0,武田,Right,TOK,7,坂本,Right,平成国際大,9,Top,1,2,1,Fastball,FoulBall,Undefined,FlyBall,Undefined,0,0,,,0.75,0.116,11.79941003,180.0,TOK,#217fc4,東大,平成国際大,#808080,平国大,_120,A,夏季オープン戦,Normal,,,,,Undefined,,,,,,2524100319,ファール,,11013.0,https://youtu.be/_Ddb7UXiTJk&t=11013,,,明石,堀部,秋元,門田,小村,工藤,酒井,大原,"榎本,酒井,明石,大原,工藤,堀部,門田,小村,秋元","小長谷,岸,平田,佐々木,渡邊,吉澤,坂本,堤箸,野口","武田,明石,堀部,秋元,門田,小村,工藤,酒井,大原","小原,渡邊,堤箸,岸,野口,小長谷,吉澤,平田,佐々木","R,L,L,L,R,R,R,R,L,R","R,L,L,L,R,L,L,R,L,R","Rintaro, Takeda","Ken, Akashi","Kohei, Horibe","Ryo, Akimoto","Ryohei, Kadota","Osuke, Komura","Yudai, Kudo","Suguru, Sakai","Kaiki, Ohara",,,,,,,
