count,pitchcount,PitchNo,Date,time1,time2,time3,PAofInning,PitchofPA,Pitcher,PitcherThrows,PitcherTeam,dajun,Batter,BatterSide,BatterTeam,Inning,Top/Bottom,Outs,Balls,Strikes,TaggedPitchType,PitchCall,KorBB,TaggedHitType,PlayResult,OutsOnPlay,RunsScored,memo,RelSpeed,PlateLocHeight,PlateLocSide,caught_distance,caught_direction,HomeTeam,hometeam_color,hometeam_abb,AwayTeam,awayteam_color,awayteam_abb,Stadium,Level,League,fielding_alignment,Notes,on_1b,on_2b,on_3b,runevent,run_person,error_person,scored_person,relateddefencepos,fielding_sequence,playid,result,description,c_time,c_URL,n_time,n_URL,C,1B,2B,3B,SS,LF,CF,RF,BOh,BOa,DOh,DOa,LRh,LRa,Batter_romaji,on_1b_romaji,on_2b_romaji,on_3b_romaji,scored_person_romaji,run_person_romaji,Pitcher_romaji,C_romaji,1B_romaji,2B_romaji,3B_romaji,SS_romaji,LF_romaji,CF_romaji,RF_romaji,error_person_romaji
127,48.0,124.0,2025/8/10,4570.626689,4055.626692,1754787428,2.0,5.0,pos1,Left,JR盛岡,4,藤尾,Right,TOK,4,Top,1,3,1,Slider,StrikeSwinging,Undefined,Undefined,Undefined,0,0,,117.0,0.558,-0.232,,,JR盛岡,#3217e5,JR,TOK,#217fc4,東大, きたぎんボールパーク_120,B,夏季オープン戦,Normal,,,,,Nothing,,,,,,2522120127,空振り,,4568,https://youtu.be/DHOI4w33W04&t=4568,2938,https://youtu.be/J2BhUppezNE&t=2938,batter2,batter3,batter4,batter5,batter6,batter7,batter8,batter9,"batter1,batter2,batter3,batter4,batter5,batter6,batter7,batter8,batter9","大坂,伊藤,春山,藤尾,堀端,田崎,小田,土ヶ端,塗師","pos1,batter2,batter3,batter4,batter5,batter6,batter7,batter8,batter9","永島,土ヶ端,春山,塗師,田崎,小田,大坂,伊藤,堀端","R,R,R,R,R,R,L,R,R,R","L,L,L,R,R,L,R,R,R,R","Shunsuke, Fujio",,,,,,,,,,,,,,,
128,49.0,125.0,2025/8/10,4584.888132,4069.888134,1754787442,2.0,6.0,pos1,Left,JR盛岡,4,藤尾,Right,TOK,4,Top,1,3,2,Slider,InPlay,Undefined,GroundBall,Out,1,0,,117.0,0.554,-0.244,40.81150528,21.18617644,JR盛岡,#3217e5,JR,TOK,#217fc4,東大, きたぎんボールパーク_120,B,夏季オープン戦,Normal,,,,,Undefined,,,,"4,3","4,3",2522120128,二ゴ,,4582,https://youtu.be/DHOI4w33W04&t=4582,2953,https://youtu.be/J2BhUppezNE&t=2953,batter2,batter3,batter4,batter5,batter6,batter7,batter8,batter9,"batter1,batter2,batter3,batter4,batter5,batter6,batter7,batter8,batter9","大坂,伊藤,春山,藤尾,堀端,田崎,小田,土ヶ端,塗師","pos1,batter2,batter3,batter4,batter5,batter6,batter7,batter8,batter9","永島,土ヶ端,春山,塗師,田崎,小田,大坂,伊藤,堀端","R,R,R,R,R,R,L,R,R,R","L,L,L,R,R,L,R,R,R,R","Shunsuke, Fujio",,,,,,,,,,,,,,,
129,50.0,126.0,2025/8/10,4615.877099,4100.877103,1754787473,3.0,1.0,pos1,Left,JR盛岡,5,堀端,Left,TOK,4,Top,2,0,0,Fastball,BallCalled,Undefined,Undefined,Undefined,0,0,,130.0,1.17,-0.208,,,JR盛岡,#3217e5,JR,TOK,#217fc4,東大, きたぎんボールパーク_120,B,夏季オープン戦,Normal,,,,,Nothing,,,,,,2522120129,ボール,,4613,https://youtu.be/DHOI4w33W04&t=4613,2965,https://youtu.be/J2BhUppezNE&t=2965,batter2,batter3,batter4,batter5,batter6,batter7,batter8,batter9,"batter1,batter2,batter3,batter4,batter5,batter6,batter7,batter8,batter9","大坂,伊藤,春山,藤尾,堀端,田崎,小田,土ヶ端,塗師","pos1,batter2,batter3,batter4,batter5,batter6,batter7,batter8,batter9","永島,土ヶ端,春山,塗師,田崎,小田,大坂,伊藤,堀端","R,R,R,R,R,R,L,R,R,R","L,L,L,R,R,L,R,R,R,R","Taiki, Horibata",,,,,,,,,,,,,,,
130,51.0,127.0,2025/8/10,4625.978466,4110.978469,1754787483,3.0,2.0,pos1,Left,JR盛岡,5,堀端,Left,TOK,4,Top,2,1,0,ChangeUp,InPlay,Undefined,FlyBall,Out,1,0,,120.0,0.902,-0.16,47.27224929,7.169362919,JR盛岡,#3217e5,JR,TOK,#217fc4,東大, きたぎんボールパーク_120,B,夏季オープン戦,Normal,,,,,Undefined,,,,4,4,2522120130,二飛,,4623,https://youtu.be/DHOI4w33W04&t=4623,2976,https://youtu.be/J2BhUppezNE&t=2976,batter2,batter3,batter4,batter5,batter6,batter7,batter8,batter9,"batter1,batter2,batter3,batter4,batter5,batter6,batter7,batter8,batter9","大坂,伊藤,春山,藤尾,堀端,田崎,小田,土ヶ端,塗師","pos1,batter2,batter3,batter4,batter5,batter6,batter7,batter8,batter9","永島,土ヶ端,春山,塗師,田崎,小田,大坂,伊藤,堀端","R,R,R,R,R,R,L,R,R,R","L,L,L,R,R,L,R,R,R,R","Taiki, Horibata",,,,,,,,,,,,,,,
131,1.0,128.0,2025/8/10,4760.847207,4245.84721,1754787618,1.0,1.0,横山,Right,TOK,5,batter5,Right,JR盛岡,4,Bottom,0,0,0,Fastball,FoulBall,Undefined,GroundBall,Undefined,0,0,,135.0,1.022,0.493,9.512988494,150.2551187,JR盛岡,#3217e5,JR,TOK,#217fc4,東大, きたぎんボールパーク_120,B,夏季オープン戦,Normal,,,,,Undefined,,,,,,2522120131,ファール,,4758,https://youtu.be/DHOI4w33W04&t=4758,3064,https://youtu.be/J2BhUppezNE&t=3064,土ヶ端,春山,塗師,田崎,小田,大坂,伊藤,堀端,"batter1,batter2,batter3,batter4,batter5,batter6,batter7,batter8,batter9","大坂,伊藤,春山,藤尾,堀端,田崎,小田,土ヶ端,塗師","pos1,batter2,batter3,batter4,batter5,batter6,batter7,batter8,batter9","横山,土ヶ端,春山,塗師,田崎,小田,大坂,伊藤,堀端","R,R,R,R,R,R,L,R,R,R","L,L,L,R,R,L,R,R,R,R",,,,,,,"Keiichi, Yokoyama","Yuto, Tsuchigahata","Yuichiro, Haruyama","Takuma, Nushi","Tasaki, Shu","Shu, Oda","Yuki, Osaka","Koichiro, Ito","Taiki, Horibata",
132,2.0,129.0,2025/8/10,4792.728161,4277.728168,1754787650,1.0,2.0,横山,Right,TOK,5,batter5,Right,JR盛岡,4,Bottom,0,0,1,Fastball,FoulBall,Undefined,FlyBall,Undefined,0,0,,133.0,0.994,0.327,81.81893332,-51.14662566,JR盛岡,#3217e5,JR,TOK,#217fc4,東大, きたぎんボールパーク_120,B,夏季オープン戦,Normal,,,,,Undefined,,,,,,2522120132,ファール,,4790,https://youtu.be/DHOI4w33W04&t=4790,3096,https://youtu.be/J2BhUppezNE&t=3096,土ヶ端,春山,塗師,田崎,小田,大坂,伊藤,堀端,"batter1,batter2,batter3,batter4,batter5,batter6,batter7,batter8,batter9","大坂,伊藤,春山,藤尾,堀端,田崎,小田,土ヶ端,塗師","pos1,batter2,batter3,batter4,batter5,batter6,batter7,batter8,batter9","横山,土ヶ端,春山,塗師,田崎,小田,大坂,伊藤,堀端","R,R,R,R,R,R,L,R,R,R","L,L,L,R,R,L,R,R,R,R",,,,,,,"Keiichi, Yokoyama","Yuto, Tsuchigahata","Yuichiro, Haruyama","Takuma, Nushi","Tasaki, Shu","Shu, Oda","Yuki, Osaka","Koichiro, Ito","Taiki, Horibata",
133,3.0,130.0,2025/8/10,4826.096965,4311.096967,1754787683,1.0,3.0,横山,Right,TOK,5,batter5,Right,JR盛岡,4,Bottom,0,0,2,Slider,BallCalled,Undefined,Undefined,Undefined,0,0,,116.0,0.594,0.44,,,JR盛岡,#3217e5,JR,TOK,#217fc4,東大, きたぎんボールパーク_120,B,夏季オープン戦,Normal,,,,,Nothing,,,,,,2522120133,ボール,,4824,https://youtu.be/DHOI4w33W04&t=4824,3130,https://youtu.be/J2BhUppezNE&t=3130,土ヶ端,春山,塗師,田崎,小田,大坂,伊藤,堀端,"batter1,batter2,batter3,batter4,batter5,batter6,batter7,batter8,batter9","大坂,伊藤,春山,藤尾,堀端,田崎,小田,土ヶ端,塗師","pos1,batter2,batter3,batter4,batter5,batter6,batter7,batter8,batter9","横山,土ヶ端,春山,塗師,田崎,小田,大坂,伊藤,堀端","R,R,R,R,R,R,L,R,R,R","L,L,L,R,R,L,R,R,R,R",,,,,,,"Keiichi, Yokoyama","Yuto, Tsuchigahata","Yuichiro, Haruyama","Takuma, Nushi","Tasaki, Shu","Shu, Oda","Yuki, Osaka","Koichiro, Ito","Taiki, Horibata",
134,4.0,131.0,2025/8/10,4849.914717,4334.914719,1754787707,1.0,4.0,横山,Right,TOK,5,batter5,Right,JR盛岡,4,Bottom,0,1,2,Slider,BallCalled,Undefined,Undefined,Undefined,0,0,,114.0,1.123,0.56,,,JR盛岡,#3217e5,JR,TOK,#217fc4,東大, きたぎんボールパーク_120,B,夏季オープン戦,Normal,,,,,Nothing,,,,,,2522120134,ボール,,4847,https://youtu.be/DHOI4w33W04&t=4847,3153,https://youtu.be/J2BhUppezNE&t=3153,土ヶ端,春山,塗師,田崎,小田,大坂,伊藤,堀端,"batter1,batter2,batter3,batter4,batter5,batter6,batter7,batter8,batter9","大坂,伊藤,春山,藤尾,堀端,田崎,小田,土ヶ端,塗師","pos1,batter2,batter3,batter4,batter5,batter6,batter7,batter8,batter9","横山,土ヶ端,春山,塗師,田崎,小田,大坂,伊藤,堀端","R,R,R,R,R,R,L,R,R,R","L,L,L,R,R,L,R,R,R,R",,,,,,,"Keiichi, Yokoyama","Yuto, Tsuchigahata","Yuichiro, Haruyama","Takuma, Nushi","Tasaki, Shu","Shu, Oda","Yuki, Osaka","Koichiro, Ito","Taiki, Horibata",
135,5.0,132.0,2025/8/10,4870.982909,4355.982911,1754787728,1.0,5.0,横山,Right,TOK,5,batter5,Right,JR盛岡,4,Bottom,0,2,2,Fastball,BallCalled,Undefined,Undefined,Undefined,0,0,,134.0,1.223,0.168,,,JR盛岡,#3217e5,JR,TOK,#217fc4,東大, きたぎんボールパーク_120,B,夏季オープン戦,Normal,,,,,Nothing,,,,,,2522120135,ボール,,4868,https://youtu.be/DHOI4w33W04&t=4868,3174,https://youtu.be/J2BhUppezNE&t=3174,土ヶ端,春山,塗師,田崎,小田,大坂,伊藤,堀端,"batter1,batter2,batter3,batter4,batter5,batter6,batter7,batter8,batter9","大坂,伊藤,春山,藤尾,堀端,田崎,小田,土ヶ端,塗師","pos1,batter2,batter3,batter4,batter5,batter6,batter7,batter8,batter9","横山,土ヶ端,春山,塗師,田崎,小田,大坂,伊藤,堀端","R,R,R,R,R,R,L,R,R,R","L,L,L,R,R,L,R,R,R,R",,,,,,,"Keiichi, Yokoyama","Yuto, Tsuchigahata","Yuichiro, Haruyama","Takuma, Nushi","Tasaki, Shu","Shu, Oda","Yuki, Osaka","Koichiro, Ito","Taiki, Horibata",
136,6.0,133.0,2025/8/10,4884.044832,4369.044839,1754787741,1.0,6.0,横山,Right,TOK,5,batter5,Right,JR盛岡,4,Bottom,0,3,2,Fastball,InPlay,Undefined,GroundBall,Out,1,0,,134.0,0.558,-0.112,47.73021791,10.6849124,JR盛岡,#3217e5,JR,TOK,#217fc4,東大, きたぎんボールパーク_120,B,夏季オープン戦,Normal,,,,,Undefined,,,,"4,3","4,3",2522120136,二ゴ,,4882,https://youtu.be/DHOI4w33W04&t=4882,3188,https://youtu.be/J2BhUppezNE&t=3188,土ヶ端,春山,塗師,田崎,小田,大坂,伊藤,堀端,"batter1,batter2,batter3,batter4,batter5,batter6,batter7,batter8,batter9","大坂,伊藤,春山,藤尾,堀端,田崎,小田,土ヶ端,塗師","pos1,batter2,batter3,batter4,batter5,batter6,batter7,batter8,batter9","横山,土ヶ端,春山,塗師,田崎,小田,大坂,伊藤,堀端","R,R,R,R,R,R,L,R,R,R","L,L,L,R,R,L,R,R,R,R",,,,,,,"Keiichi, Yokoyama","Yuto, Tsuchigahata","Yuichiro, Haruyama","Takuma, Nushi","Tasaki, Shu","Shu, Oda","Yuki, Osaka","Koichiro, Ito","Taiki, Horibata",
137,7.0,134.0,2025/8/10,4915.008855,4400.008858,1754787772,2.0,1.0,横山,Right,TOK,6,batter6,Left,JR盛岡,4,Bottom,1,0,0,Slider,BallCalled,Undefined,Undefined,Undefined,0,0,,112.0,0.998,0.607,,,JR盛岡,#3217e5,JR,TOK,#217fc4,東大, きたぎんボールパーク_120,B,夏季オープン戦,Normal,,,,,Nothing,,,,,,2522120137,ボール,,4913,https://youtu.be/DHOI4w33W04&t=4913,3199,https://youtu.be/J2BhUppezNE&t=3199,土ヶ端,春山,塗師,田崎,小田,大坂,伊藤,堀端,"batter1,batter2,batter3,batter4,batter5,batter6,batter7,batter8,batter9","大坂,伊藤,春山,藤尾,堀端,田崎,小田,土ヶ端,塗師","pos1,batter2,batter3,batter4,batter5,batter6,batter7,batter8,batter9","横山,土ヶ端,春山,塗師,田崎,小田,大坂,伊藤,堀端","R,R,R,R,R,R,L,R,R,R","L,L,L,R,R,L,R,R,R,R",,,,,,,"Keiichi, Yokoyama","Yuto, Tsuchigahata","Yuichiro, Haruyama","Takuma, Nushi","Tasaki, Shu","Shu, Oda","Yuki, Osaka","Koichiro, Ito","Taiki, Horibata",
138,8.0,135.0,2025/8/10,4925.208819,4410.208822,1754787782,2.0,2.0,横山,Right,TOK,6,batter6,Left,JR盛岡,4,Bottom,1,1,0,Slider,BallCalled,Undefined,Undefined,Undefined,0,0,,116.0,0.077,-0.5,,,JR盛岡,#3217e5,JR,TOK,#217fc4,東大, きたぎんボールパーク_120,B,夏季オープン戦,Normal,,,,,Nothing,,,,,,2522120138,ボール,,4923,https://youtu.be/DHOI4w33W04&t=4923,3209,https://youtu.be/J2BhUppezNE&t=3209,土ヶ端,春山,塗師,田崎,小田,大坂,伊藤,堀端,"batter1,batter2,batter3,batter4,batter5,batter6,batter7,batter8,batter9","大坂,伊藤,春山,藤尾,堀端,田崎,小田,土ヶ端,塗師","pos1,batter2,batter3,batter4,batter5,batter6,batter7,batter8,batter9","横山,土ヶ端,春山,塗師,田崎,小田,大坂,伊藤,堀端","R,R,R,R,R,R,L,R,R,R","L,L,L,R,R,L,R,R,R,R",,,,,,,"Keiichi, Yokoyama","Yuto, Tsuchigahata","Yuichiro, Haruyama","Takuma, Nushi","Tasaki, Shu","Shu, Oda","Yuki, Osaka","Koichiro, Ito","Taiki, Horibata",
139,9.0,136.0,2025/8/10,4940.40198,4425.401983,1754787797,2.0,3.0,横山,Right,TOK,6,batter6,Left,JR盛岡,4,Bottom,1,2,0,Fastball,StrikeSwinging,Undefined,Undefined,Undefined,0,0,,131.0,0.554,0.18,,,JR盛岡,#3217e5,JR,TOK,#217fc4,東大, きたぎんボールパーク_120,B,夏季オープン戦,Normal,,,,,Nothing,,,,,,2522120139,空振り,,4938,https://youtu.be/DHOI4w33W04&t=4938,3224,https://youtu.be/J2BhUppezNE&t=3224,土ヶ端,春山,塗師,田崎,小田,大坂,伊藤,堀端,"batter1,batter2,batter3,batter4,batter5,batter6,batter7,batter8,batter9","大坂,伊藤,春山,藤尾,堀端,田崎,小田,土ヶ端,塗師","pos1,batter2,batter3,batter4,batter5,batter6,batter7,batter8,batter9","横山,土ヶ端,春山,塗師,田崎,小田,大坂,伊藤,堀端","R,R,R,R,R,R,L,R,R,R","L,L,L,R,R,L,R,R,R,R",,,,,,,"Keiichi, Yokoyama","Yuto, Tsuchigahata","Yuichiro, Haruyama","Takuma, Nushi","Tasaki, Shu","Shu, Oda","Yuki, Osaka","Koichiro, Ito","Taiki, Horibata",
140,10.0,137.0,2025/8/10,4955.781305,4440.781308,1754787813,2.0,4.0,横山,Right,TOK,6,batter6,Left,JR盛岡,4,Bottom,1,2,1,Fastball,BallCalled,Undefined,Undefined,Undefined,0,0,,132.0,0.574,0.6,,,JR盛岡,#3217e5,JR,TOK,#217fc4,東大, きたぎんボールパーク_120,B,夏季オープン戦,Normal,,,,,Nothing,,,,,,2522120140,ボール,,4953,https://youtu.be/DHOI4w33W04&t=4953,3239,https://youtu.be/J2BhUppezNE&t=3239,土ヶ端,春山,塗師,田崎,小田,大坂,伊藤,堀端,"batter1,batter2,batter3,batter4,batter5,batter6,batter7,batter8,batter9","大坂,伊藤,春山,藤尾,堀端,田崎,小田,土ヶ端,塗師","pos1,batter2,batter3,batter4,batter5,batter6,batter7,batter8,batter9","横山,土ヶ端,春山,塗師,田崎,小田,大坂,伊藤,堀端","R,R,R,R,R,R,L,R,R,R","L,L,L,R,R,L,R,R,R,R",,,,,,,"Keiichi, Yokoyama","Yuto, Tsuchigahata","Yuichiro, Haruyama","Takuma, Nushi","Tasaki, Shu","Shu, Oda","Yuki, Osaka","Koichiro, Ito","Taiki, Horibata",
141,11.0,138.0,2025/8/10,4976.281747,4461.281749,1754787833,2.0,5.0,横山,Right,TOK,6,batter6,Left,JR盛岡,4,Bottom,1,3,1,Fastball,StrikeCalled,Undefined,Undefined,Undefined,0,0,,131.0,0.606,-0.228,,,JR盛岡,#3217e5,JR,TOK,#217fc4,東大, きたぎんボールパーク_120,B,夏季オープン戦,Normal,,,,,Nothing,,,,,,2522120141,見逃し,,4974,https://youtu.be/DHOI4w33W04&t=4974,3260,https://youtu.be/J2BhUppezNE&t=3260,土ヶ端,春山,塗師,田崎,小田,大坂,伊藤,堀端,"batter1,batter2,batter3,batter4,batter5,batter6,batter7,batter8,batter9","大坂,伊藤,春山,藤尾,堀端,田崎,小田,土ヶ端,塗師","pos1,batter2,batter3,batter4,batter5,batter6,batter7,batter8,batter9","横山,土ヶ端,春山,塗師,田崎,小田,大坂,伊藤,堀端","R,R,R,R,R,R,L,R,R,R","L,L,L,R,R,L,R,R,R,R",,,,,,,"Keiichi, Yokoyama","Yuto, Tsuchigahata","Yuichiro, Haruyama","Takuma, Nushi","Tasaki, Shu","Shu, Oda","Yuki, Osaka","Koichiro, Ito","Taiki, Horibata",
142,12.0,139.0,2025/8/10,4988.613814,4473.613816,1754787846,2.0,6.0,横山,Right,TOK,6,batter6,Left,JR盛岡,4,Bottom,1,3,2,Slider,BallCalled,Walk,Undefined,Undefined,0,0,,117.0,0.618,0.52,,,JR盛岡,#3217e5,JR,TOK,#217fc4,東大, きたぎんボールパーク_120,B,夏季オープン戦,Normal,,,,,Nothing,,,,,,2522120142,四球,,4986,https://youtu.be/DHOI4w33W04&t=4986,3272,https://youtu.be/J2BhUppezNE&t=3272,土ヶ端,春山,塗師,田崎,小田,大坂,伊藤,堀端,"batter1,batter2,batter3,batter4,batter5,batter6,batter7,batter8,batter9","大坂,伊藤,春山,藤尾,堀端,田崎,小田,土ヶ端,塗師","pos1,batter2,batter3,batter4,batter5,batter6,batter7,batter8,batter9","横山,土ヶ端,春山,塗師,田崎,小田,大坂,伊藤,堀端","R,R,R,R,R,R,L,R,R,R","L,L,L,R,R,L,R,R,R,R",,,,,,,"Keiichi, Yokoyama","Yuto, Tsuchigahata","Yuichiro, Haruyama","Takuma, Nushi","Tasaki, Shu","Shu, Oda","Yuki, Osaka","Koichiro, Ito","Taiki, Horibata",
143,13.0,140.0,2025/8/10,5033.947546,4518.947548,1754787891,3.0,1.0,横山,Right,TOK,7,batter7,Right,JR盛岡,4,Bottom,1,0,0,Fastball,StrikeCalled,Undefined,Undefined,Undefined,0,0,,133.0,0.774,0.228,,,JR盛岡,#3217e5,JR,TOK,#217fc4,東大, きたぎんボールパーク_120,B,夏季オープン戦,Normal,1,batter6,,,Nothing,,,,,,2522120143,見逃し,,5031,https://youtu.be/DHOI4w33W04&t=5031,3283,https://youtu.be/J2BhUppezNE&t=3283,土ヶ端,春山,塗師,田崎,小田,大坂,伊藤,堀端,"batter1,batter2,batter3,batter4,batter5,batter6,batter7,batter8,batter9","大坂,伊藤,春山,藤尾,堀端,田崎,小田,土ヶ端,塗師","pos1,batter2,batter3,batter4,batter5,batter6,batter7,batter8,batter9","横山,土ヶ端,春山,塗師,田崎,小田,大坂,伊藤,堀端","R,R,R,R,R,R,L,R,R,R","L,L,L,R,R,L,R,R,R,R",,,,,,,"Keiichi, Yokoyama","Yuto, Tsuchigahata","Yuichiro, Haruyama","Takuma, Nushi","Tasaki, Shu","Shu, Oda","Yuki, Osaka","Koichiro, Ito","Taiki, Horibata",
144,14.0,141.0,2025/8/10,5048.300052,4533.300054,1754787905,3.0,2.0,横山,Right,TOK,7,batter7,Right,JR盛岡,4,Bottom,1,0,1,Slider,BallCalled,Undefined,Undefined,Undefined,0,0,,113.0,1.17,0.268,,,JR盛岡,#3217e5,JR,TOK,#217fc4,東大, きたぎんボールパーク_120,B,夏季オープン戦,Normal,1,batter6,,,Nothing,,,,,,2522120144,ボール,,5046,https://youtu.be/DHOI4w33W04&t=5046,3297,https://youtu.be/J2BhUppezNE&t=3297,土ヶ端,春山,塗師,田崎,小田,大坂,伊藤,堀端,"batter1,batter2,batter3,batter4,batter5,batter6,batter7,batter8,batter9","大坂,伊藤,春山,藤尾,堀端,田崎,小田,土ヶ端,塗師","pos1,batter2,batter3,batter4,batter5,batter6,batter7,batter8,batter9","横山,土ヶ端,春山,塗師,田崎,小田,大坂,伊藤,堀端","R,R,R,R,R,R,L,R,R,R","L,L,L,R,R,L,R,R,R,R",,,,,,,"Keiichi, Yokoyama","Yuto, Tsuchigahata","Yuichiro, Haruyama","Takuma, Nushi","Tasaki, Shu","Shu, Oda","Yuki, Osaka","Koichiro, Ito","Taiki, Horibata",
145,15.0,142.0,2025/8/10,5065.682095,4550.682098,1754787923,3.0,3.0,横山,Right,TOK,7,batter7,Right,JR盛岡,4,Bottom,1,1,1,Fastball,FoulBall,Undefined,FlyBall,Undefined,0,0,,131.0,0.846,0.307,27.44472767,115.4633451,JR盛岡,#3217e5,JR,TOK,#217fc4,東大, きたぎんボールパーク_120,B,夏季オープン戦,Normal,1,batter6,,,Undefined,,,,,,2522120145,ファール,,5063,https://youtu.be/DHOI4w33W04&t=5063,3315,https://youtu.be/J2BhUppezNE&t=3315,土ヶ端,春山,塗師,田崎,小田,大坂,伊藤,堀端,"batter1,batter2,batter3,batter4,batter5,batter6,batter7,batter8,batter9","大坂,伊藤,春山,藤尾,堀端,田崎,小田,土ヶ端,塗師","pos1,batter2,batter3,batter4,batter5,batter6,batter7,batter8,batter9","横山,土ヶ端,春山,塗師,田崎,小田,大坂,伊藤,堀端","R,R,R,R,R,R,L,R,R,R","L,L,L,R,R,L,R,R,R,R",,,,,,,"Keiichi, Yokoyama","Yuto, Tsuchigahata","Yuichiro, Haruyama","Takuma, Nushi","Tasaki, Shu","Shu, Oda","Yuki, Osaka","Koichiro, Ito","Taiki, Horibata",
146,16.0,143.0,2025/8/10,5089.476458,4574.476461,1754787946,3.0,4.0,横山,Right,TOK,7,batter7,Right,JR盛岡,4,Bottom,1,1,2,Fastball,InPlay,Undefined,GroundBall,Out,2,0,,134.0,0.874,0.272,43.57502314,19.7842787,JR盛岡,#3217e5,JR,TOK,#217fc4,東大, きたぎんボールパーク_120,B,夏季オープン戦,Normal,1,batter6,,,Undefined,,,,"4,6,3","4,6B,3A",2522120146,二ゴ併,,5087,https://youtu.be/DHOI4w33W04&t=5087,3339,https://youtu.be/J2BhUppezNE&t=3339,土ヶ端,春山,塗師,田崎,小田,大坂,伊藤,堀端,"batter1,batter2,batter3,batter4,batter5,batter6,batter7,batter8,batter9","大坂,伊藤,春山,藤尾,堀端,田崎,小田,土ヶ端,塗師","pos1,batter2,batter3,batter4,batter5,batter6,batter7,batter8,batter9","横山,土ヶ端,春山,塗師,田崎,小田,大坂,伊藤,堀端","R,R,R,R,R,R,L,R,R,R","L,L,L,R,R,L,R,R,R,R",,,,,,,"Keiichi, Yokoyama","Yuto, Tsuchigahata","Yuichiro, Haruyama","Takuma, Nushi","Tasaki, Shu","Shu, Oda","Yuki, Osaka","Koichiro, Ito","Taiki, Horibata",
147,1.0,144.0,2025/8/10,5274.585039,4759.585042,1754788132,1.0,1.0,pos1_2,Right,JR盛岡,6,田崎,Right,TOK,5,Top,0,0,0,Fastball,BallCalled,Undefined,Undefined,Undefined,0,0,,115.0,1.15,0.547,,,JR盛岡,#3217e5,JR,TOK,#217fc4,東大, きたぎんボールパーク_120,B,夏季オープン戦,Normal,,,,,Nothing,,,,,,2522120147,ボール,,5272,https://youtu.be/DHOI4w33W04&t=5272,3356,https://youtu.be/J2BhUppezNE&t=3356,batter2,batter3,batter4,batter5,batter6,batter7,batter8,batter9,"batter1,batter2,batter3,batter4,batter5,batter6,batter7,batter8,batter9","大坂,伊藤,春山,藤尾,堀端,田崎,小田,土ヶ端,塗師","pos1_2,batter2,batter3,batter4,batter5,batter6,batter7,batter8,batter9","横山,土ヶ端,春山,塗師,田崎,小田,大坂,伊藤,堀端","R,R,R,R,R,R,L,R,R,R","R,L,L,R,R,L,R,R,R,R","Tasaki, Shu",,,,,,,,,,,,,,,
148,2.0,145.0,2025/8/10,5286.091591,4771.091594,1754788143,1.0,2.0,pos1_2,Right,JR盛岡,6,田崎,Right,TOK,5,Top,0,1,0,Fastball,StrikeCalled,Undefined,Undefined,Undefined,0,0,,111.0,0.874,0.228,,,JR盛岡,#3217e5,JR,TOK,#217fc4,東大, きたぎんボールパーク_120,B,夏季オープン戦,Normal,,,,,Nothing,,,,,,2522120148,見逃し,,5284,https://youtu.be/DHOI4w33W04&t=5284,3368,https://youtu.be/J2BhUppezNE&t=3368,batter2,batter3,batter4,batter5,batter6,batter7,batter8,batter9,"batter1,batter2,batter3,batter4,batter5,batter6,batter7,batter8,batter9","大坂,伊藤,春山,藤尾,堀端,田崎,小田,土ヶ端,塗師","pos1_2,batter2,batter3,batter4,batter5,batter6,batter7,batter8,batter9","横山,土ヶ端,春山,塗師,田崎,小田,大坂,伊藤,堀端","R,R,R,R,R,R,L,R,R,R","R,L,L,R,R,L,R,R,R,R","Tasaki, Shu",,,,,,,,,,,,,,,
149,3.0,146.0,2025/8/10,5299.231624,4784.231627,1754788156,1.0,3.0,pos1_2,Right,JR盛岡,6,田崎,Right,TOK,5,Top,0,1,1,Fastball,StrikeSwinging,Undefined,Undefined,Undefined,0,0,,112.0,1.014,0.1,,,JR盛岡,#3217e5,JR,TOK,#217fc4,東大, きたぎんボールパーク_120,B,夏季オープン戦,Normal,,,,,Nothing,,,,,,2522120149,空振り,,5297,https://youtu.be/DHOI4w33W04&t=5297,3381,https://youtu.be/J2BhUppezNE&t=3381,batter2,batter3,batter4,batter5,batter6,batter7,batter8,batter9,"batter1,batter2,batter3,batter4,batter5,batter6,batter7,batter8,batter9","大坂,伊藤,春山,藤尾,堀端,田崎,小田,土ヶ端,塗師","pos1_2,batter2,batter3,batter4,batter5,batter6,batter7,batter8,batter9","横山,土ヶ端,春山,塗師,田崎,小田,大坂,伊藤,堀端","R,R,R,R,R,R,L,R,R,R","R,L,L,R,R,L,R,R,R,R","Tasaki, Shu",,,,,,,,,,,,,,,
