count,pitchcount,PitchNo,Date,time1,time2,time3,PAofInning,PitchofPA,Pitcher,PitcherThrows,PitcherTeam,dajun,Batter,BatterSide,BatterTeam,Inning,Top/Bottom,Outs,Balls,Strikes,TaggedPitchType,PitchCall,KorBB,TaggedHitType,PlayResult,OutsOnPlay,RunsScored,memo,RelSpeed,PlateLocHeight,PlateLocSide,caught_distance,caught_direction,HomeTeam,hometeam_color,hometeam_abb,AwayTeam,awayteam_color,awayteam_abb,Stadium,Level,League,fielding_alignment,Notes,on_1b,on_2b,on_3b,runevent,run_person,error_person,scored_person,relateddefencepos,fielding_sequence,playid,result,description,c_time,c_URL,n_time,n_URL,C,1B,2B,3B,SS,LF,CF,RF,BOh,BOa,DOh,DOa,LRh,LRa,Batter_romaji,on_1b_romaji,on_2b_romaji,on_3b_romaji,scored_person_romaji,run_person_romaji,Pitcher_romaji,C_romaji,1B_romaji,2B_romaji,3B_romaji,SS_romaji,LF_romaji,CF_romaji,RF_romaji,error_person_romaji,No,Player ID,Pitcher_rapsodo_pitch,MLB ID,Date_rapsodo_pitch,Pitch ID,TaggedPitchType_rapsodo_pitch,IsStrike,PlateLocSide_rapsodo_pitch,PlateLocHeight_rapsodo_pitch,RelSpeed_rapsodo_pitch,SpinRate,TrueSpin,SpinEfficiency,Tilt,Spin Confidence,Extension,InducedVertBreak,HorzBreak,VB (spin),HB (spin),HorizontalRelAngle,RelAngle,RelHeight,RelSide,GyroDegree,Unique ID,Device Serial Number,HorzApprAngle,VertApprAngle,Session Name,Intent Type,unixtime,No_rapsodo_hit,Player ID_rapsodo_hit,Batter_rapsodo_hit,MLB ID_rapsodo_hit,Date_rapsodo_hit,HitID,ExitSpeed,RelSpeed_rapsodo_hit,Angle,Direction,HitSpinRate,Distance,HitSpinTilt,SpinConfidence,PlateLocSide_rapsodo_hit,PlateLocHeight_rapsodo_hit,ContactDepth,Batname,SerialNumber,Unique ID_rapsodo_hit,Session Name_rapsodo_hit,unixtime_rapsodo_hit,RelSpeed_opensen
284,3.0,275.0,2025/8/31,11208.72572,10428.72573,1756612832,1.0,3.0,山崎,Right,TOK,3,植松,Left,筑波大,8,Bottom,0,1,1,Fastball,BallCalled,Undefined,Undefined,Undefined,0,0,,,0.954,0.44,,,筑波大,#73fdff,筑波大,TOK,#217fc4,東大,TodaiStadium,A,夏季オープン戦,Normal,,,,,Nothing,,,,,,2524200284,ボール,,,,,,深見,堀部,阿部,小田,井之口,小美野,榎本,酒井,"中村,沼田,植松,津田,土屋,山本,永田,松川,笹谷","榎本,酒井,荒井慶,小美野,堀部,阿部,小田,深見,井之口","松田,沼田,植松,津田,土屋,山本,永田,松川,笹谷","山崎,深見,堀部,阿部,小田,井之口,小美野,榎本,酒井","R,R,L,L,R,L,R,R,L,L","L,L,L,R,L,R,R,R,L,L",,,,,,,"Ryu, Yamazaki","Yuto, Fukami","Kohei, Horibe","Abe, Senji","Shu, Oda","Koji, Inokuchi","Komino, Harunobu","Yoshinobu, Enomoto","Suguru, Sakai",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
285,4.0,276.0,2025/8/31,11225.82075,10445.82076,1756612849,1.0,4.0,山崎,Right,TOK,3,植松,Left,筑波大,8,Bottom,0,2,1,Slider,InPlay,Undefined,FlyBall,Single,0,0,,,,,51.96008664,22.48850305,筑波大,#73fdff,筑波大,TOK,#217fc4,東大,TodaiStadium,A,夏季オープン戦,Normal,,,,,Undefined,,,,9,9,2524200285,右安,,,,,,深見,堀部,阿部,小田,井之口,小美野,榎本,酒井,"中村,沼田,植松,津田,土屋,山本,永田,松川,笹谷","榎本,酒井,荒井慶,小美野,堀部,阿部,小田,深見,井之口","松田,沼田,植松,津田,土屋,山本,永田,松川,笹谷","山崎,深見,堀部,阿部,小田,井之口,小美野,榎本,酒井","R,R,L,L,R,L,R,R,L,L","L,L,L,R,L,R,R,R,L,L",,,,,,,"Ryu, Yamazaki","Yuto, Fukami","Kohei, Horibe","Abe, Senji","Shu, Oda","Koji, Inokuchi","Komino, Harunobu","Yoshinobu, Enomoto","Suguru, Sakai",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,244.0,1410206.0,tokyobbc_rapsodo Player_052,,1756580453.0,1756612853.0,98.2,,34.3,19.6,2458.0864,90.3,09:58,1.0,0.0,0.0,0.0,,V3P4DLKO0850A,1410206@1756612853,untitled,1756612850.0,
286,,,2025/8/31,11266.67955,10486.67956,1756612890,,,山崎,Right,TOK,4,津田,Right,筑波大,8,Bottom,0,0,0,,,,,,0,0,,,,,,,筑波大,#73fdff,筑波大,TOK,#217fc4,東大,TodaiStadium,A,夏季オープン戦,Normal,1,植松,,,PickOff,,,,"1,3","1,3",2524200286,牽制,,,,,,深見,堀部,阿部,小田,井之口,小美野,榎本,酒井,"中村,沼田,植松,津田,土屋,山本,永田,松川,笹谷","榎本,酒井,荒井慶,小美野,堀部,阿部,小田,深見,井之口","松田,沼田,植松,津田,土屋,山本,永田,松川,笹谷","山崎,深見,堀部,阿部,小田,井之口,小美野,榎本,酒井","R,R,L,L,R,L,R,R,L,L","L,L,L,R,L,R,R,R,L,L",,,,,,,"Ryu, Yamazaki","Yuto, Fukami","Kohei, Horibe","Abe, Senji","Shu, Oda","Koji, Inokuchi","Komino, Harunobu","Yoshinobu, Enomoto","Suguru, Sakai",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
287,5.0,277.0,2025/8/31,11278.74663,10498.74664,1756612902,2.0,1.0,山崎,Right,TOK,4,津田,Left,筑波大,8,Bottom,0,0,0,Fastball,StrikeCalled,Undefined,Undefined,Undefined,0,0,,,0.722,0.172,,,筑波大,#73fdff,筑波大,TOK,#217fc4,東大,TodaiStadium,A,夏季オープン戦,Normal,1,植松,,,Nothing,,,,,,2524200287,見逃し,,,,,,深見,堀部,阿部,小田,井之口,小美野,榎本,酒井,"中村,沼田,植松,津田,土屋,山本,永田,松川,笹谷","榎本,酒井,荒井慶,小美野,堀部,阿部,小田,深見,井之口","松田,沼田,植松,津田,土屋,山本,永田,松川,笹谷","山崎,深見,堀部,阿部,小田,井之口,小美野,榎本,酒井","R,R,L,L,R,L,R,R,L,L","L,L,L,R,L,R,R,R,L,L",,,,,,,"Ryu, Yamazaki","Yuto, Fukami","Kohei, Horibe","Abe, Senji","Shu, Oda","Koji, Inokuchi","Komino, Harunobu","Yoshinobu, Enomoto","Suguru, Sakai",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,243.0,1410206.0,tokyobbc_rapsodo Player_052,,1756580506.0,1756612906.0,,,,0.0,,0.0,,0.0,0.0,0.0,0.0,,V3P4DLKO0850A,1410206@1756612906,untitled,1756612903.0,
288,6.0,278.0,2025/8/31,11294.40442,10514.40443,1756612918,2.0,2.0,山崎,Right,TOK,4,津田,Left,筑波大,8,Bottom,0,0,1,Fastball,BallCalled,Undefined,Undefined,Undefined,0,0,,,1.323,0.313,,,筑波大,#73fdff,筑波大,TOK,#217fc4,東大,TodaiStadium,A,夏季オープン戦,Normal,1,植松,,,Nothing,,,,,,2524200288,ボール,,,,,,深見,堀部,阿部,小田,井之口,小美野,榎本,酒井,"中村,沼田,植松,津田,土屋,山本,永田,松川,笹谷","榎本,酒井,荒井慶,小美野,堀部,阿部,小田,深見,井之口","松田,沼田,植松,津田,土屋,山本,永田,松川,笹谷","山崎,深見,堀部,阿部,小田,井之口,小美野,榎本,酒井","R,R,L,L,R,L,R,R,L,L","L,L,L,R,L,R,R,R,L,L",,,,,,,"Ryu, Yamazaki","Yuto, Fukami","Kohei, Horibe","Abe, Senji","Shu, Oda","Koji, Inokuchi","Komino, Harunobu","Yoshinobu, Enomoto","Suguru, Sakai",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
289,,,2025/8/31,11314.70523,10534.70524,1756612938,,,山崎,Right,TOK,4,津田,Left,筑波大,8,Bottom,0,1,1,,,,,,0,0,,,,,,,筑波大,#73fdff,筑波大,TOK,#217fc4,東大,TodaiStadium,A,夏季オープン戦,Normal,1,植松,,,PickOff,,,,"1,3","1,3",2524200289,牽制,,,,,,深見,堀部,阿部,小田,井之口,小美野,榎本,酒井,"中村,沼田,植松,津田,土屋,山本,永田,松川,笹谷","榎本,酒井,荒井慶,小美野,堀部,阿部,小田,深見,井之口","松田,沼田,植松,津田,土屋,山本,永田,松川,笹谷","山崎,深見,堀部,阿部,小田,井之口,小美野,榎本,酒井","R,R,L,L,L,L,R,R,L,L","L,L,L,R,L,R,R,R,L,L",,,,,,,"Ryu, Yamazaki","Yuto, Fukami","Kohei, Horibe","Abe, Senji","Shu, Oda","Koji, Inokuchi","Komino, Harunobu","Yoshinobu, Enomoto","Suguru, Sakai",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
290,7.0,279.0,2025/8/31,11330.48912,10550.48913,1756612954,2.0,3.0,山崎,Right,TOK,4,津田,Left,筑波大,8,Bottom,0,1,1,Fastball,BallCalled,Undefined,Undefined,Undefined,0,0,,123.88,1.303,0.367,,,筑波大,#73fdff,筑波大,TOK,#217fc4,東大,TodaiStadium,A,夏季オープン戦,Normal,1,植松,,,Nothing,,,,,,2524200290,ボール,,,,,,深見,堀部,阿部,小田,井之口,小美野,榎本,酒井,"中村,沼田,植松,津田,土屋,山本,永田,松川,笹谷","榎本,酒井,荒井慶,小美野,堀部,阿部,小田,深見,井之口","松田,沼田,植松,津田,土屋,山本,永田,松川,笹谷","山崎,深見,堀部,阿部,小田,井之口,小美野,榎本,酒井","R,R,L,L,L,L,R,R,L,L","L,L,L,R,L,R,R,R,L,L",,,,,,,"Ryu, Yamazaki","Yuto, Fukami","Kohei, Horibe","Abe, Senji","Shu, Oda","Koji, Inokuchi","Komino, Harunobu","Yoshinobu, Enomoto","Suguru, Sakai",,23.0,991977.0,Ryu Yamazaki,,1756580561.0,1756612961.0,ChangeUp,N,0.4228,1.3632,123.88,1968.98,1716.9,87.2,01:52,1.0,,26.7,45.8,24.8,38.4,-3.51,3.4,1.33,0.92,29.31,991977@1756612961,V3P4DLKO0850A,0.12913144,-3.6622891,untitled,,1756612958.0,242.0,1410206.0,tokyobbc_rapsodo Player_052,,1756580558.0,1756612958.0,,,,0.0,,0.0,,0.0,0.0,0.0,0.0,,V3P4DLKO0850A,1410206@1756612958,untitled,1756612955.0,
291,8.0,280.0,2025/8/31,11346.11661,10566.11662,1756612969,2.0,4.0,山崎,Right,TOK,4,津田,Left,筑波大,8,Bottom,0,2,1,Slider,BallCalled,Undefined,Undefined,Undefined,0,0,,106.31,0.502,-0.48,,,筑波大,#73fdff,筑波大,TOK,#217fc4,東大,TodaiStadium,A,夏季オープン戦,Normal,1,植松,,,Nothing,,,,,,2524200291,ボール,,,,,,深見,堀部,阿部,小田,井之口,小美野,榎本,酒井,"中村,沼田,植松,津田,土屋,山本,永田,松川,笹谷","榎本,酒井,荒井慶,小美野,堀部,阿部,小田,深見,井之口","松田,沼田,植松,津田,土屋,山本,永田,松川,笹谷","山崎,深見,堀部,阿部,小田,井之口,小美野,榎本,酒井","R,R,L,L,L,L,R,R,L,L","L,L,L,R,L,R,R,R,L,L",,,,,,,"Ryu, Yamazaki","Yuto, Fukami","Kohei, Horibe","Abe, Senji","Shu, Oda","Koji, Inokuchi","Komino, Harunobu","Yoshinobu, Enomoto","Suguru, Sakai",,22.0,991977.0,Ryu Yamazaki,,1756580576.0,1756612976.0,Slider,N,-0.3213,0.7406999999999999,106.31,2976.72,1996.0,67.06,08:14,1.0,2.178381,,,-21.7,-49.0,-2.3,3.8,1.23,1.03,47.89,991977@1756612976,V3P4DLKO0850A,-7.9033594,-8.207419,untitled,,1756612973.0,241.0,1410206.0,tokyobbc_rapsodo Player_052,,1756580573.0,1756612973.0,,,,0.0,,0.0,,0.0,0.0,0.0,0.0,,V3P4DLKO0850A,1410206@1756612973,untitled,1756612970.0,
292,9.0,281.0,2025/8/31,11360.87324,10580.87325,1756612984,2.0,5.0,山崎,Right,TOK,4,津田,Left,筑波大,8,Bottom,0,3,1,Slider,StrikeCalled,Undefined,Undefined,Undefined,0,0,,108.61,0.558,0.02,,,筑波大,#73fdff,筑波大,TOK,#217fc4,東大,TodaiStadium,A,夏季オープン戦,Normal,1,植松,,,Nothing,,,,,,2524200292,見逃し,,,,,,深見,堀部,阿部,小田,井之口,小美野,榎本,酒井,"中村,沼田,植松,津田,土屋,山本,永田,松川,笹谷","榎本,酒井,荒井慶,小美野,堀部,阿部,小田,深見,井之口","松田,沼田,植松,津田,土屋,山本,永田,松川,笹谷","山崎,深見,堀部,阿部,小田,井之口,小美野,榎本,酒井","R,R,L,L,L,L,R,R,L,L","L,L,L,R,L,R,R,R,L,L",,,,,,,"Ryu, Yamazaki","Yuto, Fukami","Kohei, Horibe","Abe, Senji","Shu, Oda","Koji, Inokuchi","Komino, Harunobu","Yoshinobu, Enomoto","Suguru, Sakai",,21.0,991977.0,Ryu Yamazaki,,1756580589.0,1756612989.0,Undefined,Y,,,108.61,,,,,,,,,,,,,,,,991977@1756612989,V3P4DLKO0850A,-6.0775294,-9.041366,untitled,,1756612986.0,240.0,1410206.0,tokyobbc_rapsodo Player_052,,1756580588.0,1756612988.0,,,,0.0,,0.0,,0.0,0.0,0.0,0.0,,V3P4DLKO0850A,1410206@1756612988,untitled,1756612985.0,
293,,,2025/8/31,11384.49185,10604.49186,1756613008,,,山崎,Right,TOK,4,津田,Left,筑波大,8,Bottom,0,3,2,,,,,,0,0,,,,,,,筑波大,#73fdff,筑波大,TOK,#217fc4,東大,TodaiStadium,A,夏季オープン戦,Normal,1,植松,,,PickOff,,,,"1,3","1,3",2524200293,牽制,,,,,,深見,堀部,阿部,小田,井之口,小美野,榎本,酒井,"中村,沼田,植松,津田,土屋,山本,永田,松川,笹谷","榎本,酒井,荒井慶,小美野,堀部,阿部,小田,深見,井之口","松田,沼田,植松,津田,土屋,山本,永田,松川,笹谷","山崎,深見,堀部,阿部,小田,井之口,小美野,榎本,酒井","R,R,L,L,L,L,R,R,L,L","L,L,L,R,L,R,R,R,L,L",,,,,,,"Ryu, Yamazaki","Yuto, Fukami","Kohei, Horibe","Abe, Senji","Shu, Oda","Koji, Inokuchi","Komino, Harunobu","Yoshinobu, Enomoto","Suguru, Sakai",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
294,10.0,282.0,2025/8/31,11397.17937,10617.17938,1756613020,2.0,6.0,山崎,Right,TOK,4,津田,Left,筑波大,8,Bottom,0,3,2,Slider,InPlay,Undefined,GroundBall,Single,0,0,,111.7,0.678,0.212,29.96968851,-28.83550085,筑波大,#73fdff,筑波大,TOK,#217fc4,東大,TodaiStadium,A,夏季オープン戦,Normal,1,植松,,,Undefined,,,,"5,3","5,3",2524200294,三安,,,,,,深見,堀部,阿部,小田,井之口,小美野,榎本,酒井,"中村,沼田,植松,津田,土屋,山本,永田,松川,笹谷","榎本,酒井,荒井慶,小美野,堀部,阿部,小田,深見,井之口","松田,沼田,植松,津田,土屋,山本,永田,松川,笹谷","山崎,深見,堀部,阿部,小田,井之口,小美野,榎本,酒井","R,R,L,L,L,L,R,R,L,L","L,L,L,R,L,R,R,R,L,L",,,,,,,"Ryu, Yamazaki","Yuto, Fukami","Kohei, Horibe","Abe, Senji","Shu, Oda","Koji, Inokuchi","Komino, Harunobu","Yoshinobu, Enomoto","Suguru, Sakai",,20.0,991977.0,Ryu Yamazaki,,1756580626.0,1756613026.0,Undefined,N,,,111.7,,,,,,,,,,,,,,,,991977@1756613026,V3P4DLKO0850A,-6.222376,-6.177559,untitled,,1756613023.0,239.0,1410206.0,tokyobbc_rapsodo Player_052,,1756580625.0,1756613025.0,124.7,,-3.1,-4.3,980.7406,2464.6,10:42,1.0,0.0,0.0,0.0,,V3P4DLKO0850A,1410206@1756613025,untitled,1756613022.0,
295,11.0,283.0,2025/8/31,11463.1793,10683.17931,1756613086,3.0,1.0,山崎,Right,TOK,5,土屋,Left,筑波大,8,Bottom,0,0,0,Slider,HitByPitch,Undefined,Undefined,Undefined,0,0,,106.25,0.682,-0.767,,,筑波大,#73fdff,筑波大,TOK,#217fc4,東大,TodaiStadium,A,夏季オープン戦,Normal,"1,2",津田,植松,,Nothing,,,,,,2524200295,死球,,,,,,深見,堀部,阿部,小田,井之口,小美野,榎本,酒井,"中村,沼田,植松,津田,土屋,山本,永田,松川,笹谷","榎本,酒井,荒井慶,小美野,堀部,阿部,小田,深見,井之口","松田,沼田,植松,津田,土屋,山本,永田,松川,笹谷","山崎,深見,堀部,阿部,小田,井之口,小美野,榎本,酒井","R,R,L,L,L,L,R,R,L,L","L,L,L,R,L,R,R,R,L,L",,,,,,,"Ryu, Yamazaki","Yuto, Fukami","Kohei, Horibe","Abe, Senji","Shu, Oda","Koji, Inokuchi","Komino, Harunobu","Yoshinobu, Enomoto","Suguru, Sakai",,19.0,991977.0,Ryu Yamazaki,,1756580690.0,1756613090.0,Slider,N,-0.5254,0.986,106.25,2939.75,1972.9,67.11,08:14,1.0,2.1543827,,,-21.2,-48.7,-3.02,5.3,1.17,1.05,47.85,991977@1756613090,V3P4DLKO0850A,-8.845249,-7.708803,untitled,,1756613087.0,238.0,1410206.0,tokyobbc_rapsodo Player_052,,1756580689.0,1756613089.0,,,,0.0,,0.0,,0.0,0.0,0.0,0.0,,V3P4DLKO0850A,1410206@1756613089,untitled,1756613086.0,
296,12.0,284.0,2025/8/31,11522.777,10742.77701,1756613146,4.0,1.0,山崎,Right,TOK,6,山本,Right,筑波大,8,Bottom,0,0,0,Cutter,BallCalled,Undefined,Undefined,Undefined,0,0,,116.98,0.458,-0.192,,,筑波大,#73fdff,筑波大,TOK,#217fc4,東大,TodaiStadium,A,夏季オープン戦,Normal,"1,2,3",土屋,津田,植松,Nothing,,,,,,2524200296,ボール,,,,,,深見,堀部,阿部,小田,井之口,小美野,榎本,酒井,"中村,沼田,植松,津田,土屋,山本,永田,松川,笹谷","榎本,酒井,荒井慶,小美野,堀部,阿部,小田,深見,井之口","松田,沼田,植松,津田,土屋,山本,永田,松川,笹谷","山崎,深見,堀部,阿部,小田,井之口,小美野,榎本,酒井","R,R,L,L,L,L,R,R,L,L","L,L,L,R,L,R,R,R,L,L",,,,,,,"Ryu, Yamazaki","Yuto, Fukami","Kohei, Horibe","Abe, Senji","Shu, Oda","Koji, Inokuchi","Komino, Harunobu","Yoshinobu, Enomoto","Suguru, Sakai",,18.0,991977.0,Ryu Yamazaki,,1756580751.0,1756613151.0,Slider,N,-0.5053,0.6942,116.98,2550.78,494.9,19.4,09:26,1.0,,17.8,-28.9,1.0,-14.5,-4.13,1.68,1.34,0.9,78.81,991977@1756613151,V3P4DLKO0850A,-6.411321,-6.970909,untitled,,1756613148.0,237.0,1410206.0,tokyobbc_rapsodo Player_052,,1756580750.0,1756613150.0,,,,0.0,,0.0,,0.0,0.0,0.0,0.0,,V3P4DLKO0850A,1410206@1756613150,untitled,1756613147.0,
297,13.0,285.0,2025/8/31,11539.00341,10759.00342,1756613162,4.0,2.0,山崎,Right,TOK,6,山本,Right,筑波大,8,Bottom,0,1,0,Cutter,StrikeCalled,Undefined,Undefined,Undefined,0,0,,118.62,,,,,筑波大,#73fdff,筑波大,TOK,#217fc4,東大,TodaiStadium,A,夏季オープン戦,Normal,"1,2,3",土屋,津田,植松,Nothing,,,,,,2524200297,見逃し,,,,,,深見,堀部,阿部,小田,井之口,小美野,榎本,酒井,"中村,沼田,植松,津田,土屋,山本,永田,松川,笹谷","榎本,酒井,荒井慶,小美野,堀部,阿部,小田,深見,井之口","松田,沼田,植松,津田,土屋,山本,永田,松川,笹谷","山崎,深見,堀部,阿部,小田,井之口,小美野,榎本,酒井","R,R,L,L,L,L,R,R,L,L","L,L,L,R,L,R,R,R,L,L",,,,,,,"Ryu, Yamazaki","Yuto, Fukami","Kohei, Horibe","Abe, Senji","Shu, Oda","Koji, Inokuchi","Komino, Harunobu","Yoshinobu, Enomoto","Suguru, Sakai",,17.0,991977.0,Ryu Yamazaki,,1756580765.0,1756613165.0,Slider,N,-0.1649,0.4025999999999999,118.62,2596.11,117.2,4.51,06:40,1.0,1.9664612,13.3,-21.4,-5.2,-4.5,-3.26,0.93,1.33,0.96,87.41,991977@1756613165,V3P4DLKO0850A,-4.89115,-8.079727,untitled,,1756613162.0,236.0,1410206.0,tokyobbc_rapsodo Player_052,,1756580765.0,1756613165.0,,,,0.0,,0.0,,0.0,0.0,0.0,0.0,,V3P4DLKO0850A,1410206@1756613165,untitled,1756613162.0,
298,14.0,286.0,2025/8/31,11558.09911,10778.09912,1756613181,4.0,3.0,山崎,Right,TOK,6,山本,Right,筑波大,8,Bottom,0,1,1,Fastball,StrikeSwinging,Undefined,Undefined,Undefined,0,0,,131.3,0.658,0.096,,,筑波大,#73fdff,筑波大,TOK,#217fc4,東大,TodaiStadium,A,夏季オープン戦,Normal,"1,2,3",土屋,津田,植松,Nothing,,,,,,2524200298,空振り,,,,,,深見,堀部,阿部,小田,井之口,小美野,榎本,酒井,"中村,沼田,植松,津田,土屋,山本,永田,松川,笹谷","榎本,酒井,荒井慶,小美野,堀部,阿部,小田,深見,井之口","松田,沼田,植松,津田,土屋,山本,永田,松川,笹谷","山崎,深見,堀部,阿部,小田,井之口,小美野,榎本,酒井","R,R,L,L,L,L,R,R,L,L","L,L,L,R,L,R,R,R,L,L",,,,,,,"Ryu, Yamazaki","Yuto, Fukami","Kohei, Horibe","Abe, Senji","Shu, Oda","Koji, Inokuchi","Komino, Harunobu","Yoshinobu, Enomoto","Suguru, Sakai",,16.0,991977.0,Ryu Yamazaki,,1756580786.0,1756613186.0,Fastball,N,-0.2784,0.8969,131.3,2278.02,1945.9,85.42,01:42,1.0,2.0970898,46.0,32.1,29.7,38.2,-5.27,0.54,1.38,0.87,31.33,991977@1756613186,V3P4DLKO0850A,-2.7696488,-4.442474,untitled,,1756613183.0,235.0,1410206.0,tokyobbc_rapsodo Player_052,,1756580785.0,1756613185.0,,,,0.0,,0.0,,0.0,0.0,0.0,0.0,,V3P4DLKO0850A,1410206@1756613185,untitled,1756613182.0,
299,15.0,287.0,2025/8/31,11579.34985,10799.34986,1756613203,4.0,4.0,山崎,Right,TOK,6,山本,Right,筑波大,8,Bottom,0,1,2,Slider,StrikeSwinging,Strikeout,Undefined,Undefined,0,0,,109.48,0.626,-0.507,,,筑波大,#73fdff,筑波大,TOK,#217fc4,東大,TodaiStadium,A,夏季オープン戦,Normal,"1,2,3",土屋,津田,植松,Nothing,,,,,,2524200299,空三振,,,,,,深見,堀部,阿部,小田,井之口,小美野,榎本,酒井,"中村,沼田,植松,津田,土屋,山本,永田,松川,笹谷","榎本,酒井,荒井慶,小美野,堀部,阿部,小田,深見,井之口","松田,沼田,植松,津田,土屋,山本,永田,松川,笹谷","山崎,深見,堀部,阿部,小田,井之口,小美野,榎本,酒井","R,R,L,L,L,L,R,R,L,L","L,L,L,R,L,R,R,R,L,L",,,,,,,"Ryu, Yamazaki","Yuto, Fukami","Kohei, Horibe","Abe, Senji","Shu, Oda","Koji, Inokuchi","Komino, Harunobu","Yoshinobu, Enomoto","Suguru, Sakai",,15.0,991977.0,Ryu Yamazaki,,1756580807.0,1756613207.0,ChangeUp,N,-0.6289,0.5613,109.48,1561.88,798.4,51.12,03:52,1.0,1.7120876,,,-15.0,22.6,-3.48,3.2,1.19,1.02,59.26,991977@1756613207,V3P4DLKO0850A,-8.421699,-8.43682,untitled,,1756613204.0,234.0,1410206.0,tokyobbc_rapsodo Player_052,,1756580806.0,1756613206.0,,,,0.0,,0.0,,0.0,0.0,0.0,0.0,,V3P4DLKO0850A,1410206@1756613206,untitled,1756613203.0,
300,16.0,288.0,2025/8/31,11617.81391,10837.81392,1756613241,5.0,1.0,山崎,Right,TOK,7,永田,Right,筑波大,8,Bottom,1,0,0,Slider,BallCalled,Undefined,Undefined,Undefined,0,0,,119.91,,,,,筑波大,#73fdff,筑波大,TOK,#217fc4,東大,TodaiStadium,A,夏季オープン戦,Normal,"1,2,3",土屋,津田,植松,Nothing,,,,,,2524200300,ボール,,,,,,深見,堀部,阿部,小田,井之口,小美野,榎本,酒井,"中村,沼田,植松,津田,土屋,山本,永田,松川,笹谷","榎本,酒井,荒井慶,小美野,堀部,阿部,小田,深見,井之口","松田,沼田,植松,津田,土屋,山本,永田,松川,笹谷","山崎,深見,堀部,阿部,小田,井之口,小美野,榎本,酒井","R,R,L,L,L,L,R,R,L,L","L,L,L,R,L,R,R,R,L,L",,,,,,,"Ryu, Yamazaki","Yuto, Fukami","Kohei, Horibe","Abe, Senji","Shu, Oda","Koji, Inokuchi","Komino, Harunobu","Yoshinobu, Enomoto","Suguru, Sakai",,14.0,991977.0,Ryu Yamazaki,,1756580846.0,1756613246.0,ChangeUp,,,,119.91,2401.14,642.8,26.77,02:14,1.0,1.871397,,,4.9,14.0,-6.41,-0.5,1.3,0.9,74.47,991977@1756613246,V3P4DLKO0850A,,,untitled,,1756613243.0,233.0,1410206.0,tokyobbc_rapsodo Player_052,,1756580845.0,1756613245.0,,,,0.0,,0.0,,0.0,0.0,0.0,0.0,,V3P4DLKO0850A,1410206@1756613245,untitled,1756613242.0,
301,17.0,289.0,2025/8/31,11649.14038,10869.14039,1756613272,5.0,2.0,山崎,Right,TOK,7,永田,Right,筑波大,8,Bottom,1,1,0,Cutter,StrikeCalled,Undefined,Undefined,Undefined,0,0,,122.54,0.966,-0.056,,,筑波大,#73fdff,筑波大,TOK,#217fc4,東大,TodaiStadium,A,夏季オープン戦,Normal,"1,2,3",土屋,津田,植松,Nothing,,,,,,2524200301,見逃し,,,,,,深見,堀部,阿部,小田,井之口,小美野,榎本,酒井,"中村,沼田,植松,津田,土屋,山本,永田,松川,笹谷","榎本,酒井,荒井慶,小美野,堀部,阿部,小田,深見,井之口","松田,沼田,植松,津田,土屋,山本,永田,松川,笹谷","山崎,深見,堀部,阿部,小田,井之口,小美野,榎本,酒井","R,R,L,L,L,L,R,R,L,L","L,L,L,R,L,R,R,R,L,L",,,,,,,"Ryu, Yamazaki","Yuto, Fukami","Kohei, Horibe","Abe, Senji","Shu, Oda","Koji, Inokuchi","Komino, Harunobu","Yoshinobu, Enomoto","Suguru, Sakai",,13.0,991977.0,Ryu Yamazaki,,1756580876.0,1756613276.0,ChangeUp,Y,-0.2482,0.998,122.54,2509.72,664.6,26.48,02:00,1.0,2.0685768,20.7,8.4,6.4,12.1,-4.5,2.5,1.32,0.92,74.64,991977@1756613276,V3P4DLKO0850A,-3.8609662,-5.270003,untitled,,1756613273.0,232.0,1410206.0,tokyobbc_rapsodo Player_052,,1756580876.0,1756613276.0,,,,0.0,,0.0,,0.0,0.0,0.0,0.0,,V3P4DLKO0850A,1410206@1756613276,untitled,1756613273.0,
