count,pitchcount,PitchNo,Date,time1,time2,time3,PAofInning,PitchofPA,Pitcher,PitcherThrows,PitcherTeam,dajun,Batter,BatterSide,BatterTeam,Inning,Top/Bottom,Outs,Balls,Strikes,TaggedPitchType,PitchCall,KorBB,TaggedHitType,PlayResult,OutsOnPlay,RunsScored,memo,RelSpeed,PlateLocHeight,PlateLocSide,caught_distance,caught_direction,HomeTeam,hometeam_color,hometeam_abb,AwayTeam,awayteam_color,awayteam_abb,Stadium,Level,League,fielding_alignment,Notes,on_1b,on_2b,on_3b,runevent,run_person,error_person,scored_person,relateddefencepos,fielding_sequence,playid,result,description,c_time,c_URL,n_time,n_URL,C,1B,2B,3B,SS,LF,CF,RF,BOh,BOa,DOh,DOa,LRh,LRa,Pitcher_romaji,C_romaji,1B_romaji,2B_romaji,3B_romaji,SS_romaji,LF_romaji,CF_romaji,RF_romaji,error_person_romaji,Batter_romaji,on_1b_romaji,on_2b_romaji,on_3b_romaji,run_person_romaji,scored_person_romaji
110,63.0,106.0,2025/7/6,4110.091489,3180.09149,1751782419,4.0,3.0,増田,Right,TOK,5,長隆,Right,城西大,4,Top,1,2,0,Fastball,FoulBall,Undefined,FlyBall,Undefined,0,0,,133.0,0.894,0.224,16.52970587,87.95459151,TOK,#217fc4,東大,城西大,#5548ff,城西大,TodaiStadium,A,夏季オープン戦,Normal,"1,2",小林,古賀,,Undefined,,,,,,2518610110,ファール,,4108.0,https://youtu.be/y7jYekRX_ZQ&t=4108,2423.0,https://youtu.be/bsOruYtV_DQ&t=2423,深見,春山,門田,横井,今泉,山本,堀端,大坂,"大坂,鈴木,門田,横井,深見,春山,山本,堀端,今泉","甲斐,古賀,岡村,小林,長隆,新津,山富,海田,清水","増田,深見,春山,門田,横井,今泉,山本,堀端,大坂","工藤,小林,長隆,清水,岡村,海田,甲斐,古賀,山富","R,L,R,R,R,L,R,R,L,L","R,R,R,L,L,R,L,R,R,R","Kosei, Masuda","Yuto, Fukami","Yuichiro, Haruyama","Ryohei, Kadota","Shuntaro, Yokoi","Rio, Imaizumi","Akira, Yamamoto","Taiki, Horibata","Yuki, Osaka",,,,,,,
111,,,2025/7/6,4141.585451,3211.585452,1751782451,,,増田,Right,TOK,5,長隆,Right,城西大,4,Top,1,2,1,,,,,,0,0,,,,,,,TOK,#217fc4,東大,城西大,#5548ff,城西大,TodaiStadium,A,夏季オープン戦,Normal,"1,2",小林,古賀,,PickOff,,,,"1,4","1,4",2518610111,牽制,,4139.0,https://youtu.be/y7jYekRX_ZQ&t=4139,2438.0,https://youtu.be/bsOruYtV_DQ&t=2438,深見,春山,門田,横井,今泉,山本,堀端,大坂,"大坂,鈴木,門田,横井,深見,春山,山本,堀端,今泉","甲斐,古賀,岡村,小林,長隆,新津,山富,海田,清水","増田,深見,春山,門田,横井,今泉,山本,堀端,大坂","工藤,小林,長隆,清水,岡村,海田,甲斐,古賀,山富","R,L,R,R,R,L,R,R,L,L","R,R,R,L,L,R,L,R,R,R","Kosei, Masuda","Yuto, Fukami","Yuichiro, Haruyama","Ryohei, Kadota","Shuntaro, Yokoi","Rio, Imaizumi","Akira, Yamamoto","Taiki, Horibata","Yuki, Osaka",,,,,,,
112,64.0,107.0,2025/7/6,4158.725384,3228.725385,1751782468,4.0,4.0,増田,Right,TOK,5,長隆,Right,城西大,4,Top,1,2,1,Splitter,StrikeSwinging,Undefined,Undefined,Undefined,0,0,,126.0,0.586,0.22,,,TOK,#217fc4,東大,城西大,#5548ff,城西大,TodaiStadium,A,夏季オープン戦,Normal,"1,2",小林,古賀,,Nothing,,,,,,2518610112,空振り,,4156.0,https://youtu.be/y7jYekRX_ZQ&t=4156,2455.0,https://youtu.be/bsOruYtV_DQ&t=2455,深見,春山,門田,横井,今泉,山本,堀端,大坂,"大坂,鈴木,門田,横井,深見,春山,山本,堀端,今泉","甲斐,古賀,岡村,小林,長隆,新津,山富,海田,清水","増田,深見,春山,門田,横井,今泉,山本,堀端,大坂","工藤,小林,長隆,清水,岡村,海田,甲斐,古賀,山富","R,L,R,R,R,L,R,R,L,L","R,R,R,L,L,R,L,R,R,R","Kosei, Masuda","Yuto, Fukami","Yuichiro, Haruyama","Ryohei, Kadota","Shuntaro, Yokoi","Rio, Imaizumi","Akira, Yamamoto","Taiki, Horibata","Yuki, Osaka",,,,,,,
113,65.0,108.0,2025/7/6,4182.655991,3252.655993,1751782492,4.0,5.0,増田,Right,TOK,5,長隆,Right,城西大,4,Top,1,2,2,Slider,FoulBall,Undefined,FlyBall,Undefined,0,0,,123.0,0.582,-0.124,59.89362981,63.05634786,TOK,#217fc4,東大,城西大,#5548ff,城西大,TodaiStadium,A,夏季オープン戦,Normal,"1,2",小林,古賀,,Undefined,,,,,,2518610113,ファール,,4180.0,https://youtu.be/y7jYekRX_ZQ&t=4180,2479.0,https://youtu.be/bsOruYtV_DQ&t=2479,深見,春山,門田,横井,今泉,山本,堀端,大坂,"大坂,鈴木,門田,横井,深見,春山,山本,堀端,今泉","甲斐,古賀,岡村,小林,長隆,新津,山富,海田,清水","増田,深見,春山,門田,横井,今泉,山本,堀端,大坂","工藤,小林,長隆,清水,岡村,海田,甲斐,古賀,山富","R,L,R,R,R,L,R,R,L,L","R,R,R,L,L,R,L,R,R,R","Kosei, Masuda","Yuto, Fukami","Yuichiro, Haruyama","Ryohei, Kadota","Shuntaro, Yokoi","Rio, Imaizumi","Akira, Yamamoto","Taiki, Horibata","Yuki, Osaka",,,,,,,
114,66.0,109.0,2025/7/6,4215.051539,3285.05154,1751782524,4.0,6.0,増田,Right,TOK,5,長隆,Right,城西大,4,Top,1,2,2,Splitter,BallCalled,Undefined,Undefined,Undefined,0,0,,125.0,0.343,0.56,,,TOK,#217fc4,東大,城西大,#5548ff,城西大,TodaiStadium,A,夏季オープン戦,Normal,"1,2",小林,古賀,,Nothing,,,,,,2518610114,ボール,,4213.0,https://youtu.be/y7jYekRX_ZQ&t=4213,2489.0,https://youtu.be/bsOruYtV_DQ&t=2489,深見,春山,門田,横井,今泉,山本,堀端,大坂,"大坂,鈴木,門田,横井,深見,春山,山本,堀端,今泉","甲斐,古賀,岡村,小林,長隆,新津,山富,海田,清水","増田,深見,春山,門田,横井,今泉,山本,堀端,大坂","工藤,小林,長隆,清水,岡村,海田,甲斐,古賀,山富","R,L,R,R,R,L,R,R,L,L","R,R,R,L,L,R,L,R,R,R","Kosei, Masuda","Yuto, Fukami","Yuichiro, Haruyama","Ryohei, Kadota","Shuntaro, Yokoi","Rio, Imaizumi","Akira, Yamamoto","Taiki, Horibata","Yuki, Osaka",,,,,,,
115,67.0,110.0,2025/7/6,4238.625878,3308.625879,1751782548,4.0,7.0,増田,Right,TOK,5,長隆,Right,城西大,4,Top,1,3,2,Splitter,StrikeSwinging,Strikeout,Undefined,Undefined,0,0,,127.0,0.01,-0.108,,,TOK,#217fc4,東大,城西大,#5548ff,城西大,TodaiStadium,A,夏季オープン戦,Normal,"1,2",小林,古賀,,Nothing,,,,,,2518610115,空三振,,4236.0,https://youtu.be/y7jYekRX_ZQ&t=4236,2512.0,https://youtu.be/bsOruYtV_DQ&t=2512,深見,春山,門田,横井,今泉,山本,堀端,大坂,"大坂,鈴木,門田,横井,深見,春山,山本,堀端,今泉","甲斐,古賀,岡村,小林,長隆,新津,山富,海田,清水","増田,深見,春山,門田,横井,今泉,山本,堀端,大坂","工藤,小林,長隆,清水,岡村,海田,甲斐,古賀,山富","R,L,R,R,R,L,R,R,L,L","R,R,R,L,L,R,L,R,R,R","Kosei, Masuda","Yuto, Fukami","Yuichiro, Haruyama","Ryohei, Kadota","Shuntaro, Yokoi","Rio, Imaizumi","Akira, Yamamoto","Taiki, Horibata","Yuki, Osaka",,,,,,,
116,68.0,111.0,2025/7/6,4303.256916,3373.256918,1751782612,5.0,1.0,増田,Right,TOK,6,新津,Left,城西大,4,Top,2,0,0,Splitter,BallCalled,Undefined,Undefined,Undefined,0,0,,126.0,1.09,0.38,,,TOK,#217fc4,東大,城西大,#5548ff,城西大,TodaiStadium,A,夏季オープン戦,Normal,"1,2",小林,古賀,,Nothing,,,,,,2518610116,ボール,,4301.0,https://youtu.be/y7jYekRX_ZQ&t=4301,2543.0,https://youtu.be/bsOruYtV_DQ&t=2543,深見,春山,門田,横井,今泉,山本,堀端,大坂,"大坂,鈴木,門田,横井,深見,春山,山本,堀端,今泉","甲斐,古賀,岡村,小林,長隆,新津,山富,海田,清水","増田,深見,春山,門田,横井,今泉,山本,堀端,大坂","工藤,小林,長隆,清水,岡村,海田,甲斐,古賀,山富","R,L,R,R,R,L,R,R,L,L","R,R,R,L,L,R,L,R,R,R","Kosei, Masuda","Yuto, Fukami","Yuichiro, Haruyama","Ryohei, Kadota","Shuntaro, Yokoi","Rio, Imaizumi","Akira, Yamamoto","Taiki, Horibata","Yuki, Osaka",,,,,,,
117,69.0,112.0,2025/7/6,4324.292957,3394.292958,1751782633,5.0,2.0,増田,Right,TOK,6,新津,Left,城西大,4,Top,2,1,0,Fastball,StrikeSwinging,Undefined,Undefined,Undefined,0,0,,136.0,0.822,0.152,,,TOK,#217fc4,東大,城西大,#5548ff,城西大,TodaiStadium,A,夏季オープン戦,Normal,"1,2",小林,古賀,,Nothing,,,,,,2518610117,空振り,,4322.0,https://youtu.be/y7jYekRX_ZQ&t=4322,2564.0,https://youtu.be/bsOruYtV_DQ&t=2564,深見,春山,門田,横井,今泉,山本,堀端,大坂,"大坂,鈴木,門田,横井,深見,春山,山本,堀端,今泉","甲斐,古賀,岡村,小林,長隆,新津,山富,海田,清水","増田,深見,春山,門田,横井,今泉,山本,堀端,大坂","工藤,小林,長隆,清水,岡村,海田,甲斐,古賀,山富","R,L,R,R,R,L,R,R,L,L","R,R,R,L,L,R,L,R,R,R","Kosei, Masuda","Yuto, Fukami","Yuichiro, Haruyama","Ryohei, Kadota","Shuntaro, Yokoi","Rio, Imaizumi","Akira, Yamamoto","Taiki, Horibata","Yuki, Osaka",,,,,,,
118,70.0,113.0,2025/7/6,4345.610739,3415.61074,1751782655,5.0,3.0,増田,Right,TOK,6,新津,Left,城西大,4,Top,2,1,1,Fastball,BallCalled,Undefined,Undefined,Undefined,0,0,,135.0,0.61,0.527,,,TOK,#217fc4,東大,城西大,#5548ff,城西大,TodaiStadium,A,夏季オープン戦,Normal,"1,2",小林,古賀,,Nothing,,,,,,2518610118,ボール,,4343.0,https://youtu.be/y7jYekRX_ZQ&t=4343,2585.0,https://youtu.be/bsOruYtV_DQ&t=2585,深見,春山,門田,横井,今泉,山本,堀端,大坂,"大坂,鈴木,門田,横井,深見,春山,山本,堀端,今泉","甲斐,古賀,岡村,小林,長隆,新津,山富,海田,清水","増田,深見,春山,門田,横井,今泉,山本,堀端,大坂","工藤,小林,長隆,清水,岡村,海田,甲斐,古賀,山富","R,L,R,R,R,L,R,R,L,L","R,R,R,L,L,R,L,R,R,R","Kosei, Masuda","Yuto, Fukami","Yuichiro, Haruyama","Ryohei, Kadota","Shuntaro, Yokoi","Rio, Imaizumi","Akira, Yamamoto","Taiki, Horibata","Yuki, Osaka",,,,,,,
119,71.0,114.0,2025/7/6,4365.508059,3435.50806,1751782675,5.0,4.0,増田,Right,TOK,6,新津,Left,城西大,4,Top,2,2,1,Slider,BallCalled,Undefined,Undefined,Undefined,0,0,,123.0,1.15,-0.048,,,TOK,#217fc4,東大,城西大,#5548ff,城西大,TodaiStadium,A,夏季オープン戦,Normal,"1,2",小林,古賀,,Nothing,,,,,,2518610119,ボール,,4363.0,https://youtu.be/y7jYekRX_ZQ&t=4363,2605.0,https://youtu.be/bsOruYtV_DQ&t=2605,深見,春山,門田,横井,今泉,山本,堀端,大坂,"大坂,鈴木,門田,横井,深見,春山,山本,堀端,今泉","甲斐,古賀,岡村,小林,長隆,新津,山富,海田,清水","増田,深見,春山,門田,横井,今泉,山本,堀端,大坂","工藤,小林,長隆,清水,岡村,海田,甲斐,古賀,山富","R,L,R,R,R,L,R,R,L,L","R,R,R,L,L,R,L,R,R,R","Kosei, Masuda","Yuto, Fukami","Yuichiro, Haruyama","Ryohei, Kadota","Shuntaro, Yokoi","Rio, Imaizumi","Akira, Yamamoto","Taiki, Horibata","Yuki, Osaka",,,,,,,
120,72.0,115.0,2025/7/6,4386.737164,3456.737166,1751782696,5.0,5.0,増田,Right,TOK,6,新津,Left,城西大,4,Top,2,3,1,Fastball,BallCalled,Walk,Undefined,Undefined,0,0,,130.0,0.023,-0.032,,,TOK,#217fc4,東大,城西大,#5548ff,城西大,TodaiStadium,A,夏季オープン戦,Normal,"1,2",小林,古賀,,Nothing,,,,,,2518610120,四球,,4384.0,https://youtu.be/y7jYekRX_ZQ&t=4384,2626.0,https://youtu.be/bsOruYtV_DQ&t=2626,深見,春山,門田,横井,今泉,山本,堀端,大坂,"大坂,鈴木,門田,横井,深見,春山,山本,堀端,今泉","甲斐,古賀,岡村,小林,長隆,新津,山富,海田,清水","増田,深見,春山,門田,横井,今泉,山本,堀端,大坂","工藤,小林,長隆,清水,岡村,海田,甲斐,古賀,山富","R,L,R,R,R,L,R,R,L,L","R,R,R,L,L,R,L,R,R,R","Kosei, Masuda","Yuto, Fukami","Yuichiro, Haruyama","Ryohei, Kadota","Shuntaro, Yokoi","Rio, Imaizumi","Akira, Yamamoto","Taiki, Horibata","Yuki, Osaka",,,,,,,
121,73.0,116.0,2025/7/6,4435.019698,3505.0197,1751782744,6.0,1.0,増田,Right,TOK,7,山富,Right,城西大,4,Top,2,0,0,Fastball,FoulBall,Undefined,FlyBall,Undefined,0,0,,131.0,0.922,-0.12,42.01857553,-69.0202468,TOK,#217fc4,東大,城西大,#5548ff,城西大,TodaiStadium,A,夏季オープン戦,Normal,"1,2,3",新津,小林,古賀,Undefined,,,,,,2518610121,ファール,,4433.0,https://youtu.be/y7jYekRX_ZQ&t=4433,2647.0,https://youtu.be/bsOruYtV_DQ&t=2647,深見,春山,門田,横井,今泉,山本,堀端,大坂,"大坂,鈴木,門田,横井,深見,春山,山本,堀端,今泉","甲斐,古賀,岡村,小林,長隆,新津,山富,海田,清水","増田,深見,春山,門田,横井,今泉,山本,堀端,大坂","工藤,小林,長隆,清水,岡村,海田,甲斐,古賀,山富","R,L,R,R,R,L,R,R,L,L","R,R,R,L,L,R,L,R,R,R","Kosei, Masuda","Yuto, Fukami","Yuichiro, Haruyama","Ryohei, Kadota","Shuntaro, Yokoi","Rio, Imaizumi","Akira, Yamamoto","Taiki, Horibata","Yuki, Osaka",,,,,,,
122,74.0,117.0,2025/7/6,4466.674594,3536.674596,1751782776,6.0,2.0,増田,Right,TOK,7,山富,Right,城西大,4,Top,2,0,1,Fastball,BallCalled,Undefined,Undefined,Undefined,0,0,,133.0,0.17,-0.072,,,TOK,#217fc4,東大,城西大,#5548ff,城西大,TodaiStadium,A,夏季オープン戦,Normal,"1,2,3",新津,小林,古賀,Nothing,,,,,,2518610122,ボール,,4464.0,https://youtu.be/y7jYekRX_ZQ&t=4464,2679.0,https://youtu.be/bsOruYtV_DQ&t=2679,深見,春山,門田,横井,今泉,山本,堀端,大坂,"大坂,鈴木,門田,横井,深見,春山,山本,堀端,今泉","甲斐,古賀,岡村,小林,長隆,新津,山富,海田,清水","増田,深見,春山,門田,横井,今泉,山本,堀端,大坂","工藤,小林,長隆,清水,岡村,海田,甲斐,古賀,山富","R,L,R,R,R,L,R,R,L,L","R,R,R,L,L,R,L,R,R,R","Kosei, Masuda","Yuto, Fukami","Yuichiro, Haruyama","Ryohei, Kadota","Shuntaro, Yokoi","Rio, Imaizumi","Akira, Yamamoto","Taiki, Horibata","Yuki, Osaka",,,,,,,
123,75.0,118.0,2025/7/6,4489.687776,3559.687777,1751782799,6.0,3.0,増田,Right,TOK,7,山富,Right,城西大,4,Top,2,1,1,Fastball,BallCalled,Undefined,Undefined,Undefined,0,0,,133.0,0.163,-0.06,,,TOK,#217fc4,東大,城西大,#5548ff,城西大,TodaiStadium,A,夏季オープン戦,Normal,"1,2,3",新津,小林,古賀,Nothing,,,,,,2518610123,ボール,,4487.0,https://youtu.be/y7jYekRX_ZQ&t=4487,2702.0,https://youtu.be/bsOruYtV_DQ&t=2702,深見,春山,門田,横井,今泉,山本,堀端,大坂,"大坂,鈴木,門田,横井,深見,春山,山本,堀端,今泉","甲斐,古賀,岡村,小林,長隆,新津,山富,海田,清水","増田,深見,春山,門田,横井,今泉,山本,堀端,大坂","工藤,小林,長隆,清水,岡村,海田,甲斐,古賀,山富","R,L,R,R,R,L,R,R,L,L","R,R,R,L,L,R,L,R,R,R","Kosei, Masuda","Yuto, Fukami","Yuichiro, Haruyama","Ryohei, Kadota","Shuntaro, Yokoi","Rio, Imaizumi","Akira, Yamamoto","Taiki, Horibata","Yuki, Osaka",,,,,,,
124,76.0,119.0,2025/7/6,4513.940992,3583.940994,1751782823,6.0,4.0,増田,Right,TOK,7,山富,Right,城西大,4,Top,2,2,1,Splitter,BallCalled,Undefined,Undefined,Undefined,0,0,,125.0,0.183,-0.413,,,TOK,#217fc4,東大,城西大,#5548ff,城西大,TodaiStadium,A,夏季オープン戦,Normal,"1,2,3",新津,小林,古賀,Nothing,,,,,,2518610124,ボール,,4511.0,https://youtu.be/y7jYekRX_ZQ&t=4511,2726.0,https://youtu.be/bsOruYtV_DQ&t=2726,深見,春山,門田,横井,今泉,山本,堀端,大坂,"大坂,鈴木,門田,横井,深見,春山,山本,堀端,今泉","甲斐,古賀,岡村,小林,長隆,新津,山富,海田,清水","増田,深見,春山,門田,横井,今泉,山本,堀端,大坂","工藤,小林,長隆,清水,岡村,海田,甲斐,古賀,山富","R,L,R,R,R,L,R,R,L,L","R,R,R,L,L,R,L,R,R,R","Kosei, Masuda","Yuto, Fukami","Yuichiro, Haruyama","Ryohei, Kadota","Shuntaro, Yokoi","Rio, Imaizumi","Akira, Yamamoto","Taiki, Horibata","Yuki, Osaka",,,,,,,
125,77.0,120.0,2025/7/6,4537.445256,3607.445258,1751782847,6.0,5.0,増田,Right,TOK,7,山富,Right,城西大,4,Top,2,3,1,Fastball,BallCalled,Walk,Undefined,Undefined,0,1,,135.0,0.538,0.533,,,TOK,#217fc4,東大,城西大,#5548ff,城西大,TodaiStadium,A,夏季オープン戦,Normal,"1,2,3",新津,小林,古賀,Nothing,,,古賀,,,2518610125,四球①,,4535.0,https://youtu.be/y7jYekRX_ZQ&t=4535,2749.0,https://youtu.be/bsOruYtV_DQ&t=2749,深見,春山,門田,横井,今泉,山本,堀端,大坂,"大坂,鈴木,門田,横井,深見,春山,山本,堀端,今泉","甲斐,古賀,岡村,小林,長隆,新津,山富,海田,清水","増田,深見,春山,門田,横井,今泉,山本,堀端,大坂","工藤,小林,長隆,清水,岡村,海田,甲斐,古賀,山富","R,L,R,R,R,L,R,R,L,L","R,R,R,L,L,R,L,R,R,R","Kosei, Masuda","Yuto, Fukami","Yuichiro, Haruyama","Ryohei, Kadota","Shuntaro, Yokoi","Rio, Imaizumi","Akira, Yamamoto","Taiki, Horibata","Yuki, Osaka",,,,,,,
126,78.0,121.0,2025/7/6,4579.31406,3649.314061,1751782888,7.0,1.0,増田,Right,TOK,8,海田,Right,城西大,4,Top,2,0,0,Fastball,StrikeCalled,Undefined,Undefined,Undefined,0,0,,136.0,0.534,0.22,,,TOK,#217fc4,東大,城西大,#5548ff,城西大,TodaiStadium,A,夏季オープン戦,Normal,"1,2,3",山富,新津,小林,Nothing,,,,,,2518610126,見逃し,,4577.0,https://youtu.be/y7jYekRX_ZQ&t=4577,2769.0,https://youtu.be/bsOruYtV_DQ&t=2769,深見,春山,門田,横井,今泉,山本,堀端,大坂,"大坂,鈴木,門田,横井,深見,春山,山本,堀端,今泉","甲斐,古賀,岡村,小林,長隆,新津,山富,海田,清水","増田,深見,春山,門田,横井,今泉,山本,堀端,大坂","工藤,小林,長隆,清水,岡村,海田,甲斐,古賀,山富","R,L,R,R,R,L,R,R,L,L","R,R,R,L,L,R,L,R,R,R","Kosei, Masuda","Yuto, Fukami","Yuichiro, Haruyama","Ryohei, Kadota","Shuntaro, Yokoi","Rio, Imaizumi","Akira, Yamamoto","Taiki, Horibata","Yuki, Osaka",,,,,,,
127,79.0,122.0,2025/7/6,4594.87287,3664.872871,1751782904,7.0,2.0,増田,Right,TOK,8,海田,Right,城西大,4,Top,2,0,1,Fastball,BallCalled,Undefined,Undefined,Undefined,0,0,,135.0,0.223,-0.068,,,TOK,#217fc4,東大,城西大,#5548ff,城西大,TodaiStadium,A,夏季オープン戦,Normal,"1,2,3",山富,新津,小林,Nothing,,,,,,2518610127,ボール,,4592.0,https://youtu.be/y7jYekRX_ZQ&t=4592,2785.0,https://youtu.be/bsOruYtV_DQ&t=2785,深見,春山,門田,横井,今泉,山本,堀端,大坂,"大坂,鈴木,門田,横井,深見,春山,山本,堀端,今泉","甲斐,古賀,岡村,小林,長隆,新津,山富,海田,清水","増田,深見,春山,門田,横井,今泉,山本,堀端,大坂","工藤,小林,長隆,清水,岡村,海田,甲斐,古賀,山富","R,L,R,R,R,L,R,R,L,L","R,R,R,L,L,R,L,R,R,R","Kosei, Masuda","Yuto, Fukami","Yuichiro, Haruyama","Ryohei, Kadota","Shuntaro, Yokoi","Rio, Imaizumi","Akira, Yamamoto","Taiki, Horibata","Yuki, Osaka",,,,,,,
128,80.0,123.0,2025/7/6,4615.492043,3685.492044,1751782925,7.0,3.0,増田,Right,TOK,8,海田,Right,城西大,4,Top,2,1,1,Splitter,InPlay,Undefined,GroundBall,Out,1,0,,126.0,0.506,0.172,31.31987754,-29.94568344,TOK,#217fc4,東大,城西大,#5548ff,城西大,TodaiStadium,A,夏季オープン戦,Normal,"1,2,3",山富,新津,小林,Undefined,,,,"5,3","5,3A",2518610128,三ゴ,,4613.0,https://youtu.be/y7jYekRX_ZQ&t=4613,2806.0,https://youtu.be/bsOruYtV_DQ&t=2806,深見,春山,門田,横井,今泉,山本,堀端,大坂,"大坂,鈴木,門田,横井,深見,春山,山本,堀端,今泉","甲斐,古賀,岡村,小林,長隆,新津,山富,海田,清水","増田,深見,春山,門田,横井,今泉,山本,堀端,大坂","工藤,小林,長隆,清水,岡村,海田,甲斐,古賀,山富","R,L,R,R,R,L,R,R,L,L","R,R,R,L,L,R,L,R,R,R","Kosei, Masuda","Yuto, Fukami","Yuichiro, Haruyama","Ryohei, Kadota","Shuntaro, Yokoi","Rio, Imaizumi","Akira, Yamamoto","Taiki, Horibata","Yuki, Osaka",,,,,,,
129,16.0,124.0,2025/7/6,4752.166026,3822.166027,1751783061,1.0,1.0,工藤,Right,城西大,2,鈴木,Right,TOK,4,Bottom,0,0,0,Fastball,InPlay,Undefined,FlyBall,Single,0,0,,134.0,0.758,0.124,67.28315474,27.12675651,TOK,#217fc4,東大,城西大,#5548ff,城西大,TodaiStadium,A,夏季オープン戦,Normal,,,,,Undefined,,,,9,9,2518610129,右安,,4750.0,https://youtu.be/y7jYekRX_ZQ&t=4750,2828.0,https://youtu.be/bsOruYtV_DQ&t=2828,小林,長隆,清水,岡村,海田,甲斐,古賀,山富,"大坂,鈴木,門田,横井,深見,春山,山本,堀端,今泉","甲斐,古賀,岡村,小林,長隆,新津,山富,海田,清水","増田,深見,春山,門田,横井,今泉,山本,堀端,大坂","工藤,小林,長隆,清水,岡村,海田,甲斐,古賀,山富","R,L,R,R,R,L,R,R,L,L","R,R,R,L,L,R,L,R,R,R",,,,,,,,,,,"Yugo, Suzuki",,,,,
130,17.0,125.0,2025/7/6,4789.260934,3859.260936,1751783098,2.0,1.0,工藤,Right,城西大,3,門田,Right,TOK,4,Bottom,0,0,0,Curveball,BallCalled,Undefined,Undefined,Undefined,0,0,,100.0,1.317,-0.052,,,TOK,#217fc4,東大,城西大,#5548ff,城西大,TodaiStadium,A,夏季オープン戦,Normal,1,鈴木,,,Nothing,,,,,,2518610130,ボール,,4787.0,https://youtu.be/y7jYekRX_ZQ&t=4787,2850.0,https://youtu.be/bsOruYtV_DQ&t=2850,小林,長隆,清水,岡村,海田,甲斐,古賀,山富,"大坂,鈴木,門田,横井,深見,春山,山本,堀端,今泉","甲斐,古賀,岡村,小林,長隆,新津,山富,海田,清水","増田,深見,春山,門田,横井,今泉,山本,堀端,大坂","工藤,小林,長隆,清水,岡村,海田,甲斐,古賀,山富","R,L,R,R,R,L,R,R,L,L","R,R,R,L,L,R,L,R,R,R",,,,,,,,,,,"Ryohei, Kadota","Yugo, Suzuki",,,,
131,18.0,126.0,2025/7/6,4805.66545,3875.665451,1751783115,2.0,2.0,工藤,Right,城西大,3,門田,Right,TOK,4,Bottom,0,1,0,Fastball,FoulBall,Undefined,FlyBall,Undefined,0,0,,132.0,0.642,0.208,32.34765811,99.97771262,TOK,#217fc4,東大,城西大,#5548ff,城西大,TodaiStadium,A,夏季オープン戦,Normal,1,鈴木,,,Undefined,,,,,,2518610131,ファール,,4803.0,https://youtu.be/y7jYekRX_ZQ&t=4803,2867.0,https://youtu.be/bsOruYtV_DQ&t=2867,小林,長隆,清水,岡村,海田,甲斐,古賀,山富,"大坂,鈴木,門田,横井,深見,春山,山本,堀端,今泉","甲斐,古賀,岡村,小林,長隆,新津,山富,海田,清水","増田,深見,春山,門田,横井,今泉,山本,堀端,大坂","工藤,小林,長隆,清水,岡村,海田,甲斐,古賀,山富","R,L,R,R,R,L,R,R,L,L","R,R,R,L,L,R,L,R,R,R",,,,,,,,,,,"Ryohei, Kadota","Yugo, Suzuki",,,,
132,,,2025/7/6,4825.613749,3895.61375,1751783135,,,工藤,Right,城西大,3,門田,Right,TOK,4,Bottom,0,1,1,,,,,,0,0,,,,,,,TOK,#217fc4,東大,城西大,#5548ff,城西大,TodaiStadium,A,夏季オープン戦,Normal,1,鈴木,,,PickOff,,,,"1,3","1,3",2518610132,牽制,,4823.0,https://youtu.be/y7jYekRX_ZQ&t=4823,2887.0,https://youtu.be/bsOruYtV_DQ&t=2887,小林,長隆,清水,岡村,海田,甲斐,古賀,山富,"大坂,鈴木,門田,横井,深見,春山,山本,堀端,今泉","甲斐,古賀,岡村,小林,長隆,新津,山富,海田,清水","増田,深見,春山,門田,横井,今泉,山本,堀端,大坂","工藤,小林,長隆,清水,岡村,海田,甲斐,古賀,山富","R,L,R,R,R,L,R,R,L,L","R,R,R,L,L,R,L,R,R,R",,,,,,,,,,,"Ryohei, Kadota","Yugo, Suzuki",,,,
133,19.0,127.0,2025/7/6,4837.351248,3907.351249,1751783146,2.0,3.0,工藤,Right,城西大,3,門田,Right,TOK,4,Bottom,0,1,1,Fastball,BallCalled,Undefined,Undefined,Undefined,0,0,,134.0,0.542,-0.373,,,TOK,#217fc4,東大,城西大,#5548ff,城西大,TodaiStadium,A,夏季オープン戦,Normal,1,鈴木,,,Nothing,,,,,,2518610133,ボール,,4835.0,https://youtu.be/y7jYekRX_ZQ&t=4835,2899.0,https://youtu.be/bsOruYtV_DQ&t=2899,小林,長隆,清水,岡村,海田,甲斐,古賀,山富,"大坂,鈴木,門田,横井,深見,春山,山本,堀端,今泉","甲斐,古賀,岡村,小林,長隆,新津,山富,海田,清水","増田,深見,春山,門田,横井,今泉,山本,堀端,大坂","工藤,小林,長隆,清水,岡村,海田,甲斐,古賀,山富","R,L,R,R,R,L,R,R,L,L","R,R,R,L,L,R,L,R,R,R",,,,,,,,,,,"Ryohei, Kadota","Yugo, Suzuki",,,,
