count,pitchcount,PitchNo,Date,time1,time2,time3,PAofInning,PitchofPA,Pitcher,PitcherThrows,PitcherTeam,dajun,Batter,BatterSide,BatterTeam,Inning,Top/Bottom,Outs,Balls,Strikes,TaggedPitchType,PitchCall,KorBB,TaggedHitType,PlayResult,OutsOnPlay,RunsScored,memo,RelSpeed,PlateLocHeight,PlateLocSide,caught_distance,caught_direction,HomeTeam,hometeam_color,hometeam_abb,AwayTeam,awayteam_color,awayteam_abb,Stadium,Level,League,fielding_alignment,Notes,on_1b,on_2b,on_3b,runevent,run_person,error_person,scored_person,relateddefencepos,fielding_sequence,playid,result,description,c_time,c_URL,n_time,n_URL,C,1B,2B,3B,SS,LF,CF,RF,BOh,BOa,DOh,DOa,LRh,LRa,Unnamed: 75,Batter_romaji,on_1b_romaji,on_2b_romaji,on_3b_romaji,scored_person_romaji,run_person_romaji,Pitcher_romaji,C_romaji,1B_romaji,2B_romaji,3B_romaji,SS_romaji,LF_romaji,CF_romaji,RF_romaji,error_person_romaji
211,13.0,203.0,2025/8/14,7382.241402,6482.241404,1755135348.800959,3.0,6.0,pos1_4,Left,名古屋,3,竹山,Right,TOK,7,Top,1,3,2,Slider,BallCalled,Walk,Undefined,Undefined,0,0,,121.0,0.478,0.56,,,名古屋,#049900,名古屋,TOK,#217fc4,東大,Sapporo_122,A,七大戦,Normal,2,,安田,,Nothing,,,,,,2522500211,四球,,7380.0,https://youtu.be/hwUj41cB_Sc&t=7380,4121.0,https://youtu.be/hs0B7pp4u3A&t=4121,batter2,batter3,batter4,batter5,batter6,batter7,batter8,batter9,"batter1,batter2,batter3,batter4,batter5,batter6,batter7,batter8,batter9","安田,樋口,竹山,堀部,杉浦,阿部,井之口,明石,長谷川","pos1_4,batter2,batter3,batter4,batter5,batter6,batter7,batter8,batter9","江口,明石,堀部,阿部,井之口,樋口,安田,竹山,長谷川","R,L,R,R,R,L,L,L,L,R","L,L,R,R,L,R,R,L,L,L",,"Naotaro, Takeyama",,"Ken, Yasuda",,,,,,,,,,,,,
212,14.0,204.0,2025/8/14,7423.471519231796,6523.471521139145,1755135390.031076,4.0,1.0,pos1_4,Left,名古屋,4,堀部,Right,TOK,7,Top,1,0,0,Fastball,BallCalled,Undefined,Undefined,Undefined,0,0,,128.0,1.063,0.627,,,名古屋,#049900,名古屋,TOK,#217fc4,東大,Sapporo_122,A,七大戦,Normal,"1,2",竹山,安田,,Nothing,,,,,,2522500212,ボール,,7421.0,https://youtu.be/hwUj41cB_Sc&t=7421,4140.0,https://youtu.be/hs0B7pp4u3A&t=4140,batter2,batter3,batter4,batter5,batter6,batter7,batter8,batter9,"batter1,batter2,batter3,batter4,batter5,batter6,batter7,batter8,batter9","安田,樋口,竹山,堀部,杉浦,阿部,井之口,明石,長谷川","pos1_4,batter2,batter3,batter4,batter5,batter6,batter7,batter8,batter9","江口,明石,堀部,阿部,井之口,樋口,安田,竹山,長谷川","R,L,R,R,R,L,L,L,L,R","L,L,R,R,L,R,R,L,L,L",,"Kohei, Horibe","Naotaro, Takeyama","Ken, Yasuda",,,,,,,,,,,,,
213,15.0,205.0,2025/8/14,7439.172268390656,6539.172269821167,1755135405.731826,4.0,2.0,pos1_4,Left,名古屋,4,堀部,Right,TOK,7,Top,1,1,0,ChangeUp,StrikeSwinging,Undefined,Undefined,Undefined,0,0,,123.0,0.518,-0.296,,,名古屋,#049900,名古屋,TOK,#217fc4,東大,Sapporo_122,A,七大戦,Normal,"1,2",竹山,安田,,Nothing,,,,,,2522500213,空振り,,7437.0,https://youtu.be/hwUj41cB_Sc&t=7437,4155.0,https://youtu.be/hs0B7pp4u3A&t=4155,batter2,batter3,batter4,batter5,batter6,batter7,batter8,batter9,"batter1,batter2,batter3,batter4,batter5,batter6,batter7,batter8,batter9","安田,樋口,竹山,堀部,杉浦,阿部,井之口,明石,長谷川","pos1_4,batter2,batter3,batter4,batter5,batter6,batter7,batter8,batter9","江口,明石,堀部,阿部,井之口,樋口,安田,竹山,長谷川","R,L,R,R,R,L,L,L,L,R","L,L,R,R,R,R,R,L,L,L",,"Kohei, Horibe","Naotaro, Takeyama","Ken, Yasuda",,,,,,,,,,,,,
214,16.0,206.0,2025/8/14,7456.263932228088,6556.263933897018,1755135422.823489,4.0,3.0,pos1_4,Left,名古屋,4,堀部,Right,TOK,7,Top,1,1,1,Fastball,StrikeSwinging,Undefined,Undefined,Undefined,0,0,,129.0,0.918,-0.096,,,名古屋,#049900,名古屋,TOK,#217fc4,東大,Sapporo_122,A,七大戦,Normal,"1,2",竹山,安田,,Nothing,,,,,,2522500214,空振り,,7454.0,https://youtu.be/hwUj41cB_Sc&t=7454,4172.0,https://youtu.be/hs0B7pp4u3A&t=4172,batter2,batter3,batter4,batter5,batter6,batter7,batter8,batter9,"batter1,batter2,batter3,batter4,batter5,batter6,batter7,batter8,batter9","安田,樋口,竹山,堀部,杉浦,阿部,井之口,明石,長谷川","pos1_4,batter2,batter3,batter4,batter5,batter6,batter7,batter8,batter9","江口,明石,堀部,阿部,井之口,樋口,安田,竹山,長谷川","R,L,R,R,R,L,L,L,L,R","L,L,R,R,R,R,R,L,L,L",,"Kohei, Horibe","Naotaro, Takeyama","Ken, Yasuda",,,,,,,,,,,,,
215,17.0,207.0,2025/8/14,7475.463259220123,6575.463260889053,1755135442.022817,4.0,4.0,pos1_4,Left,名古屋,4,堀部,Right,TOK,7,Top,1,1,2,Fastball,InPlay,Undefined,FlyBall,Out,1,0,,130.0,,,72.01637696818263,-1.909152433,名古屋,#049900,名古屋,TOK,#217fc4,東大,Sapporo_122,A,七大戦,Normal,"1,2",竹山,安田,,Undefined,,,,8,8,2522500215,中飛,,7473.0,https://youtu.be/hwUj41cB_Sc&t=7473,4192.0,https://youtu.be/hs0B7pp4u3A&t=4192,batter2,batter3,batter4,batter5,batter6,batter7,batter8,batter9,"batter1,batter2,batter3,batter4,batter5,batter6,batter7,batter8,batter9","安田,樋口,竹山,堀部,杉浦,阿部,井之口,明石,長谷川","pos1_4,batter2,batter3,batter4,batter5,batter6,batter7,batter8,batter9","江口,明石,堀部,阿部,井之口,樋口,安田,竹山,長谷川","R,L,R,R,R,L,L,L,L,R","L,L,R,R,R,R,R,L,L,L",,"Kohei, Horibe","Naotaro, Takeyama","Ken, Yasuda",,,,,,,,,,,,,
216,18.0,208.0,2025/8/14,7551.670292377472,6651.670294046402,1755135518.0,5.0,1.0,pos1_4,Left,名古屋,5,杉浦,Right,TOK,7,Top,2,0,0,Slider,BallCalled,Undefined,Undefined,Undefined,0,0,,114.0,0.518,0.5670000000000001,,,名古屋,#049900,名古屋,TOK,#217fc4,東大,Sapporo_122,A,七大戦,Normal,"1,2",竹山,安田,,Nothing,,,,,,2522500216,ボール,,7549.0,https://youtu.be/hwUj41cB_Sc&t=7549,4215.0,https://youtu.be/hs0B7pp4u3A&t=4215,batter2,batter3,batter4,batter5,batter6,batter7,batter8,batter9,"batter1,batter2,batter3,batter4,batter5,batter6,batter7,batter8,batter9","安田,樋口,竹山,堀部,杉浦,阿部,井之口,明石,長谷川","pos1_4,batter2,batter3,batter4,batter5,batter6,batter7,batter8,batter9","江口,明石,堀部,阿部,井之口,樋口,安田,竹山,長谷川","R,L,R,R,R,L,L,L,L,R","L,L,R,R,R,R,R,L,L,L",,"Kaito, Sugiura","Naotaro, Takeyama","Ken, Yasuda",,,,,,,,,,,,,
217,19.0,209.0,2025/8/14,7565.804648160934,6665.804650068283,1755135532.364205,5.0,2.0,pos1_4,Left,名古屋,5,杉浦,Right,TOK,7,Top,2,1,0,Fastball,BallCalled,Undefined,Undefined,Undefined,0,0,,129.0,1.21,-0.347,,,名古屋,#049900,名古屋,TOK,#217fc4,東大,Sapporo_122,A,七大戦,Normal,"1,2",竹山,安田,,Nothing,,,,,,2522500217,ボール,,7563.0,https://youtu.be/hwUj41cB_Sc&t=7563,4229.0,https://youtu.be/hs0B7pp4u3A&t=4229,batter2,batter3,batter4,batter5,batter6,batter7,batter8,batter9,"batter1,batter2,batter3,batter4,batter5,batter6,batter7,batter8,batter9","安田,樋口,竹山,堀部,杉浦,阿部,井之口,明石,長谷川","pos1_4,batter2,batter3,batter4,batter5,batter6,batter7,batter8,batter9","江口,明石,堀部,阿部,井之口,樋口,安田,竹山,長谷川","R,L,R,R,R,L,L,L,L,R","L,L,R,R,R,R,R,L,L,L",,"Kaito, Sugiura","Naotaro, Takeyama","Ken, Yasuda",,,,,,,,,,,,,
218,20.0,210.0,2025/8/14,7587.857112169266,6687.857113838196,1755135554.0,5.0,3.0,pos1_4,Left,名古屋,5,杉浦,Right,TOK,7,Top,2,2,0,Cutter,FoulBall,Undefined,GroundBall,Undefined,0,0,,124.0,0.5539999999999999,0.36,23.41558657518128,-70.88027367,名古屋,#049900,名古屋,TOK,#217fc4,東大,Sapporo_122,A,七大戦,Normal,"1,2",竹山,安田,,Undefined,,,,,,2522500218,ファール,,7585.0,https://youtu.be/hwUj41cB_Sc&t=7585,4251.0,https://youtu.be/hs0B7pp4u3A&t=4251,batter2,batter3,batter4,batter5,batter6,batter7,batter8,batter9,"batter1,batter2,batter3,batter4,batter5,batter6,batter7,batter8,batter9","安田,樋口,竹山,堀部,杉浦,阿部,井之口,明石,長谷川","pos1_4,batter2,batter3,batter4,batter5,batter6,batter7,batter8,batter9","江口,明石,堀部,阿部,井之口,樋口,安田,竹山,長谷川","R,L,R,R,R,L,L,L,L,R","L,L,R,R,R,R,R,L,L,L",,"Kaito, Sugiura","Naotaro, Takeyama","Ken, Yasuda",,,,,,,,,,,,,
219,21.0,211.0,2025/8/14,7614.447246074677,6714.447247982025,1755135581.006804,5.0,4.0,pos1_4,Left,名古屋,5,杉浦,Right,TOK,7,Top,2,2,1,Fastball,BallCalled,Undefined,Undefined,Undefined,0,0,,131.0,1.263,0.493,,,名古屋,#049900,名古屋,TOK,#217fc4,東大,Sapporo_122,A,七大戦,Normal,"1,2",竹山,安田,,Nothing,,,,,,2522500219,ボール,,7612.0,https://youtu.be/hwUj41cB_Sc&t=7612,4269.0,https://youtu.be/hs0B7pp4u3A&t=4269,batter2,batter3,batter4,batter5,batter6,batter7,batter8,batter9,"batter1,batter2,batter3,batter4,batter5,batter6,batter7,batter8,batter9","安田,樋口,竹山,堀部,杉浦,阿部,井之口,明石,長谷川","pos1_4,batter2,batter3,batter4,batter5,batter6,batter7,batter8,batter9","江口,明石,堀部,阿部,井之口,樋口,安田,竹山,長谷川","R,L,R,R,R,L,L,L,L,R","L,L,R,R,R,R,R,L,L,L",,"Kaito, Sugiura","Naotaro, Takeyama","Ken, Yasuda",,,,,,,,,,,,,
220,22.0,212.0,2025/8/14,7632.583637237549,6732.583639144897,1755135599.143194,5.0,5.0,pos1_4,Left,名古屋,5,杉浦,Right,TOK,7,Top,2,3,1,Slider,StrikeCalled,Undefined,Undefined,Undefined,0,0,,122.0,0.718,-0.18,,,名古屋,#049900,名古屋,TOK,#217fc4,東大,Sapporo_122,A,七大戦,Normal,"1,2",竹山,安田,,Nothing,,,,,,2522500220,見逃し,,7630.0,https://youtu.be/hwUj41cB_Sc&t=7630,4287.0,https://youtu.be/hs0B7pp4u3A&t=4287,batter2,batter3,batter4,batter5,batter6,batter7,batter8,batter9,"batter1,batter2,batter3,batter4,batter5,batter6,batter7,batter8,batter9","安田,樋口,竹山,堀部,杉浦,阿部,井之口,明石,長谷川","pos1_4,batter2,batter3,batter4,batter5,batter6,batter7,batter8,batter9","江口,明石,堀部,阿部,井之口,樋口,安田,竹山,長谷川","R,L,R,R,R,L,L,L,L,R","L,L,R,R,R,R,R,L,L,L",,"Kaito, Sugiura","Naotaro, Takeyama","Ken, Yasuda",,,,,,,,,,,,,
221,23.0,213.0,2025/8/14,7654.855088233948,6754.855089902878,1755135621.414645,5.0,6.0,pos1_4,Left,名古屋,5,杉浦,Right,TOK,7,Top,2,3,2,Cutter,FoulBall,Undefined,Popup,Undefined,0,0,,125.0,0.754,0.12,20.08717437903625,-150.0463918,名古屋,#049900,名古屋,TOK,#217fc4,東大,Sapporo_122,A,七大戦,Normal,"1,2",竹山,安田,,Undefined,,,,,,2522500221,ファール,,7652.0,https://youtu.be/hwUj41cB_Sc&t=7652,4310.0,https://youtu.be/hs0B7pp4u3A&t=4310,batter2,batter3,batter4,batter5,batter6,batter7,batter8,batter9,"batter1,batter2,batter3,batter4,batter5,batter6,batter7,batter8,batter9","安田,樋口,竹山,堀部,杉浦,阿部,井之口,明石,長谷川","pos1_4,batter2,batter3,batter4,batter5,batter6,batter7,batter8,batter9","江口,明石,堀部,阿部,井之口,樋口,安田,竹山,長谷川","R,L,R,R,R,L,L,L,L,R","L,L,R,R,R,R,R,L,L,L",,"Kaito, Sugiura","Naotaro, Takeyama","Ken, Yasuda",,,,,,,,,,,,,
222,24.0,214.0,2025/8/14,7687.019595384598,6787.019596815109,1755135653.579152,5.0,7.0,pos1_4,Left,名古屋,5,杉浦,Right,TOK,7,Top,2,3,2,Fastball,BallCalled,Walk,Undefined,Undefined,0,0,,132.0,0.6659999999999999,0.3929999999999999,,,名古屋,#049900,名古屋,TOK,#217fc4,東大,Sapporo_122,A,七大戦,Normal,"1,2",竹山,安田,,Nothing,,,,,,2522500222,四球,,7685.0,https://youtu.be/hwUj41cB_Sc&t=7685,4324.0,https://youtu.be/hs0B7pp4u3A&t=4324,batter2,batter3,batter4,batter5,batter6,batter7,batter8,batter9,"batter1,batter2,batter3,batter4,batter5,batter6,batter7,batter8,batter9","安田,樋口,竹山,堀部,杉浦,阿部,井之口,明石,長谷川","pos1_4,batter2,batter3,batter4,batter5,batter6,batter7,batter8,batter9","江口,明石,堀部,阿部,井之口,樋口,安田,竹山,長谷川","R,L,R,R,R,L,L,L,L,R","L,L,R,R,R,R,R,L,L,L",,"Kaito, Sugiura","Naotaro, Takeyama","Ken, Yasuda",,,,,,,,,,,,,
223,25.0,215.0,2025/8/14,7740.375335216522,6840.375338077545,1755135706.934893,6.0,1.0,pos1_4,Left,名古屋,6,阿部,Right,TOK,7,Top,2,0,0,Slider,BallCalled,Undefined,Undefined,Undefined,0,0,,124.0,0.217,0.088,,,名古屋,#049900,名古屋,TOK,#217fc4,東大,Sapporo_122,A,七大戦,Normal,"1,2,3",杉浦,竹山,安田,Nothing,,,,,,2522500223,ボール,,7738.0,https://youtu.be/hwUj41cB_Sc&t=7738,4348.0,https://youtu.be/hs0B7pp4u3A&t=4348,batter2,batter3,batter4,batter5,batter6,batter7,batter8,batter9,"batter1,batter2,batter3,batter4,batter5,batter6,batter7,batter8,batter9","安田,樋口,竹山,堀部,杉浦,阿部,井之口,明石,長谷川","pos1_4,batter2,batter3,batter4,batter5,batter6,batter7,batter8,batter9","江口,明石,堀部,阿部,井之口,樋口,安田,竹山,長谷川","R,L,R,R,R,L,L,L,L,R","L,L,R,R,R,R,R,L,L,L",,"Abe, Senji","Kaito, Sugiura","Naotaro, Takeyama","Ken, Yasuda",,,,,,,,,,,,
224,26.0,216.0,2025/8/14,7753.392732143402,6853.392734050751,1755135719.952289,6.0,2.0,pos1_4,Left,名古屋,6,阿部,Right,TOK,7,Top,2,1,0,Slider,BallCalled,Undefined,Undefined,Undefined,0,0,,125.0,,,,,名古屋,#049900,名古屋,TOK,#217fc4,東大,Sapporo_122,A,七大戦,Normal,"1,2,3",杉浦,竹山,安田,Nothing,,,,,,2522500224,ボール,,7751.0,https://youtu.be/hwUj41cB_Sc&t=7751,4361.0,https://youtu.be/hs0B7pp4u3A&t=4361,batter2,batter3,batter4,batter5,batter6,batter7,batter8,batter9,"batter1,batter2,batter3,batter4,batter5,batter6,batter7,batter8,batter9","安田,樋口,竹山,堀部,杉浦,阿部,井之口,明石,長谷川","pos1_4,batter2,batter3,batter4,batter5,batter6,batter7,batter8,batter9","江口,明石,堀部,阿部,井之口,樋口,安田,竹山,長谷川","R,L,R,R,R,L,L,L,L,R","L,L,R,R,R,R,R,L,L,L",,"Abe, Senji","Kaito, Sugiura","Naotaro, Takeyama","Ken, Yasuda",,,,,,,,,,,,
225,27.0,217.0,2025/8/14,7770.753167152405,6870.753168821335,1755135737.312724,6.0,3.0,pos1_4,Left,名古屋,6,阿部,Right,TOK,7,Top,2,2,0,Fastball,BallCalled,Undefined,Undefined,Undefined,0,0,,,1.137,0.168,,,名古屋,#049900,名古屋,TOK,#217fc4,東大,Sapporo_122,A,七大戦,Normal,"1,2,3",杉浦,竹山,安田,Nothing,,,,,,2522500225,ボール,,7768.0,https://youtu.be/hwUj41cB_Sc&t=7768,4379.0,https://youtu.be/hs0B7pp4u3A&t=4379,batter2,batter3,batter4,batter5,batter6,batter7,batter8,batter9,"batter1,batter2,batter3,batter4,batter5,batter6,batter7,batter8,batter9","安田,樋口,竹山,堀部,杉浦,阿部,井之口,明石,長谷川","pos1_4,batter2,batter3,batter4,batter5,batter6,batter7,batter8,batter9","江口,明石,堀部,阿部,井之口,樋口,安田,竹山,長谷川","R,L,R,R,R,L,L,L,L,R","L,L,R,R,R,R,R,L,L,L",,"Abe, Senji","Kaito, Sugiura","Naotaro, Takeyama","Ken, Yasuda",,,,,,,,,,,,
226,28.0,218.0,2025/8/14,7787.940334,6887.940335988998,1755135754.499891,6.0,4.0,pos1_4,Left,名古屋,6,阿部,Right,TOK,7,Top,2,3,0,Fastball,StrikeCalled,Undefined,Undefined,Undefined,0,0,,131.0,0.978,-0.08,,,名古屋,#049900,名古屋,TOK,#217fc4,東大,Sapporo_122,A,七大戦,Normal,"1,2,3",杉浦,竹山,安田,Nothing,,,,,,2522500226,見逃し,,7785.0,https://youtu.be/hwUj41cB_Sc&t=7785,4396.0,https://youtu.be/hs0B7pp4u3A&t=4396,batter2,batter3,batter4,batter5,batter6,batter7,batter8,batter9,"batter1,batter2,batter3,batter4,batter5,batter6,batter7,batter8,batter9","安田,樋口,竹山,堀部,杉浦,阿部,井之口,明石,長谷川","pos1_4,batter2,batter3,batter4,batter5,batter6,batter7,batter8,batter9","江口,明石,堀部,阿部,井之口,樋口,安田,竹山,長谷川","R,L,R,R,R,L,L,L,L,R","L,L,R,R,R,R,R,L,L,L",,"Abe, Senji","Kaito, Sugiura","Naotaro, Takeyama","Ken, Yasuda",,,,,,,,,,,,
227,29.0,219.0,2025/8/14,7803.370085,6903.370087,1755135769.929643,6.0,5.0,pos1_4,Left,名古屋,6,阿部,Right,TOK,7,Top,2,3,1,Fastball,StrikeCalled,Undefined,Undefined,Undefined,0,0,,133.0,0.614,-0.252,,,名古屋,#049900,名古屋,TOK,#217fc4,東大,Sapporo_122,A,七大戦,Normal,"1,2,3",杉浦,竹山,安田,Nothing,,,,,,2522500227,見逃し,,7801.0,https://youtu.be/hwUj41cB_Sc&t=7801,4411.0,https://youtu.be/hs0B7pp4u3A&t=4411,batter2,batter3,batter4,batter5,batter6,batter7,batter8,batter9,"batter1,batter2,batter3,batter4,batter5,batter6,batter7,batter8,batter9","安田,樋口,竹山,堀部,杉浦,阿部,井之口,明石,長谷川","pos1_4,batter2,batter3,batter4,batter5,batter6,batter7,batter8,batter9","江口,明石,堀部,阿部,井之口,樋口,安田,竹山,長谷川","R,L,R,R,R,L,L,L,L,R","L,L,R,R,R,R,R,L,L,L",,"Abe, Senji","Kaito, Sugiura","Naotaro, Takeyama","Ken, Yasuda",,,,,,,,,,,,
228,30.0,220.0,2025/8/14,7820.073842287064,6920.073844909668,1755135787.0,6.0,6.0,pos1_4,Left,名古屋,6,阿部,Right,TOK,7,Top,2,3,2,Fastball,BallCalled,Walk,Undefined,Undefined,0,1,,129.0,0.5579999999999999,-0.44,,,名古屋,#049900,名古屋,TOK,#217fc4,東大,Sapporo_122,A,七大戦,Normal,"1,2,3",杉浦,竹山,安田,Nothing,,,安田,,,2522500228,四球①,,7818.0,https://youtu.be/hwUj41cB_Sc&t=7818,4428.0,https://youtu.be/hs0B7pp4u3A&t=4428,batter2,batter3,batter4,batter5,batter6,batter7,batter8,batter9,"batter1,batter2,batter3,batter4,batter5,batter6,batter7,batter8,batter9","安田,樋口,竹山,堀部,杉浦,阿部,井之口,明石,長谷川","pos1_4,batter2,batter3,batter4,batter5,batter6,batter7,batter8,batter9","江口,明石,堀部,阿部,井之口,樋口,安田,竹山,長谷川","R,L,R,R,R,L,L,L,L,R","L,L,R,R,R,R,R,L,L,L",,"Abe, Senji","Kaito, Sugiura","Naotaro, Takeyama","Ken, Yasuda","Ken, Yasuda",,,,,,,,,,,
229,1.0,221.0,2025/8/14,7963.685618162155,7063.685620069504,1755135930.245176,7.0,1.0,pos1_5,Left,名古屋,7,井之口,Left,TOK,7,Top,2,0,0,Fastball,BallCalled,Undefined,Undefined,Undefined,0,0,,138.0,0.243,-0.12,,,名古屋,#049900,名古屋,TOK,#217fc4,東大,Sapporo_122,A,七大戦,Normal,"1,2,3",阿部,杉浦,竹山,Nothing,,,,,,2522500229,ボール,,7961.0,https://youtu.be/hwUj41cB_Sc&t=7961,4453.0,https://youtu.be/hs0B7pp4u3A&t=4453,batter2,batter3,batter4,batter5,batter6,batter7,batter8,batter9,"batter1,batter2,batter3,batter4,batter5,batter6,batter7,batter8,batter9","安田,樋口,竹山,堀部,杉浦,阿部,井之口,明石,長谷川","pos1_5,batter2,batter3,batter4,batter5,batter6,batter7,batter8,batter9","江口,明石,堀部,阿部,井之口,樋口,安田,竹山,長谷川","R,L,R,R,R,L,L,L,L,R","L,L,R,R,R,R,R,L,L,L",,"Koji, Inokuchi","Abe, Senji","Kaito, Sugiura","Naotaro, Takeyama",,,,,,,,,,,,
230,2.0,222.0,2025/8/14,7978.222991228104,7078.222992897034,1755135944.782549,7.0,2.0,pos1_5,Left,名古屋,7,井之口,Left,TOK,7,Top,2,1,0,Fastball,StrikeSwinging,Undefined,Undefined,Undefined,0,0,,139.0,0.486,-0.46,,,名古屋,#049900,名古屋,TOK,#217fc4,東大,Sapporo_122,A,七大戦,Normal,"1,2,3",阿部,杉浦,竹山,Nothing,,,,,,2522500230,空振り,,7976.0,https://youtu.be/hwUj41cB_Sc&t=7976,4468.0,https://youtu.be/hs0B7pp4u3A&t=4468,batter2,batter3,batter4,batter5,batter6,batter7,batter8,batter9,"batter1,batter2,batter3,batter4,batter5,batter6,batter7,batter8,batter9","安田,樋口,竹山,堀部,杉浦,阿部,井之口,明石,長谷川","pos1_5,batter2,batter3,batter4,batter5,batter6,batter7,batter8,batter9","江口,明石,堀部,阿部,井之口,樋口,安田,竹山,長谷川","R,L,R,R,R,L,L,L,L,R","L,L,R,R,R,R,R,L,L,L",,"Koji, Inokuchi","Abe, Senji","Kaito, Sugiura","Naotaro, Takeyama",,,,,,,,,,,,
231,3.0,223.0,2025/8/14,7994.540789365768,7094.540791034698,1755135961.100347,7.0,3.0,pos1_5,Left,名古屋,7,井之口,Left,TOK,7,Top,2,1,1,Slider,StrikeSwinging,Undefined,Undefined,Undefined,0,0,,120.0,0.522,-0.252,,,名古屋,#049900,名古屋,TOK,#217fc4,東大,Sapporo_122,A,七大戦,Normal,"1,2,3",阿部,杉浦,竹山,Nothing,,,,,,2522500231,空振り,,7992.0,https://youtu.be/hwUj41cB_Sc&t=7992,4484.0,https://youtu.be/hs0B7pp4u3A&t=4484,batter2,batter3,batter4,batter5,batter6,batter7,batter8,batter9,"batter1,batter2,batter3,batter4,batter5,batter6,batter7,batter8,batter9","安田,樋口,竹山,堀部,杉浦,阿部,井之口,明石,長谷川","pos1_5,batter2,batter3,batter4,batter5,batter6,batter7,batter8,batter9","江口,明石,堀部,阿部,井之口,樋口,安田,竹山,長谷川","R,L,R,R,R,L,L,L,L,R","L,L,R,R,R,R,R,L,L,L",,"Koji, Inokuchi","Abe, Senji","Kaito, Sugiura","Naotaro, Takeyama",,,,,,,,,,,,
232,4.0,224.0,2025/8/14,8013.760433197021,7113.760434865952,1755135980.0,7.0,4.0,pos1_5,Left,名古屋,7,井之口,Left,TOK,7,Top,2,1,2,Fastball,StrikeCalled,Strikeout,Undefined,Undefined,0,0,,139.0,0.602,0.407,,,名古屋,#049900,名古屋,TOK,#217fc4,東大,Sapporo_122,A,七大戦,Normal,"1,2,3",阿部,杉浦,竹山,Nothing,,,,,,2522500232,見三振,,8011.0,https://youtu.be/hwUj41cB_Sc&t=8011,4503.0,https://youtu.be/hs0B7pp4u3A&t=4503,batter2,batter3,batter4,batter5,batter6,batter7,batter8,batter9,"batter1,batter2,batter3,batter4,batter5,batter6,batter7,batter8,batter9","安田,樋口,竹山,堀部,杉浦,阿部,井之口,明石,長谷川","pos1_5,batter2,batter3,batter4,batter5,batter6,batter7,batter8,batter9","江口,明石,堀部,阿部,井之口,樋口,安田,竹山,長谷川","R,L,R,R,R,L,L,L,L,R","L,L,R,R,R,R,R,L,L,L",,"Koji, Inokuchi","Abe, Senji","Kaito, Sugiura","Naotaro, Takeyama",,,,,,,,,,,,
233,1.0,225.0,2025/8/14,8133.685601234436,7233.685602903366,1755136100.245159,1.0,1.0,前田,Right,TOK,8,batter8,Right,名古屋,7,Bottom,0,0,0,Fastball,StrikeCalled,Undefined,Undefined,Undefined,0,0,,127.0,0.598,-0.264,,,名古屋,#049900,名古屋,TOK,#217fc4,東大,Sapporo_122,A,七大戦,Normal,,,,,Nothing,,,,,,2522500233,見逃し,,8131.0,https://youtu.be/hwUj41cB_Sc&t=8131,4563.0,https://youtu.be/hs0B7pp4u3A&t=4563,明石,堀部,阿部,井之口,樋口,安田,竹山,長谷川,"batter1,batter2,batter3,batter4,batter5,batter6,batter7,batter8,batter9","安田,樋口,竹山,堀部,杉浦,阿部,井之口,明石,長谷川","pos1_5,batter2,batter3,batter4,batter5,batter6,batter7,batter8,batter9","前田,明石,堀部,阿部,井之口,樋口,安田,竹山,長谷川","R,L,R,R,R,L,L,L,L,R","L,L,R,R,R,R,R,L,L,L",,,,,,,,"Riku, Maeda","Ken, Akashi","Kohei, Horibe","Abe, Senji","Koji, Inokuchi","Kosuke, Higuchi","Ken, Yasuda","Naotaro, Takeyama","Hasegawa, Yu",
234,2.0,226.0,2025/8/14,8144.785792350769,7244.785794734955,1755136111.0,1.0,2.0,前田,Right,TOK,8,batter8,Right,名古屋,7,Bottom,0,0,1,TwoSeamFastBall,InPlay,Undefined,GroundBall,Out,1,0,,122.0,,,13.73820769580533,-14.93141718,名古屋,#049900,名古屋,TOK,#217fc4,東大,Sapporo_122,A,七大戦,Normal,,,,,Undefined,,,,"1,3","1,3A",2522500234,投ゴ,,8142.0,https://youtu.be/hwUj41cB_Sc&t=8142,4574.0,https://youtu.be/hs0B7pp4u3A&t=4574,明石,堀部,阿部,井之口,樋口,安田,竹山,長谷川,"batter1,batter2,batter3,batter4,batter5,batter6,batter7,batter8,batter9","安田,樋口,竹山,堀部,杉浦,阿部,井之口,明石,長谷川","pos1_5,batter2,batter3,batter4,batter5,batter6,batter7,batter8,batter9","前田,明石,堀部,阿部,井之口,樋口,安田,竹山,長谷川","R,L,R,R,R,L,L,L,R,R","L,L,R,R,R,R,R,L,L,L",,,,,,,,"Riku, Maeda","Ken, Akashi","Kohei, Horibe","Abe, Senji","Koji, Inokuchi","Kosuke, Higuchi","Ken, Yasuda","Naotaro, Takeyama","Hasegawa, Yu",
