count,pitchcount,PitchNo,Date,time1,time2,time3,PAofInning,PitchofPA,Pitcher,PitcherThrows,PitcherTeam,dajun,Batter,BatterSide,BatterTeam,Inning,Top/Bottom,Outs,Balls,Strikes,TaggedPitchType,PitchCall,KorBB,TaggedHitType,PlayResult,OutsOnPlay,RunsScored,memo,RelSpeed,PlateLocHeight,PlateLocSide,caught_distance,caught_direction,HomeTeam,hometeam_color,hometeam_abb,AwayTeam,awayteam_color,awayteam_abb,Stadium,Level,League,fielding_alignment,Notes,on_1b,on_2b,on_3b,runevent,run_person,error_person,scored_person,relateddefencepos,fielding_sequence,playid,result,description,c_time,c_URL,n_time,n_URL,C,1B,2B,3B,SS,LF,CF,RF,BOh,BOa,DOh,DOa,LRh,LRa,No,Player ID,Pitcher_rapsodo_pitch,MLB ID,Date_rapsodo_pitch,Pitch ID,TaggedPitchType_rapsodo_pitch,IsStrike,PlateLocSide_rapsodo_pitch,PlateLocHeight_rapsodo_pitch,RelSpeed_rapsodo_pitch,SpinRate,TrueSpin,SpinEfficiency,Tilt,Spin Confidence,Extension,InducedVertBreak,HorzBreak,VB (spin),HB (spin),HorizontalRelAngle,RelAngle,RelHeight,RelSide,GyroDegree,Unique ID,Device Serial Number,HorzApprAngle,VertApprAngle,Session Name,Intent Type,unixtime,No_rapsodo_hit,Player ID_rapsodo_hit,Batter_rapsodo_hit,MLB ID_rapsodo_hit,Date_rapsodo_hit,HitID,ExitSpeed,RelSpeed_rapsodo_hit,Angle,Direction,HitSpinRate,Distance,HitSpinTilt,SpinConfidence,PlateLocSide_rapsodo_hit,PlateLocHeight_rapsodo_hit,ContactDepth,Batname,SerialNumber,Unique ID_rapsodo_hit,Session Name_rapsodo_hit,unixtime_rapsodo_hit,RelSpeed_opensen,csv_path
174,33.0,171.0,2025/4/6,6766.990037679672,6496.990043640137,1743907940,2.0,1.0,玉置,Right,TOK,4,篠宮,Right,杏林大,5,Bottom,1,0,0,Curveball,BallCalled,Undefined,Undefined,Undefined,0,0,,105.24,0.397,1.22,,,杏林大,#ff0000,杏林大,TOK,#217fc4,東大,杏林大学グラウンド,B,春季オープン戦,Normal,,,,,Nothing,,,,,,2509520174,ボール,,,,,,大山,石川,荒井孝,臼井,小田,山本,成瀬,伊藤,"北嶋,加藤,玉田,篠宮,田中,小宮,飯塚,井口,武田","成瀬,伊藤,石川,矢田貝,山本,臼井,大山,荒井孝,小田","木下,武田,篠宮,玉田,加藤,北嶋,田中,小宮,井口","玉置,大山,石川,荒井孝,臼井,小田,山本,成瀬,伊藤","R,R,L,R,R,R,R,R,R,R","L,L,L,R,R,R,R,R,R,R",392.0,1186696.0,Shin Tamaki,,1743875546.0,1743907946.0,Curveball,N,1.0614,0.7428,105.24,2168.15,2015.7,92.97,07:02,1.0,2.1782894,-31.4,-33.0,-51.8,-32.4,4.22,3.79,1.68,0.22,21.62,1186696@1743907946,V3P4DLKO0850A,1.6479977,-11.551227,untitled,,1743907940.0,266.0,1410155.0,tokyobbc_rapsodo Player_007,,1743875545.0,1743907945.0,,,,0.0,,0.0,NaN:00,0.0,0.0,0.0,0.0,,V3P4DLKO0850A,1410155@1743907945,untitled,1743907940.0,,/Users/shugokatayama/Analyst-GitHub/オープン戦データ/25-1春/20250406春季オープン戦vs杏林大B.csv
175,34.0,172.0,2025/4/6,6782.930705785751,6512.930711984634,1743907957,2.0,2.0,玉置,Right,TOK,4,篠宮,Right,杏林大,5,Bottom,1,1,0,Fastball,InPlay,Undefined,FlyBall,Single,0,0,,128.63,0.8740000000000001,0.184,74.22440895647703,10.997331946321587,杏林大,#ff0000,杏林大,TOK,#217fc4,東大,杏林大学グラウンド,B,春季オープン戦,Normal,,,,,Undefined,,,,8,8,2509520175,中安,,,,,,大山,石川,荒井孝,臼井,小田,山本,成瀬,伊藤,"北嶋,加藤,玉田,篠宮,田中,小宮,飯塚,井口,武田","成瀬,伊藤,石川,矢田貝,山本,臼井,大山,荒井孝,小田","木下,武田,篠宮,玉田,加藤,北嶋,田中,小宮,井口","玉置,大山,石川,荒井孝,臼井,小田,山本,成瀬,伊藤","R,R,L,R,R,R,R,R,R,R","L,L,L,R,R,R,R,R,R,R",391.0,1186696.0,Shin Tamaki,,1743875563.0,1743907963.0,Fastball,Y,0.2453,0.9376,128.63,2177.83,1771.6,81.35,01:06,1.0,2.0045013,49.8,32.1,39.9,26.8,-0.84,-0.48,1.68,0.16,35.57,1186696@1743907963,V3P4DLKO0850A,1.6099201,-5.128173,untitled,,1743907957.0,265.0,1410155.0,tokyobbc_rapsodo Player_007,,1743875562.0,1743907962.0,108.4,128.6,31.2,0.7,2520.7346,68.4,01:44,1.0,-26.0,121.9,29.9,,V3P4DLKO0850A,1410155@1743907962,untitled,1743907957.0,,/Users/shugokatayama/Analyst-GitHub/オープン戦データ/25-1春/20250406春季オープン戦vs杏林大B.csv
176,35.0,173.0,2025/4/6,6821.772025823593,6551.772032737732,1743907996,3.0,1.0,玉置,Right,TOK,5,田中,Right,杏林大,5,Bottom,1,0,0,TwoSeamFastBall,BallCalled,Undefined,Undefined,Undefined,0,0,,123.28,1.217,0.016,,,杏林大,#ff0000,杏林大,TOK,#217fc4,東大,杏林大学グラウンド,B,春季オープン戦,Normal,1,篠宮,,,Nothing,,,,,,2509520176,ボール,,,,,,大山,石川,荒井孝,臼井,小田,山本,成瀬,伊藤,"北嶋,加藤,玉田,篠宮,田中,小宮,飯塚,井口,武田","成瀬,伊藤,石川,矢田貝,山本,臼井,大山,荒井孝,小田","木下,武田,篠宮,玉田,加藤,北嶋,田中,小宮,井口","玉置,大山,石川,荒井孝,臼井,小田,山本,成瀬,伊藤","R,R,L,R,R,R,R,R,R,R","L,L,L,R,R,R,R,R,R,R",390.0,1186696.0,Shin Tamaki,,1743875601.0,1743908001.0,Fastball,N,0.0905,1.1629,123.28,1808.4,1651.9,91.35,01:20,1.0,1.8627949,49.6,36.1,38.9,34.0,-1.54,0.76,1.7,0.16,24.01,1186696@1743908001,V3P4DLKO0850A,1.2191765,-4.9883094,untitled,,1743907995.0,264.0,1410155.0,tokyobbc_rapsodo Player_007,,1743875600.0,1743908000.0,,,,0.0,,0.0,NaN:00,0.0,0.0,0.0,0.0,,V3P4DLKO0850A,1410155@1743908000,untitled,1743907995.0,,/Users/shugokatayama/Analyst-GitHub/オープン戦データ/25-1春/20250406春季オープン戦vs杏林大B.csv
177,36.0,174.0,2025/4/6,6834.321076631546,6564.321084,1743908009,3.0,2.0,玉置,Right,TOK,5,田中,Right,杏林大,5,Bottom,1,1,0,TwoSeamFastBall,FoulBall,Undefined,FlyBall,Undefined,0,0,,124.65,0.894,0.1119999999999999,41.30846894733994,-83.02723071,杏林大,#ff0000,杏林大,TOK,#217fc4,東大,杏林大学グラウンド,B,春季オープン戦,Normal,1,篠宮,,,Undefined,,,,,,2509520177,ファール,,,,,,大山,石川,荒井孝,臼井,小田,山本,成瀬,伊藤,"北嶋,加藤,玉田,篠宮,田中,小宮,飯塚,井口,武田","成瀬,伊藤,石川,矢田貝,山本,臼井,大山,荒井孝,小田","木下,武田,篠宮,玉田,加藤,北嶋,田中,小宮,井口","玉置,大山,石川,荒井孝,臼井,小田,山本,成瀬,伊藤","R,R,L,R,R,R,R,R,R,R","L,L,L,R,R,R,R,R,R,R",389.0,1186696.0,Shin Tamaki,,1743875614.0,1743908014.0,Fastball,N,0.3036,0.8935,124.65,1841.03,1729.4,93.93,01:22,1.0,1.9100742,52.4,42.9,39.4,35.0,-1.09,-0.47,1.71,0.18,20.06,1186696@1743908014,V3P4DLKO0850A,2.1750515,-5.6371746,untitled,,1743908008.0,263.0,1410155.0,tokyobbc_rapsodo Player_007,,1743875613.0,1743908013.0,,,,0.0,,0.0,NaN:00,0.0,0.0,0.0,0.0,,V3P4DLKO0850A,1410155@1743908013,untitled,1743908008.0,,/Users/shugokatayama/Analyst-GitHub/オープン戦データ/25-1春/20250406春季オープン戦vs杏林大B.csv
178,,,2025/4/6,6856.382125854492,6586.382133,1743908031,,,玉置,Right,TOK,5,田中,Right,杏林大,5,Bottom,1,1,1,,,,,,0,0,,,,,,,杏林大,#ff0000,杏林大,TOK,#217fc4,東大,杏林大学グラウンド,B,春季オープン戦,Normal,1,篠宮,,,PickOff,,,,"1,3","1,3",2509520178,牽制,,,,,,大山,石川,荒井孝,臼井,小田,山本,成瀬,伊藤,"北嶋,加藤,玉田,篠宮,田中,小宮,飯塚,井口,武田","成瀬,伊藤,石川,矢田貝,山本,臼井,大山,荒井孝,小田","木下,武田,篠宮,玉田,加藤,北嶋,田中,小宮,井口","玉置,大山,石川,荒井孝,臼井,小田,山本,成瀬,伊藤","R,R,L,R,R,R,R,R,R,R","L,L,L,R,R,R,R,R,R,R",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/shugokatayama/Analyst-GitHub/オープン戦データ/25-1春/20250406春季オープン戦vs杏林大B.csv
179,37.0,175.0,2025/4/6,6866.588282,6596.588289,1743908041,3.0,3.0,玉置,Right,TOK,5,田中,Right,杏林大,5,Bottom,1,1,2,Curveball,InPlay,Undefined,GroundBall,Error,0,0,,112.83,,,30.026252932384757,-33.37783204,杏林大,#ff0000,杏林大,TOK,#217fc4,東大,杏林大学グラウンド,B,春季オープン戦,Normal,1,篠宮,,,Undefined,,臼井,,"5,7","5E_,7",2509520179,三ゴ失,,,,,,大山,石川,荒井孝,臼井,小田,山本,成瀬,伊藤,"北嶋,加藤,玉田,篠宮,田中,小宮,飯塚,井口,武田","成瀬,伊藤,石川,矢田貝,山本,臼井,大山,荒井孝,小田","木下,武田,篠宮,玉田,加藤,北嶋,田中,小宮,井口","玉置,大山,石川,荒井孝,臼井,小田,山本,成瀬,伊藤","R,R,L,R,R,R,R,R,R,R","L,L,L,R,R,R,R,R,R,R",388.0,1186696.0,Shin Tamaki,,1743875646.0,1743908046.0,Slider,Y,0.2126,0.7629,112.83,2228.31,727.5,32.65,08:22,1.0,1.8898926,-34.1,-27.4,-8.3,-23.5,0.89,1.76,1.68,0.16,70.94,1186696@1743908046,V3P4DLKO0850A,-1.1422417,-11.12844,untitled,,1743908040.0,262.0,1410155.0,tokyobbc_rapsodo Player_007,,1743875645.0,1743908045.0,110.4,112.8,-19.5,-38.6,1668.1753,2.9,00:28,1.0,31.7,112.2,3.0,,V3P4DLKO0850A,1410155@1743908045,untitled,1743908040.0,,/Users/shugokatayama/Analyst-GitHub/オープン戦データ/25-1春/20250406春季オープン戦vs杏林大B.csv
180,,,2025/4/6,6919.588282,6649.588289,1743908094,,,玉置,Right,TOK,6,本間,Right,杏林大,5,Bottom,1,0,0,,,,,,0,0,,,,,,,杏林大,#ff0000,杏林大,TOK,#217fc4,東大,杏林大学グラウンド,B,春季オープン戦,Normal,"1,2",田中,篠宮,,PickOff,,,,"1,6","1,6",2509520180,牽制,,,,,,大山,石川,荒井孝,臼井,小田,山本,成瀬,伊藤,"北嶋,加藤,玉田,篠宮,田中,小宮,飯塚,井口,武田","成瀬,伊藤,石川,矢田貝,山本,臼井,大山,荒井孝,小田","木下,武田,篠宮,玉田,加藤,北嶋,田中,小宮,井口","玉置,大山,石川,荒井孝,臼井,小田,山本,成瀬,伊藤","R,R,L,R,R,R,R,R,R,R","L,L,L,R,R,R,R,R,R,R",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/shugokatayama/Analyst-GitHub/オープン戦データ/25-1春/20250406春季オープン戦vs杏林大B.csv
181,38.0,176.0,2025/4/6,6936.588282,6666.588289,1743908111,4.0,1.0,玉置,Right,TOK,6,本間,Right,杏林大,5,Bottom,1,0,0,Curveball,StrikeCalled,Undefined,Undefined,Undefined,0,0,,105.79,,,,,杏林大,#ff0000,杏林大,TOK,#217fc4,東大,杏林大学グラウンド,B,春季オープン戦,Normal,"1,2",田中,篠宮,,Nothing,,,,,,2509520181,見逃し,,,,,,大山,石川,荒井孝,臼井,小田,山本,成瀬,伊藤,"北嶋,加藤,玉田,篠宮,田中,小宮,飯塚,井口,武田","成瀬,伊藤,石川,矢田貝,山本,臼井,大山,荒井孝,小田","木下,武田,篠宮,玉田,加藤,北嶋,田中,小宮,井口","玉置,大山,石川,荒井孝,臼井,小田,山本,成瀬,伊藤","R,R,L,R,R,R,R,R,R,R","L,L,L,R,R,R,R,R,R,R",387.0,1186696.0,Shin Tamaki,,1743875716.0,1743908116.0,Curveball,Y,-0.0247,0.872,105.79,2277.38,2003.3,87.97,07:20,1.0,1.8713741,-17.0,-29.7,-48.3,-41.6,0.43,3.58,1.71,0.15,28.4,1186696@1743908116,V3P4DLKO0850A,-1.824595,-10.3308115,untitled,,1743908110.0,261.0,1410155.0,tokyobbc_rapsodo Player_007,,1743875715.0,1743908115.0,,,,0.0,,0.0,NaN:00,0.0,0.0,0.0,0.0,,V3P4DLKO0850A,1410155@1743908115,untitled,1743908110.0,,/Users/shugokatayama/Analyst-GitHub/オープン戦データ/25-1春/20250406春季オープン戦vs杏林大B.csv
182,39.0,177.0,2025/4/6,6952.588282,6682.588289,1743908127,4.0,2.0,玉置,Right,TOK,6,本間,Right,杏林大,5,Bottom,1,0,1,Slider,BallCalled,Undefined,Undefined,Undefined,0,0,,113.08,0.73,0.547,,,杏林大,#ff0000,杏林大,TOK,#217fc4,東大,杏林大学グラウンド,B,春季オープン戦,Normal,"1,2",田中,篠宮,,Nothing,,,,,,2509520182,ボール,,,,,,大山,石川,荒井孝,臼井,小田,山本,成瀬,伊藤,"北嶋,加藤,玉田,篠宮,田中,小宮,飯塚,井口,武田","成瀬,伊藤,石川,矢田貝,山本,臼井,大山,荒井孝,小田","木下,武田,篠宮,玉田,加藤,北嶋,田中,小宮,井口","玉置,大山,石川,荒井孝,臼井,小田,山本,成瀬,伊藤","R,R,L,R,R,R,R,R,R,R","L,L,L,R,R,R,R,R,R,R",386.0,1186696.0,Shin Tamaki,,1743875731.0,1743908131.0,Slider,N,0.3691,0.7012,113.08,2229.08,760.1,34.1,08:22,1.0,1.9659958,-10.3,-20.0,-8.9,-24.6,1.38,1.82,1.69,0.18,70.06,1186696@1743908131,V3P4DLKO0850A,-0.1165452,-9.322174,untitled,,1743908125.0,260.0,1410155.0,tokyobbc_rapsodo Player_007,,1743875730.0,1743908130.0,,,,0.0,,0.0,NaN:00,0.0,0.0,0.0,0.0,,V3P4DLKO0850A,1410155@1743908130,untitled,1743908125.0,,/Users/shugokatayama/Analyst-GitHub/オープン戦データ/25-1春/20250406春季オープン戦vs杏林大B.csv
183,40.0,178.0,2025/4/6,6968.588282,6698.588289,1743908143,4.0,3.0,玉置,Right,TOK,6,本間,Right,杏林大,5,Bottom,1,1,1,Fastball,InPlay,Undefined,Popup,Out,1,0,,,0.357,-0.008,37.047376030721175,20.022083236644757,杏林大,#ff0000,杏林大,TOK,#217fc4,東大,杏林大学グラウンド,B,春季オープン戦,Normal,"1,2",田中,篠宮,,Undefined,,,,4,4,2509520183,二飛,,,,,,大山,石川,荒井孝,臼井,小田,山本,成瀬,伊藤,"北嶋,加藤,玉田,篠宮,田中,小宮,飯塚,井口,武田","成瀬,伊藤,石川,矢田貝,山本,臼井,大山,荒井孝,小田","木下,武田,篠宮,玉田,加藤,北嶋,田中,小宮,井口","玉置,大山,石川,荒井孝,臼井,小田,山本,成瀬,伊藤","R,R,L,R,R,R,R,R,R,R","L,L,L,R,R,R,R,R,R,R",385.0,1186696.0,Shin Tamaki,,1743875748.0,1743908148.0,Undefined,,,,,,,,,,,,,,,,,,,,1186696@1743908148,V3P4DLKO0850A,,,untitled,,1743908142.0,259.0,1410155.0,tokyobbc_rapsodo Player_007,,1743875747.0,1743908147.0,,,,0.0,,0.0,NaN:00,0.0,0.0,0.0,0.0,,V3P4DLKO0850A,1410155@1743908147,untitled,1743908142.0,,/Users/shugokatayama/Analyst-GitHub/オープン戦データ/25-1春/20250406春季オープン戦vs杏林大B.csv
184,41.0,179.0,2025/4/6,7010.588282,6740.588289,1743908185,5.0,1.0,玉置,Right,TOK,7,飯塚,Right,杏林大,5,Bottom,2,0,0,Fastball,FoulBall,Undefined,FlyBall,Undefined,0,0,,125.0,0.27,0.1159999999999999,15.308000879444393,-115.083594,杏林大,#ff0000,杏林大,TOK,#217fc4,東大,杏林大学グラウンド,B,春季オープン戦,Normal,"1,2",田中,篠宮,,Undefined,,,,,,2509520184,ファール,,,,,,大山,石川,荒井孝,臼井,小田,山本,成瀬,伊藤,"北嶋,加藤,玉田,篠宮,田中,小宮,飯塚,井口,武田","成瀬,伊藤,石川,矢田貝,山本,臼井,大山,荒井孝,小田","木下,武田,篠宮,玉田,加藤,北嶋,田中,小宮,井口","玉置,大山,石川,荒井孝,臼井,小田,山本,成瀬,伊藤","R,R,L,R,R,R,R,R,R,R","L,L,L,R,R,R,R,R,R,R",384.0,1186696.0,Shin Tamaki,,1743875790.0,1743908190.0,Fastball,Y,-0.027,0.9383,125.0,2122.9,1506.9,70.98,01:16,1.0,1.9421482,40.4,16.1,32.9,26.0,-1.4,0.0,1.7,0.2,44.78,1186696@1743908190,V3P4DLKO0850A,-0.18207763,-5.7412343,untitled,,1743908184.0,258.0,1410155.0,tokyobbc_rapsodo Player_007,,1743875789.0,1743908189.0,,,,0.0,,0.0,NaN:00,0.0,0.0,0.0,0.0,,V3P4DLKO0850A,1410155@1743908189,untitled,1743908184.0,,/Users/shugokatayama/Analyst-GitHub/オープン戦データ/25-1春/20250406春季オープン戦vs杏林大B.csv
185,42.0,180.0,2025/4/6,7029.588282,6759.588289,1743908204,5.0,2.0,玉置,Right,TOK,7,飯塚,Right,杏林大,5,Bottom,2,0,1,TwoSeamFastBall,BallCalled,Undefined,Undefined,Undefined,0,0,,125.81,0.738,0.62,,,杏林大,#ff0000,杏林大,TOK,#217fc4,東大,杏林大学グラウンド,B,春季オープン戦,Normal,"1,2",田中,篠宮,,Nothing,,,,,,2509520185,ボール,,,,,,大山,石川,荒井孝,臼井,小田,山本,成瀬,伊藤,"北嶋,加藤,玉田,篠宮,田中,小宮,飯塚,井口,武田","成瀬,伊藤,石川,矢田貝,山本,臼井,大山,荒井孝,小田","木下,武田,篠宮,玉田,加藤,北嶋,田中,小宮,井口","玉置,大山,石川,荒井孝,臼井,小田,山本,成瀬,伊藤","R,R,L,R,R,R,R,R,R,R","L,L,L,R,R,R,R,R,R,R",383.0,1186696.0,Shin Tamaki,,1743875808.0,1743908208.0,Fastball,N,0.2862,1.13,125.81,1982.33,1789.4,90.27,01:18,1.0,2.00906,43.9,29.5,38.6,33.1,-0.5,0.55,1.68,0.13,25.49,1186696@1743908208,V3P4DLKO0850A,1.7265486,-4.721214,untitled,,1743908202.0,257.0,1410155.0,tokyobbc_rapsodo Player_007,,1743875807.0,1743908207.0,,,,0.0,,0.0,NaN:00,0.0,0.0,0.0,0.0,,V3P4DLKO0850A,1410155@1743908207,untitled,1743908202.0,,/Users/shugokatayama/Analyst-GitHub/オープン戦データ/25-1春/20250406春季オープン戦vs杏林大B.csv
186,43.0,181.0,2025/4/6,7045.588282,6775.588289,1743908220,5.0,3.0,玉置,Right,TOK,7,飯塚,Right,杏林大,5,Bottom,2,1,1,Fastball,BallCalled,Undefined,Undefined,Undefined,0,0,,124.27,,,,,杏林大,#ff0000,杏林大,TOK,#217fc4,東大,杏林大学グラウンド,B,春季オープン戦,Normal,"1,2",田中,篠宮,,Nothing,,,,,,2509520186,ボール,,,,,,大山,石川,荒井孝,臼井,小田,山本,成瀬,伊藤,"北嶋,加藤,玉田,篠宮,田中,小宮,飯塚,井口,武田","成瀬,伊藤,石川,矢田貝,山本,臼井,大山,荒井孝,小田","木下,武田,篠宮,玉田,加藤,北嶋,田中,小宮,井口","玉置,大山,石川,荒井孝,臼井,小田,山本,成瀬,伊藤","R,R,L,R,R,R,R,R,R,R","L,L,L,R,R,R,R,R,R,R",382.0,1186696.0,Shin Tamaki,,1743875824.0,1743908224.0,Fastball,N,0.376,1.5381,124.27,2062.54,1514.0,73.4,01:24,1.0,2.0158405,57.3,16.7,30.2,28.6,0.14,1.84,1.66,0.17,42.77,1186696@1743908224,V3P4DLKO0850A,1.429691,-3.0087488,untitled,,1743908218.0,256.0,1410155.0,tokyobbc_rapsodo Player_007,,1743875823.0,1743908223.0,,,,0.0,,0.0,NaN:00,0.0,0.0,0.0,0.0,,V3P4DLKO0850A,1410155@1743908223,untitled,1743908218.0,,/Users/shugokatayama/Analyst-GitHub/オープン戦データ/25-1春/20250406春季オープン戦vs杏林大B.csv
187,44.0,182.0,2025/4/6,7069.588282,6799.588289,1743908244,5.0,4.0,玉置,Right,TOK,7,飯塚,Right,杏林大,5,Bottom,2,2,1,Curveball,BallCalled,Undefined,Undefined,Undefined,0,0,,114.42,1.277,-0.004,,,杏林大,#ff0000,杏林大,TOK,#217fc4,東大,杏林大学グラウンド,B,春季オープン戦,Normal,"1,2",田中,篠宮,,Nothing,,,,,,2509520187,ボール,,,,,,大山,石川,荒井孝,臼井,小田,山本,成瀬,伊藤,"北嶋,加藤,玉田,篠宮,田中,小宮,飯塚,井口,武田","成瀬,伊藤,石川,矢田貝,山本,臼井,大山,荒井孝,小田","木下,武田,篠宮,玉田,加藤,北嶋,田中,小宮,井口","玉置,大山,石川,荒井孝,臼井,小田,山本,成瀬,伊藤","R,R,L,R,R,R,R,R,R,R","L,L,L,R,R,R,R,R,R,R",381.0,1186696.0,Shin Tamaki,,1743875849.0,1743908249.0,Slider,N,0.2036,1.166,114.42,2216.05,389.1,17.56,08:36,1.0,2.056116,-33.5,-40.7,-3.7,-14.0,0.26,2.87,1.66,0.22,79.89,1186696@1743908249,V3P4DLKO0850A,-2.7780282,-9.541144,untitled,,1743908243.0,255.0,1410155.0,tokyobbc_rapsodo Player_007,,1743875848.0,1743908248.0,,,,0.0,,0.0,NaN:00,0.0,0.0,0.0,0.0,,V3P4DLKO0850A,1410155@1743908248,untitled,1743908243.0,,/Users/shugokatayama/Analyst-GitHub/オープン戦データ/25-1春/20250406春季オープン戦vs杏林大B.csv
188,45.0,183.0,2025/4/6,7089.588282,6819.588289,1743908264,5.0,5.0,玉置,Right,TOK,7,飯塚,Right,杏林大,5,Bottom,2,3,1,Slider,StrikeCalled,Undefined,Undefined,Undefined,0,0,,111.63,0.6779999999999999,-0.22,,,杏林大,#ff0000,杏林大,TOK,#217fc4,東大,杏林大学グラウンド,B,春季オープン戦,Normal,"1,2",田中,篠宮,,Nothing,,,,,,2509520188,見逃し,,,,,,大山,石川,荒井孝,臼井,小田,山本,成瀬,伊藤,"北嶋,加藤,玉田,篠宮,田中,小宮,飯塚,井口,武田","成瀬,伊藤,石川,矢田貝,山本,臼井,大山,荒井孝,小田","木下,武田,篠宮,玉田,加藤,北嶋,田中,小宮,井口","玉置,大山,石川,荒井孝,臼井,小田,山本,成瀬,伊藤","R,R,L,R,R,R,R,R,R,R","L,L,L,R,R,R,R,R,R,R",380.0,1186696.0,Shin Tamaki,,1743875868.0,1743908268.0,Slider,N,-0.1757,0.3945,111.63,2287.97,363.9,15.9,08:46,1.0,,-22.3,-16.3,-0.2,-3.6,-0.96,-2.21,1.62,0.13,80.85,1186696@1743908268,V3P4DLKO0850A,-2.6204007,-11.459188,untitled,,1743908262.0,254.0,1410155.0,tokyobbc_rapsodo Player_007,,1743875867.0,1743908267.0,,,,0.0,,0.0,NaN:00,0.0,0.0,0.0,0.0,,V3P4DLKO0850A,1410155@1743908267,untitled,1743908262.0,,/Users/shugokatayama/Analyst-GitHub/オープン戦データ/25-1春/20250406春季オープン戦vs杏林大B.csv
189,46.0,184.0,2025/4/6,7125.588282,6855.588289,1743908300,5.0,6.0,玉置,Right,TOK,7,飯塚,Right,杏林大,5,Bottom,2,3,2,Slider,BallCalled,Walk,Undefined,Undefined,0,0,,114.64,0.243,-0.553,,,杏林大,#ff0000,杏林大,TOK,#217fc4,東大,杏林大学グラウンド,B,春季オープン戦,Normal,"1,2",田中,篠宮,,Nothing,,,,,,2509520189,四球,,,,,,大山,石川,荒井孝,臼井,小田,山本,成瀬,伊藤,"北嶋,加藤,玉田,篠宮,田中,小宮,飯塚,井口,武田","成瀬,伊藤,石川,矢田貝,山本,臼井,大山,荒井孝,小田","木下,武田,篠宮,玉田,加藤,北嶋,田中,小宮,井口","玉置,大山,石川,荒井孝,臼井,小田,山本,成瀬,伊藤","R,R,L,R,R,R,R,R,R,R","L,L,L,R,R,R,R,R,R,R",379.0,1186696.0,Shin Tamaki,,1743875905.0,1743908305.0,Slider,N,-0.3348,0.3565,114.64,2307.3,606.6,26.29,07:42,1.0,1.9628239,-9.6,-38.8,-13.3,-17.2,-0.5,0.47,1.7,0.19,74.76,1186696@1743908305,V3P4DLKO0850A,-3.414536,-10.488129,untitled,,1743908299.0,253.0,1410155.0,tokyobbc_rapsodo Player_007,,1743875904.0,1743908304.0,,,,0.0,,0.0,NaN:00,0.0,0.0,0.0,0.0,,V3P4DLKO0850A,1410155@1743908304,untitled,1743908299.0,,/Users/shugokatayama/Analyst-GitHub/オープン戦データ/25-1春/20250406春季オープン戦vs杏林大B.csv
190,47.0,185.0,2025/4/6,7162.588281869888,6892.588289,1743908337,6.0,1.0,玉置,Right,TOK,8,井口,Right,杏林大,5,Bottom,2,0,0,Slider,StrikeCalled,Undefined,Undefined,Undefined,0,0,,112.47,0.614,-0.236,,,杏林大,#ff0000,杏林大,TOK,#217fc4,東大,杏林大学グラウンド,B,春季オープン戦,Normal,"1,2,3",飯塚,田中,篠宮,Nothing,,,,,,2509520190,見逃し,,,,,,大山,石川,荒井孝,臼井,小田,山本,成瀬,伊藤,"北嶋,加藤,玉田,篠宮,田中,小宮,飯塚,井口,武田","成瀬,伊藤,石川,矢田貝,山本,臼井,大山,荒井孝,小田","木下,武田,篠宮,玉田,加藤,北嶋,田中,小宮,井口","玉置,大山,石川,荒井孝,臼井,小田,山本,成瀬,伊藤","R,R,L,R,R,R,R,R,R,R","L,L,L,R,R,R,R,R,R,R",378.0,1186696.0,Shin Tamaki,,1743875940.0,1743908340.0,Slider,N,-0.3386,0.6905,112.47,2256.11,180.6,8.0,08:52,1.0,1.94421,-7.5,-35.6,-2.5,-8.6,-0.74,1.79,1.7,0.22,85.41,1186696@1743908340,V3P4DLKO0850A,-3.4111931,-9.459761,untitled,,1743908334.0,252.0,1410155.0,tokyobbc_rapsodo Player_007,,1743875939.0,1743908339.0,,,,0.0,,0.0,NaN:00,0.0,0.0,0.0,0.0,,V3P4DLKO0850A,1410155@1743908339,untitled,1743908334.0,,/Users/shugokatayama/Analyst-GitHub/オープン戦データ/25-1春/20250406春季オープン戦vs杏林大B.csv
