count,pitchcount,PitchNo,Date,time1,time2,time3,PAofInning,PitchofPA,Pitcher,PitcherThrows,PitcherTeam,dajun,Batter,BatterSide,BatterTeam,Inning,Top/Bottom,Outs,Balls,Strikes,TaggedPitchType,PitchCall,KorBB,TaggedHitType,PlayResult,OutsOnPlay,RunsScored,memo,RelSpeed,PlateLocHeight,PlateLocSide,caught_distance,caught_direction,HomeTeam,hometeam_color,hometeam_abb,AwayTeam,awayteam_color,awayteam_abb,Stadium,Level,League,fielding_alignment,Notes,on_1b,on_2b,on_3b,runevent,run_person,error_person,scored_person,relateddefencepos,fielding_sequence,playid,result,description,c_time,c_URL,n_time,n_URL,C,1B,2B,3B,SS,LF,CF,RF,BOh,BOa,DOh,DOa,LRh,LRa,Pitcher_romaji,C_romaji,1B_romaji,2B_romaji,3B_romaji,SS_romaji,LF_romaji,CF_romaji,RF_romaji,Batter_romaji,on_1b_romaji,on_2b_romaji,on_3b_romaji,scored_person_romaji,run_person_romaji,error_person_romaji,No,Player ID,Pitcher_rapsodo_pitch,MLB ID,Date_rapsodo_pitch,Pitch ID,TaggedPitchType_rapsodo_pitch,IsStrike,PlateLocSide_rapsodo_pitch,PlateLocHeight_rapsodo_pitch,RelSpeed_rapsodo_pitch,SpinRate,TrueSpin,SpinEfficiency,Tilt,Spin Confidence,Extension,InducedVertBreak,HorzBreak,VB (spin),HB (spin),HorizontalRelAngle,RelAngle,RelHeight,RelSide,GyroDegree,Unique ID,Device Serial Number,HorzApprAngle,VertApprAngle,Session Name,Intent Type,unixtime,No_rapsodo_hit,Player ID_rapsodo_hit,Batter_rapsodo_hit,MLB ID_rapsodo_hit,Date_rapsodo_hit,HitID,ExitSpeed,RelSpeed_rapsodo_hit,Angle,Direction,HitSpinRate,Distance,HitSpinTilt,SpinConfidence,PlateLocSide_rapsodo_hit,PlateLocHeight_rapsodo_hit,ContactDepth,Batname,SerialNumber,Unique ID_rapsodo_hit,Session Name_rapsodo_hit,unixtime_rapsodo_hit,日付,バット,利き腕,スイング条件,オンプレーンスコア,体とバットの角度スコア,体の回転による加速スコア,バットスピード (km/h),体の回転によるバットの加速の大きさ（初動） (G),オンプレーンの効率 (%),アッパースイング度 (°), 体とバットの角度（構え） (°), 体とバットの角度（インパクト） (°), バット角度 (°),パワー (kW),スイング時間 (秒),手の最大スピード (km/h),打球スピード (km/h),打球角度 (°),推定飛距離 (m),RelSpeed_opensen
83,16.0,82.0,2025/6/15,5066.162437,3431.162439,1749966059,1.0,2.0,吉田,Right,TOK,4,北原,Right,県千葉,4,Top,0,1,0,Sinker,InPlay,Undefined,FlyBall,Out,1,0,,113.34,,,81.13435127,26.09924209,TOK,#217fc4,東大,県千葉,#040404,県千葉,TodaiStadium,B,夏季オープン戦,Normal,,,,,Undefined,,,,9,9,2516530083,右飛,,5064,https://youtu.be/XzET5Oyn6gk&t=5064,2428,https://youtu.be/SqNaUdkFYQc&t=2428,松本康,石川,阿部,藤尾,大寺,岡林,村尾,小美野,"岡林,小美野,石川,山本,藤尾,松本康,村尾,阿部,大寺","桒田,白井,三村,北原,内山,面谷,出口,川端,岩佐","吉田,松本康,石川,阿部,藤尾,大寺,岡林,村尾,小美野","pos1,batter2,batter3,batter4,batter5,batter6,batter7,batter8,batter9","L,L,L,R,R,R,R,R,R,L","R,R,L,L,R,R,R,R,R,R","Koki, Yoshida","Kohei, Matsumoto","Hikaru, Ishikawa","Abe, Senji","Shunsuke, Fujio","Otera, Kotaro","Yuna, Okabayashi","Murao, Yusaku","Komino, Harunobu",,,,,,,,19.0,995236.0,Koki Yoshida,,1749933663.0,1749966063.0,Cutter,N,0.0254,0.4184,113.34,2340.37,803.6,34.34,1:04,1.0,,20.2,13.6,16.0,8.8,-1.84,0.63,1.29,0.38,69.92,995236@1749966063,V3P4DLKO0850A,-0.7793919,-7.462678,untitled,,1749966058.0,254.0,1410222.0,tokyobbc_rapsodo Player_039,,1749933663.0,1749966063.0,132.8,113.3,25.1,20.2,2915.8652,90.4,10:52,1.0,-4.6,55.6,135.4,,V3P4DLKO0850A,1410222@1749966063,untitled,1749966058.0,,,,,,,,,,,,,,,,,,,,,
84,17.0,83.0,2025/6/15,5095.565212,3460.565213,1749966080,2.0,1.0,吉田,Right,TOK,5,内山,Right,県千葉,4,Top,1,0,0,Sinker,BallCalled,Undefined,Undefined,Undefined,0,0,,111.48,,,,,TOK,#217fc4,東大,県千葉,#040404,県千葉,TodaiStadium,B,夏季オープン戦,Normal,,,,,Nothing,,,,,,2516530084,ボール,,5093,https://youtu.be/XzET5Oyn6gk&t=5093,2449,https://youtu.be/SqNaUdkFYQc&t=2449,松本康,石川,阿部,藤尾,大寺,岡林,村尾,小美野,"岡林,小美野,石川,山本,藤尾,松本康,村尾,阿部,大寺","桒田,白井,三村,北原,内山,面谷,出口,川端,岩佐","吉田,松本康,石川,阿部,藤尾,大寺,岡林,村尾,小美野","pos1,batter2,batter3,batter4,batter5,batter6,batter7,batter8,batter9","L,L,L,R,R,R,R,R,R,L","R,R,L,L,R,R,R,R,R,R","Koki, Yoshida","Kohei, Matsumoto","Hikaru, Ishikawa","Abe, Senji","Shunsuke, Fujio","Otera, Kotaro","Yuna, Okabayashi","Murao, Yusaku","Komino, Harunobu",,,,,,,,18.0,995236.0,Koki Yoshida,,1749933686.0,1749966086.0,ChangeUp,N,0.6167,0.8975,111.48,2302.65,696.4,30.24,1:26,1.0,1.9694824,27.4,2.2,12.1,10.7,0.67,3.01,1.26,0.41,72.4,995236@1749966086,V3P4DLKO0850A,0.83539814,-6.1393423,untitled,,1749966081.0,253.0,1410222.0,tokyobbc_rapsodo Player_039,,1749933685.0,1749966085.0,,,,0.0,,0.0,NaN:00,0.0,0.0,0.0,0.0,,V3P4DLKO0850A,1410222@1749966085,untitled,1749966080.0,,,,,,,,,,,,,,,,,,,,,111.0
85,18.0,84.0,2025/6/15,5102.110119,3467.11012,1749966095,2.0,2.0,吉田,Right,TOK,5,内山,Right,県千葉,4,Top,1,1,0,Sinker,BallCalled,Undefined,Undefined,Undefined,0,0,,112.1,,,,,TOK,#217fc4,東大,県千葉,#040404,県千葉,TodaiStadium,B,夏季オープン戦,Normal,,,,,Nothing,,,,,,2516530085,ボール,,5100,https://youtu.be/XzET5Oyn6gk&t=5100,2455,https://youtu.be/SqNaUdkFYQc&t=2455,松本康,石川,阿部,藤尾,大寺,岡林,村尾,小美野,"岡林,小美野,石川,山本,藤尾,松本康,村尾,阿部,大寺","桒田,白井,三村,北原,内山,面谷,出口,川端,岩佐","吉田,松本康,石川,阿部,藤尾,大寺,岡林,村尾,小美野","pos1,batter2,batter3,batter4,batter5,batter6,batter7,batter8,batter9","L,L,L,R,R,R,R,R,R,L","R,R,L,L,R,R,R,R,R,R","Koki, Yoshida","Kohei, Matsumoto","Hikaru, Ishikawa","Abe, Senji","Shunsuke, Fujio","Otera, Kotaro","Yuna, Okabayashi","Murao, Yusaku","Komino, Harunobu",,,,,,,,17.0,995236.0,Koki Yoshida,,1749933697.0,1749966097.0,Slider,N,0.3946,0.808,112.1,2361.67,520.5,22.04,0:18,1.0,,-8.9,-11.3,11.1,-0.4,-0.13,2.32,1.29,0.42,77.27,995236@1749966097,V3P4DLKO0850A,-1.0218457,-8.310177,untitled,,1749966092.0,252.0,1410222.0,tokyobbc_rapsodo Player_039,,1749933697.0,1749966097.0,,,,0.0,,0.0,NaN:00,0.0,0.0,0.0,0.0,,V3P4DLKO0850A,1410222@1749966097,untitled,1749966092.0,,,,,,,,,,,,,,,,,,,,,113.0
86,19.0,85.0,2025/6/15,5112.490188,3477.490189,1749966105,2.0,3.0,吉田,Right,TOK,5,内山,Right,県千葉,4,Top,1,2,0,Fastball,FoulBall,Undefined,FlyBall,Undefined,0,0,,120.9,,,72.46857693,-51.77727758,TOK,#217fc4,東大,県千葉,#040404,県千葉,TodaiStadium,B,夏季オープン戦,Normal,,,,,Undefined,,,,,,2516530086,ファール,,5110,https://youtu.be/XzET5Oyn6gk&t=5110,2465,https://youtu.be/SqNaUdkFYQc&t=2465,松本康,石川,阿部,藤尾,大寺,岡林,村尾,小美野,"岡林,小美野,石川,山本,藤尾,松本康,村尾,阿部,大寺","桒田,白井,三村,北原,内山,面谷,出口,川端,岩佐","吉田,松本康,石川,阿部,藤尾,大寺,岡林,村尾,小美野","pos1,batter2,batter3,batter4,batter5,batter6,batter7,batter8,batter9","L,L,L,R,R,R,R,R,R,L","R,R,L,L,R,R,R,R,R,R","Koki, Yoshida","Kohei, Matsumoto","Hikaru, Ishikawa","Abe, Senji","Shunsuke, Fujio","Otera, Kotaro","Yuna, Okabayashi","Murao, Yusaku","Komino, Harunobu",,,,,,,,16.0,995236.0,Koki Yoshida,,1749933710.0,1749966110.0,Fastball,Y,0.1698,0.7686,120.9,2161.83,1759.6,81.4,1:42,1.0,,27.0,30.3,26.3,33.3,-1.84,1.12,1.29,0.35,35.52,995236@1749966110,V3P4DLKO0850A,0.5647614,-5.3697424,untitled,,1749966105.0,251.0,1410222.0,tokyobbc_rapsodo Player_039,,1749933709.0,1749966109.0,137.9,120.9,46.6,-51.5,2123.533,88.7,10:58,1.0,0.0,0.0,0.0,,V3P4DLKO0850A,1410222@1749966109,untitled,1749966104.0,,,,,,,,,,,,,,,,,,,,,121.0
87,20.0,86.0,2025/6/15,5142.673161,3507.673163,1749966135,2.0,4.0,吉田,Right,TOK,5,内山,Right,県千葉,4,Top,1,2,1,Sinker,StrikeCalled,Undefined,Undefined,Undefined,0,0,,112.38,,,,,TOK,#217fc4,東大,県千葉,#040404,県千葉,TodaiStadium,B,夏季オープン戦,Normal,,,,,Nothing,,,,,,2516530087,見逃し,,5140,https://youtu.be/XzET5Oyn6gk&t=5140,2496,https://youtu.be/SqNaUdkFYQc&t=2496,松本康,石川,阿部,藤尾,大寺,岡林,村尾,小美野,"岡林,小美野,石川,山本,藤尾,松本康,村尾,阿部,大寺","桒田,白井,三村,北原,内山,面谷,出口,川端,岩佐","吉田,松本康,石川,阿部,藤尾,大寺,岡林,村尾,小美野","pos1,batter2,batter3,batter4,batter5,batter6,batter7,batter8,batter9","L,L,L,R,R,R,R,R,R,L","R,R,L,L,R,R,R,R,R,R","Koki, Yoshida","Kohei, Matsumoto","Hikaru, Ishikawa","Abe, Senji","Shunsuke, Fujio","Otera, Kotaro","Yuna, Okabayashi","Murao, Yusaku","Komino, Harunobu",,,,,,,,15.0,995236.0,Koki Yoshida,,1749933740.0,1749966140.0,Slider,Y,-0.1668,0.6231,112.38,2240.27,639.2,28.53,0:18,1.0,,22.4,-8.7,14.8,0.3,-1.79,1.42,1.3,0.4,73.42,995236@1749966140,V3P4DLKO0850A,-2.478318,-6.8517294,untitled,,1749966135.0,250.0,1410222.0,tokyobbc_rapsodo Player_039,,1749933739.0,1749966139.0,,,,0.0,,0.0,NaN:00,0.0,0.0,0.0,0.0,,V3P4DLKO0850A,1410222@1749966139,untitled,1749966134.0,,,,,,,,,,,,,,,,,,,,,113.0
88,21.0,87.0,2025/6/15,5156.264509,3521.26451,1749966149,2.0,5.0,吉田,Right,TOK,5,内山,Right,県千葉,4,Top,1,2,2,Slider,BallCalled,Undefined,Undefined,Undefined,0,0,,105.47,,,,,TOK,#217fc4,東大,県千葉,#040404,県千葉,TodaiStadium,B,夏季オープン戦,Normal,,,,,Nothing,,,,,,2516530088,ボール,,5154,https://youtu.be/XzET5Oyn6gk&t=5154,2509,https://youtu.be/SqNaUdkFYQc&t=2509,松本康,石川,阿部,藤尾,大寺,岡林,村尾,小美野,"岡林,小美野,石川,山本,藤尾,松本康,村尾,阿部,大寺","桒田,白井,三村,北原,内山,面谷,出口,川端,岩佐","吉田,松本康,石川,阿部,藤尾,大寺,岡林,村尾,小美野","pos1,batter2,batter3,batter4,batter5,batter6,batter7,batter8,batter9","L,L,L,R,R,R,R,R,R,L","R,R,L,L,R,R,R,R,R,R","Koki, Yoshida","Kohei, Matsumoto","Hikaru, Ishikawa","Abe, Senji","Shunsuke, Fujio","Otera, Kotaro","Yuna, Okabayashi","Murao, Yusaku","Komino, Harunobu",,,,,,,,14.0,995236.0,Koki Yoshida,,1749933752.0,1749966152.0,Slider,N,-0.5013,0.2804,105.47,2250.44,459.3,20.41,8:58,1.0,2.3664417,9.0,-33.5,-2.0,-16.5,-1.86,1.79,1.27,0.34,78.22,995236@1749966152,V3P4DLKO0850A,-4.4483266,-9.563341,untitled,,1749966147.0,249.0,1410222.0,tokyobbc_rapsodo Player_039,,1749933751.0,1749966151.0,,,,0.0,,0.0,NaN:00,0.0,0.0,0.0,0.0,,V3P4DLKO0850A,1410222@1749966151,untitled,1749966146.0,,,,,,,,,,,,,,,,,,,,,106.0
89,22.0,88.0,2025/6/15,5169.577501,3534.577502,1749966162,2.0,6.0,吉田,Right,TOK,5,内山,Right,県千葉,4,Top,1,3,2,Sinker,BallCalled,Walk,Undefined,Undefined,0,0,,114.13,,,,,TOK,#217fc4,東大,県千葉,#040404,県千葉,TodaiStadium,B,夏季オープン戦,Normal,,,,,Nothing,,,,,,2516530089,四球,,5167,https://youtu.be/XzET5Oyn6gk&t=5167,2523,https://youtu.be/SqNaUdkFYQc&t=2523,松本康,石川,阿部,藤尾,大寺,岡林,村尾,小美野,"岡林,小美野,石川,山本,藤尾,松本康,村尾,阿部,大寺","桒田,白井,三村,北原,内山,面谷,出口,川端,岩佐","吉田,松本康,石川,阿部,藤尾,大寺,岡林,村尾,小美野","pos1,batter2,batter3,batter4,batter5,batter6,batter7,batter8,batter9","L,L,L,R,R,R,R,R,R,L","R,R,L,L,R,R,R,R,R,R","Koki, Yoshida","Kohei, Matsumoto","Hikaru, Ishikawa","Abe, Senji","Shunsuke, Fujio","Otera, Kotaro","Yuna, Okabayashi","Murao, Yusaku","Komino, Harunobu",,,,,,,,13.0,995236.0,Koki Yoshida,,1749933766.0,1749966166.0,ChangeUp,N,0.6428,0.8661,114.13,2204.31,879.0,39.88,1:18,1.0,2.027998,36.3,5.7,17.1,13.4,0.57,2.22,1.26,0.43,66.5,995236@1749966166,V3P4DLKO0850A,1.0059422,-5.406042,untitled,,1749966161.0,248.0,1410222.0,tokyobbc_rapsodo Player_039,,1749933766.0,1749966166.0,,,,0.0,,0.0,NaN:00,0.0,0.0,0.0,0.0,,V3P4DLKO0850A,1410222@1749966166,untitled,1749966161.0,,,,,,,,,,,,,,,,,,,,,114.0
90,23.0,89.0,2025/6/15,5199.24668,3564.246681,1749966192,3.0,1.0,吉田,Right,TOK,6,面谷,Right,県千葉,4,Top,1,0,0,Fastball,FoulBall,Undefined,FlyBall,Undefined,0,0,B2H,119.62,,,62.00727498,53.51170514,TOK,#217fc4,東大,県千葉,#040404,県千葉,TodaiStadium,B,夏季オープン戦,Normal,1,batter5,,,Undefined,,,,,,2516530090,ファール,,5197,https://youtu.be/XzET5Oyn6gk&t=5197,2545,https://youtu.be/SqNaUdkFYQc&t=2545,松本康,石川,阿部,藤尾,大寺,岡林,村尾,小美野,"岡林,小美野,石川,山本,藤尾,松本康,村尾,阿部,大寺","桒田,白井,三村,北原,内山,面谷,出口,川端,岩佐","吉田,松本康,石川,阿部,藤尾,大寺,岡林,村尾,小美野","pos1,batter2,batter3,batter4,batter5,batter6,batter7,batter8,batter9","L,L,L,R,R,R,R,R,R,L","R,R,L,L,R,R,R,R,R,R","Koki, Yoshida","Kohei, Matsumoto","Hikaru, Ishikawa","Abe, Senji","Shunsuke, Fujio","Otera, Kotaro","Yuna, Okabayashi","Murao, Yusaku","Komino, Harunobu",,,,,,,,12.0,995236.0,Koki Yoshida,,1749933797.0,1749966197.0,ChangeUp,Y,0.1175,1.0044,119.62,2179.29,1731.3,79.44,1:44,1.0,2.0348587,42.3,18.1,27.5,36.5,-1.74,2.01,1.29,0.42,37.4,995236@1749966197,V3P4DLKO0850A,-0.36305428,-4.438067,untitled,,1749966192.0,247.0,1410222.0,tokyobbc_rapsodo Player_039,,1749933796.0,1749966196.0,85.7,119.6,35.0,53.5,2103.7668,40.8,8:50,1.0,42.6,0.0,0.0,,V3P4DLKO0850A,1410222@1749966196,untitled,1749966191.0,,,,,,,,,,,,,,,,,,,,,119.0
91,24.0,90.0,2025/6/15,5222.024232,3587.024233,1749966214,3.0,2.0,吉田,Right,TOK,6,面谷,Right,県千葉,4,Top,1,0,1,Fastball,StrikeSwinging,Undefined,Undefined,Undefined,0,0,,120.86,,,,,TOK,#217fc4,東大,県千葉,#040404,県千葉,TodaiStadium,B,夏季オープン戦,Normal,1,batter5,,,Nothing,,,,,,2516530091,空振り,,5220,https://youtu.be/XzET5Oyn6gk&t=5220,2561,https://youtu.be/SqNaUdkFYQc&t=2561,松本康,石川,阿部,藤尾,大寺,岡林,村尾,小美野,"岡林,小美野,石川,山本,藤尾,松本康,村尾,阿部,大寺","桒田,白井,三村,北原,内山,面谷,出口,川端,岩佐","吉田,松本康,石川,阿部,藤尾,大寺,岡林,村尾,小美野","pos1,batter2,batter3,batter4,batter5,batter6,batter7,batter8,batter9","L,L,L,R,R,R,R,R,R,L","R,R,L,L,R,R,R,R,R,R","Koki, Yoshida","Kohei, Matsumoto","Hikaru, Ishikawa","Abe, Senji","Shunsuke, Fujio","Otera, Kotaro","Yuna, Okabayashi","Murao, Yusaku","Komino, Harunobu",,,,,,,,11.0,995236.0,Koki Yoshida,,1749933819.0,1749966219.0,Fastball,Y,-0.1176,0.9825,120.86,2173.7,1675.0,77.06,1:46,1.0,1.9853973,41.9,18.6,26.1,37.0,-2.69,1.81,1.29,0.45,39.59,995236@1749966219,V3P4DLKO0850A,-1.2921451,-4.311207,untitled,,1749966214.0,246.0,1410222.0,tokyobbc_rapsodo Player_039,,1749933818.0,1749966218.0,,,,0.0,,0.0,NaN:00,0.0,0.0,0.0,0.0,,V3P4DLKO0850A,1410222@1749966218,untitled,1749966213.0,,,,,,,,,,,,,,,,,,,,,121.0
92,25.0,91.0,2025/6/15,5240.415689,3605.41569,1749966233,3.0,3.0,吉田,Right,TOK,6,面谷,Right,県千葉,4,Top,1,0,2,Fastball,BallCalled,Undefined,Undefined,Undefined,0,0,,121.67,,,,,TOK,#217fc4,東大,県千葉,#040404,県千葉,TodaiStadium,B,夏季オープン戦,Normal,1,batter5,,,Nothing,,,,,,2516530092,ボール,,5238,https://youtu.be/XzET5Oyn6gk&t=5238,2580,https://youtu.be/SqNaUdkFYQc&t=2580,松本康,石川,阿部,藤尾,大寺,岡林,村尾,小美野,"岡林,小美野,石川,山本,藤尾,松本康,村尾,阿部,大寺","桒田,白井,三村,北原,内山,面谷,出口,川端,岩佐","吉田,松本康,石川,阿部,藤尾,大寺,岡林,村尾,小美野","pos1,batter2,batter3,batter4,batter5,batter6,batter7,batter8,batter9","L,L,L,R,R,R,R,R,R,L","R,R,L,L,R,R,R,R,R,R","Koki, Yoshida","Kohei, Matsumoto","Hikaru, Ishikawa","Abe, Senji","Shunsuke, Fujio","Otera, Kotaro","Yuna, Okabayashi","Murao, Yusaku","Komino, Harunobu",,,,,,,,10.0,995236.0,Koki Yoshida,,1749933838.0,1749966238.0,Fastball,N,-0.7042,0.6134,121.67,2194.72,1855.2,84.53,1:38,1.0,,40.3,24.0,30.0,35.4,-4.83,0.14,1.3,0.35,32.3,995236@1749966238,V3P4DLKO0850A,-2.9498022,-5.571601,untitled,,1749966233.0,245.0,1410222.0,tokyobbc_rapsodo Player_039,,1749933838.0,1749966238.0,,,,0.0,,0.0,NaN:00,0.0,0.0,0.0,0.0,,V3P4DLKO0850A,1410222@1749966238,untitled,1749966233.0,,,,,,,,,,,,,,,,,,,,,122.0
93,26.0,92.0,2025/6/15,5264.219003,3629.219004,1749966257,3.0,4.0,吉田,Right,TOK,6,面谷,Right,県千葉,4,Top,1,1,2,Sinker,InPlay,Undefined,GroundBall,Double,0,0,,111.49,,,76.37099209,-43.43493091,TOK,#217fc4,東大,県千葉,#040404,県千葉,TodaiStadium,B,夏季オープン戦,Normal,1,batter5,,,Undefined,,,,7,7,2516530093,左2,,5262,https://youtu.be/XzET5Oyn6gk&t=5262,2603,https://youtu.be/SqNaUdkFYQc&t=2603,松本康,石川,阿部,藤尾,大寺,岡林,村尾,小美野,"岡林,小美野,石川,山本,藤尾,松本康,村尾,阿部,大寺","桒田,白井,三村,北原,内山,面谷,出口,川端,岩佐","吉田,松本康,石川,阿部,藤尾,大寺,岡林,村尾,小美野","pos1,batter2,batter3,batter4,batter5,batter6,batter7,batter8,batter9","L,L,L,R,R,R,R,R,R,L","R,R,L,L,R,R,R,R,R,R","Koki, Yoshida","Kohei, Matsumoto","Hikaru, Ishikawa","Abe, Senji","Shunsuke, Fujio","Otera, Kotaro","Yuna, Okabayashi","Murao, Yusaku","Komino, Harunobu",,,,,,,,9.0,995236.0,Koki Yoshida,,1749933861.0,1749966261.0,Cutter,N,0.2607,0.4573,111.49,2232.21,855.0,38.3,0:56,1.0,,0.7,-13.9,17.7,8.3,-0.88,0.86,1.28,0.4,67.48,995236@1749966261,V3P4DLKO0850A,-2.0020618,-9.770402,untitled,,1749966256.0,244.0,1410222.0,tokyobbc_rapsodo Player_039,,1749933861.0,1749966261.0,128.6,111.5,6.2,-42.9,0.0,28.3,0:00,1.0,62.2,37.7,-23.9,,V3P4DLKO0850A,1410222@1749966261,untitled,1749966256.0,,,,,,,,,,,,,,,,,,,,,
94,27.0,93.0,2025/6/15,5317.310219,3682.31022,1749966310,4.0,1.0,吉田,Right,TOK,7,出口,Right,県千葉,4,Top,1,0,0,Fastball,FoulBall,Undefined,GroundBall,Undefined,0,0,,120.66,,,12.60177544,110.5560452,TOK,#217fc4,東大,県千葉,#040404,県千葉,TodaiStadium,B,夏季オープン戦,IFFW,"2,3",,batter6,batter5,Undefined,,,,,,2516530094,ファール,,5315,https://youtu.be/XzET5Oyn6gk&t=5315,2637,https://youtu.be/SqNaUdkFYQc&t=2637,松本康,石川,阿部,藤尾,大寺,岡林,村尾,小美野,"岡林,小美野,石川,山本,藤尾,松本康,村尾,阿部,大寺","桒田,白井,三村,北原,内山,面谷,出口,川端,岩佐","吉田,松本康,石川,阿部,藤尾,大寺,岡林,村尾,小美野","pos1,batter2,batter3,batter4,batter5,batter6,batter7,batter8,batter9","L,L,L,R,R,R,R,R,R,L","R,R,L,L,R,R,R,R,R,R","Koki, Yoshida","Kohei, Matsumoto","Hikaru, Ishikawa","Abe, Senji","Shunsuke, Fujio","Otera, Kotaro","Yuna, Okabayashi","Murao, Yusaku","Komino, Harunobu",,,,,,,,8.0,995236.0,Koki Yoshida,,1749933915.0,1749966315.0,Fastball,Y,0.1338,1.0191,120.66,2109.74,1794.6,85.06,1:44,1.0,2.340908,54.8,27.2,28.0,37.9,-1.97,1.4,1.31,0.4,31.72,995236@1749966315,V3P4DLKO0850A,0.15241936,-3.831462,untitled,,1749966310.0,243.0,1410222.0,tokyobbc_rapsodo Player_039,,1749933914.0,1749966314.0,,,,0.0,,0.0,NaN:00,0.0,0.0,0.0,0.0,,V3P4DLKO0850A,1410222@1749966314,untitled,1749966309.0,,,,,,,,,,,,,,,,,,,,,
95,28.0,94.0,2025/6/15,5338.843235,3703.843237,1749966331,4.0,2.0,吉田,Right,TOK,7,出口,Right,県千葉,4,Top,1,0,1,Slider,BallCalled,Undefined,Undefined,Undefined,0,0,,105.86,,,,,TOK,#217fc4,東大,県千葉,#040404,県千葉,TodaiStadium,B,夏季オープン戦,IFFW,"2,3",,batter6,batter5,Nothing,,,,,,2516530095,ボール,,5336,https://youtu.be/XzET5Oyn6gk&t=5336,2658,https://youtu.be/SqNaUdkFYQc&t=2658,松本康,石川,阿部,藤尾,大寺,岡林,村尾,小美野,"岡林,小美野,石川,山本,藤尾,松本康,村尾,阿部,大寺","桒田,白井,三村,北原,内山,面谷,出口,川端,岩佐","吉田,松本康,石川,阿部,藤尾,大寺,岡林,村尾,小美野","pos1,batter2,batter3,batter4,batter5,batter6,batter7,batter8,batter9","L,L,L,R,R,R,R,R,R,L","R,R,L,L,R,R,R,R,R,R","Koki, Yoshida","Kohei, Matsumoto","Hikaru, Ishikawa","Abe, Senji","Shunsuke, Fujio","Otera, Kotaro","Yuna, Okabayashi","Murao, Yusaku","Komino, Harunobu",,,,,,,,7.0,995236.0,Koki Yoshida,,1749933936.0,1749966336.0,Slider,N,0.2475,0.4,105.86,2200.13,142.5,6.48,8:46,1.0,2.0488262,17.3,-18.3,-2.6,-7.9,0.01,2.08,1.26,0.43,86.29,995236@1749966336,V3P4DLKO0850A,-1.3793696,-8.775423,untitled,,1749966331.0,242.0,1410222.0,tokyobbc_rapsodo Player_039,,1749933935.0,1749966335.0,,,,0.0,,0.0,NaN:00,0.0,0.0,0.0,0.0,,V3P4DLKO0850A,1410222@1749966335,untitled,1749966330.0,,,,,,,,,,,,,,,,,,,,,106.0
96,29.0,95.0,2025/6/15,5357.217704,3722.217706,1749966350,4.0,3.0,吉田,Right,TOK,7,出口,Right,県千葉,4,Top,1,1,1,Fastball,BallCalled,Undefined,Undefined,Undefined,0,0,,120.16,,,,,TOK,#217fc4,東大,県千葉,#040404,県千葉,TodaiStadium,B,夏季オープン戦,IFFW,"2,3",,batter6,batter5,Nothing,,,,,,2516530096,ボール,,5355,https://youtu.be/XzET5Oyn6gk&t=5355,2676,https://youtu.be/SqNaUdkFYQc&t=2676,松本康,石川,阿部,藤尾,大寺,岡林,村尾,小美野,"岡林,小美野,石川,山本,藤尾,松本康,村尾,阿部,大寺","桒田,白井,三村,北原,内山,面谷,出口,川端,岩佐","吉田,松本康,石川,阿部,藤尾,大寺,岡林,村尾,小美野","pos1,batter2,batter3,batter4,batter5,batter6,batter7,batter8,batter9","L,L,L,R,R,R,R,R,R,L","R,R,L,L,R,R,R,R,R,R","Koki, Yoshida","Kohei, Matsumoto","Hikaru, Ishikawa","Abe, Senji","Shunsuke, Fujio","Otera, Kotaro","Yuna, Okabayashi","Murao, Yusaku","Komino, Harunobu",,,,,,,,6.0,995236.0,Koki Yoshida,,1749933954.0,1749966354.0,Fastball,N,-0.4667,0.4444,120.16,2263.37,1836.4,81.14,1:42,1.0,1.9663372,37.7,17.6,30.0,39.4,-3.61,0.02,1.32,0.37,35.77,995236@1749966354,V3P4DLKO0850A,-2.29035,-6.542421,untitled,,1749966349.0,241.0,1410222.0,tokyobbc_rapsodo Player_039,,1749933953.0,1749966353.0,,,,0.0,,0.0,NaN:00,0.0,0.0,0.0,0.0,,V3P4DLKO0850A,1410222@1749966353,untitled,1749966348.0,,,,,,,,,,,,,,,,,,,,,120.0
