count,pitchcount,PitchNo,Date,time1,time2,time3,PAofInning,PitchofPA,Pitcher,PitcherThrows,PitcherTeam,dajun,Batter,BatterSide,BatterTeam,Inning,Top/Bottom,Outs,Balls,Strikes,TaggedPitchType,PitchCall,KorBB,TaggedHitType,PlayResult,OutsOnPlay,RunsScored,memo,RelSpeed,PlateLocHeight,PlateLocSide,caught_distance,caught_direction,HomeTeam,hometeam_color,hometeam_abb,AwayTeam,awayteam_color,awayteam_abb,Stadium,Level,League,fielding_alignment,Notes,on_1b,on_2b,on_3b,runevent,run_person,error_person,scored_person,relateddefencepos,fielding_sequence,playid,result,description,c_time,c_URL,n_time,n_URL,C,1B,2B,3B,SS,LF,CF,RF,BOh,BOa,DOh,DOa,LRh,LRa,Pitcher_romaji,C_romaji,1B_romaji,2B_romaji,3B_romaji,SS_romaji,LF_romaji,CF_romaji,RF_romaji,error_person_romaji,Batter_romaji,on_1b_romaji,on_2b_romaji,on_3b_romaji,scored_person_romaji,run_person_romaji,No,Player ID,Pitcher_rapsodo_pitch,MLB ID,Date_rapsodo_pitch,Pitch ID,TaggedPitchType_rapsodo_pitch,IsStrike,PlateLocSide_rapsodo_pitch,PlateLocHeight_rapsodo_pitch,RelSpeed_rapsodo_pitch,SpinRate,TrueSpin,SpinEfficiency,Tilt,Spin Confidence,Extension,InducedVertBreak,HorzBreak,VB (spin),HB (spin),HorizontalRelAngle,RelAngle,RelHeight,RelSide,GyroDegree,Unique ID,Device Serial Number,HorzApprAngle,VertApprAngle,Session Name,Intent Type,unixtime,No_rapsodo_hit,Player ID_rapsodo_hit,Batter_rapsodo_hit,MLB ID_rapsodo_hit,Date_rapsodo_hit,HitID,ExitSpeed,RelSpeed_rapsodo_hit,Angle,Direction,HitSpinRate,Distance,HitSpinTilt,SpinConfidence,PlateLocSide_rapsodo_hit,PlateLocHeight_rapsodo_hit,ContactDepth,Batname,SerialNumber,Unique ID_rapsodo_hit,Session Name_rapsodo_hit,unixtime_rapsodo_hit,RelSpeed_opensen
279,12.0,265.0,2025/8/26,9288.794325828552,8863.794329881668,1756192774,2.0,7.0,岩橋,Right,学芸,6,小島,Left,TOK,8,Bottom,1,2,2,Slider,FoulBall,Undefined,GroundBall,Undefined,0,0,,122.63,0.494,-0.04,25.96037806335315,-53.78116273,TOK,#217fc4,東大,学芸,#31006d,学芸,TodaiStadium,B,夏季オープン戦,Normal,,,,,Undefined,,,,,,2523730279,ファール,,9286.0,https://youtu.be/_91Up_OTx04&t=9286,6343.0,https://youtu.be/TQ9uxw1h0UY?si=vikr9Bwt00O1mxaz&t=6343,櫻井,貴島,鈴木,武村,金子,北川,赤田,岡部,"スタンリー,佐渡島,大坂,藤尾,田崎,小島,荒井孝,土ヶ端,長谷川","北川,赤田,岡部,貴島,金子,上戸,鈴木,櫻井,武村","永島,土ヶ端,スタンリー,荒井孝,佐渡島,田崎,大坂,長谷川,小島","岩橋,櫻井,貴島,鈴木,武村,金子,北川,赤田,岡部","R,R,L,L,R,R,L,R,R,L","R,L,L,L,L,L,R,R,R,L",,,,,,,,,,,"Kojima, Yusei",,,,,,77.0,972881.0,TokyoBBC Right,,1756160372.0,1756192772.0,Slider,Y,0.0762,0.6901999999999999,122.63,2626.7,920.8,35.06,06:44,1.0,2.2307377,-9.8,-22.2,-23.3,-12.2,1.31,0.51,1.81,-0.06,69.48,972881@1756192772,V3P4DLKO0850A,-0.3963306,-9.103473,untitled,,1756192772.0,48.0,1410193.0,tokyobbc_rapsodo Player_030,,1756160371.0,1756192771.0,,,,0.0,,0.0,,0.0,0.0,0.0,0.0,,V3P4DLKO0850A,1410193@1756192771,untitled,1756192771.0,
280,13.0,266.0,2025/8/26,9318.245053052902,8893.245057106018,1756192803,2.0,8.0,岩橋,Right,学芸,6,小島,Left,TOK,8,Bottom,1,2,2,Curveball,StrikeCalled,Strikeout,Undefined,Undefined,0,0,,,0.542,0.06,,,TOK,#217fc4,東大,学芸,#31006d,学芸,TodaiStadium,B,夏季オープン戦,Normal,,,,,Nothing,,,,,,2523730280,見三振,,9316.0,https://youtu.be/_91Up_OTx04&t=9316,6352.0,https://youtu.be/TQ9uxw1h0UY?si=vikr9Bwt00O1mxaz&t=6352,櫻井,貴島,鈴木,武村,金子,北川,赤田,岡部,"スタンリー,佐渡島,大坂,藤尾,田崎,小島,荒井孝,土ヶ端,長谷川","北川,赤田,岡部,貴島,金子,上戸,鈴木,櫻井,武村","永島,土ヶ端,スタンリー,荒井孝,佐渡島,田崎,大坂,長谷川,小島","岩橋,櫻井,貴島,鈴木,武村,金子,北川,赤田,岡部","R,R,L,L,R,R,L,R,R,L","R,L,L,L,L,L,R,R,R,L",,,,,,,,,,,"Kojima, Yusei",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,47.0,1410193.0,tokyobbc_rapsodo Player_030,,1756160408.0,1756192808.0,,,,0.0,,0.0,,0.0,0.0,0.0,0.0,,V3P4DLKO0850A,1410193@1756192808,untitled,1756192808.0,
281,14.0,267.0,2025/8/26,9345.516854763033,8920.516859054565,1756192831,3.0,1.0,岩橋,Right,学芸,7,荒井孝,Right,TOK,8,Bottom,2,0,0,Fastball,FoulBall,Undefined,FlyBall,Undefined,0,0,,,1.042,0.016,13.30380210475478,-176.1859252,TOK,#217fc4,東大,学芸,#31006d,学芸,TodaiStadium,B,夏季オープン戦,Normal,,,,,Undefined,,,,,,2523730281,ファール,,9343.0,https://youtu.be/_91Up_OTx04&t=9343,6367.0,https://youtu.be/TQ9uxw1h0UY?si=vikr9Bwt00O1mxaz&t=6367,櫻井,貴島,鈴木,武村,金子,北川,赤田,岡部,"スタンリー,佐渡島,大坂,藤尾,田崎,小島,荒井孝,土ヶ端,長谷川","北川,赤田,岡部,貴島,金子,上戸,鈴木,櫻井,武村","永島,土ヶ端,スタンリー,荒井孝,佐渡島,田崎,大坂,長谷川,小島","岩橋,櫻井,貴島,鈴木,武村,金子,北川,赤田,岡部","R,R,L,L,R,R,L,R,R,L","R,L,L,L,L,L,R,R,R,L",,,,,,,,,,,"Kota, Arai",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,46.0,1410193.0,tokyobbc_rapsodo Player_030,,1756160436.0,1756192836.0,,,,0.0,,0.0,,0.0,0.0,0.0,0.0,,V3P4DLKO0850A,1410193@1756192836,untitled,1756192836.0,
282,15.0,268.0,2025/8/26,9363.110582113266,8938.110585927963,1756192848,3.0,2.0,岩橋,Right,学芸,7,荒井孝,Right,TOK,8,Bottom,2,0,1,Curveball,BallCalled,Undefined,Undefined,Undefined,0,0,,,-0.017,-0.272,,,TOK,#217fc4,東大,学芸,#31006d,学芸,TodaiStadium,B,夏季オープン戦,Normal,,,,,Nothing,,,,,,2523730282,ボール,,9361.0,https://youtu.be/_91Up_OTx04&t=9361,6377.0,https://youtu.be/TQ9uxw1h0UY?si=vikr9Bwt00O1mxaz&t=6377,櫻井,貴島,鈴木,武村,金子,北川,赤田,岡部,"スタンリー,佐渡島,大坂,藤尾,田崎,小島,荒井孝,土ヶ端,長谷川","北川,赤田,岡部,貴島,金子,上戸,鈴木,櫻井,武村","永島,土ヶ端,スタンリー,荒井孝,佐渡島,田崎,大坂,長谷川,小島","岩橋,櫻井,貴島,鈴木,武村,金子,北川,赤田,岡部","R,R,L,L,R,R,L,R,R,L","R,L,L,L,L,L,R,R,R,L",,,,,,,,,,,"Kota, Arai",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
283,16.0,269.0,2025/8/26,9375.645136833193,8950.645142,1756192861,3.0,3.0,岩橋,Right,学芸,7,荒井孝,Right,TOK,8,Bottom,2,1,1,Fastball,InPlay,Undefined,GroundBall,Out,1,0,,,0.638,0.048,28.30782735724694,-33.52447325,TOK,#217fc4,東大,学芸,#31006d,学芸,TodaiStadium,B,夏季オープン戦,Normal,,,,,Undefined,,,,"5,3","5,3A",2523730283,三ゴ,,9373.0,https://youtu.be/_91Up_OTx04&t=9373,6390.0,https://youtu.be/TQ9uxw1h0UY?si=vikr9Bwt00O1mxaz&t=6390,櫻井,貴島,鈴木,武村,金子,北川,赤田,岡部,"スタンリー,佐渡島,大坂,藤尾,田崎,小島,荒井孝,土ヶ端,長谷川","北川,赤田,岡部,貴島,金子,上戸,鈴木,櫻井,武村","永島,土ヶ端,スタンリー,荒井孝,佐渡島,田崎,大坂,長谷川,小島","岩橋,櫻井,貴島,鈴木,武村,金子,北川,赤田,岡部","R,R,L,L,R,R,L,R,R,L","R,L,L,L,L,L,R,R,R,L",,,,,,,,,,,"Kota, Arai",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,44.0,1410193.0,tokyobbc_rapsodo Player_030,,1756160466.0,1756192866.0,,,,0.0,,0.0,,0.0,0.0,0.0,0.0,,V3P4DLKO0850A,1410193@1756192866,untitled,1756192866.0,
284,1.0,270.0,2025/8/26,9524.092859983444,9099.092864,1756193009,1.0,1.0,大森,Left,TOK,1,木元,Right,学芸,9,Top,0,0,0,Slider,StrikeSwinging,Undefined,Undefined,Undefined,0,0,,,0.7340000000000001,0.12,,,TOK,#217fc4,東大,学芸,#31006d,学芸,TodaiStadium,B,夏季オープン戦,Normal,,,,,Nothing,,,,,,2523730284,空振り,,9522.0,https://youtu.be/_91Up_OTx04&t=9522,6514.0,https://youtu.be/TQ9uxw1h0UY?si=vikr9Bwt00O1mxaz&t=6514,土ヶ端,スタンリー,荒井孝,佐渡島,田崎,大坂,長谷川,小島,"スタンリー,佐渡島,大坂,藤尾,田崎,小島,荒井孝,土ヶ端,長谷川","木元,赤田,岡部,貴島,金子,上戸,鈴木,櫻井,武村","大森,土ヶ端,スタンリー,荒井孝,佐渡島,田崎,大坂,長谷川,小島","岩橋,櫻井,貴島,鈴木,武村,金子,木元,赤田,岡部","R,R,L,L,R,R,L,R,R,L","R,L,L,L,L,L,R,R,R,L","Hokuto, Omori","Yuto, Tsuchigahata","Kai, Stanley","Kota, Arai","Ryo, Sadoshima","Tasaki, Shu","Yuki, Osaka","Hasegawa, Yu","Kojima, Yusei",,,,,,,,349.0,1182935.0,Hokuto Omori,,1756160614.0,1756193014.0,Undefined,,,,,,,,,,,,,,,,,,,,1182935@1756193014,V3P4DLKO0850A,,,untitled,,1756193014.0,36.0,1410193.0,tokyobbc_rapsodo Player_030,,1756160613.0,1756193013.0,,,,0.0,,0.0,,0.0,0.0,0.0,0.0,,V3P4DLKO0850A,1410193@1756193013,untitled,1756193013.0,
285,2.0,271.0,2025/8/26,9534.460018,9109.460021972656,1756193020,1.0,2.0,大森,Left,TOK,1,木元,Right,学芸,9,Top,0,0,1,Slider,BallCalled,Undefined,Undefined,Undefined,0,0,,,0.754,-0.467,,,TOK,#217fc4,東大,学芸,#31006d,学芸,TodaiStadium,B,夏季オープン戦,Normal,,,,,Nothing,,,,,,2523730285,ボール,,9532.0,https://youtu.be/_91Up_OTx04&t=9532,6524.0,https://youtu.be/TQ9uxw1h0UY?si=vikr9Bwt00O1mxaz&t=6524,土ヶ端,スタンリー,荒井孝,佐渡島,田崎,大坂,長谷川,小島,"スタンリー,佐渡島,大坂,藤尾,田崎,小島,荒井孝,土ヶ端,長谷川","木元,赤田,岡部,貴島,金子,上戸,鈴木,櫻井,武村","大森,土ヶ端,スタンリー,荒井孝,佐渡島,田崎,大坂,長谷川,小島","岩橋,櫻井,貴島,鈴木,武村,金子,木元,赤田,岡部","R,R,L,L,R,R,L,R,R,L","R,L,L,L,L,L,R,R,R,L","Hokuto, Omori","Yuto, Tsuchigahata","Kai, Stanley","Kota, Arai","Ryo, Sadoshima","Tasaki, Shu","Yuki, Osaka","Hasegawa, Yu","Kojima, Yusei",,,,,,,,348.0,1182935.0,Hokuto Omori,,1756160624.0,1756193024.0,Undefined,,,,,,,,,,,,,,,,,,,,1182935@1756193024,V3P4DLKO0850A,,,untitled,,1756193024.0,35.0,1410193.0,tokyobbc_rapsodo Player_030,,1756160623.0,1756193023.0,,,,0.0,,0.0,,0.0,0.0,0.0,0.0,,V3P4DLKO0850A,1410193@1756193023,untitled,1756193023.0,
286,3.0,272.0,2025/8/26,9544.742863893507,9119.742867946625,1756193030,1.0,3.0,大森,Left,TOK,1,木元,Right,学芸,9,Top,0,1,1,Slider,FoulBall,Undefined,FlyBall,Undefined,0,0,,,0.478,-0.156,21.75103705702156,110.6469908249704,TOK,#217fc4,東大,学芸,#31006d,学芸,TodaiStadium,B,夏季オープン戦,Normal,,,,,Undefined,,,,,,2523730286,ファール,,9542.0,https://youtu.be/_91Up_OTx04&t=9542,6535.0,https://youtu.be/TQ9uxw1h0UY?si=vikr9Bwt00O1mxaz&t=6535,土ヶ端,スタンリー,荒井孝,佐渡島,田崎,大坂,長谷川,小島,"スタンリー,佐渡島,大坂,藤尾,田崎,小島,荒井孝,土ヶ端,長谷川","木元,赤田,岡部,貴島,金子,上戸,鈴木,櫻井,武村","大森,土ヶ端,スタンリー,荒井孝,佐渡島,田崎,大坂,長谷川,小島","岩橋,櫻井,貴島,鈴木,武村,金子,木元,赤田,岡部","R,R,L,L,R,R,L,R,R,L","R,L,L,L,L,L,R,R,R,L","Hokuto, Omori","Yuto, Tsuchigahata","Kai, Stanley","Kota, Arai","Ryo, Sadoshima","Tasaki, Shu","Yuki, Osaka","Hasegawa, Yu","Kojima, Yusei",,,,,,,,347.0,1182935.0,Hokuto Omori,,1756160634.0,1756193034.0,Undefined,,,,,,,,,,,,,,,,,,,,1182935@1756193034,V3P4DLKO0850A,,,untitled,,1756193034.0,34.0,1410193.0,tokyobbc_rapsodo Player_030,,1756160633.0,1756193033.0,127.3,0.0,,0.0,,17.1,,0.0,-85.4,74.9,0.0,,V3P4DLKO0850A,1410193@1756193033,untitled,1756193033.0,
287,4.0,273.0,2025/8/26,9566.876275,9141.876279115677,1756193052,1.0,4.0,大森,Left,TOK,1,木元,Right,学芸,9,Top,0,1,2,Fastball,StrikeSwinging,Strikeout,Undefined,Undefined,0,0,,,0.954,-0.236,,,TOK,#217fc4,東大,学芸,#31006d,学芸,TodaiStadium,B,夏季オープン戦,Normal,,,,,Nothing,,,,,,2523730287,空三振,,9564.0,https://youtu.be/_91Up_OTx04&t=9564,6557.0,https://youtu.be/TQ9uxw1h0UY?si=vikr9Bwt00O1mxaz&t=6557,土ヶ端,スタンリー,荒井孝,佐渡島,田崎,大坂,長谷川,小島,"スタンリー,佐渡島,大坂,藤尾,田崎,小島,荒井孝,土ヶ端,長谷川","木元,赤田,岡部,貴島,金子,上戸,鈴木,櫻井,武村","大森,土ヶ端,スタンリー,荒井孝,佐渡島,田崎,大坂,長谷川,小島","岩橋,櫻井,貴島,鈴木,武村,金子,木元,赤田,岡部","R,R,L,L,R,R,L,R,R,L","R,L,L,L,L,L,R,R,R,L","Hokuto, Omori","Yuto, Tsuchigahata","Kai, Stanley","Kota, Arai","Ryo, Sadoshima","Tasaki, Shu","Yuki, Osaka","Hasegawa, Yu","Kojima, Yusei",,,,,,,,346.0,1182935.0,Hokuto Omori,,1756160657.0,1756193057.0,Slider,,,,,2151.54,0.0,0.0,11:24,1.0,,,,,,0.0,0.0,0.0,0.0,-53.05,1182935@1756193057,V3P4DLKO0850A,,,untitled,,1756193057.0,33.0,1410193.0,tokyobbc_rapsodo Player_030,,1756160657.0,1756193057.0,,,,0.0,,0.0,,0.0,0.0,0.0,0.0,,V3P4DLKO0850A,1410193@1756193057,untitled,1756193057.0,
288,5.0,274.0,2025/8/26,9593.050246,9168.050251,1756193078,2.0,1.0,大森,Left,TOK,2,岸,Right,学芸,9,Top,1,0,0,Fastball,StrikeCalled,Undefined,Undefined,Undefined,0,0,,,0.738,-0.264,,,TOK,#217fc4,東大,学芸,#31006d,学芸,TodaiStadium,B,夏季オープン戦,Normal,,,,,Nothing,,,,,,2523730288,見逃し,,9591.0,https://youtu.be/_91Up_OTx04&t=9591,6566.0,https://youtu.be/TQ9uxw1h0UY?si=vikr9Bwt00O1mxaz&t=6566,土ヶ端,スタンリー,荒井孝,佐渡島,田崎,大坂,長谷川,小島,"スタンリー,佐渡島,大坂,藤尾,田崎,小島,荒井孝,土ヶ端,長谷川","木元,岸,岡部,貴島,金子,上戸,鈴木,櫻井,武村","大森,土ヶ端,スタンリー,荒井孝,佐渡島,田崎,大坂,長谷川,小島","岩橋,櫻井,貴島,鈴木,武村,金子,木元,岸,岡部","R,R,L,L,R,R,L,R,R,L","R,R,L,L,L,L,R,R,R,L","Hokuto, Omori","Yuto, Tsuchigahata","Kai, Stanley","Kota, Arai","Ryo, Sadoshima","Tasaki, Shu","Yuki, Osaka","Hasegawa, Yu","Kojima, Yusei",,,,,,,,345.0,1182935.0,Hokuto Omori,,1756160682.0,1756193082.0,Undefined,,,,,,,,,,,,,,,,,,,,1182935@1756193082,V3P4DLKO0850A,,,untitled,,1756193082.0,32.0,1410193.0,tokyobbc_rapsodo Player_030,,1756160681.0,1756193081.0,,,,0.0,,0.0,,0.0,0.0,0.0,0.0,,V3P4DLKO0850A,1410193@1756193081,untitled,1756193081.0,
289,6.0,275.0,2025/8/26,9620.093170881271,9195.093175172806,1756193105,2.0,2.0,大森,Left,TOK,2,岸,Right,学芸,9,Top,1,0,1,Fastball,InPlay,Undefined,FlyBall,Double,0,0,,,0.962,0.076,86.80705374574025,-26.1079137,TOK,#217fc4,東大,学芸,#31006d,学芸,TodaiStadium,B,夏季オープン戦,Normal,,,,,Undefined,,,,7,7,2523730289,左中2,,9618.0,https://youtu.be/_91Up_OTx04&t=9618,6593.0,https://youtu.be/TQ9uxw1h0UY?si=vikr9Bwt00O1mxaz&t=6593,土ヶ端,スタンリー,荒井孝,佐渡島,田崎,大坂,長谷川,小島,"スタンリー,佐渡島,大坂,藤尾,田崎,小島,荒井孝,土ヶ端,長谷川","木元,岸,岡部,貴島,金子,上戸,鈴木,櫻井,武村","大森,土ヶ端,スタンリー,荒井孝,佐渡島,田崎,大坂,長谷川,小島","岩橋,櫻井,貴島,鈴木,武村,金子,木元,岸,岡部","R,R,L,L,R,R,L,R,R,L","R,R,L,L,L,L,R,R,R,L","Hokuto, Omori","Yuto, Tsuchigahata","Kai, Stanley","Kota, Arai","Ryo, Sadoshima","Tasaki, Shu","Yuki, Osaka","Hasegawa, Yu","Kojima, Yusei",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
290,7.0,276.0,2025/8/26,9645.960235118866,9220.960238933563,1756193132,3.0,1.0,大森,Left,TOK,3,岡部,Left,学芸,9,Top,1,0,0,Fastball,FoulBall,Undefined,FlyBall,Undefined,0,0,A2B,,0.682,0.084,18.98247851704563,-135.6295986,TOK,#217fc4,東大,学芸,#31006d,学芸,TodaiStadium,B,夏季オープン戦,Normal,2,,岸,,Undefined,,,,,,2523730290,ファール,,9643.0,https://youtu.be/_91Up_OTx04&t=9643,6609.0,https://youtu.be/TQ9uxw1h0UY?si=vikr9Bwt00O1mxaz&t=6609,土ヶ端,スタンリー,荒井孝,佐渡島,田崎,大坂,長谷川,小島,"スタンリー,佐渡島,大坂,藤尾,田崎,小島,荒井孝,土ヶ端,長谷川","木元,岸,岡部,貴島,金子,上戸,鈴木,櫻井,武村","大森,土ヶ端,スタンリー,荒井孝,佐渡島,田崎,大坂,長谷川,小島","岩橋,櫻井,貴島,鈴木,武村,金子,木元,岸,岡部","R,R,L,L,R,R,L,R,R,L","R,R,L,L,L,L,R,R,R,L","Hokuto, Omori","Yuto, Tsuchigahata","Kai, Stanley","Kota, Arai","Ryo, Sadoshima","Tasaki, Shu","Yuki, Osaka","Hasegawa, Yu","Kojima, Yusei",,,,,,,,343.0,1182935.0,Hokuto Omori,,1756160736.0,1756193136.0,Undefined,,,,,,,,,,,,,,,,,,,,1182935@1756193136,V3P4DLKO0850A,,,untitled,,1756193136.0,30.0,1410193.0,tokyobbc_rapsodo Player_030,,1756160736.0,1756193136.0,,,,0.0,,0.0,,0.0,0.0,0.0,0.0,,V3P4DLKO0850A,1410193@1756193136,untitled,1756193136.0,
291,8.0,277.0,2025/8/26,9672.193044,9247.193048238754,1756193157,3.0,2.0,大森,Left,TOK,3,岡部,Left,学芸,9,Top,1,0,1,Slider,BallCalled,Undefined,Undefined,Undefined,0,0,,,0.89,-0.38,,,TOK,#217fc4,東大,学芸,#31006d,学芸,TodaiStadium,B,夏季オープン戦,Normal,2,,岸,,Nothing,,,,,,2523730291,ボール,,9670.0,https://youtu.be/_91Up_OTx04&t=9670,6635.0,https://youtu.be/TQ9uxw1h0UY?si=vikr9Bwt00O1mxaz&t=6635,土ヶ端,スタンリー,荒井孝,佐渡島,田崎,大坂,長谷川,小島,"スタンリー,佐渡島,大坂,藤尾,田崎,小島,荒井孝,土ヶ端,長谷川","木元,岸,岡部,貴島,金子,上戸,鈴木,櫻井,武村","大森,土ヶ端,スタンリー,荒井孝,佐渡島,田崎,大坂,長谷川,小島","岩橋,櫻井,貴島,鈴木,武村,金子,木元,岸,岡部","R,R,L,L,R,R,L,R,R,L","R,R,L,L,L,L,R,R,R,L","Hokuto, Omori","Yuto, Tsuchigahata","Kai, Stanley","Kota, Arai","Ryo, Sadoshima","Tasaki, Shu","Yuki, Osaka","Hasegawa, Yu","Kojima, Yusei",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
292,9.0,278.0,2025/8/26,9688.826912,9263.826915979384,1756193174,3.0,3.0,大森,Left,TOK,3,岡部,Left,学芸,9,Top,1,1,1,Slider,BallCalled,Undefined,Undefined,Undefined,0,0,,,1.002,-0.453,,,TOK,#217fc4,東大,学芸,#31006d,学芸,TodaiStadium,B,夏季オープン戦,Normal,2,,岸,,Nothing,,,,,,2523730292,ボール,,9686.0,https://youtu.be/_91Up_OTx04&t=9686,6652.0,https://youtu.be/TQ9uxw1h0UY?si=vikr9Bwt00O1mxaz&t=6652,土ヶ端,スタンリー,荒井孝,佐渡島,田崎,大坂,長谷川,小島,"スタンリー,佐渡島,大坂,藤尾,田崎,小島,荒井孝,土ヶ端,長谷川","木元,岸,岡部,貴島,金子,上戸,鈴木,櫻井,武村","大森,土ヶ端,スタンリー,荒井孝,佐渡島,田崎,大坂,長谷川,小島","岩橋,櫻井,貴島,鈴木,武村,金子,木元,岸,岡部","R,R,L,L,R,R,L,R,R,L","R,R,L,L,L,L,R,R,R,L","Hokuto, Omori","Yuto, Tsuchigahata","Kai, Stanley","Kota, Arai","Ryo, Sadoshima","Tasaki, Shu","Yuki, Osaka","Hasegawa, Yu","Kojima, Yusei",,,,,,,,342.0,1182935.0,Hokuto Omori,,1756160778.0,1756193178.0,Undefined,,,,,,,,,,,,,,,,,,,,1182935@1756193178,V3P4DLKO0850A,,,untitled,,1756193178.0,29.0,1410193.0,tokyobbc_rapsodo Player_030,,1756160778.0,1756193178.0,,,,0.0,,0.0,,0.0,0.0,0.0,0.0,,V3P4DLKO0850A,1410193@1756193178,untitled,1756193178.0,
293,10.0,279.0,2025/8/26,9738.743911027908,9313.743915081024,1756193224,3.0,4.0,大森,Left,TOK,3,岡部,Left,学芸,9,Top,1,2,1,Slider,FoulBall,Undefined,GroundBall,Undefined,0,0,A2B,,0.8420000000000001,0.012,20.5433455415695,-105.8323866,TOK,#217fc4,東大,学芸,#31006d,学芸,TodaiStadium,B,夏季オープン戦,Normal,2,,岸,,Undefined,,,,,,2523730293,ファール,,9736.0,https://youtu.be/_91Up_OTx04&t=9736,6683.0,https://youtu.be/TQ9uxw1h0UY?si=vikr9Bwt00O1mxaz&t=6683,土ヶ端,スタンリー,荒井孝,佐渡島,田崎,大坂,長谷川,小島,"スタンリー,佐渡島,大坂,藤尾,田崎,小島,荒井孝,土ヶ端,長谷川","木元,岸,岡部,貴島,金子,上戸,鈴木,櫻井,武村","大森,土ヶ端,スタンリー,荒井孝,佐渡島,田崎,大坂,長谷川,小島","岩橋,櫻井,貴島,鈴木,武村,金子,木元,岸,岡部","R,R,L,L,R,R,L,R,R,L","R,R,L,L,L,L,R,R,R,L","Hokuto, Omori","Yuto, Tsuchigahata","Kai, Stanley","Kota, Arai","Ryo, Sadoshima","Tasaki, Shu","Yuki, Osaka","Hasegawa, Yu","Kojima, Yusei",,,,,,,,341.0,1182935.0,Hokuto Omori,,1756160829.0,1756193229.0,Undefined,,,,,,,,,,,,,,,,,,,,1182935@1756193229,V3P4DLKO0850A,,,untitled,,1756193229.0,28.0,1410193.0,tokyobbc_rapsodo Player_030,,1756160828.0,1756193228.0,,,,0.0,,0.0,,0.0,0.0,0.0,0.0,,V3P4DLKO0850A,1410193@1756193228,untitled,1756193228.0,
294,11.0,280.0,2025/8/26,9763.009501934052,9338.009506225586,1756193248,3.0,5.0,大森,Left,TOK,3,岡部,Left,学芸,9,Top,1,2,2,Fastball,InPlay,Undefined,LineDrive,Out,2,0,,123.52,0.59,0.016,74.73894090555862,-16.24437496,TOK,#217fc4,東大,学芸,#31006d,学芸,TodaiStadium,B,夏季オープン戦,Normal,2,,岸,,Undefined,,,,"8,4","8,4B",2523730294,中直併,,9761.0,https://youtu.be/_91Up_OTx04&t=9761,6699.0,https://youtu.be/TQ9uxw1h0UY?si=vikr9Bwt00O1mxaz&t=6699,土ヶ端,スタンリー,荒井孝,佐渡島,田崎,大坂,長谷川,小島,"スタンリー,佐渡島,大坂,藤尾,田崎,小島,荒井孝,土ヶ端,長谷川","木元,岸,岡部,貴島,金子,上戸,鈴木,櫻井,武村","大森,土ヶ端,スタンリー,荒井孝,佐渡島,田崎,大坂,長谷川,小島","岩橋,櫻井,貴島,鈴木,武村,金子,木元,岸,岡部","R,R,L,L,R,R,L,R,R,L","R,R,L,L,L,L,R,R,R,L","Hokuto, Omori","Yuto, Tsuchigahata","Kai, Stanley","Kota, Arai","Ryo, Sadoshima","Tasaki, Shu","Yuki, Osaka","Hasegawa, Yu","Kojima, Yusei",,,,,,,,340.0,1182935.0,Hokuto Omori,,1756160853.0,1756193253.0,Fastball,,,,123.52,2175.77,1300.7,59.78,10:10,1.0,1.5433006,,,22.1,-33.3,4.52,1.65,1.31,-1.07,-53.29,1182935@1756193253,V3P4DLKO0850A,,,untitled,,1756193253.0,27.0,1410193.0,tokyobbc_rapsodo Player_030,,1756160852.0,1756193252.0,,,,0.0,,0.0,,0.0,0.0,0.0,0.0,,V3P4DLKO0850A,1410193@1756193252,untitled,1756193252.0,
295,17.0,281.0,2025/8/26,9915.314559,9490.314563035963,1756193400,1.0,1.0,岩橋,Right,学芸,8,土ヶ端,Right,TOK,9,Bottom,0,0,0,Slider,StrikeCalled,Undefined,Undefined,Undefined,0,0,,,0.962,-0.184,,,TOK,#217fc4,東大,学芸,#31006d,学芸,TodaiStadium,B,夏季オープン戦,Normal,,,,,Nothing,,,,,,2523730295,見逃し,,9913.0,https://youtu.be/_91Up_OTx04&t=9913,6746.0,https://youtu.be/TQ9uxw1h0UY?si=vikr9Bwt00O1mxaz&t=6746,櫻井,貴島,鈴木,武村,金子,木元,岸,岡部,"スタンリー,佐渡島,大坂,藤尾,田崎,小島,荒井孝,土ヶ端,長谷川","木元,岸,岡部,貴島,金子,上戸,鈴木,櫻井,武村","大森,土ヶ端,スタンリー,荒井孝,佐渡島,田崎,大坂,長谷川,小島","岩橋,櫻井,貴島,鈴木,武村,金子,木元,岸,岡部","R,R,L,L,R,R,L,R,R,L","R,R,L,L,L,L,R,R,R,L",,,,,,,,,,,"Yuto, Tsuchigahata",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
