count,pitchcount,PitchNo,Date,time1,time2,time3,PAofInning,PitchofPA,Pitcher,PitcherThrows,PitcherTeam,dajun,Batter,BatterSide,BatterTeam,Inning,Top/Bottom,Outs,Balls,Strikes,TaggedPitchType,PitchCall,KorBB,TaggedHitType,PlayResult,OutsOnPlay,RunsScored,memo,RelSpeed,PlateLocHeight,PlateLocSide,caught_distance,caught_direction,HomeTeam,hometeam_color,hometeam_abb,AwayTeam,awayteam_color,awayteam_abb,Stadium,Level,League,fielding_alignment,Notes,on_1b,on_2b,on_3b,runevent,run_person,error_person,scored_person,relateddefencepos,fielding_sequence,playid,result,description,c_time,c_URL,n_time,n_URL,C,1B,2B,3B,SS,LF,CF,RF,BOh,BOa,DOh,DOa,LRh,LRa,Pitcher_romaji,C_romaji,1B_romaji,2B_romaji,3B_romaji,SS_romaji,LF_romaji,CF_romaji,RF_romaji,error_person_romaji,Batter_romaji,on_1b_romaji,on_2b_romaji,on_3b_romaji,runevent_romaji,scored_person_romaji,No,Player ID,Pitcher_rapsodo_pitch,MLB ID,Date_rapsodo_pitch,Pitch ID,TaggedPitchType_rapsodo_pitch,IsStrike,PlateLocSide_rapsodo_pitch,PlateLocHeight_rapsodo_pitch,RelSpeed_rapsodo_pitch,SpinRate,TrueSpin,SpinEfficiency,Tilt,Spin Confidence,Extension,InducedVertBreak,HorzBreak,VB (spin),HB (spin),HorizontalRelAngle,RelAngle,RelHeight,RelSide,GyroDegree,Unique ID,Device Serial Number,HorzApprAngle,VertApprAngle,Session Name,Intent Type,unixtime,No_rapsodo_hit,Player ID_rapsodo_hit,Batter_rapsodo_hit,MLB ID_rapsodo_hit,Date_rapsodo_hit,HitID,ExitSpeed,RelSpeed_rapsodo_hit,Angle,Direction,HitSpinRate,Distance,HitSpinTilt,SpinConfidence,PlateLocSide_rapsodo_hit,PlateLocHeight_rapsodo_hit,ContactDepth,Batname,SerialNumber,Unique ID_rapsodo_hit,Session Name_rapsodo_hit,unixtime_rapsodo_hit,csv_path,run_person_romaji,RelSpeed_opensen
10,9.0,9.0,2025/3/17,1874.044304,954.0443048,1742175528,3.0,4.0,吉野,Right,神奈川大,3,横井,Right,TOK,1,Top,1,2,1,Fastball,InPlay,Undefined,GroundBall,Out,1,0,,135.43,,,46.36150969,18.55023193,神奈川大,#4c26ff,神奈大,TOK,#217fc4,東大,神奈川大G,B,春季オープン戦,IFFW,3,,,成瀬,Undefined,,,,"4,3","4,3",2507520010,二ゴ,,1872,,,,内山,後藤,犬飼,久保,山脇,石崎,板倉,渡邊,"石崎,山脇,犬飼,板倉,渡邊,羽立,内山,後藤,久保","成瀬,樋口,横井,伊藤,深見,山本,堀端,小田,大田","吉野,内山,後藤,犬飼,久保,山脇,石崎,板倉,渡邊","前田,深見,横井,小田,大田,樋口,山本,堀端,成瀬","R,R,L,L,L,R,R,R,L,R","R,L,R,R,R,L,R,L,R,R",,,,,,,,,,,"Shuntaro, Yokoi",,,"Yuto, Naruse",,,224.0,972881.0,TokyoBBC Right,,1742143137.0,1742175537.0,ChangeUp,N,0.2547,1.177,135.43,2228.67,2212.6,99.28,1:04,1.0,2.0865688,58.1,15.4,47.5,30.7,-2.34,0.27,1.51,0.75,6.87,972881@1742175537,V3P4DLKO0850A,-1.1655604,-2.8283386,untitled,,1742175532.0,271.0,1410150.0,tokyobbc_rapsodo Player_002,,1742143136.0,1742175536.0,,,,0.0,,0.0,NaN:00,0.0,0.0,0.0,0.0,,V3P4DLKO0850A,1410150@1742175536,untitled,1742175532.0,/Users/kotarouchida/Analyst-GitHub/オープン戦データ/25-1春/20250317春季オープン戦vs神奈川大B.csv,,
11,10.0,10.0,2025/3/17,1889.072722,969.0727229,1742175543,4.0,1.0,吉野,Right,神奈川大,4,伊藤,Left,TOK,1,Top,2,0,0,Cutter,BallCalled,Undefined,Undefined,Undefined,0,0,,125.11,0.25,-0.088,,,神奈川大,#4c26ff,神奈大,TOK,#217fc4,東大,神奈川大G,B,春季オープン戦,Normal,3,,,成瀬,Nothing,,,,,,2507520011,ボール,,1887,,,,内山,後藤,犬飼,久保,山脇,石崎,板倉,渡邊,"石崎,山脇,犬飼,板倉,渡邊,羽立,内山,後藤,久保","成瀬,樋口,横井,伊藤,深見,山本,堀端,小田,大田","吉野,内山,後藤,犬飼,久保,山脇,石崎,板倉,渡邊","前田,深見,横井,小田,大田,樋口,山本,堀端,成瀬","R,R,L,L,L,R,R,R,L,R","R,L,R,R,R,L,R,L,R,R",,,,,,,,,,,"Koichiro, Ito",,,"Yuto, Naruse",,,223.0,972881.0,TokyoBBC Right,,1742143152.0,1742175552.0,Cutter,Y,-0.117,0.4618,125.11,2254.95,624.3,27.69,0:42,1.0,1.9581928,12.0,-16.6,14.1,4.0,-2.57,0.19,1.48,0.77,73.93,972881@1742175552,V3P4DLKO0850A,-3.8343103,-7.9214344,untitled,,1742175547.0,270.0,1410150.0,tokyobbc_rapsodo Player_002,,1742143151.0,1742175551.0,134.2,125.1,26.6,20.5,1899.0437,94.2,11:54,1.0,4.4,48.4,92.1,,V3P4DLKO0850A,1410150@1742175551,untitled,1742175547.0,/Users/kotarouchida/Analyst-GitHub/オープン戦データ/25-1春/20250317春季オープン戦vs神奈川大B.csv,,135.0
12,11.0,11.0,2025/3/17,1898.487821,978.4878221,1742175553,4.0,2.0,吉野,Right,神奈川大,4,伊藤,Left,TOK,1,Top,2,1,0,Cutter,InPlay,Undefined,FlyBall,Out,1,0,,125.11,,,79.15339843,21.88071155,神奈川大,#4c26ff,神奈大,TOK,#217fc4,東大,神奈川大G,B,春季オープン戦,Normal,3,,,成瀬,Undefined,,,,9,9,2507520012,右飛,,1896,,,,内山,後藤,犬飼,久保,山脇,石崎,板倉,渡邊,"石崎,山脇,犬飼,板倉,渡邊,羽立,内山,後藤,久保","成瀬,樋口,横井,伊藤,深見,山本,堀端,小田,大田","吉野,内山,後藤,犬飼,久保,山脇,石崎,板倉,渡邊","前田,深見,横井,小田,大田,樋口,山本,堀端,成瀬","R,R,L,L,L,R,R,R,L,R","R,L,R,R,R,L,R,L,R,R",,,,,,,,,,,"Koichiro, Ito",,,"Yuto, Naruse",,,223.0,972881.0,TokyoBBC Right,,1742143152.0,1742175552.0,Cutter,Y,-0.117,0.4618,125.11,2254.95,624.3,27.69,0:42,1.0,1.9581928,12.0,-16.6,14.1,4.0,-2.57,0.19,1.48,0.77,73.93,972881@1742175552,V3P4DLKO0850A,-3.8343103,-7.9214344,untitled,,1742175547.0,270.0,1410150.0,tokyobbc_rapsodo Player_002,,1742143151.0,1742175551.0,134.2,125.1,26.6,20.5,1899.0437,94.2,11:54,1.0,4.4,48.4,92.1,,V3P4DLKO0850A,1410150@1742175551,untitled,1742175547.0,/Users/kotarouchida/Analyst-GitHub/オープン戦データ/25-1春/20250317春季オープン戦vs神奈川大B.csv,,125.0
13,1.0,12.0,2025/3/17,2036.892681,1116.892682,1742175691,1.0,1.0,前田,Right,TOK,1,石崎,Right,神奈川大,1,Bottom,0,0,0,Fastball,StrikeCalled,Undefined,Undefined,Undefined,0,0,,123.37,0.654,-0.244,,,神奈川大,#4c26ff,神奈大,TOK,#217fc4,東大,神奈川大G,B,春季オープン戦,Normal,,,,,Nothing,,,,,,2507520013,見逃し,,2034,,,,深見,横井,小田,大田,樋口,山本,堀端,成瀬,"石崎,山脇,犬飼,板倉,渡邊,羽立,内山,後藤,久保","成瀬,樋口,横井,伊藤,深見,山本,堀端,小田,大田","吉野,内山,後藤,犬飼,久保,山脇,石崎,板倉,渡邊","前田,深見,横井,小田,大田,樋口,山本,堀端,成瀬","R,R,L,L,L,R,R,R,L,R","R,L,R,R,R,L,R,L,R,R","Riku, Maeda","Yuto, Fukami","Shuntaro, Yokoi","Shu, Oda","Eisuke, Ohta","Kosuke, Higuchi","Akira, Yamamoto","Taiki, Horibata","Yuto, Naruse",,,,,,,,90.0,1090150.0,Riku Maeda,,1742143296.0,1742175696.0,Fastball,N,-0.4576,0.7541,123.37,1933.7,1843.6,95.34,1:12,1.0,1.8085594,46.2,21.9,45.2,33.4,-3.82,0.04,1.51,0.4,17.56,1090150@1742175696,V3P4DLKO0850A,-2.1786478,-5.7412567,untitled,,1742175691.0,262.0,1410150.0,tokyobbc_rapsodo Player_002,,1742143295.0,1742175695.0,,,,0.0,,0.0,NaN:00,0.0,0.0,0.0,0.0,,V3P4DLKO0850A,1410150@1742175695,untitled,1742175691.0,/Users/kotarouchida/Analyst-GitHub/オープン戦データ/25-1春/20250317春季オープン戦vs神奈川大B.csv,,123.0
14,2.0,13.0,2025/3/17,2049.026939,1129.02694,1742175703,1.0,2.0,前田,Right,TOK,1,石崎,Right,神奈川大,1,Bottom,0,0,1,Cutter,BallCalled,Undefined,Undefined,Undefined,0,0,,115.52,0.502,-0.244,,,神奈川大,#4c26ff,神奈大,TOK,#217fc4,東大,神奈川大G,B,春季オープン戦,Normal,,,,,Nothing,,,,,,2507520014,ボール,,2047,,,,深見,横井,小田,大田,樋口,山本,堀端,成瀬,"石崎,山脇,犬飼,板倉,渡邊,羽立,内山,後藤,久保","成瀬,樋口,横井,伊藤,深見,山本,堀端,小田,大田","吉野,内山,後藤,犬飼,久保,山脇,石崎,板倉,渡邊","前田,深見,横井,小田,大田,樋口,山本,堀端,成瀬","R,R,L,L,L,R,R,R,L,R","R,L,R,R,R,L,R,L,R,R","Riku, Maeda","Yuto, Fukami","Shuntaro, Yokoi","Shu, Oda","Eisuke, Ohta","Kosuke, Higuchi","Akira, Yamamoto","Taiki, Horibata","Yuto, Naruse",,,,,,,,89.0,1090150.0,Riku Maeda,,1742143306.0,1742175706.0,Fastball,N,-0.3967,0.2622,115.52,1930.36,677.5,35.1,1:22,1.0,1.6826038,6.5,-10.0,14.4,12.2,-2.44,0.33,1.51,0.4,69.45,1090150@1742175706,V3P4DLKO0850A,-3.1801994,-9.457312,untitled,,1742175701.0,261.0,1410150.0,tokyobbc_rapsodo Player_002,,1742143305.0,1742175705.0,,,,0.0,,0.0,NaN:00,0.0,0.0,0.0,0.0,,V3P4DLKO0850A,1410150@1742175705,untitled,1742175701.0,/Users/kotarouchida/Analyst-GitHub/オープン戦データ/25-1春/20250317春季オープン戦vs神奈川大B.csv,,116.0
15,3.0,14.0,2025/3/17,2060.019767,1140.019768,1742175714,1.0,3.0,前田,Right,TOK,1,石崎,Right,神奈川大,1,Bottom,0,1,1,Cutter,InPlay,Undefined,GroundBall,Out,1,0,,116.09,0.642,-0.156,46.36150969,18.55023193,神奈川大,#4c26ff,神奈大,TOK,#217fc4,東大,神奈川大G,B,春季オープン戦,Normal,,,,,Undefined,,,,"4,3","4,3A",2507520015,二ゴ,,2058,,,,深見,横井,小田,大田,樋口,山本,堀端,成瀬,"石崎,山脇,犬飼,板倉,渡邊,羽立,内山,後藤,久保","成瀬,樋口,横井,伊藤,深見,山本,堀端,小田,大田","吉野,内山,後藤,犬飼,久保,山脇,石崎,板倉,渡邊","前田,深見,横井,小田,大田,樋口,山本,堀端,成瀬","R,R,L,L,L,R,R,R,L,R","R,L,R,R,R,L,R,L,R,R","Riku, Maeda","Yuto, Fukami","Shuntaro, Yokoi","Shu, Oda","Eisuke, Ohta","Kosuke, Higuchi","Akira, Yamamoto","Taiki, Horibata","Yuto, Naruse",,,,,,,,88.0,1090150.0,Riku Maeda,,1742143318.0,1742175718.0,Cutter,N,-0.338,0.9929,116.09,1963.12,564.3,28.74,0:48,1.0,1.772358,14.9,-9.0,14.6,5.0,-2.55,2.68,1.48,0.47,73.3,1090150@1742175718,V3P4DLKO0850A,-3.2194111,-6.633822,untitled,,1742175713.0,260.0,1410150.0,tokyobbc_rapsodo Player_002,,1742143317.0,1742175717.0,189.4,116.1,-4.4,6.4,1462.4414,8.5,4:08,1.0,28.1,73.2,62.8,,V3P4DLKO0850A,1410150@1742175717,untitled,1742175713.0,/Users/kotarouchida/Analyst-GitHub/オープン戦データ/25-1春/20250317春季オープン戦vs神奈川大B.csv,,116.0
16,4.0,15.0,2025/3/17,2085.303388,1165.303389,1742175739,2.0,1.0,前田,Right,TOK,2,山脇,Left,神奈川大,1,Bottom,1,0,0,Fastball,BallCalled,Undefined,Undefined,Undefined,0,0,,125.44,1.183,0.116,,,神奈川大,#4c26ff,神奈大,TOK,#217fc4,東大,神奈川大G,B,春季オープン戦,Normal,,,,,Nothing,,,,,,2507520016,ボール,,2083,,,,深見,横井,小田,大田,樋口,山本,堀端,成瀬,"石崎,山脇,犬飼,板倉,渡邊,羽立,内山,後藤,久保","成瀬,樋口,横井,伊藤,深見,山本,堀端,小田,大田","吉野,内山,後藤,犬飼,久保,山脇,石崎,板倉,渡邊","前田,深見,横井,小田,大田,樋口,山本,堀端,成瀬","R,R,L,L,L,R,R,R,L,R","R,L,R,R,R,L,R,L,R,R","Riku, Maeda","Yuto, Fukami","Shuntaro, Yokoi","Shu, Oda","Eisuke, Ohta","Kosuke, Higuchi","Akira, Yamamoto","Taiki, Horibata","Yuto, Naruse",,,,,,,,87.0,1090150.0,Riku Maeda,,1742143344.0,1742175744.0,Fastball,N,0.1942,1.0676,125.44,1961.63,1853.8,94.5,1:16,1.0,1.9599342,55.0,14.5,41.6,33.2,-1.32,0.84,1.46,0.42,19.09,1090150@1742175744,V3P4DLKO0850A,-0.20771387,-3.9308796,untitled,,1742175739.0,259.0,1410150.0,tokyobbc_rapsodo Player_002,,1742143343.0,1742175743.0,,,,0.0,,0.0,NaN:00,0.0,0.0,0.0,0.0,,V3P4DLKO0850A,1410150@1742175743,untitled,1742175739.0,/Users/kotarouchida/Analyst-GitHub/オープン戦データ/25-1春/20250317春季オープン戦vs神奈川大B.csv,,125.0
17,5.0,16.0,2025/3/17,2096.353162,1176.353163,1742175751,2.0,2.0,前田,Right,TOK,2,山脇,Left,神奈川大,1,Bottom,1,1,0,Cutter,StrikeCalled,Undefined,Undefined,Undefined,0,0,,114.31,0.323,0.144,,,神奈川大,#4c26ff,神奈大,TOK,#217fc4,東大,神奈川大G,B,春季オープン戦,Normal,,,,,Nothing,,,,,,2507520017,見逃し,,2094,,,,深見,横井,小田,大田,樋口,山本,堀端,成瀬,"石崎,山脇,犬飼,板倉,渡邊,羽立,内山,後藤,久保","成瀬,樋口,横井,伊藤,深見,山本,堀端,小田,大田","吉野,内山,後藤,犬飼,久保,山脇,石崎,板倉,渡邊","前田,深見,横井,小田,大田,樋口,山本,堀端,成瀬","R,R,L,L,L,R,R,R,L,R","R,L,R,R,R,L,R,L,R,R","Riku, Maeda","Yuto, Fukami","Shuntaro, Yokoi","Shu, Oda","Eisuke, Ohta","Kosuke, Higuchi","Akira, Yamamoto","Taiki, Horibata","Yuto, Naruse",,,,,,,,86.0,1090150.0,Riku Maeda,,1742143355.0,1742175755.0,Cutter,Y,0.074,0.674,114.31,1931.66,541.6,28.04,0:52,1.0,1.8931656,20.5,-5.0,13.7,5.1,-1.09,1.37,1.5,0.43,73.72,1090150@1742175755,V3P4DLKO0850A,-1.4707221,-7.699018,untitled,,1742175750.0,258.0,1410150.0,tokyobbc_rapsodo Player_002,,1742143353.0,1742175753.0,,,,0.0,,0.0,NaN:00,0.0,0.0,0.0,0.0,,V3P4DLKO0850A,1410150@1742175753,untitled,1742175749.0,/Users/kotarouchida/Analyst-GitHub/オープン戦データ/25-1春/20250317春季オープン戦vs神奈川大B.csv,,114.0
18,6.0,17.0,2025/3/17,2107.508729,1187.50873,1742175762,2.0,3.0,前田,Right,TOK,2,山脇,Left,神奈川大,1,Bottom,1,1,1,Sinker,BallCalled,Undefined,Undefined,Undefined,0,0,,117.19,0.25,0.112,,,神奈川大,#4c26ff,神奈大,TOK,#217fc4,東大,神奈川大G,B,春季オープン戦,Normal,,,,,Nothing,,,,,,2507520018,ボール,,2105,,,,深見,横井,小田,大田,樋口,山本,堀端,成瀬,"石崎,山脇,犬飼,板倉,渡邊,羽立,内山,後藤,久保","成瀬,樋口,横井,伊藤,深見,山本,堀端,小田,大田","吉野,内山,後藤,犬飼,久保,山脇,石崎,板倉,渡邊","前田,深見,横井,小田,大田,樋口,山本,堀端,成瀬","R,R,L,L,L,R,R,R,L,R","R,L,R,R,R,L,R,L,R,R","Riku, Maeda","Yuto, Fukami","Shuntaro, Yokoi","Shu, Oda","Eisuke, Ohta","Kosuke, Higuchi","Akira, Yamamoto","Taiki, Horibata","Yuto, Naruse",,,,,,,,85.0,1090150.0,Riku Maeda,,1742143366.0,1742175766.0,Fastball,N,0.299,0.4556,117.19,1380.62,1307.3,94.69,1:52,1.0,1.769846,8.4,38.4,25.8,40.6,-1.95,0.75,1.5,0.47,18.76,1090150@1742175766,V3P4DLKO0850A,0.8938093,-8.503727,untitled,,1742175761.0,257.0,1410150.0,tokyobbc_rapsodo Player_002,,1742143364.0,1742175764.0,,,,0.0,,0.0,NaN:00,0.0,0.0,0.0,0.0,,V3P4DLKO0850A,1410150@1742175764,untitled,1742175760.0,/Users/kotarouchida/Analyst-GitHub/オープン戦データ/25-1春/20250317春季オープン戦vs神奈川大B.csv,,117.0
19,7.0,18.0,2025/3/17,2120.535832,1200.535833,1742175775,2.0,4.0,前田,Right,TOK,2,山脇,Left,神奈川大,1,Bottom,1,2,1,Fastball,StrikeCalled,Undefined,Undefined,Undefined,0,0,,124.4,0.41,-0.004,,,神奈川大,#4c26ff,神奈大,TOK,#217fc4,東大,神奈川大G,B,春季オープン戦,Normal,,,,,Nothing,,,,,,2507520019,見逃し,,2118,,,,深見,横井,小田,大田,樋口,山本,堀端,成瀬,"石崎,山脇,犬飼,板倉,渡邊,羽立,内山,後藤,久保","成瀬,樋口,横井,伊藤,深見,山本,堀端,小田,大田","吉野,内山,後藤,犬飼,久保,山脇,石崎,板倉,渡邊","前田,深見,横井,小田,大田,樋口,山本,堀端,成瀬","R,R,L,L,L,R,R,R,L,R","R,L,R,R,R,L,R,L,R,R","Riku, Maeda","Yuto, Fukami","Shuntaro, Yokoi","Shu, Oda","Eisuke, Ohta","Kosuke, Higuchi","Akira, Yamamoto","Taiki, Horibata","Yuto, Naruse",,,,,,,,84.0,1090150.0,Riku Maeda,,1742143380.0,1742175780.0,Fastball,Y,0.2475,0.8492,124.4,1957.73,1857.2,94.86,1:20,1.0,1.858366,54.4,20.2,41.8,35.8,-1.42,0.13,1.48,0.45,18.44,1090150@1742175780,V3P4DLKO0850A,0.09953543,-4.8686633,untitled,,1742175775.0,256.0,1410150.0,tokyobbc_rapsodo Player_002,,1742143379.0,1742175779.0,,,,0.0,,0.0,NaN:00,0.0,0.0,0.0,0.0,,V3P4DLKO0850A,1410150@1742175779,untitled,1742175775.0,/Users/kotarouchida/Analyst-GitHub/オープン戦データ/25-1春/20250317春季オープン戦vs神奈川大B.csv,,124.0
20,8.0,19.0,2025/3/17,2138.154795,1218.154796,1742175792,2.0,5.0,前田,Right,TOK,2,山脇,Left,神奈川大,1,Bottom,1,2,2,Sinker,InPlay,Undefined,FlyBall,Out,1,0,,114.63,0.554,0.052,56.24944104,-18.33993103,神奈川大,#4c26ff,神奈大,TOK,#217fc4,東大,神奈川大G,B,春季オープン戦,Normal,,,,,Undefined,,,,6,6,2507520020,遊飛,,2136,,,,深見,横井,小田,大田,樋口,山本,堀端,成瀬,"石崎,山脇,犬飼,板倉,渡邊,羽立,内山,後藤,久保","成瀬,樋口,横井,伊藤,深見,山本,堀端,小田,大田","吉野,内山,後藤,犬飼,久保,山脇,石崎,板倉,渡邊","前田,深見,横井,小田,大田,樋口,山本,堀端,成瀬","R,R,L,L,L,R,R,R,L,R","R,L,R,R,R,L,R,L,R,R","Riku, Maeda","Yuto, Fukami","Shuntaro, Yokoi","Shu, Oda","Eisuke, Ohta","Kosuke, Higuchi","Akira, Yamamoto","Taiki, Horibata","Yuto, Naruse",,,,,,,,83.0,1090150.0,Riku Maeda,,1742143393.0,1742175793.0,Fastball,N,0.299,0.3781,114.63,1909.95,1447.5,75.79,2:22,1.0,1.9308567,36.8,42.7,14.3,45.4,-1.91,-0.38,1.5,0.41,-40.72,1090150@1742175793,V3P4DLKO0850A,1.2942969,-7.945075,untitled,,1742175788.0,255.0,1410150.0,tokyobbc_rapsodo Player_002,,1742143392.0,1742175792.0,102.4,114.6,45.0,-8.5,4269.9326,61.0,11:24,1.0,-32.9,36.2,77.2,,V3P4DLKO0850A,1410150@1742175792,untitled,1742175788.0,/Users/kotarouchida/Analyst-GitHub/オープン戦データ/25-1春/20250317春季オープン戦vs神奈川大B.csv,,115.0
21,9.0,20.0,2025/3/17,2164.205749,1244.20575,1742175818,3.0,1.0,前田,Right,TOK,3,犬飼,Left,神奈川大,1,Bottom,2,0,0,Slider,BallCalled,Undefined,Undefined,Undefined,0,0,,101.6,0.437,0.156,,,神奈川大,#4c26ff,神奈大,TOK,#217fc4,東大,神奈川大G,B,春季オープン戦,Normal,,,,,Nothing,,,,,,2507520021,ボール,,2162,,,,深見,横井,小田,大田,樋口,山本,堀端,成瀬,"石崎,山脇,犬飼,板倉,渡邊,羽立,内山,後藤,久保","成瀬,樋口,横井,伊藤,深見,山本,堀端,小田,大田","吉野,内山,後藤,犬飼,久保,山脇,石崎,板倉,渡邊","前田,深見,横井,小田,大田,樋口,山本,堀端,成瀬","R,R,L,L,L,R,R,R,L,R","R,L,R,R,R,L,R,L,R,R","Riku, Maeda","Yuto, Fukami","Shuntaro, Yokoi","Shu, Oda","Eisuke, Ohta","Kosuke, Higuchi","Akira, Yamamoto","Taiki, Horibata","Yuto, Naruse",,,,,,,,82.0,1090150.0,Riku Maeda,,1742143423.0,1742175823.0,Slider,N,0.7065,1.1001,101.6,1815.49,748.1,41.21,7:18,1.0,1.731533,-14.7,-37.6,-21.8,-21.2,2.38,5.54,1.5,0.41,65.66,1090150@1742175823,V3P4DLKO0850A,-0.41475177,-9.073484,untitled,,1742175818.0,254.0,1410150.0,tokyobbc_rapsodo Player_002,,1742143422.0,1742175822.0,,,,0.0,,0.0,NaN:00,0.0,0.0,0.0,0.0,,V3P4DLKO0850A,1410150@1742175822,untitled,1742175818.0,/Users/kotarouchida/Analyst-GitHub/オープン戦データ/25-1春/20250317春季オープン戦vs神奈川大B.csv,,102.0
22,10.0,21.0,2025/3/17,2182.156521,1262.156521,1742175836,3.0,2.0,前田,Right,TOK,3,犬飼,Left,神奈川大,1,Bottom,2,1,0,Fastball,InPlay,Undefined,FlyBall,Out,1,0,,123.88,0.506,-0.04,70.47431624,-30.42906629,神奈川大,#4c26ff,神奈大,TOK,#217fc4,東大,神奈川大G,B,春季オープン戦,Normal,,,,,Undefined,,,,7,7,2507520022,左飛,,2180,,,,深見,横井,小田,大田,樋口,山本,堀端,成瀬,"石崎,山脇,犬飼,板倉,渡邊,羽立,内山,後藤,久保","成瀬,樋口,横井,伊藤,深見,山本,堀端,小田,大田","吉野,内山,後藤,犬飼,久保,山脇,石崎,板倉,渡邊","前田,深見,横井,小田,大田,樋口,山本,堀端,成瀬","R,R,L,L,L,R,R,R,L,R","R,L,R,R,R,L,R,L,R,R","Riku, Maeda","Yuto, Fukami","Shuntaro, Yokoi","Shu, Oda","Eisuke, Ohta","Kosuke, Higuchi","Akira, Yamamoto","Taiki, Horibata","Yuto, Naruse",,,,,,,,81.0,1090150.0,Riku Maeda,,1742143436.0,1742175836.0,Fastball,Y,-0.0801,0.6905,123.88,1949.37,1834.5,94.11,1:12,1.0,1.6877689,45.8,4.6,45.2,33.6,-1.78,-0.18,1.49,0.38,19.77,1090150@1742175836,V3P4DLKO0850A,-1.4471133,-5.680109,untitled,,1742175831.0,253.0,1410150.0,tokyobbc_rapsodo Player_002,,1742143435.0,1742175835.0,125.0,123.9,53.8,-18.2,2238.5007,72.2,5:20,1.0,1.9,69.9,104.7,,V3P4DLKO0850A,1410150@1742175835,untitled,1742175831.0,/Users/kotarouchida/Analyst-GitHub/オープン戦データ/25-1春/20250317春季オープン戦vs神奈川大B.csv,,124.0
23,12.0,22.0,2025/3/17,2281.236685,1361.236686,1742175935,1.0,1.0,吉野,Right,神奈川大,5,深見,Left,TOK,2,Top,0,0,0,Fastball,StrikeCalled,Undefined,Undefined,Undefined,0,0,,133.5,0.742,0.156,,,神奈川大,#4c26ff,神奈大,TOK,#217fc4,東大,神奈川大G,B,春季オープン戦,Normal,,,,,Nothing,,,,,,2507520023,見逃し,,2279,,,,内山,後藤,犬飼,久保,山脇,石崎,板倉,渡邊,"石崎,山脇,犬飼,板倉,渡邊,羽立,内山,後藤,久保","成瀬,樋口,横井,伊藤,深見,山本,堀端,小田,大田","吉野,内山,後藤,犬飼,久保,山脇,石崎,板倉,渡邊","前田,深見,横井,小田,大田,樋口,山本,堀端,成瀬","R,R,L,L,L,R,R,R,L,R","R,L,R,R,R,L,R,L,R,R",,,,,,,,,,,"Yuto, Fukami",,,,,,218.0,972881.0,TokyoBBC Right,,1742143540.0,1742175940.0,ChangeUp,N,0.2885,0.7958,133.5,2286.19,2251.8,98.5,0:40,1.0,2.1775513,56.5,26.5,53.1,19.8,-2.61,-1.23,1.58,0.74,9.95,972881@1742175940,V3P4DLKO0850A,-0.5658635,-4.6447473,untitled,,1742175935.0,248.0,1410150.0,tokyobbc_rapsodo Player_002,,1742143539.0,1742175939.0,,,,0.0,,0.0,NaN:00,0.0,0.0,0.0,0.0,,V3P4DLKO0850A,1410150@1742175939,untitled,1742175935.0,/Users/kotarouchida/Analyst-GitHub/オープン戦データ/25-1春/20250317春季オープン戦vs神奈川大B.csv,,134.0
24,13.0,23.0,2025/3/17,2295.090249,1375.09025,1742175949,1.0,2.0,吉野,Right,神奈川大,5,深見,Left,TOK,2,Top,0,0,1,Fastball,InPlay,Undefined,GroundBall,Out,1,0,,134.65,0.538,0.176,21.00203836,-29.44542873,神奈川大,#4c26ff,神奈大,TOK,#217fc4,東大,神奈川大G,B,春季オープン戦,Normal,,,,,Undefined,,,,"5,3","5,3A",2507520024,三ゴ,,2293,,,,内山,後藤,犬飼,久保,山脇,石崎,板倉,渡邊,"石崎,山脇,犬飼,板倉,渡邊,羽立,内山,後藤,久保","成瀬,樋口,横井,伊藤,深見,山本,堀端,小田,大田","吉野,内山,後藤,犬飼,久保,山脇,石崎,板倉,渡邊","前田,深見,横井,小田,大田,樋口,山本,堀端,成瀬","R,R,L,L,L,R,R,R,L,R","R,L,R,R,R,L,R,L,R,R",,,,,,,,,,,"Yuto, Fukami",,,,,,217.0,972881.0,TokyoBBC Right,,1742143550.0,1742175950.0,ChangeUp,Y,-0.0921,0.7895,134.65,2154.39,2147.5,99.68,1:10,1.0,2.0660572,53.6,28.4,46.7,33.4,-3.98,-1.17,1.58,0.73,4.58,972881@1742175950,V3P4DLKO0850A,-1.8238751,-4.669665,untitled,,1742175945.0,247.0,1410150.0,tokyobbc_rapsodo Player_002,,1742143549.0,1742175949.0,,,,0.0,,0.0,NaN:00,0.0,0.0,0.0,0.0,,V3P4DLKO0850A,1410150@1742175949,untitled,1742175945.0,/Users/kotarouchida/Analyst-GitHub/オープン戦データ/25-1春/20250317春季オープン戦vs神奈川大B.csv,,135.0
