PitchNo,Date,Time,PAofInning,PitchofPA,Pitcher,PitcherId,PitcherThrows,PitcherTeam,Batter,BatterId,BatterSide,BatterTeam,PitcherSet,Inning,Top/Bottom,Outs,Balls,Strikes,TaggedPitchType,AutoPitchType,PitchCall,KorBB,HitType,PlayResult,OutsOnPlay,RunsScored,Notes,Steal,Runner,RelSpeed,VertRelAngle,HorzRelAngle,SpinRate,SpinAxis,Tilt,RelHeight,RelSide,Extension,VertBreak,InducedVertBreak,HorzBreak,PlateLocHeight,PlateLocSide,ZoneSpeed,VertApprAngle,HorzApprAngle,ZoneTime,ExitSpeed,Angle,Direction,HitSpinRate,PositionAt110X,PositionAt110Y,PositionAt110Z,Distance,LastTrackedDistance,Bearing,HangTime,pfxx,pfxz,x0,y0,z0,vx0,vy0,vz0,ax0,ay0,az0,HomeTeam,AwayTeam,Stadium,Level,League,GameID,PitchUID,EffectiveVelo,MaxHeight,MeasuredDuration,SpeedDrop,PitchLastMeasuredX,PitchLastMeasuredY,PitchLastMeasuredZ,ContactPositionX,ContactPositionY,ContactPositionZ,GameUID,season
247,09/28/2019,3:42:09 PM,1,6,"Kyosuke, Nakazaki",1000074143,Right,RIK,"Gunji, Yuya",1000069642,Right,KEI_KEI,Windup,8,Top,0,2,2,Cutter,Slider,InPlay,Undefined,GroundBall,Single,0,0,,,,132.8702494,0.976226496,-1.642004709,2522.592587,171.2549342,11:45,1.556291137,0.386430754,1.949885086,-90.01184129,11.35955451,-1.762062719,0.929918493,-0.091520366,122.154895,-5.723591411,-1.773480511,0.454686828,155.9278698,2.720954288,5.746956624,1079.2833,,,,22.95328822,22.30153718,7.163751198,0.568518677,-0.156525176,5.567085664,-0.350497121,15.24,1.572569143,1.056499209,-36.65301623,0.328788804,-0.027586124,6.908745833,-8.825502304,RIK,KEI_KEI,TokyoBig6Jingu,Team Exclusive,Team,20190928-TokyoBig6Jingu-2,14b8a1a7-e1bb-11e9-a91c-04ea56cad207,133.4105064,1.073263422,0.551009932,10.71535441,0.295946744,0.916218321,0.095728296,0.28260123,0.914864153,0.096141825,5332f031-e1a4-11e9-a91c-04ea56cad207,19A
248,09/28/2019,3:43:41 PM,2,1,"Kyosuke, Nakazaki",1000074143,Right,RIK,"Haruto, Watanabe",1000073445,Right,KEI_KEI,Stretch,8,Top,0,0,0,Fastball,Fastball,BallCalled,Undefined,Undefined,Undefined,0,0,,,,144.7889427,-1.563512,-0.372559532,2409.764636,202.2178796,12:45,1.636662551,0.40436225,1.948206607,-39.17647728,47.6126804,19.48104008,0.806528573,0.49474305,130.5414047,-4.506150201,1.095401243,0.420714419,,,,,,,,,,,,-11.04439908,27.52998922,-0.397297733,15.24,1.6003329,0.19066475,-39.90168936,-1.227495594,-2.263998351,9.651487522,-4.163260103,RIK,KEI_KEI,TokyoBig6Jingu,Team Exclusive,Team,20190928-TokyoBig6Jingu-2,4a68b9c4-e1bb-11e9-a91c-04ea56cad207,144.1833159,,,14.24753797,-0.471552696,0.733774222,-0.512785723,,,,5332f031-e1a4-11e9-a91c-04ea56cad207,19A
249,09/28/2019,3:44:09 PM,2,2,"Kyosuke, Nakazaki",1000074143,Right,RIK,"Haruto, Watanabe",1000073445,Right,KEI_KEI,Stretch,8,Top,0,1,0,Fastball,Fastball,FoulBall,Undefined,Undefined,Undefined,0,0,,,,142.2093791,-1.831095171,-1.574838651,2329.349922,206.7789442,1:00,1.588046822,0.42693482,1.989602595,-49.24961687,40.25582721,20.35858748,0.583251284,0.190121625,128.4616104,-5.534205056,-0.037862539,0.427247358,,,,,,,,,,,,-12.55976864,23.78897109,-0.394714758,15.24,1.546781612,1.008605291,-39.18296265,-1.41921449,-2.484769986,9.245412521,-5.100343453,RIK,KEI_KEI,TokyoBig6Jingu,Team Exclusive,Team,20190928-TokyoBig6Jingu-2,5c4e1648-e1bb-11e9-a91c-04ea56cad207,141.9786427,,,13.74776869,0.08629117,0.549489937,-0.190010881,,,,5332f031-e1a4-11e9-a91c-04ea56cad207,19A
250,09/28/2019,3:44:49 PM,2,3,"Kyosuke, Nakazaki",1000074143,Right,RIK,"Haruto, Watanabe",1000073445,Right,KEI_KEI,Stretch,8,Top,0,1,1,Cutter,Slider,InPlay,Undefined,Bunt,Sacrifice,1,0,,,,133.947914,-0.26838408,-0.281902471,2391.295668,195.5301414,12:30,1.600484842,0.414676096,1.946994789,-89.44340073,9.358667805,2.626505985,0.630815861,0.361917526,124.5682755,-6.881688041,-0.086727513,0.448887672,,,,,,,,,,,,-1.610370003,5.287518766,-0.408659947,15.24,1.589552454,0.17320311,-36.99217305,-0.473111992,-0.29197645,6.357763415,-8.847969102,RIK,KEI_KEI,TokyoBig6Jingu,Team Exclusive,Team,20190928-TokyoBig6Jingu-2,772622b3-e1bb-11e9-a91c-04ea56cad207,135.1340296,,,9.379638506,0.204103702,0.603123916,-0.361579076,,,,5332f031-e1a4-11e9-a91c-04ea56cad207,19A
251,09/28/2019,3:45:41 PM,3,1,"Kyosuke, Nakazaki",1000074143,Right,RIK,"Kento, Nakamura",1000073422,Right,KEI_KEI,Stretch,8,Top,1,0,0,Fastball,Fastball,InPlay,Undefined,GroundBall,Out,1,0,,,,143.9583005,-1.687257639,-2.358231997,2278.383066,215.8056942,1:15,1.528247697,0.397585288,2.127074093,-47.3477092,37.13129068,26.84283965,0.586569249,0.011995838,132.2585266,-5.247363326,-0.333921445,0.415077356,143.2403632,-17.9264678,-30.66982719,,,,,2.263299902,1.494126087,-24.1905628,0.047739868,-16.65602543,21.96762752,-0.354531825,15.24,1.494622834,1.551800456,-39.71960126,-1.319059477,-3.448724168,8.078816992,-5.258128609,RIK,KEI_KEI,TokyoBig6Jingu,Team Exclusive,Team,20190928-TokyoBig6Jingu-2,91fe2f23-e1bb-11e9-a91c-04ea56cad207,146.1414339,0.594467781,0.027093608,11.69977387,0.536784814,0.5961866,-0.012621697,0.517982263,0.594467781,-0.01250755,5332f031-e1a4-11e9-a91c-04ea56cad207,19A
252,09/28/2019,3:47:07 PM,4,1,"Kyosuke, Nakazaki",1000074143,Right,RIK,"Sho, Shimada ",1000073380,Right,KEI_KEI,Stretch,8,Top,2,0,0,Cutter,Slider,StrikeCalled,Undefined,Undefined,Undefined,0,0,,,,130.4185695,-0.066388445,-0.928480711,2316.33506,111.2860438,9:45,1.571126632,0.390313417,1.917998582,-102.2546429,1.568136748,-4.275513451,0.529934118,0.086793557,122.4587082,-7.573800345,-1.244201643,0.460151653,,,,,,,,,,,,1.817898035,0.890150782,-0.369282976,15.24,1.563559662,0.598232947,-36.02895449,-0.384497004,0.315409344,5.456905008,-9.652206864,RIK,KEI_KEI,TokyoBig6Jingu,Team Exclusive,Team,20190928-TokyoBig6Jingu-2,c7ae4933-e1bb-11e9-a91c-04ea56cad207,131.8261048,,,7.959861308,-0.353593717,0.422654011,-0.069617517,,,,5332f031-e1a4-11e9-a91c-04ea56cad207,19A
253,09/28/2019,3:47:33 PM,4,2,"Kyosuke, Nakazaki",1000074143,Right,RIK,"Sho, Shimada ",1000073380,Right,KEI_KEI,Stretch,8,Top,2,0,1,Fastball,Fastball,InPlay,Undefined,FlyBall,Out,1,0,,,,144.9632653,-0.887811684,-3.579634085,2199.021743,222.1519904,1:30,1.510220941,0.351215105,2.08305966,-48.34770316,35.75496196,32.437649,0.779478437,-0.320648296,132.6328995,-4.522316618,-1.139964527,0.414151787,142.0229489,28.197587,20.13699876,4374.184815,30.52956746,15.83101566,13.85874228,96.08582916,95.03865588,31.06235354,4.389264526,-20.60322743,20.57199741,-0.282813389,15.24,1.490688689,2.393815981,-39.95105414,-0.777459285,-4.305528968,8.363325714,-5.50764728,RIK,KEI_KEI,TokyoBig6Jingu,Team Exclusive,Team,20190928-TokyoBig6Jingu-2,d993a5c8-e1bb-11e9-a91c-04ea56cad207,146.4680389,19.70400482,4.323756779,12.33036579,0.120313377,0.754614568,0.32669729,0.068209443,0.750411943,0.327679937,5332f031-e1a4-11e9-a91c-04ea56cad207,19A
254,09/28/2019,3:50:02 PM,1,1,"Ryogo, Takahashi",1000073244,Right,KEI_KEI,"Shintarou, Miya",1000074185,Right,RIK,Windup,8,Bottom,0,0,0,Slider,Curveball,StrikeSwinging,Undefined,Undefined,Undefined,0,0,,,,133.0580193,0.349104429,-2.126554389,2454.049268,81.31190102,8:45,1.686421964,0.753362721,1.709945542,-108.6327641,-5.296855056,-34.02743563,0.699469404,-0.192104144,124.1264053,-7.541053103,-4.610541094,0.459071458,,,,,,,,,,,,16.8104676,-3.032293486,-0.695388783,15.24,1.687060176,1.49280954,-36.68190239,-0.193668449,2.997595714,6.237989935,-10.34736012,RIK,KEI_KEI,TokyoBig6Jingu,Team Exclusive,Team,20190928-TokyoBig6Jingu-2,321b6a53-e1bc-11e9-a91c-04ea56cad207,132.1362915,,,8.931613942,-0.561036755,0.562838947,0.273664036,,,,5332f031-e1a4-11e9-a91c-04ea56cad207,19A
255,09/28/2019,3:50:17 PM,1,2,"Ryogo, Takahashi",1000073244,Right,KEI_KEI,"Shintarou, Miya",1000074185,Right,RIK,Windup,8,Bottom,0,0,1,Splitter,Splitter,BallCalled,Undefined,Undefined,Undefined,0,0,,,,132.8847079,-2.289043071,-2.974142005,1261.609785,232.5118122,1:45,1.714987707,0.696137693,1.762463205,-87.73840531,16.30379351,21.38412947,0.187344676,0.065929531,122.7774078,-8.699487302,-1.398115085,0.460637638,,,,,,,,,,,,-13.48734404,10.29913059,-0.622998028,15.24,1.651105619,1.820902254,-36.56706324,-1.787575155,-2.368720901,6.796781251,-7.99786053,RIK,KEI_KEI,TokyoBig6Jingu,Team Exclusive,Team,20190928-TokyoBig6Jingu-2,3b6b1131-e1bc-11e9-a91c-04ea56cad207,131.6870245,,,10.10730009,0.253701438,0.159958951,-0.061613548,,,,5332f031-e1a4-11e9-a91c-04ea56cad207,19A
256,09/28/2019,3:50:33 PM,1,3,"Ryogo, Takahashi",1000073244,Right,KEI_KEI,"Shintarou, Miya",1000074185,Right,RIK,Windup,8,Bottom,0,1,1,Cutter,Slider,InPlay,Undefined,GroundBall,Out,1,0,,,,138.9470552,-1.179201176,-3.242340327,2171.726388,170.5395927,11:45,1.660673208,0.689461056,1.828806673,-71.91305607,20.99805763,-3.513511545,0.607975184,-0.262234759,129.9747025,-6.428552172,-3.499731848,0.435299825,102.4089088,-28.05615682,27.34805217,,,,,1.745230813,1.745230813,26.59350039,0.04592041,0.088546719,11.96946148,-0.611548634,15.24,1.627569141,2.183143079,-38.30373187,-1.060625982,0.01734742,6.240057687,-7.461681351,RIK,KEI_KEI,TokyoBig6Jingu,Team Exclusive,Team,20190928-TokyoBig6Jingu-2,44f3ed16-e1bc-11e9-a91c-04ea56cad207,139.3522268,0.620602986,0.045958341,8.972352766,0.572767837,0.623824844,0.253616548,0.544021192,0.620602986,0.255373502,5332f031-e1a4-11e9-a91c-04ea56cad207,19A
257,09/28/2019,3:51:12 PM,2,1,"Ryogo, Takahashi",1000073244,Right,KEI_KEI,"Takehiro, Shikina",1000074199,Left,RIK,Windup,8,Bottom,1,0,0,Splitter,ChangeUp,BallCalled,Undefined,Undefined,Undefined,0,0,,,,131.674319,1.054070995,-1.332456793,,207.8100828,1:00,1.698489713,0.703499078,1.721907733,-71.87780586,34.83433981,18.42682109,1.279444962,0.508949703,120.0708435,-4.245900381,0.028120932,0.466510675,,,,,,,,,,,,-10.81400683,17.87576256,-0.670514304,15.24,1.720251285,0.774980833,-36.2731315,0.399474954,-1.857859915,7.070906135,-6.735571606,RIK,KEI_KEI,TokyoBig6Jingu,Team Exclusive,Team,20190928-TokyoBig6Jingu-2,56d94f05-e1bc-11e9-a91c-04ea56cad207,130.0291788,,,11.60347552,-0.721470475,1.189428329,-0.510642909,,,,5332f031-e1a4-11e9-a91c-04ea56cad207,19A
258,09/28/2019,3:51:26 PM,2,2,"Ryogo, Takahashi",1000073244,Right,KEI_KEI,"Takehiro, Shikina",1000074199,Left,RIK,Windup,8,Bottom,1,1,0,Cutter,Slider,StrikeSwinging,Undefined,Undefined,Undefined,0,0,,,,136.1903815,-0.484688813,-1.836457448,2067.209545,171.9717708,11:45,1.650402158,0.734881941,1.775628762,-86.11265926,11.46533238,-1.630048273,0.651883939,0.198114202,126.8358124,-6.775471897,-1.956077504,0.44609833,,,,,,,,,,,,-0.21655792,6.433694429,-0.689096124,15.24,1.632166549,1.210771638,-37.56893385,-0.64504364,-0.040601865,6.375617142,-8.600413831,RIK,KEI_KEI,TokyoBig6Jingu,Team Exclusive,Team,20190928-TokyoBig6Jingu-2,5fcbffaa-e1bc-11e9-a91c-04ea56cad207,135.9789891,,,9.354569156,-0.469626456,0.541599675,-0.167268401,,,,5332f031-e1a4-11e9-a91c-04ea56cad207,19A
259,09/28/2019,3:51:44 PM,2,3,"Ryogo, Takahashi",1000073244,Right,KEI_KEI,"Takehiro, Shikina",1000074199,Left,RIK,Windup,8,Bottom,1,1,1,Slider,Curveball,BallCalled,Undefined,Undefined,Undefined,0,0,,,,133.9350705,-2.136160489,-2.022041547,2620.441144,84.42177853,8:45,1.644484813,0.765242302,1.805625308,-105.8940376,-3.887669108,-38.82330783,-0.019192051,-0.19503674,124.2890442,-9.853709329,-4.888936068,0.456108644,,,,,,,,,,,,19.54187865,-0.599193298,-0.713366433,15.24,1.58522217,1.442860747,-36.88569065,-1.760140775,3.479762146,7.15512613,-9.913346505,RIK,KEI_KEI,TokyoBig6Jingu,Team Exclusive,Team,20190928-TokyoBig6Jingu-2,6f4a63a4-e1bc-11e9-a91c-04ea56cad207,132.9946291,,,9.646026352,0.661778203,0.020643414,0.175459457,,,,5332f031-e1a4-11e9-a91c-04ea56cad207,19A
260,09/28/2019,3:52:06 PM,2,4,"Ryogo, Takahashi",1000073244,Right,KEI_KEI,"Takehiro, Shikina",1000074199,Left,RIK,Windup,8,Bottom,1,2,1,Cutter,Slider,StrikeSwinging,Undefined,Undefined,Undefined,0,0,,,,136.7608021,-1.00558521,-1.734641195,2175.114554,169.1743587,11:45,1.658651361,0.714851506,1.800610228,-66.26508779,29.69159609,-5.694999694,0.711385711,0.16706453,127.8666183,-5.843045915,-2.151958531,0.442376732,,,,,,,,,,,,2.101942218,16.49396267,-0.672075102,15.24,1.629450646,1.16456691,-37.74384387,-0.913149248,0.400140644,6.005755372,-6.666742165,RIK,KEI_KEI,TokyoBig6Jingu,Team Exclusive,Team,20190928-TokyoBig6Jingu-2,7c2636dc-e1bc-11e9-a91c-04ea56cad207,137.1229445,,,8.894183769,-0.457576391,0.617986869,-0.133445558,,,,5332f031-e1a4-11e9-a91c-04ea56cad207,19A
261,09/28/2019,3:52:27 PM,2,5,"Ryogo, Takahashi",1000073244,Right,KEI_KEI,"Takehiro, Shikina",1000074199,Left,RIK,Windup,8,Bottom,1,2,2,Cutter,Slider,BallCalled,Undefined,Undefined,Undefined,0,0,,,,136.5044578,0.188694787,-0.858618626,2182.951836,148.1145834,11:00,1.611025158,0.778028671,1.738130033,-86.21827474,11.51974855,-7.223512029,0.802431469,0.461957056,126.6513519,-6.114118815,-1.388577473,0.44646399,,,,,,,,,,,,3.331643056,6.036076309,-0.755577967,15.24,1.609366184,0.592420778,-37.65843125,-0.210639736,0.625991881,6.591580649,-8.67251447,RIK,KEI_KEI,TokyoBig6Jingu,Team Exclusive,Team,20190928-TokyoBig6Jingu-2,8396bfa5-e1bc-11e9-a91c-04ea56cad207,135.8676207,,,9.853105896,-0.381094534,0.712784905,-0.442039271,,,,5332f031-e1a4-11e9-a91c-04ea56cad207,19A
262,09/28/2019,3:52:50 PM,2,6,"Ryogo, Takahashi",1000073244,Right,KEI_KEI,"Takehiro, Shikina",1000074199,Left,RIK,Windup,8,Bottom,1,3,2,Cutter,Slider,BallCalled,Walk,Undefined,Undefined,0,0,,,,138.3712485,-1.809447173,-1.245628721,2199.849064,152.7032238,11:00,1.637011693,0.736965004,1.7981647,-86.96000703,6.784464338,-3.546726316,0.255195329,0.349031548,130.005629,-8.129724307,-1.505571976,0.437247658,,,,,,,,,,,,1.221956031,4.630823701,-0.706236024,15.24,1.586622206,0.843857942,-38.18462925,-1.539571415,0.238209364,6.108202677,-8.903912469,RIK,KEI_KEI,TokyoBig6Jingu,Team Exclusive,Team,20190928-TokyoBig6Jingu-2,957c2061-e1bc-11e9-a91c-04ea56cad207,138.7314462,,,8.365619541,-0.556331602,0.11023659,-0.3229071,,,,5332f031-e1a4-11e9-a91c-04ea56cad207,19A
263,09/28/2019,3:53:31 PM,3,1,"Ryogo, Takahashi",1000073244,Right,KEI_KEI,"Hayata, Fujino",1000074029,Right,RIK,Stretch,8,Bottom,1,0,0,Cutter,Slider,BallCalled,Undefined,Undefined,Undefined,0,0,,,,138.8606329,-1.36185741,-4.075197168,2150.2504,186.7876964,12:15,1.700124489,0.717321596,1.804011291,-68.86750973,25.53663504,3.050062629,0.625245509,-0.406655594,128.5143448,-6.405422653,-3.851230497,0.438783402,,,,,,,,,,,,-4.225762933,14.61712625,-0.618075729,15.24,1.662111086,2.710718835,-38.20935833,-1.171163724,-0.815081232,6.9932894,-6.987243077,RIK,KEI_KEI,TokyoBig6Jingu,Team Exclusive,Team,20190928-TokyoBig6Jingu-2,aefcf273-e1bc-11e9-a91c-04ea56cad207,138.2458856,,,10.3462881,-0.412630843,0.52800909,0.463402598,,,,5332f031-e1a4-11e9-a91c-04ea56cad207,19A
264,09/28/2019,3:54:17 PM,3,2,"Ryogo, Takahashi",1000073244,Right,KEI_KEI,"Hayata, Fujino",1000074029,Right,RIK,Stretch,8,Bottom,1,1,0,Fastball,Fastball,StrikeCalled,Undefined,Undefined,Undefined,1,0,,,,147.1891295,-2.121000747,-3.444317168,2003.644372,203.9237019,12:45,1.696693938,0.655940357,1.777827665,-39.54743519,46.3741789,20.6090019,0.699035313,-0.114828156,132.92883,-5.054811664,-1.91306808,0.418606409,,,,,,,,,,,,-13.86013041,26.71822269,-0.571787738,15.24,1.641162255,2.352060952,-40.44750959,-1.658745137,-2.930701421,9.611616271,-4.15712645,RIK,KEI_KEI,TokyoBig6Jingu,Team Exclusive,Team,20190928-TokyoBig6Jingu-2,ca5358ce-e1bc-11e9-a91c-04ea56cad207,144.9093914,,,14.26029951,-0.56565628,0.608901724,0.14717739,,,,5332f031-e1a4-11e9-a91c-04ea56cad207,19A
265,09/28/2019,3:54:52 PM,3,3,"Ryogo, Takahashi",1000073244,Right,KEI_KEI,"Hayata, Fujino",1000074029,Right,RIK,Windup,8,Bottom,2,1,1,Cutter,Slider,BallCalled,Undefined,Undefined,Undefined,0,0,,,,141.8587745,-2.670071366,-4.303724764,2147.033398,156.7052679,11:15,1.652787405,0.710648825,1.940736185,-80.11549861,9.647953792,-4.190352016,0.100204147,-0.540421279,130.957251,-8.571425933,-4.614842992,0.427862706,,,,,,,,,,,,-0.70167271,7.156457657,-0.615647389,15.24,1.589363217,2.949398809,-38.9958781,-2.105437615,-0.139755126,7.940266491,-8.381268009,RIK,KEI_KEI,TokyoBig6Jingu,Team Exclusive,Team,20190928-TokyoBig6Jingu-2,dd11a3e5-e1bc-11e9-a91c-04ea56cad207,141.7744503,,,10.90152348,-0.026505987,0.030115943,0.577456263,,,,5332f031-e1a4-11e9-a91c-04ea56cad207,19A
266,09/28/2019,3:55:08 PM,3,4,"Ryogo, Takahashi",1000073244,Right,KEI_KEI,"Hayata, Fujino",1000074029,Right,RIK,Windup,8,Bottom,2,2,1,Cutter,Slider,InPlay,Undefined,GroundBall,Out,1,0,,,,139.7685372,-0.429272407,-1.955146334,2200.322515,144.5074588,10:45,1.721296599,0.710382053,1.828019247,-80.99842836,11.6844945,-8.394315303,0.790014261,0.07409735,129.2027618,-6.388131325,-2.575121979,0.434764946,135.7686007,-4.037393016,-31.23189904,,,,,8.40056337,7.871017799,-29.58152868,0.217993774,3.265043017,6.593537343,-0.662988964,15.24,1.705618141,1.347225755,-38.54222143,-0.59298902,0.639279566,7.291537465,-8.51566741,RIK,KEI_KEI,TokyoBig6Jingu,Team Exclusive,Team,20190928-TokyoBig6Jingu-2,e45c08ee-e1bc-11e9-a91c-04ea56cad207,139.5236681,0.796300306,0.203388439,10.56577533,0.522181949,0.800113482,-0.078159136,0.487993171,0.796300306,-0.076623415,5332f031-e1a4-11e9-a91c-04ea56cad207,19A
267,09/28/2019,3:57:31 PM,1,1,"Kyosuke, Nakazaki",1000074143,Right,RIK,"Jun, Setonishi ",1000073406,Left,KEI_KEI,Windup,9,Top,0,0,0,Fastball,Fastball,BallCalled,Undefined,Undefined,Undefined,0,0,,,,144.1061984,0.020707378,-1.76829327,2369.083558,225.1414046,1:30,1.53623978,0.400202892,1.947091361,-52.39072798,33.92968764,34.17913979,1.01813993,0.246151287,131.8887817,-3.887938269,0.785199048,0.419576757,,,,,,,,,,,,-19.99298995,18.61066896,-0.363439841,15.24,1.533755698,1.105225751,-39.75118924,-0.172610978,-4.137771139,8.252149259,-5.954965528,RIK,KEI_KEI,TokyoBig6Jingu,Team Exclusive,Team,20190928-TokyoBig6Jingu-2,3e0b592a-e1bd-11e9-a91c-04ea56cad207,144.5742622,,,12.21741671,-0.610296466,0.944644797,-0.262172575,,,,5332f031-e1a4-11e9-a91c-04ea56cad207,19A
268,09/28/2019,3:57:43 PM,1,2,"Kyosuke, Nakazaki",1000074143,Right,RIK,"Jun, Setonishi ",1000073406,Left,KEI_KEI,Windup,9,Top,0,1,0,Fastball,Fastball,BallCalled,Undefined,Undefined,Undefined,0,0,,,,144.9966233,-2.075552868,-3.176870897,2375.034019,206.6287267,1:00,1.539371662,0.439361483,1.94389058,-36.10789523,49.73417727,24.9766846,0.595209849,-0.202499185,132.2459473,-4.769389597,-1.310843516,0.418412603,,,,,,,,,,,,-16.00526357,28.80851545,-0.371047595,15.24,1.49175175,2.126200221,-39.91946683,-1.578309278,-3.329622843,8.580886622,-3.813528381,RIK,KEI_KEI,TokyoBig6Jingu,Team Exclusive,Team,20190928-TokyoBig6Jingu-2,45109e71-e1bd-11e9-a91c-04ea56cad207,144.9765127,,,12.75067608,-0.70924982,0.497764404,0.227075203,,,,5332f031-e1a4-11e9-a91c-04ea56cad207,19A
269,09/28/2019,3:57:58 PM,1,3,"Kyosuke, Nakazaki",1000074143,Right,RIK,"Jun, Setonishi ",1000073406,Left,KEI_KEI,Windup,9,Top,0,2,0,Fastball,Fastball,StrikeCalled,Undefined,Undefined,Undefined,0,0,,,,142.8768836,-0.490342614,-2.578212236,2305.555284,219.3951122,1:15,1.513847176,0.421677775,1.975241473,-47.05250223,40.90722124,33.6636467,0.905968504,0.036372664,130.1438919,-4.014347792,-0.05436318,0.423542102,,,,,,,,,,,,-20.44606441,22.91414799,-0.368332688,15.24,1.500835359,1.657090971,-39.38412707,-0.499992556,-4.13420218,8.462036151,-5.173400359,RIK,KEI_KEI,TokyoBig6Jingu,Team Exclusive,Team,20190928-TokyoBig6Jingu-2,4df500d5-e1bd-11e9-a91c-04ea56cad207,143.2207086,,,12.73299173,-0.697706278,0.82385164,-0.037339869,,,,5332f031-e1a4-11e9-a91c-04ea56cad207,19A
270,09/28/2019,3:58:10 PM,1,4,"Kyosuke, Nakazaki",1000074143,Right,RIK,"Jun, Setonishi ",1000073406,Left,KEI_KEI,Windup,9,Top,0,2,1,Fastball,Fastball,StrikeCalled,Undefined,Undefined,Undefined,0,0,,,,142.060067,-0.711808674,-2.211991618,2305.677608,211.0678809,1:00,1.524531089,0.417613154,1.997119606,-42.74531768,46.38129055,27.99401979,0.898007625,0.079115004,128.7511414,-3.92620911,-0.104307019,0.426342227,,,,,,,,,,,,-17.20465075,26.22440381,-0.372595482,15.24,1.507372101,1.418276797,-39.15954252,-0.630856872,-3.419801232,8.792164244,-4.593975254,RIK,KEI_KEI,TokyoBig6Jingu,Team Exclusive,Team,20190928-TokyoBig6Jingu-2,554b514e-e1bd-11e9-a91c-04ea56cad207,142.2800654,,,13.30892562,-0.66453663,0.820290643,-0.07873822,,,,5332f031-e1a4-11e9-a91c-04ea56cad207,19A
271,09/28/2019,3:58:29 PM,1,5,"Kyosuke, Nakazaki",1000074143,Right,RIK,"Jun, Setonishi ",1000073406,Left,KEI_KEI,Windup,9,Top,0,2,2,Fastball,Fastball,FoulBall,Undefined,Undefined,Undefined,0,0,,,,144.9835133,-1.42560759,-2.421157635,2318.834024,216.2626811,1:15,1.540773699,0.420867931,1.952137735,-36.33450077,49.57377357,36.42512104,0.777490385,0.106232636,131.7212952,-4.145642651,0.309972641,0.418573913,130.3392599,28.44203113,-64.20450253,4166.548194,11.50607423,13.64363944,-31.49185384,77.22303708,49.70860694,-77.42227948,3.459607544,-21.85866919,28.34667697,-0.370121377,15.24,1.507682089,1.55962975,-39.94726175,-1.12415514,-4.534991041,8.915541656,-3.925600016,RIK,KEI_KEI,TokyoBig6Jingu,Team Exclusive,Team,20190928-TokyoBig6Jingu-2,6211aed4-e1bd-11e9-a91c-04ea56cad207,144.9206417,14.48422166,1.962931443,13.26221811,0.109676264,0.753963491,-0.108154296,0.072344403,0.751213751,-0.1084002,5332f031-e1a4-11e9-a91c-04ea56cad207,19A
272,09/28/2019,3:58:48 PM,1,6,"Kyosuke, Nakazaki",1000074143,Right,RIK,"Jun, Setonishi ",1000073406,Left,KEI_KEI,Windup,9,Top,0,2,2,Fastball,Fastball,BallCalled,Undefined,Undefined,Undefined,0,0,,,,143.3848376,0.479390514,-3.124752588,2266.678837,215.8710071,1:15,1.508454432,0.422546065,2.062328466,-42.55422552,43.46026997,31.48496534,1.216531868,-0.133109185,131.1115402,-2.718293633,-0.759687643,0.418832605,,,,,,,,,,,,-19.67801486,23.85199695,-0.361918257,15.24,1.515990586,2.055341095,-39.53610159,0.192100418,-4.031877049,8.100657394,-4.919555456,RIK,KEI_KEI,TokyoBig6Jingu,Team Exclusive,Team,20190928-TokyoBig6Jingu-2,6c2e5323-e1bd-11e9-a91c-04ea56cad207,144.8311312,,,12.2732974,-0.690752492,1.160686535,0.146112377,,,,5332f031-e1a4-11e9-a91c-04ea56cad207,19A
273,09/28/2019,3:59:05 PM,1,7,"Kyosuke, Nakazaki",1000074143,Right,RIK,"Jun, Setonishi ",1000073406,Left,KEI_KEI,Windup,9,Top,0,3,2,Fastball,Fastball,StrikeSwinging,Strikeout,Undefined,Undefined,0,0,,,,143.9248555,-1.72373053,-3.162291789,2192.901234,213.8470144,1:15,1.542918913,0.372191858,2.034740191,-39.4048656,46.20385749,31.03970046,0.667435232,-0.1999192,132.0555679,-4.672147169,-0.836851416,0.417843518,,,,,,,,,,,,-19.34683333,26.78082155,-0.309340007,15.24,1.505863102,2.087332321,-39.66579084,-1.327727215,-3.997796609,8.002694888,-4.272706757,RIK,KEI_KEI,TokyoBig6Jingu,Team Exclusive,Team,20190928-TokyoBig6Jingu-2,752f510e-e1bd-11e9-a91c-04ea56cad207,145.1739643,,,11.86928756,-0.481226931,0.591264502,0.21203854,,,,5332f031-e1a4-11e9-a91c-04ea56cad207,19A
