count,PitchNo,Date,Time,UTCDate,UTCTime,PAofInning,PitchofPA,Pitcher,PitcherId,PitcherThrows,PitcherTeam,Batter,BatterId,BatterSide,BatterTeam,PitcherSet,Inning,Top/Bottom,Outs,Balls,Strikes,TaggedPitchType,AutoPitchType,PitchCall,KorBB,TaggedHitType,AutoHitType,PlayResult,OutsOnPlay,RunsScored,Notes,RelSpeed,VertRelAngle,HorzRelAngle,SpinRate,SpinAxis,Tilt,RelHeight,RelSide,Extension,VertBreak,InducedVertBreak,HorzBreak,PlateLocHeight,PlateLocSide,ZoneSpeed,VertApprAngle,HorzApprAngle,ZoneTime,ExitSpeed,Angle,Direction,HitSpinRate,PositionAt110X,PositionAt110Y,PositionAt110Z,Distance,LastTrackedDistance,Bearing,HangTime,pfxx,pfxz,x0,y0,z0,vx0,vy0,vz0,ax0,ay0,az0,HomeTeam,AwayTeam,Stadium,Level,League,GameID,PitchUID,GameUID,System,HomeTeamForeignID,AwayTeamForeignID,GameForeignID,Catcher,CatcherId,CatcherThrows,CatcherTeam,EffectiveVelo,MaxHeight,MeasuredDuration,SpeedDrop,PitchLastMeasuredX,PitchLastMeasuredY,PitchLastMeasuredZ,PitchTrajectoryXc0,PitchTrajectoryXc1,PitchTrajectoryXc2,PitchTrajectoryYc0,PitchTrajectoryYc1,PitchTrajectoryYc2,PitchTrajectoryZc0,PitchTrajectoryZc1,PitchTrajectoryZc2,ContactPositionX,ContactPositionY,ContactPositionZ,HitSpinAxis,HitTrajectoryXc0,HitTrajectoryXc1,HitTrajectoryXc2,HitTrajectoryXc3,HitTrajectoryXc4,HitTrajectoryXc5,HitTrajectoryXc6,HitTrajectoryXc7,HitTrajectoryXc8,HitTrajectoryYc0,HitTrajectoryYc1,HitTrajectoryYc2,HitTrajectoryYc3,HitTrajectoryYc4,HitTrajectoryYc5,HitTrajectoryYc6,HitTrajectoryYc7,HitTrajectoryYc8,HitTrajectoryZc0,HitTrajectoryZc1,HitTrajectoryZc2,HitTrajectoryZc3,HitTrajectoryZc4,HitTrajectoryZc5,HitTrajectoryZc6,HitTrajectoryZc7,HitTrajectoryZc8,ThrowSpeed,PopTime,ExchangeTime,TimeToBase,CatchPositionX,CatchPositionY,CatchPositionZ,ThrowPositionX,ThrowPositionY,ThrowPositionZ,BasePositionX,BasePositionY,BasePositionZ,ThrowTrajectoryXc0,ThrowTrajectoryXc1,ThrowTrajectoryXc2,ThrowTrajectoryYc0,ThrowTrajectoryYc1,ThrowTrajectoryYc2,ThrowTrajectoryZc0,ThrowTrajectoryZc1,ThrowTrajectoryZc2,umpire,pitchcount,PitchNo.1,Date(opensen),time1,time2,time3,PAofInning(opensen),PitchofPA(opensen),Pitcher(opensen),PitcherThrows(opensen),PitcherTeam(opensen),dajun,Batter(opensen),BatterSide(opensen),BatterTeam(opensen),Inning(opensen),Top/Bottom(opensen),Outs(opensen),Balls(opensen),Strikes(opensen),TaggedPitchType(opensen),PitchCall(opensen),KorBB(opensen),TaggedHitType(opensen),PlayResult(opensen),OutsOnPlay(opensen),RunsScored(opensen),memo,RelSpeed(opensen),PlateLocHeight(opensen),PlateLocSide(opensen),caught_distance,caught_direction,HomeTeam(opensen),hometeam_color,hometeam_abb,AwayTeam(opensen),awayteam_color,awayteam_abb,Stadium(opensen),Level(opensen),League(opensen),fielding_alignment,Notes(opensen),on_1b,on_2b,on_3b,runevent,run_person,error_person,scored_person,relateddefencepos,fielding_sequence,playid,result,description,c_time,c_URL,n_time,n_URL,C,1B,2B,3B,SS,LF,CF,RF,BOh,BOa,DOh,DOa,LRh,LRa,truetime,season
230,221.0,2024/4/13,47:34.8,2024/4/13,47:34.8,2.0,3.0,"Isshin, Obata",1000126682,Right,RIK,"Tsubasa, Yoshino",1000101225,Left,WAS_EDA,Undefined,8,Bottom,0,2.0,0.0,Fastball,Sinker,StrikeCalled,Undefined,Undefined,,Undefined,0,0,3,143.56401,-2.02827,-1.679625,2218.561091,222.856179,1:30,1.701636,0.448203,2.073986,-39.0949,46.7131,40.8977,0.746062,0.389873,131.76731,-5.006086,1.260356,0.41833,,,,,,,,,,,,-22.6931,26.9161,-0.416596,15.24,1.659708,0.974813,-39.5394,-1.506963,-4.654873,8.027709,-4.285536,WAS_EDA,RIK,JinguStadium,Spring,,20240413-JinguStadium-4,b592ba20-f961-11ee-aa70-75f41351824b,656a7768-9378-4f4c-9df1-9a5048b21333,v3,,,,"Shingo, Tomaru",1000101287,Right,RIK,145.00524,,,11.7967,,,,16.365798,-39.767315,4.013854,1.700765,-1.385292,-2.142768,-0.446148,1.106969,-2.327436,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,榊原 啓資,98.0,221.0,2024/4/13,7100.658203,7100.658217,1712990855,2.0,3.0,小畠,Right,RIK,3,吉納,Left,WAS_EDA,8,Bottom,0,2,0,Undefined,StrikeCalled,Undefined,Undefined,Undefined,0,0,,,,,,,WAS_EDA,#470004,早稲田,RIK,#101f56,立教,JinguStadium,A,春季リーグ戦,IFFW,3,,,山縣,Nothing,,,,,,2410313230,見逃し,,7620,https://youtu.be/PYFWdATw8bc&t=7620,5142,https://youtu.be/eCWnYjN7sSA&t=5142,戸丸,丸山,田中祥,鬼頭,柴田,桑垣,北田峻,鈴木唯,"尾瀬,山縣,吉納,印出,前田,安田,梅村,石郷岡,小澤","田中祥,鬼頭,柴田,丸山,鈴木唯,北田峻,桑垣,戸丸,小畠","安田,印出,前田,小澤,梅村,山縣,石郷岡,尾瀬,吉納","小畠,戸丸,丸山,田中祥,鬼頭,柴田,桑垣,北田峻,鈴木唯","R,L,R,L,R,L,R,L,L,L","R,L,R,L,L,L,L,L,R,R",1:49:44,24S
231,222.0,2024/4/13,47:53.9,2024/4/13,47:53.9,2.0,4.0,"Isshin, Obata",1000126682,Right,RIK,"Tsubasa, Yoshino",1000101225,Left,WAS_EDA,Undefined,8,Bottom,0,2.0,1.0,Curveball,Curveball,BallCalled,Undefined,Undefined,,Undefined,0,0,3,114.6439,2.041587,0.349165,2499.672007,31.417451,7:00,1.7449,0.344392,1.86186,-189.9481,-47.9954,-32.5635,0.421082,0.117168,103.89385,-11.706531,-1.971356,0.538055,,,,,,,,,,,,16.9874,-24.714,-0.350648,15.24,1.781261,-0.058689,-31.515469,0.454826,2.144247,6.642534,-12.926192,WAS_EDA,RIK,JinguStadium,Spring,,20240413-JinguStadium-4,c104b840-f961-11ee-aa70-75f41351824b,656a7768-9378-4f4c-9df1-9a5048b21333,v3,,,,"Shingo, Tomaru",1000101287,Right,RIK,112.73945,,,10.75004,,,,16.579098,-31.796458,3.321267,1.750456,1.001625,-6.463096,-0.346247,-0.149394,1.072123,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,榊原 啓資,99.0,222.0,2024/4/13,7119.927007,7119.927021,1712990874,2.0,4.0,小畠,Right,RIK,3,吉納,Left,WAS_EDA,8,Bottom,0,2,1,Undefined,BallCalled,Undefined,Undefined,Undefined,0,0,,,,,,,WAS_EDA,#470004,早稲田,RIK,#101f56,立教,JinguStadium,A,春季リーグ戦,IFFW,3,,,山縣,Nothing,,,,,,2410313231,ボール,,7639,https://youtu.be/PYFWdATw8bc&t=7639,5161,https://youtu.be/eCWnYjN7sSA&t=5161,戸丸,丸山,田中祥,鬼頭,柴田,桑垣,北田峻,鈴木唯,"尾瀬,山縣,吉納,印出,前田,安田,梅村,石郷岡,小澤","田中祥,鬼頭,柴田,丸山,鈴木唯,北田峻,桑垣,戸丸,小畠","安田,印出,前田,小澤,梅村,山縣,石郷岡,尾瀬,吉納","小畠,戸丸,丸山,田中祥,鬼頭,柴田,桑垣,北田峻,鈴木唯","R,L,R,L,R,L,R,L,L,L","R,L,R,L,L,L,L,L,R,R",1:50:03,24S
232,223.0,2024/4/13,48:12.9,2024/4/13,48:12.9,2.0,5.0,"Isshin, Obata",1000126682,Right,RIK,"Tsubasa, Yoshino",1000101225,Left,WAS_EDA,Undefined,8,Bottom,0,3.0,1.0,Fastball,Four-Seam,FoulBallFieldable,Undefined,Undefined,LineDrive,Undefined,0,0,3,143.16943,-2.048226,-1.458215,2206.882835,214.376757,1:15,1.712204,0.435942,2.055114,-31.5514,56.2513,36.3486,0.825891,0.39327,129.36961,-4.520015,1.151269,0.423164,114.96959,22.936581,-163.367453,1898.168737,-31.979014,5.151892,-10.073052,48.372461,21.12765,-162.28964,1.888432,-20.2931,32.2294,-0.408149,15.24,1.669492,0.835199,-39.37497,-1.476219,-4.06103,9.208143,-3.356931,WAS_EDA,RIK,JinguStadium,Spring,,20240413-JinguStadium-4,cc482c50-f961-11ee-aa70-75f41351824b,656a7768-9378-4f4c-9df1-9a5048b21333,v3,,,,"Shingo, Tomaru",1000101287,Right,RIK,143.34873,5.986346,,13.79982,,,,16.384093,-39.641622,4.604071,1.710834,-1.379008,-1.678466,-0.434037,0.9528,-2.030515,0.135095,0.759035,-0.388729,4.166285,0.135097,-28.180508,1.872324,0.075681,-0.059963,0.062994,-0.044501,0.019025,-0.003375,0.759034,12.445961,-8.094963,0.946786,-0.204531,0.049429,-0.012182,0.002933,-0.000341,-0.388728,-8.418422,0.7318,-0.219789,0.051124,-0.011757,0.002096,-0.00026,6e-06,,,,,,,,,,,,,,,,,,,,,,,榊原 啓資,100.0,223.0,2024/4/13,7139.242434,7139.242447,1712990894,2.0,5.0,小畠,Right,RIK,3,吉納,Left,WAS_EDA,8,Bottom,0,3,1,Undefined,FoulBall,Undefined,FlyBall,Undefined,0,0,,,,,,,WAS_EDA,#470004,早稲田,RIK,#101f56,立教,JinguStadium,A,春季リーグ戦,IFFW,3,,,山縣,Undefined,,,,,,2410313232,ファール,,7658,https://youtu.be/PYFWdATw8bc&t=7658,5180,https://youtu.be/eCWnYjN7sSA&t=5180,戸丸,丸山,田中祥,鬼頭,柴田,桑垣,北田峻,鈴木唯,"尾瀬,山縣,吉納,印出,前田,安田,梅村,石郷岡,小澤","田中祥,鬼頭,柴田,丸山,鈴木唯,北田峻,桑垣,戸丸,小畠","安田,印出,前田,小澤,梅村,山縣,石郷岡,尾瀬,吉納","小畠,戸丸,丸山,田中祥,鬼頭,柴田,桑垣,北田峻,鈴木唯","R,L,R,L,R,L,R,L,L,L","R,L,R,L,L,L,L,L,R,R",1:50:22,24S
233,224.0,2024/4/13,48:34.2,2024/4/13,48:34.2,2.0,6.0,"Isshin, Obata",1000126682,Right,RIK,"Tsubasa, Yoshino",1000101225,Left,WAS_EDA,Undefined,8,Bottom,0,3.0,2.0,Splitter,Changeup,FoulBallFieldable,Undefined,Undefined,LineDrive,Undefined,0,0,3,133.99588,-0.987184,-1.977641,1369.701696,209.624971,1:00,1.721891,0.428612,1.863447,-64.4296,36.9636,19.2081,0.799198,0.06314,122.80143,-5.754806,-0.615124,0.454736,142.74108,26.152469,38.589501,3169.127586,24.973356,14.006959,22.370687,88.736425,86.205181,48.35869,3.917885,-11.3846,20.7645,-0.383612,15.24,1.694752,1.186886,-36.867691,-0.859508,-2.024687,7.166646,-6.113801,WAS_EDA,RIK,JinguStadium,Spring,,20240413-JinguStadium-4,d8ef9d30-f961-11ee-aa70-75f41351824b,656a7768-9378-4f4c-9df1-9a5048b21333,v3,,,,"Shingo, Tomaru",1000101287,Right,RIK,133.39619,16.351758,,11.19445,,,,16.576461,-37.126574,3.583323,1.721812,-0.638657,-3.0569,-0.427807,1.260024,-1.012344,0.645182,0.8593,-0.051257,221.741191,0.644866,27.829642,-6.934821,1.896759,-0.504498,0.133745,-0.030687,0.004478,-0.000277,0.859647,17.465508,-5.233291,0.083175,0.122819,-0.068081,0.019688,-0.002799,0.000151,-0.051348,22.201636,-1.992473,0.205113,-0.028743,0.019582,-0.008408,0.001651,-0.00012,,,,,,,,,,,,,,,,,,,,,,,榊原 啓資,101.0,224.0,2024/4/13,7160.05805,7160.058066,1712990914,2.0,6.0,小畠,Right,RIK,3,吉納,Left,WAS_EDA,8,Bottom,0,3,2,Undefined,FoulBall,Undefined,FlyBall,Undefined,0,0,,,,,,,WAS_EDA,#470004,早稲田,RIK,#101f56,立教,JinguStadium,A,春季リーグ戦,IFFW,3,,,山縣,Undefined,,,,,,2410313233,ファール,,7680,https://youtu.be/PYFWdATw8bc&t=7680,5189,https://youtu.be/eCWnYjN7sSA&t=5189,戸丸,丸山,田中祥,鬼頭,柴田,桑垣,北田峻,鈴木唯,"尾瀬,山縣,吉納,印出,前田,安田,梅村,石郷岡,小澤","田中祥,鬼頭,柴田,丸山,鈴木唯,北田峻,桑垣,戸丸,小畠","安田,印出,前田,小澤,梅村,山縣,石郷岡,尾瀬,吉納","小畠,戸丸,丸山,田中祥,鬼頭,柴田,桑垣,北田峻,鈴木唯","R,L,R,L,R,L,R,L,L,L","R,L,R,L,L,L,L,L,R,R",1:50:43,24S
234,225.0,2024/4/13,49:03.4,2024/4/13,49:03.4,2.0,7.0,"Isshin, Obata",1000126682,Right,RIK,"Tsubasa, Yoshino",1000101225,Left,WAS_EDA,Undefined,8,Bottom,0,3.0,2.0,Fastball,Sinker,BallCalled,Walk,Undefined,,Undefined,0,0,3,142.33382,0.312081,-3.706952,2215.005515,222.695114,1:30,1.676284,0.43763,2.031784,-55.6522,33.3259,27.9553,1.206977,-0.318051,128.87125,-3.881682,-1.708606,0.425987,,,,,,,,,,,,-17.4067,18.1943,-0.362872,15.24,1.67994,2.401346,-39.099006,0.034627,-3.451135,8.724566,-6.199348,WAS_EDA,RIK,JinguStadium,Spring,,20240413-JinguStadium-4,ea5a1460-f961-11ee-aa70-75f41351824b,656a7768-9378-4f4c-9df1-9a5048b21333,v3,,,,"Shingo, Tomaru",1000101287,Right,RIK,142.39871,,,13.46257,,,,16.407062,-39.358563,4.362283,1.676166,0.219059,-3.099674,-0.435839,2.504017,-1.725567,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,榊原 啓資,102.0,225.0,2024/4/13,7189.291835,7189.291848,1712990944,2.0,7.0,小畠,Right,RIK,3,吉納,Left,WAS_EDA,8,Bottom,0,3,2,Undefined,BallCalled,Walk,Undefined,Undefined,0,0,,,,,,,WAS_EDA,#470004,早稲田,RIK,#101f56,立教,JinguStadium,A,春季リーグ戦,IFFW,3,,,山縣,Nothing,,,,,,2410313234,四球,,7709,https://youtu.be/PYFWdATw8bc&t=7709,5202,https://youtu.be/eCWnYjN7sSA&t=5202,戸丸,丸山,田中祥,鬼頭,柴田,桑垣,北田峻,鈴木唯,"尾瀬,山縣,吉納,印出,前田,安田,梅村,石郷岡,小澤","田中祥,鬼頭,柴田,丸山,鈴木唯,北田峻,桑垣,戸丸,小畠","安田,印出,前田,小澤,梅村,山縣,石郷岡,尾瀬,吉納","小畠,戸丸,丸山,田中祥,鬼頭,柴田,桑垣,北田峻,鈴木唯","R,L,R,L,R,L,R,L,L,L","R,L,R,L,L,L,L,L,R,R",1:51:12,24S
235,226.0,2024/4/13,49:53.5,2024/4/13,49:53.5,3.0,1.0,"Isshin, Obata",1000126682,Right,RIK,"Taichi, Inde",1000101222,Right,WAS_EDA,Undefined,8,Bottom,0,0.0,0.0,Fastball,Four-Seam,StrikeCalled,Undefined,Undefined,,Undefined,0,0,"1,3",144.41845,-1.30569,-3.300464,2019.785728,218.079364,1:15,1.6416,0.542105,2.059907,-54.4831,31.3756,22.3408,0.732615,-0.154312,131.41382,-5.400142,-1.698934,0.418453,,,,,,,,,,,,-14.2162,18.4338,-0.477068,15.24,1.612974,2.186088,-39.699012,-1.082784,-2.912737,8.808619,-6.029772,WAS_EDA,RIK,JinguStadium,Spring,,20240413-JinguStadium-4,083c60f0-f962-11ee-aa70-75f41351824b,656a7768-9378-4f4c-9df1-9a5048b21333,v3,,,,"Shingo, Tomaru",1000101287,Right,RIK,144.96248,,,13.00463,,,,16.379299,-39.951005,4.404309,1.641482,-0.910286,-3.014886,-0.540798,2.269415,-1.456368,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,榊原 啓資,103.0,226.0,2024/4/13,7239.67755,7239.677566,1712990994,3.0,1.0,小畠,Right,RIK,4,印出,Right,WAS_EDA,8,Bottom,0,0,0,Undefined,StrikeCalled,Undefined,Undefined,Undefined,0,0,,,,,,,WAS_EDA,#470004,早稲田,RIK,#101f56,立教,JinguStadium,A,春季リーグ戦,IFFW,"1,3",吉納,,山縣,Nothing,,,,,,2410313235,見逃し,,7759,https://youtu.be/PYFWdATw8bc&t=7759,5223,https://youtu.be/eCWnYjN7sSA&t=5223,戸丸,丸山,田中祥,鬼頭,柴田,桑垣,北田峻,鈴木唯,"尾瀬,山縣,吉納,印出,前田,安田,梅村,石郷岡,小澤","田中祥,鬼頭,柴田,丸山,鈴木唯,北田峻,桑垣,戸丸,小畠","安田,印出,前田,小澤,梅村,山縣,石郷岡,尾瀬,吉納","小畠,戸丸,丸山,田中祥,鬼頭,柴田,桑垣,北田峻,鈴木唯","R,L,R,L,R,L,R,L,L,L","R,L,R,L,L,L,L,L,R,R",1:52:02,24S
236,227.0,2024/4/13,50:15.4,2024/4/13,50:15.3,3.0,2.0,"Isshin, Obata",1000126682,Right,RIK,"Taichi, Inde",1000101222,Right,WAS_EDA,Undefined,8,Bottom,0,0.0,1.0,Slider,Slider,BallinDirt,Undefined,Undefined,,Undefined,0,0,"1,3",129.18481,-2.5315,-2.474545,2391.316195,80.878433,8:45,1.686081,0.514117,1.831701,-108.5343,0.3729,-16.5424,-0.115216,-0.35048,120.66658,-10.3097,-3.647855,0.471284,,,,,,,,,,,,7.0525,2.5272,-0.453754,15.24,1.618142,1.605489,-35.541183,-1.977569,1.174443,6.185778,-9.385792,WAS_EDA,RIK,JinguStadium,Spring,,20240413-JinguStadium-4,15426c90-f962-11ee-aa70-75f41351824b,656a7768-9378-4f4c-9df1-9a5048b21333,v3,,,,"Shingo, Tomaru",1000101287,Right,RIK,128.71208,,,8.51823,,,,16.60919,-35.778691,3.092889,1.687153,-1.617195,-4.692896,-0.514532,1.560395,0.587221,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,榊原 啓資,104.0,227.0,2024/4/13,7261.447197,7261.447211,1712991016,3.0,2.0,小畠,Right,RIK,4,印出,Right,WAS_EDA,8,Bottom,0,0,1,Undefined,BallCalled,Undefined,Undefined,Undefined,0,0,,,,,,,WAS_EDA,#470004,早稲田,RIK,#101f56,立教,JinguStadium,A,春季リーグ戦,IFFW,"1,3",吉納,,山縣,Nothing,,,,,,2410313236,ボール(低投),,7781,https://youtu.be/PYFWdATw8bc&t=7781,5245,https://youtu.be/eCWnYjN7sSA&t=5245,戸丸,丸山,田中祥,鬼頭,柴田,桑垣,北田峻,鈴木唯,"尾瀬,山縣,吉納,印出,前田,安田,梅村,石郷岡,小澤","田中祥,鬼頭,柴田,丸山,鈴木唯,北田峻,桑垣,戸丸,小畠","安田,印出,前田,小澤,梅村,山縣,石郷岡,尾瀬,吉納","小畠,戸丸,丸山,田中祥,鬼頭,柴田,桑垣,北田峻,鈴木唯","R,L,R,L,R,L,R,L,L,L","R,L,R,L,L,L,L,L,R,R",1:52:24,24S
237,228.0,2024/4/13,50:41.2,2024/4/13,50:41.2,3.0,3.0,"Isshin, Obata",1000126682,Right,RIK,"Taichi, Inde",1000101222,Right,WAS_EDA,Undefined,8,Bottom,0,1.0,1.0,Slider,Curveball,InPlay,Undefined,GroundBall,GroundBall,FieldersChoice,0,1,"1,3",125.99491,1.10963,-0.848276,2402.847669,64.671405,8:15,1.670253,0.490829,1.810995,-128.2177,-11.7895,-33.0566,0.701877,-0.079589,115.04583,-8.181603,-3.189035,0.487286,139.05693,2.113616,15.386435,2190.128579,,,,17.707341,17.159576,17.185087,0.478308,16.3542,-5.8594,-0.467974,15.24,1.688544,0.658461,-34.65864,0.186549,2.542351,6.981204,-10.717522,WAS_EDA,RIK,JinguStadium,Spring,,20240413-JinguStadium-4,24ab2050-f962-11ee-aa70-75f41351824b,656a7768-9378-4f4c-9df1-9a5048b21333,v3,,,,"Shingo, Tomaru",1000101287,Right,RIK,124.48547,0.778973,,10.94909,,,,16.629295,-34.937362,3.490602,1.672555,0.614441,-5.358761,-0.492237,0.556958,1.271176,0.292307,0.698237,0.093365,294.426868,0.29551,37.127452,-4.983459,,,,,,,0.701484,1.333658,-5.868017,,,,,,,0.091291,10.300213,0.943204,,,,,,,,,,,,,,,,,,,,,,,,,,,,,榊原 啓資,105.0,228.0,2024/4/13,7287.548043,7287.548057,1712991042,3.0,3.0,小畠,Right,RIK,4,印出,Right,WAS_EDA,8,Bottom,0,1,1,Undefined,InPlay,Undefined,GroundBall,FieldersChoice,0,1,,,,,33.69811109,13.67130713,WAS_EDA,#470004,早稲田,RIK,#101f56,立教,JinguStadium,A,春季リーグ戦,IFFW,"1,3",吉納,,山縣,Undefined,,,山縣,"4,2","4,2",2410313237,二ゴ野選①,,7807,https://youtu.be/PYFWdATw8bc&t=7807,5271,https://youtu.be/eCWnYjN7sSA&t=5271,戸丸,丸山,田中祥,鬼頭,柴田,桑垣,北田峻,鈴木唯,"尾瀬,山縣,吉納,印出,前田,安田,梅村,石郷岡,小澤","田中祥,鬼頭,柴田,丸山,鈴木唯,北田峻,桑垣,戸丸,小畠","安田,印出,前田,小澤,梅村,山縣,石郷岡,尾瀬,吉納","小畠,戸丸,丸山,田中祥,鬼頭,柴田,桑垣,北田峻,鈴木唯","R,L,R,L,R,L,R,L,L,L","R,L,R,L,L,L,L,L,R,R",1:52:50,24S
238,,2024/4/13,0:53:42,2024/4/13,0:53:42,,,"Isshin, Obata",1000126682,Right,RIK,"Kenshin, Maeda",1000126619,Left,WAS_EDA,,8,Bottom,0,,,,,,,,,,0,0,"1,2",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,WAS_EDA,RIK,JinguStadium,Spring,,20240413-JinguStadium-4,,656a7768-9378-4f4c-9df1-9a5048b21333,v3,,,,"Shingo, Tomaru",1000101287,Right,RIK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,榊原 啓資,,,2024/4/13,7469.07092,7469.070935,1712991224,,,小林誠,Left,RIK,5,前田,Left,WAS_EDA,8,Bottom,0,0,0,,,,,,0,0,,,,,,,WAS_EDA,#470004,早稲田,RIK,#101f56,立教,JinguStadium,A,春季リーグ戦,Normal,"1,2",印出,吉納,,PickOff,,,,"1,6","1,6",2410313238,牽制,,7988,https://youtu.be/PYFWdATw8bc&t=7988,5357,https://youtu.be/eCWnYjN7sSA&t=5357,戸丸,丸山,田中祥,鬼頭,柴田,桑垣,北田峻,鈴木唯,"尾瀬,山縣,吉納,印出,前田,安田,梅村,石郷岡,小澤","田中祥,鬼頭,柴田,丸山,鈴木唯,北田峻,桑垣,戸丸,小林誠","安田,印出,前田,小澤,梅村,山縣,石郷岡,尾瀬,吉納","小林誠,戸丸,丸山,田中祥,鬼頭,柴田,桑垣,北田峻,鈴木唯","L,L,R,L,R,L,R,L,L,L","R,L,R,L,L,L,L,L,R,R",1:55:51,24S
239,229.0,2024/4/13,54:01.7,2024/4/13,54:01.7,4.0,1.0,"Masaaki, Kobayashi",1000326168,Left,RIK,"Kenshin, Maeda",1000126619,Left,WAS_EDA,Undefined,8,Bottom,0,0.0,0.0,Fastball,Four-Seam,BallCalled,Undefined,Undefined,,Undefined,0,0,"1,2",135.0486,-1.920182,3.727381,1988.843966,185.366755,12:15,1.646929,-0.37303,1.808593,-46.5713,54.4062,4.8093,0.636885,0.730557,123.66656,-5.401778,4.066034,0.453803,,,,,,,,,,,,0.1572,30.1974,0.281927,15.24,1.596929,-2.437329,-37.060411,-1.393202,0.028263,7.213895,-4.37769,WAS_EDA,RIK,JinguStadium,Spring,,20240413-JinguStadium-4,9c2cb170-f962-11ee-aa70-75f41351824b,656a7768-9378-4f4c-9df1-9a5048b21333,v3,,,,"Shingo, Tomaru",1000101287,Right,RIK,133.67048,,,11.38204,,,,16.630543,-37.330102,3.606948,1.645954,-1.229542,-2.188845,0.373066,-2.438386,0.014131,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,榊原 啓資,1.0,229.0,2024/4/13,7487.738279,7487.738295,1712991242,4.0,1.0,小林誠,Left,RIK,5,前田,Left,WAS_EDA,8,Bottom,0,0,0,Undefined,BallCalled,Undefined,Undefined,Undefined,0,0,,,51.0,41.3,,,WAS_EDA,#470004,早稲田,RIK,#101f56,立教,JinguStadium,A,春季リーグ戦,Normal,"1,2",印出,吉納,,Nothing,,,,,,2410313239,ボール,,8007,https://youtu.be/PYFWdATw8bc&t=8007,5376,https://youtu.be/eCWnYjN7sSA&t=5376,戸丸,丸山,田中祥,鬼頭,柴田,桑垣,北田峻,鈴木唯,"尾瀬,山縣,吉納,印出,前田,安田,梅村,石郷岡,小澤","田中祥,鬼頭,柴田,丸山,鈴木唯,北田峻,桑垣,戸丸,小林誠","安田,印出,前田,小澤,梅村,山縣,石郷岡,尾瀬,吉納","小林誠,戸丸,丸山,田中祥,鬼頭,柴田,桑垣,北田峻,鈴木唯","L,L,R,L,R,L,R,L,L,L","R,L,R,L,L,L,L,L,R,R",1:56:11,24S
240,230.0,2024/4/13,54:25.4,2024/4/13,54:25.4,4.0,2.0,"Masaaki, Kobayashi",1000326168,Left,RIK,"Kenshin, Maeda",1000126619,Left,WAS_EDA,Undefined,8,Bottom,0,1.0,0.0,Fastball,Four-Seam,InPlay,Undefined,Bunt,,Single,0,0,"1,2",134.51521,-0.660738,0.453015,1976.19326,171.96207,11:45,1.657352,-0.367912,1.808533,-44.9659,56.8863,-7.5534,1.02084,-0.315342,122.24407,-4.065374,-0.081069,0.455764,,,,,,,,,,,,4.2319,30.7279,0.357416,15.24,1.638286,-0.257126,-36.994282,-0.56583,0.752843,7.658395,-4.340249,WAS_EDA,RIK,JinguStadium,Spring,,20240413-JinguStadium-4,aa4d7be0-f962-11ee-aa70-75f41351824b,656a7768-9378-4f4c-9df1-9a5048b21333,v3,,,,"Shingo, Tomaru",1000101287,Right,RIK,133.09528,,,12.27114,,,,16.630882,-37.281105,3.829197,1.656434,-0.403279,-2.170125,0.367574,-0.285321,0.376421,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,榊原 啓資,2.0,230.0,2024/4/13,7511.327778,7511.327793,1712991266,4.0,2.0,小林誠,Left,RIK,5,前田,Left,WAS_EDA,8,Bottom,0,1,0,Undefined,InPlay,Undefined,Bunt,Single,0,0,,,,,9.644709572,-23.42869281,WAS_EDA,#470004,早稲田,RIK,#101f56,立教,JinguStadium,A,春季リーグ戦,Normal,"1,2",印出,吉納,,Undefined,,,,"2,4","2,4",2410313240,捕安,,8031,https://youtu.be/PYFWdATw8bc&t=8031,5400,https://youtu.be/eCWnYjN7sSA&t=5400,戸丸,丸山,田中祥,鬼頭,柴田,桑垣,北田峻,鈴木唯,"尾瀬,山縣,吉納,印出,前田,安田,梅村,石郷岡,小澤","田中祥,鬼頭,柴田,丸山,鈴木唯,北田峻,桑垣,戸丸,小林誠","安田,印出,前田,小澤,梅村,山縣,石郷岡,尾瀬,吉納","小林誠,戸丸,丸山,田中祥,鬼頭,柴田,桑垣,北田峻,鈴木唯","L,L,R,L,R,L,R,L,L,L","R,L,R,L,L,L,L,L,R,R",1:56:34,24S
