count,PitchNo,Date,Time,UTCDate,UTCTime,PAofInning,PitchofPA,Pitcher,PitcherId,PitcherThrows,PitcherTeam,Batter,BatterId,BatterSide,BatterTeam,PitcherSet,Inning,Top/Bottom,Outs,Balls,Strikes,TaggedPitchType,AutoPitchType,PitchCall,KorBB,TaggedHitType,AutoHitType,PlayResult,OutsOnPlay,RunsScored,Notes,RelSpeed,VertRelAngle,HorzRelAngle,SpinRate,SpinAxis,Tilt,RelHeight,RelSide,Extension,VertBreak,InducedVertBreak,HorzBreak,PlateLocHeight,PlateLocSide,ZoneSpeed,VertApprAngle,HorzApprAngle,ZoneTime,ExitSpeed,Angle,Direction,HitSpinRate,PositionAt110X,PositionAt110Y,PositionAt110Z,Distance,LastTrackedDistance,Bearing,HangTime,pfxx,pfxz,x0,y0,z0,vx0,vy0,vz0,ax0,ay0,az0,HomeTeam,AwayTeam,Stadium,Level,League,GameID,PitchUID,GameUID,System,HomeTeamForeignID,AwayTeamForeignID,GameForeignID,Catcher,CatcherId,CatcherThrows,CatcherTeam,EffectiveVelo,MaxHeight,MeasuredDuration,SpeedDrop,PitchLastMeasuredX,PitchLastMeasuredY,PitchLastMeasuredZ,PitchTrajectoryXc0,PitchTrajectoryXc1,PitchTrajectoryXc2,PitchTrajectoryYc0,PitchTrajectoryYc1,PitchTrajectoryYc2,PitchTrajectoryZc0,PitchTrajectoryZc1,PitchTrajectoryZc2,ContactPositionX,ContactPositionY,ContactPositionZ,HitSpinAxis,HitTrajectoryXc0,HitTrajectoryXc1,HitTrajectoryXc2,HitTrajectoryXc3,HitTrajectoryXc4,HitTrajectoryXc5,HitTrajectoryXc6,HitTrajectoryXc7,HitTrajectoryXc8,HitTrajectoryYc0,HitTrajectoryYc1,HitTrajectoryYc2,HitTrajectoryYc3,HitTrajectoryYc4,HitTrajectoryYc5,HitTrajectoryYc6,HitTrajectoryYc7,HitTrajectoryYc8,HitTrajectoryZc0,HitTrajectoryZc1,HitTrajectoryZc2,HitTrajectoryZc3,HitTrajectoryZc4,HitTrajectoryZc5,HitTrajectoryZc6,HitTrajectoryZc7,HitTrajectoryZc8,ThrowSpeed,PopTime,ExchangeTime,TimeToBase,CatchPositionX,CatchPositionY,CatchPositionZ,ThrowPositionX,ThrowPositionY,ThrowPositionZ,BasePositionX,BasePositionY,BasePositionZ,ThrowTrajectoryXc0,ThrowTrajectoryXc1,ThrowTrajectoryXc2,ThrowTrajectoryYc0,ThrowTrajectoryYc1,ThrowTrajectoryYc2,ThrowTrajectoryZc0,ThrowTrajectoryZc1,ThrowTrajectoryZc2,umpire,count.1,PitchNo.1,Date(opensen),pitchcount,time1,time2,time3,fielding_alignment,PAofInning(opensen),PitchofPA(opensen),Inning(opensen),Top/Bottom(opensen),Outs(opensen),Balls(opensen),Strikes(opensen),dajun,Batter(opensen),BatterSide(opensen),Pitcher(opensen),PitcherThrows(opensen),Notes(opensen),on_1b,on_2b,on_3b,TaggedPitchType(opensen),PitchCall(opensen),TaggedHitType(opensen),PlayResult(opensen),KorBB(opensen),OutsOnPlay(opensen),RunsScored(opensen),relateddefenceplayer,relateddefencepos,runevent,runrelatedplayer,RelSpeed(opensen),zone,C,1B,2B,3B,SS,LF,CF,RF,result,truetime,1:00:00,URL,net_time,n_URL
245,239.0,2023/4/8,12:31.8,2023/4/8,12:31.8,3.0,3.0,"Yuki, Matsuoka",1000091921,Right,TOK,"Koji, Naoi",1000101248,Left,MEJ,Undefined,9,Bottom,2,2.0,0.0,Fastball,Four-Seam,BallCalled,Undefined,Undefined,,Undefined,0,0,,140.15306,-1.538826,-4.104672,2214.556075,214.948777,1:15,1.629106,0.697579,1.841135,-44.9211,48.6684,31.8561,0.744408,-0.144206,127.69847,-4.917245,-1.855656,0.436886,,,,,,,,,,,,-19.2047,27.0066,-0.601861,15.24,1.589489,2.601191,-38.454491,-1.181229,-3.709143,7.927562,-4.590667,MEJ,TOK,JinguStadium,Undefined,Team,20230408-JinguStadium-1,36e5eb10-d5c3-11ed-b3f3-5bb1966f33f9,e9e092aa-52a9-411b-b2c8-e5e9d979c358,v3,,,,"Taisei, Wada",1000091929,Right,TOK,138.84625,,,12.45459,,,,16.598011,-38.733439,3.963781,1.628211,-1.019697,-2.295334,-0.695686,2.731705,-1.854571,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,深沢 俊一,245,239.0,2023/4/8,26.0,9967.077056,9967.077061,9967.077063,Normal,3.0,3.0,9,Bottom,2,2,0,1,直井,Left,松岡,Right,,,,,Fastball,StrikeCalled,Undefined,Undefined,Undefined,0,0,,,,,,6.0,和田,梅林,秀島,藤田,青貝,矢追,別府,酒井捷,,2:08:23,,https://youtu.be/MsAJIUXfTvI&t=7703,5650,https://youtu.be/1GVh8sSKqQE&t=5650
246,240.0,2023/4/8,12:50.9,2023/4/8,12:50.9,3.0,4.0,"Yuki, Matsuoka",1000091921,Right,TOK,"Koji, Naoi",1000101248,Left,MEJ,Undefined,9,Bottom,2,3.0,0.0,Curveball,Curveball,StrikeCalled,Undefined,Undefined,,Undefined,0,0,,121.84803,1.400149,-2.423898,2655.230591,33.903903,7:15,1.632004,0.686915,1.697457,-165.0068,-39.5608,-29.1088,0.381013,-0.294701,112.76447,-10.356315,-4.470479,0.505805,,,,,,,,,,,,13.0317,-20.0357,-0.620858,15.24,1.655684,1.547206,-33.518801,0.167812,1.909712,6.097177,-12.742764,MEJ,TOK,JinguStadium,Undefined,Team,20230408-JinguStadium-1,425e9ff0-d5c3-11ed-b3f3-5bb1966f33f9,e9e092aa-52a9-411b-b2c8-e5e9d979c358,v3,,,,"Taisei, Wada",1000091929,Right,TOK,119.92764,,,9.08355,,,,16.744084,-33.791291,3.048588,1.635459,0.737302,-6.371382,-0.688098,1.461859,0.954856,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,深沢 俊一,246,240.0,2023/4/8,27.0,9986.175906,9986.175912,9986.175914,Normal,3.0,4.0,9,Bottom,2,2,1,1,直井,Left,松岡,Right,,,,,Curveball,BallCalled,Undefined,Undefined,Undefined,0,0,,,,,,19.0,和田,梅林,秀島,藤田,青貝,矢追,別府,酒井捷,,2:08:42,,https://youtu.be/MsAJIUXfTvI&t=7722,5669,https://youtu.be/1GVh8sSKqQE&t=5669
247,241.0,2023/4/8,13:12.4,2023/4/8,13:12.4,3.0,5.0,"Yuki, Matsuoka",1000091921,Right,TOK,"Koji, Naoi",1000101248,Left,MEJ,Undefined,9,Bottom,2,3.0,1.0,Cutter,Slider,StrikeCalled,Undefined,Undefined,,Undefined,0,0,,132.83846,0.626596,-1.681312,2651.752766,156.325598,11:15,1.639192,0.72128,1.729697,-88.389,15.8701,-5.6338,0.933433,0.18706,122.48287,-5.780222,-2.077634,0.461118,,,,,,,,,,,,1.7541,8.6518,-0.677638,15.24,1.64865,1.100196,-36.550286,0.044789,0.308846,6.56133,-8.283339,MEJ,TOK,JinguStadium,Undefined,Team,20230408-JinguStadium-1,4f222450-d5c3-11ed-b3f3-5bb1966f33f9,e9e092aa-52a9-411b-b2c8-e5e9d979c358,v3,,,,"Taisei, Wada",1000091929,Right,TOK,131.54997,,,10.35559,,,,16.70986,-36.813202,3.280665,1.640205,0.376708,-4.141669,-0.721476,1.08782,0.154423,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,深沢 俊一,247,241.0,2023/4/8,28.0,10007.57194,10007.57195,10007.57195,Normal,3.0,5.0,9,Bottom,2,3,1,1,直井,Left,松岡,Right,,,,,Cutter,StrikeCalled,Undefined,Undefined,Undefined,0,0,,,,,,4.0,和田,梅林,秀島,藤田,青貝,矢追,別府,酒井捷,,2:09:04,,https://youtu.be/MsAJIUXfTvI&t=7744,5691,https://youtu.be/1GVh8sSKqQE&t=5691
248,242.0,2023/4/8,13:34.5,2023/4/8,13:34.5,3.0,6.0,"Yuki, Matsuoka",1000091921,Right,TOK,"Koji, Naoi",1000101248,Left,MEJ,Undefined,9,Bottom,2,3.0,2.0,Cutter,Slider,FoulBall,Undefined,Undefined,,Undefined,0,0,,132.97422,-1.364673,-3.561228,2643.727336,217.91178,1:15,1.631809,0.721422,1.724213,-85.6427,18.7801,12.2353,0.386655,-0.169795,122.95526,-7.5465,-2.702008,0.461479,,,,,,,,,,,,-8.5876,11.3276,-0.630416,15.24,1.589964,2.216369,-36.534307,-1.212528,-1.510312,6.572542,-7.814456,MEJ,TOK,JinguStadium,Undefined,Team,20230408-JinguStadium-1,5c46db80-d5c3-11ed-b3f3-5bb1966f33f9,e9e092aa-52a9-411b-b2c8-e5e9d979c358,v3,,,,"Taisei, Wada",1000091929,Right,TOK,131.44682,,,10.01895,,,,16.71596,-36.798875,3.286271,1.632442,-0.897968,-3.907228,-0.720857,2.277164,-0.755156,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,深沢 俊一,248,242.0,2023/4/8,29.0,10029.63195,10029.63195,10029.63195,Normal,3.0,6.0,9,Bottom,2,3,2,1,直井,Left,松岡,Right,,,,,Cutter,FoulBall,GroundBall,Undefined,Undefined,0,0,,,,,,8.0,和田,梅林,秀島,藤田,青貝,矢追,別府,酒井捷,,2:09:26,,https://youtu.be/MsAJIUXfTvI&t=7766,5713,https://youtu.be/1GVh8sSKqQE&t=5713
249,243.0,2023/4/8,14:02.5,2023/4/8,14:02.5,3.0,7.0,"Yuki, Matsuoka",1000091921,Right,TOK,"Koji, Naoi",1000101248,Left,MEJ,Undefined,9,Bottom,2,3.0,2.0,Curveball,Curveball,FoulBall,Undefined,Undefined,,Undefined,0,0,,125.08325,2.54676,-2.141434,2720.354613,12.402594,6:30,1.636166,0.654698,1.74202,-151.1346,-34.0922,-8.1879,0.848918,-0.035492,116.29099,-8.269152,-2.718022,0.488569,,,,,,,,,,,,2.8443,-18.1422,-0.599472,15.24,1.689709,1.323655,-34.43414,0.934298,0.445897,5.634919,-12.650786,MEJ,TOK,JinguStadium,Undefined,Team,20230408-JinguStadium-1,6d03d4a0-d5c3-11ed-b3f3-5bb1966f33f9,e9e092aa-52a9-411b-b2c8-e5e9d979c358,v3,,,,"Taisei, Wada",1000091929,Right,TOK,124.15839,,,8.79225,,,,16.699556,-34.672165,2.81746,1.638957,1.468679,-6.325393,-0.654987,1.30482,0.222948,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,深沢 俊一,249,243.0,2023/4/8,30.0,10062.5177,10062.51771,10062.51771,Normal,3.0,7.0,9,Bottom,2,3,2,1,直井,Left,松岡,Right,,,,,Cutter,FoulBall,GroundBall,Undefined,Undefined,0,0,,,,,,8.0,和田,梅林,秀島,藤田,青貝,矢追,別府,酒井捷,,2:09:54,,https://youtu.be/MsAJIUXfTvI&t=7794,5730,https://youtu.be/1GVh8sSKqQE&t=5730
250,244.0,2023/4/8,14:46.0,2023/4/8,14:46.0,3.0,8.0,"Yuki, Matsuoka",1000091921,Right,TOK,"Koji, Naoi",1000101248,Left,MEJ,Undefined,9,Bottom,2,3.0,2.0,Fastball,Four-Seam,FoulBall,Undefined,Undefined,,Undefined,0,0,,139.95278,-0.947579,-2.571997,2294.834649,211.231425,1:00,1.640912,0.681898,1.826077,-42.0761,53.4712,30.1912,0.952197,0.256814,125.12621,-4.173369,-0.437402,0.441432,120.91445,59.395747,-48.79448,5012.487183,,,,,31.259375,,,-17.6387,29.248,-0.622015,15.24,1.615381,1.571771,-38.387662,-0.761227,-3.325135,9.390486,-4.293002,MEJ,TOK,JinguStadium,Undefined,Team,20230408-JinguStadium-1,86e44800-d5c3-11ed-b3f3-5bb1966f33f9,e9e092aa-52a9-411b-b2c8-e5e9d979c358,v3,,,,"Taisei, Wada",1000091929,Right,TOK,137.41646,33.054557,,14.82657,,,,16.612317,-38.721907,4.695243,1.639757,-0.608422,-2.146501,-0.680067,1.690125,-1.662567,-0.016494,1.020719,-0.281768,152.899092,-0.016471,11.263349,-4.837357,1.525585,-0.354475,0.046488,0.00418,-0.003379,0.000453,1.020693,28.910112,-8.004315,0.923383,-0.19916,0.07156,-0.030034,0.007722,-0.000822,-0.281763,-12.865144,0.753476,0.157302,-0.092675,0.021514,-0.001097,-0.00064,0.000126,,,,,,,,,,,,,,,,,,,,,,,深沢 俊一,250,244.0,2023/4/8,31.0,10101.15444,10101.15445,10101.15445,Normal,3.0,8.0,9,Bottom,2,3,2,1,直井,Left,松岡,Right,,,,,Fastball,FoulBall,FlyBall,Undefined,Undefined,0,0,,,,,,4.0,和田,梅林,秀島,藤田,青貝,矢追,別府,酒井捷,,2:10:38,,https://youtu.be/MsAJIUXfTvI&t=7838,5746,https://youtu.be/1GVh8sSKqQE&t=5746
251,245.0,2023/4/8,15:20.3,2023/4/8,15:20.3,3.0,9.0,"Yuki, Matsuoka",1000091921,Right,TOK,"Koji, Naoi",1000101248,Left,MEJ,Undefined,9,Bottom,2,3.0,2.0,Fastball,Sinker,BallCalled,Walk,Undefined,,Undefined,0,0,,139.82993,-3.219783,-3.440406,2250.44102,224.83038,1:30,1.626706,0.709698,1.885411,-55.01,38.7765,35.393,0.167861,0.09422,127.5877,-7.304953,-0.929258,0.437346,,,,,,,,,,,,-20.8302,23.4044,-0.632604,15.24,1.549145,2.137022,-38.35645,-2.352044,-3.990444,8.107573,-5.323067,MEJ,TOK,JinguStadium,Undefined,Team,20230408-JinguStadium-1,9b552160-d5c3-11ed-b3f3-5bb1966f33f9,e9e092aa-52a9-411b-b2c8-e5e9d979c358,v3,,,,"Taisei, Wada",1000091929,Right,TOK,138.70034,,,12.24223,,,,16.554089,-38.633217,4.053786,1.626335,-2.170331,-2.661533,-0.70788,2.273243,-1.995222,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,深沢 俊一,251,245.0,2023/4/8,32.0,10135.45149,10135.4515,10135.4515,Normal,3.0,9.0,9,Bottom,2,3,2,1,直井,Left,松岡,Right,,,,,Fastball,BallinDirt,Undefined,Undefined,Walk,0,0,,,,,,18.0,和田,梅林,秀島,藤田,青貝,矢追,別府,酒井捷,四球,2:11:12,,https://youtu.be/MsAJIUXfTvI&t=7872,5766,https://youtu.be/1GVh8sSKqQE&t=5766
252,246.0,2023/4/8,15:59.0,2023/4/8,15:59.0,4.0,1.0,"Yuki, Matsuoka",1000091921,Right,TOK,"Taiji, Iimori",1000126480,Left,MEJ,Undefined,9,Bottom,2,0.0,0.0,Fastball,Four-Seam,BallCalled,Undefined,Undefined,,Undefined,0,0,1,141.08689,-2.05008,-3.375767,2253.208454,213.307189,1:00,1.590363,0.727502,1.893764,-56.2406,36.0232,21.5655,0.450047,-0.007502,128.0748,-6.240163,-1.845714,0.433781,,,,,,,,,,,,-13.6982,21.1804,-0.651523,15.24,1.540072,2.178207,-38.716064,-1.584826,-2.662044,8.578933,-5.690546,MEJ,TOK,JinguStadium,Undefined,Team,20230408-JinguStadium-1,b2734070-d5c3-11ed-b3f3-5bb1966f33f9,e9e092aa-52a9-411b-b2c8-e5e9d979c358,v3,,,,"Taisei, Wada",1000091929,Right,TOK,139.84018,,,13.0121,,,,16.545137,-39.004192,4.289466,1.590089,-1.393706,-2.845273,-0.726181,2.267613,-1.331022,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,深沢 俊一,252,246.0,2023/4/8,33.0,10174.12356,10174.12357,10174.12357,Normal,4.0,1.0,9,Bottom,2,0,0,2,飯森,Left,松岡,Right,1,直井,,,Fastball,BallCalled,Undefined,Undefined,Undefined,0,0,,,,,,18.0,和田,梅林,秀島,藤田,青貝,矢追,別府,酒井捷,,2:11:51,,https://youtu.be/MsAJIUXfTvI&t=7911,5785,https://youtu.be/1GVh8sSKqQE&t=5785
253,247.0,2023/4/8,16:19.9,2023/4/8,16:19.9,4.0,2.0,"Yuki, Matsuoka",1000091921,Right,TOK,"Taiji, Iimori",1000126480,Left,MEJ,Undefined,9,Bottom,2,1.0,0.0,Fastball,Four-Seam,StrikeCalled,Undefined,Undefined,,Undefined,0,0,1,141.78538,-1.276486,-2.458836,2244.176308,214.976149,1:15,1.621474,0.697326,1.862897,-52.5367,39.3527,25.2286,0.73597,0.256223,128.01914,-5.215775,-0.670248,0.4329,,,,,,,,,,,,-14.8877,22.2576,-0.6413,15.24,1.588315,1.544925,-38.930284,-1.050243,-2.9124,9.001549,-5.452535,MEJ,TOK,JinguStadium,Undefined,Team,20230408-JinguStadium-1,bedee0d0-d5c3-11ed-b3f3-5bb1966f33f9,e9e092aa-52a9-411b-b2c8-e5e9d979c358,v3,,,,"Taisei, Wada",1000091929,Right,TOK,140.12484,,,13.76624,,,,16.575767,-39.237927,4.500775,1.621024,-0.863893,-2.726268,-0.695801,1.644461,-1.4562,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,深沢 俊一,253,247.0,2023/4/8,34.0,10195.03524,10195.03525,10195.03525,Normal,4.0,2.0,9,Bottom,2,1,0,2,飯森,Left,松岡,Right,1,直井,,,Fastball,StrikeCalled,Undefined,Undefined,Undefined,0,0,,,,,,4.0,和田,梅林,秀島,藤田,青貝,矢追,別府,酒井捷,,2:12:11,,https://youtu.be/MsAJIUXfTvI&t=7931,5806,https://youtu.be/1GVh8sSKqQE&t=5806
254,248.0,2023/4/8,16:41.2,2023/4/8,16:41.2,4.0,3.0,"Yuki, Matsuoka",1000091921,Right,TOK,"Taiji, Iimori",1000126480,Left,MEJ,Undefined,9,Bottom,2,1.0,1.0,Fastball,Four-Seam,BallCalled,Undefined,Undefined,,Undefined,0,0,1,142.28217,-2.739256,-3.778017,2282.504947,216.364989,1:15,1.623554,0.681898,1.881465,-43.3567,47.8759,32.8321,0.416614,-0.054843,128.6654,-6.021299,-1.452179,0.43135,,,,,,,,,,,,-19.905,27.8555,-0.596603,15.24,1.557559,2.413567,-39.001576,-2.006839,-3.914838,8.908132,-4.328138,MEJ,TOK,JinguStadium,Undefined,Team,20230408-JinguStadium-1,cb8cba50-d5c3-11ed-b3f3-5bb1966f33f9,e9e092aa-52a9-411b-b2c8-e5e9d979c358,v3,,,,"Taisei, Wada",1000091929,Right,TOK,140.62826,,,13.61677,,,,16.557638,-39.301378,4.454066,1.622648,-1.861176,-2.164069,-0.680048,2.54532,-1.957419,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,122.38745,2.199681,0.850022,1.349658,0.044426,0.375417,0.064474,-0.527964,1.608968,0.218381,38.794372,1.215043,-0.06233,-0.441957,32.909097,-2.834366,1.610182,4.169394,-3.305261,0.170364,-1.751636,1.165239,深沢 俊一,254,248.0,2023/4/8,35.0,10216.36524,10216.36525,10216.36525,Normal,4.0,3.0,9,Bottom,2,1,1,2,飯森,Left,松岡,Right,1,直井,,,Fastball,BallCalled,Undefined,Undefined,Undefined,0,0,"和田,青貝",,Steal,直井,,8.0,和田,梅林,秀島,藤田,青貝,矢追,別府,酒井捷,,2:12:33,,https://youtu.be/MsAJIUXfTvI&t=7953,5827,https://youtu.be/1GVh8sSKqQE&t=5827
255,249.0,2023/4/8,17:21.6,2023/4/8,17:21.6,4.0,4.0,"Yuki, Matsuoka",1000091921,Right,TOK,"Taiji, Iimori",1000126480,Left,MEJ,Undefined,9,Bottom,2,2.0,1.0,Curveball,Curveball,StrikeCalled,Undefined,Undefined,,Undefined,0,0,2,124.59404,3.387016,-0.697303,2623.135469,22.33316,6:45,1.637897,0.678115,1.716912,-159.8732,-39.2949,-17.7679,1.003538,0.302132,113.5652,-8.09449,-1.947311,0.495894,,,,,,,,,,,,8.363,-20.8965,-0.658704,15.24,1.713753,0.500398,-34.223567,1.368095,1.270222,6.690871,-12.980528,MEJ,TOK,JinguStadium,Undefined,Team,20230408-JinguStadium-1,e3ae66b0-d5c3-11ed-b3f3-5bb1966f33f9,e9e092aa-52a9-411b-b2c8-e5e9d979c358,v3,,,,"Taisei, Wada",1000091929,Right,TOK,122.32443,,,11.02884,,,,16.723835,-34.512444,3.345435,1.642587,1.928528,-6.490264,-0.679124,0.445556,0.635111,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,深沢 俊一,255,249.0,2023/4/8,36.0,10256.77858,10256.77858,10256.77858,Normal,4.0,4.0,9,Bottom,2,2,1,2,飯森,Left,松岡,Right,2,,直井,,Curveball,StrikeCalled,Undefined,Undefined,Undefined,0,0,,,,,,1.0,和田,梅林,秀島,藤田,青貝,矢追,別府,酒井捷,,2:13:13,,https://youtu.be/MsAJIUXfTvI&t=7993,5851,https://youtu.be/1GVh8sSKqQE&t=5851
256,250.0,2023/4/8,17:50.0,2023/4/8,17:50.0,4.0,5.0,"Yuki, Matsuoka",1000091921,Right,TOK,"Taiji, Iimori",1000126480,Left,MEJ,Undefined,9,Bottom,2,2.0,2.0,Fastball,Four-Seam,InPlay,Undefined,GroundBall,GroundBall,Single,0,0,2,140.828,0.062857,-2.640103,2281.282318,218.927476,1:15,1.629393,0.70745,1.841054,-56.1514,36.9817,27.2573,1.085636,0.23444,127.29596,-4.132565,-0.71132,0.43582,106.80532,-58.655825,-45.999169,,,,,1.013869,0.75574,-42.897122,0.043995,-16.1002,19.9231,-0.646436,15.24,1.627278,1.64954,-38.684273,-0.158392,-3.116973,8.72368,-5.949576,MEJ,TOK,JinguStadium,Undefined,Team,20230408-JinguStadium-1,f49248c0-d5c3-11ed-b3f3-5bb1966f33f9,e9e092aa-52a9-411b-b2c8-e5e9d979c358,v3,,,,"Taisei, Wada",1000091929,Right,TOK,139.18605,1.121502,,13.53204,,,,16.598161,-38.989348,4.36184,1.629179,0.049671,-2.974788,-0.706028,1.758544,-1.558487,0.268231,1.121502,-0.198773,,0.267772,10.785488,,,,,,,,1.122587,-25.491632,,,,,,,,-0.198297,-11.168376,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,深沢 俊一,256,250.0,2023/4/8,37.0,10285.22706,10285.22706,10285.22706,Normal,4.0,5.0,9,Bottom,2,2,2,2,飯森,Left,松岡,Right,2,,直井,,Fastball,InPlay,GroundBall,Single,Undefined,0,0,"藤田,青貝",6.0,,"直井,飯森",,,和田,梅林,秀島,藤田,青貝,矢追,別府,酒井捷,遊安,2:13:42,,https://youtu.be/MsAJIUXfTvI&t=8022,5879,https://youtu.be/1GVh8sSKqQE&t=5879
257,251.0,2023/4/8,18:38.8,2023/4/8,18:38.8,5.0,1.0,"Yuki, Matsuoka",1000091921,Right,TOK,"Rui, Muneyama",1000101247,Left,MEJ,Undefined,9,Bottom,2,0.0,0.0,Fastball,Four-Seam,BallCalled,Undefined,Undefined,,Undefined,0,0,"1,3",141.60396,-2.175691,-2.715096,2205.004678,218.586414,1:15,1.64983,0.685906,1.875106,-52.508,38.972,28.6146,0.511065,0.206874,128.82173,-6.092718,-0.684986,0.431934,,,,,,,,,,,,-16.749,22.69,-0.624637,15.24,1.596106,1.703188,-38.887218,-1.661702,-3.292139,8.46607,-5.346741,MEJ,TOK,JinguStadium,Undefined,Team,20230408-JinguStadium-1,11c8c4f0-d5c4-11ed-b3f3-5bb1966f33f9,e9e092aa-52a9-411b-b2c8-e5e9d979c358,v3,,,,"Taisei, Wada",1000091929,Right,TOK,140.43799,,,12.78223,,,,16.56402,-39.174408,4.233035,1.649399,-1.480327,-2.673371,-0.684308,1.814866,-1.64607,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,深沢 俊一,257,251.0,2023/4/8,38.0,10333.97246,10333.97247,10333.97247,Normal,5.0,1.0,9,Bottom,2,0,0,3,宗山,Left,松岡,Right,"1,3",飯森,,直井,Cutter,BallCalled,Undefined,Undefined,Undefined,0,0,,,Steal,飯森,,17.0,和田,梅林,秀島,藤田,青貝,矢追,別府,酒井捷,,2:14:30,,https://youtu.be/MsAJIUXfTvI&t=8070,5904,https://youtu.be/1GVh8sSKqQE&t=5904
258,252.0,2023/4/8,19:00.6,2023/4/8,19:00.6,5.0,2.0,"Yuki, Matsuoka",1000091921,Right,TOK,"Rui, Muneyama",1000101247,Left,MEJ,Undefined,9,Bottom,2,1.0,0.0,Fastball,Four-Seam,FoulBall,Undefined,Undefined,,Undefined,0,0,"2,3",140.79089,-1.108592,-2.479518,2277.942713,213.482355,1:00,1.639159,0.692189,1.888274,-49.3354,43.3494,26.518,0.833535,0.25924,127.32949,-4.827031,-0.596906,0.434769,,,,,,,,,,,,-15.2797,24.0977,-0.636541,15.24,1.610613,1.535443,-38.654699,-0.907281,-2.957792,8.605844,-5.141885,MEJ,TOK,JinguStadium,Undefined,Team,20230408-JinguStadium-1,1ea8aaf0-d5c4-11ed-b3f3-5bb1966f33f9,e9e092aa-52a9-411b-b2c8-e5e9d979c358,v3,,,,"Taisei, Wada",1000091929,Right,TOK,139.52224,,,13.4614,,,,16.549248,-38.945091,4.302922,1.6383,-0.733775,-2.570943,-0.690036,1.63525,-1.478896,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,深沢 俊一,258,252.0,2023/4/8,39.0,10355.4808,10355.4808,10355.48081,Normal,5.0,2.0,9,Bottom,2,1,0,3,宗山,Left,松岡,Right,"2,3",,飯森,直井,Fastball,FoulBall,LineDrive,Undefined,Undefined,0,0,,,,,,4.0,和田,梅林,秀島,藤田,青貝,矢追,別府,酒井捷,,2:14:52,,https://youtu.be/MsAJIUXfTvI&t=8092,5926,https://youtu.be/1GVh8sSKqQE&t=5926
259,253.0,2023/4/8,19:30.6,2023/4/8,19:30.6,5.0,3.0,"Yuki, Matsuoka",1000091921,Right,TOK,"Rui, Muneyama",1000101247,Left,MEJ,Undefined,9,Bottom,2,1.0,1.0,Cutter,Slider,FoulBall,Undefined,Undefined,FlyBall,Undefined,0,0,"2,3",134.90339,0.671225,-2.331458,2587.583518,199.175275,12:45,1.619753,0.72808,1.729372,-90.7362,10.8952,2.7126,0.90329,0.092343,123.80921,-5.904694,-2.140746,0.45527,98.78914,37.024361,-172.191567,5429.491939,-33.33023,7.347805,-3.636265,44.19799,20.682498,-174.730039,2.459944,-2.9915,5.9791,-0.66833,15.24,1.63014,1.497105,-37.093622,0.064275,-0.539552,7.129321,-8.728248,MEJ,TOK,JinguStadium,Undefined,Team,20230408-JinguStadium-1,3085ba10-d5c4-11ed-b3f3-5bb1966f33f9,e9e092aa-52a9-411b-b2c8-e5e9d979c358,v3,,,,"Taisei, Wada",1000091929,Right,TOK,133.23975,9.554909,,11.09419,,,,16.710519,-37.375184,3.56466,1.620795,0.408985,-4.364124,-0.727877,1.518414,-0.269776,0.340164,0.859712,-0.080279,5.64583,0.340151,-21.705371,0.981304,0.379016,-0.081227,-0.051635,0.059248,-0.02112,0.002587,0.859746,16.5221,-9.010774,1.277048,-0.187215,-0.028642,0.029429,-0.006888,0.000509,-0.080284,-2.976427,0.468508,0.069666,-0.015583,-0.016956,0.018388,-0.006614,0.000819,,,,,,,,,,,,,,,,,,,,,,,深沢 俊一,259,253.0,2023/4/8,40.0,10385.81095,10385.81095,10385.81096,Normal,5.0,3.0,9,Bottom,2,1,1,3,宗山,Left,松岡,Right,"2,3",,飯森,直井,Cutter,FoulBall,FlyBall,Undefined,Undefined,0,0,,,,,,4.0,和田,梅林,秀島,藤田,青貝,矢追,別府,酒井捷,,2:15:22,,https://youtu.be/MsAJIUXfTvI&t=8122,5943,https://youtu.be/1GVh8sSKqQE&t=5943
