PitchNo,Date,Time,UTCDate,UTCTime,PAofInning,PitchofPA,Pitcher,PitcherId,PitcherThrows,PitcherTeam,Batter,BatterId,BatterSide,BatterTeam,PitcherSet,Inning,Top/Bottom,Outs,Balls,Strikes,TaggedPitchType,AutoPitchType,PitchCall,KorBB,TaggedHitType,AutoHitType,PlayResult,OutsOnPlay,RunsScored,Notes,RelSpeed,VertRelAngle,HorzRelAngle,SpinRate,SpinAxis,Tilt,RelHeight,RelSide,Extension,VertBreak,InducedVertBreak,HorzBreak,PlateLocHeight,PlateLocSide,ZoneSpeed,VertApprAngle,HorzApprAngle,ZoneTime,ExitSpeed,Angle,Direction,HitSpinRate,PositionAt110X,PositionAt110Y,PositionAt110Z,Distance,LastTrackedDistance,Bearing,HangTime,pfxx,pfxz,x0,y0,z0,vx0,vy0,vz0,ax0,ay0,az0,HomeTeam,AwayTeam,Stadium,Level,League,GameID,PitchUID,GameUID,System,HomeTeamForeignID,AwayTeamForeignID,GameForeignID,Catcher,CatcherId,CatcherThrows,CatcherTeam,EffectiveVelo,MaxHeight,MeasuredDuration,SpeedDrop,PitchLastMeasuredX,PitchLastMeasuredY,PitchLastMeasuredZ,PitchTrajectoryXc0,PitchTrajectoryXc1,PitchTrajectoryXc2,PitchTrajectoryYc0,PitchTrajectoryYc1,PitchTrajectoryYc2,PitchTrajectoryZc0,PitchTrajectoryZc1,PitchTrajectoryZc2,ContactPositionX,ContactPositionY,ContactPositionZ,HitSpinAxis,HitTrajectoryXc0,HitTrajectoryXc1,HitTrajectoryXc2,HitTrajectoryXc3,HitTrajectoryXc4,HitTrajectoryXc5,HitTrajectoryXc6,HitTrajectoryXc7,HitTrajectoryXc8,HitTrajectoryYc0,HitTrajectoryYc1,HitTrajectoryYc2,HitTrajectoryYc3,HitTrajectoryYc4,HitTrajectoryYc5,HitTrajectoryYc6,HitTrajectoryYc7,HitTrajectoryYc8,HitTrajectoryZc0,HitTrajectoryZc1,HitTrajectoryZc2,HitTrajectoryZc3,HitTrajectoryZc4,HitTrajectoryZc5,HitTrajectoryZc6,HitTrajectoryZc7,HitTrajectoryZc8,ThrowSpeed,PopTime,ExchangeTime,TimeToBase,CatchPositionX,CatchPositionY,CatchPositionZ,ThrowPositionX,ThrowPositionY,ThrowPositionZ,BasePositionX,BasePositionY,BasePositionZ,ThrowTrajectoryXc0,ThrowTrajectoryXc1,ThrowTrajectoryXc2,ThrowTrajectoryYc0,ThrowTrajectoryYc1,ThrowTrajectoryYc2,ThrowTrajectoryZc0,ThrowTrajectoryZc1,ThrowTrajectoryZc2,URL,umpire,season
311,2022/9/21,50:53.2,2022/9/21,50:53.2,1,6,"Masamune, Oki",1000101282,Right,RIK,"Kazuhiro, Ura",1000089980,Left,HOS_HOS,Undefined,10,Top,0,1,2,Fastball,Four-Seam,FoulBall,Undefined,Undefined,,Undefined,0,0,,142.77975,-2.961587,-1.491669,2109.922714,204.4382,12:45,1.714213,0.452282,1.840924,-29.1544,61.4913,26.4837,0.585854,0.296062,129.27244,-5.230022,0.384088,0.42996,,,,,,,,,,,,-14.641,34.7218,-0.418434,15.24,1.64178,0.884721,-39.191615,-2.096524,-2.913858,8.835614,-2.896296,RIK,HOS_HOS,JinguStadium,TeamExclusive,Team,20220921-JinguStadium-1,f92559b0-3968-11ed-9c69-057042cdb8ac,d612ce7e-d4e9-44a4-8e53-fd67366be99a,v3,,,,"Shingo, Tomaru",,Right,RIK,141.08287,,,13.50732,,,,16.597779,-39.496535,4.417807,1.712407,-1.996571,-1.448148,-0.450701,0.985279,-1.456929,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://youtu.be/Rn2KWOu-yus/&t=9856,榊原 啓資,22A
312,2022/9/21,51:19.7,2022/9/21,51:19.7,1,7,"Masamune, Oki",1000101282,Right,RIK,"Kazuhiro, Ura",1000089980,Left,HOS_HOS,Undefined,10,Top,0,1,2,Slider,Slider,StrikeSwinging,Strikeout,Undefined,,Undefined,0,0,,132.95206,-1.428002,-2.207674,2124.090234,28.532121,7:00,1.631029,0.545033,1.727435,-107.29,-2.4881,-3.0904,0.15192,-0.113581,122.75136,-9.123633,-2.425445,0.462316,,,,,,,,,,,,0.0294,0.6281,-0.487942,15.24,1.586052,1.423813,-36.555612,-1.353365,0.005138,7.031624,-9.696804,RIK,HOS_HOS,JinguStadium,TeamExclusive,Team,20220921-JinguStadium-1,08e38070-3969-11ed-9c69-057042cdb8ac,d612ce7e-d4e9-44a4-8e53-fd67366be99a,v3,,,,"Shingo, Tomaru",,Right,RIK,131.20888,,,10.2007,,,,16.712789,-36.83782,3.515812,1.632559,-0.964193,-4.848402,-0.545081,1.423607,0.002569,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://youtu.be/Rn2KWOu-yus/&t=9882,榊原 啓資,22A
313,2022/9/21,51:46.5,2022/9/21,51:46.5,2,1,"Masamune, Oki",1000101282,Right,RIK,"Sota, Imaizumi",1000089968,Right,HOS_HOS,Undefined,10,Top,1,0,0,Slider,Curveball,StrikeCalled,Undefined,Undefined,,Undefined,0,0,,125.93281,1.295079,-0.637008,2107.631425,30.413133,7:00,1.700757,0.451942,1.694754,-124.0981,-7.8692,-6.5414,0.828648,0.205127,116.6692,-7.609255,-1.096927,0.486869,,,,,,,,,,,,2.9435,-4.1191,-0.434632,15.24,1.724787,0.414608,-34.680219,0.2935,0.466829,5.875467,-10.459922,RIK,HOS_HOS,JinguStadium,TeamExclusive,Team,20220921-JinguStadium-1,18dbca00-3969-11ed-9c69-057042cdb8ac,d612ce7e-d4e9-44a4-8e53-fd67366be99a,v3,,,,"Shingo, Tomaru",,Right,RIK,124.59216,,,9.26361,,,,16.746129,-34.934454,2.937734,1.702295,0.746106,-5.229961,-0.452135,0.394408,0.233414,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://youtu.be/Rn2KWOu-yus/&t=9909,榊原 啓資,22A
314,2022/9/21,51:57.9,2022/9/21,51:57.9,2,2,"Masamune, Oki",1000101282,Right,RIK,"Sota, Imaizumi",1000089968,Right,HOS_HOS,Undefined,10,Top,1,0,1,Fastball,Four-Seam,FoulBall,Undefined,Undefined,Popup,Undefined,0,0,,142.33102,-2.231159,-3.594808,2224.020107,212.997782,1:00,1.628421,0.55835,1.805014,-35.8987,56.3265,34.3631,0.636818,-0.116096,128.13851,-4.989397,-1.171883,0.43369,97.97677,33.544486,157.420583,4891.031046,-32.117505,7.702664,9.622476,46.816472,21.632585,166.982017,2.539185,-20.5074,31.6292,-0.472918,15.24,1.57149,2.276222,-39.011113,-1.628027,-4.022528,9.14785,-3.602576,RIK,HOS_HOS,JinguStadium,TeamExclusive,Team,20220921-JinguStadium-1,1fcb9b60-3969-11ed-9c69-057042cdb8ac,d612ce7e-d4e9-44a4-8e53-fd67366be99a,v3,,,,"Shingo, Tomaru",,Right,RIK,139.86944,9.061057,,14.19251,,,,16.634081,-39.336658,4.573925,1.627145,-1.499822,-1.801288,-0.556469,2.419372,-2.011264,0.259631,0.638641,0.119847,323.205981,0.259598,-20.942084,0.849835,0.258572,-0.232146,0.198719,-0.094306,0.022258,-0.002092,0.638624,15.039577,-7.512046,0.843613,-0.143068,-0.008129,0.027165,-0.009749,0.001131,0.119887,8.706461,-1.809526,-0.120339,0.265916,-0.266062,0.132917,-0.032287,0.003093,,,,,,,,,,,,,,,,,,,,,,,https://youtu.be/Rn2KWOu-yus/&t=9921,榊原 啓資,22A
315,2022/9/21,52:17.0,2022/9/21,52:17.0,2,3,"Masamune, Oki",1000101282,Right,RIK,"Sota, Imaizumi",1000089968,Right,HOS_HOS,Undefined,10,Top,1,0,2,Slider,Slider,FoulBall,Undefined,Undefined,,Undefined,0,0,,133.47519,-0.301484,-3.288817,2139.647931,340.208937,5:15,1.600823,0.585926,1.649003,-108.1526,-2.1531,2.0427,0.433063,-0.333831,121.88375,-8.061646,-3.14593,0.46495,,,,,,,,,,,,-3.5358,0.1728,-0.496855,15.24,1.583576,2.094493,-36.626184,-0.657657,-0.615707,7.597121,-9.776564,RIK,HOS_HOS,JinguStadium,TeamExclusive,Team,20220921-JinguStadium-1,2b0c5050-3969-11ed-9c69-057042cdb8ac,d612ce7e-d4e9-44a4-8e53-fd67366be99a,v3,,,,"Shingo, Tomaru",,Right,RIK,130.4656,,,11.59145,,,,16.790691,-36.946434,3.798561,1.602613,-0.245535,-4.888282,-0.585694,2.120448,-0.307854,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://youtu.be/Rn2KWOu-yus/&t=9940,榊原 啓資,22A
316,2022/9/21,52:36.6,2022/9/21,52:36.6,2,4,"Masamune, Oki",1000101282,Right,RIK,"Sota, Imaizumi",1000089968,Right,HOS_HOS,Undefined,10,Top,1,0,2,Slider,Slider,FoulBall,Undefined,Undefined,Popup,Undefined,0,0,,129.96886,0.702544,-2.460311,2079.810563,38.14627,7:15,1.563265,0.619062,1.791197,-118.0142,-8.9363,-9.686,0.582191,-0.174683,119.34626,-7.823293,-3.144294,0.471653,90.97672,57.566343,153.302949,5639.832408,-31.206369,11.886426,12.259189,41.939269,23.571491,158.689259,3.589239,3.1989,-4.1834,-0.55775,15.24,1.572322,1.579489,-35.742902,-0.02391,0.533042,6.934377,-10.503746,RIK,HOS_HOS,JinguStadium,TeamExclusive,Team,20220921-JinguStadium-1,36c1c010-3969-11ed-9c69-057042cdb8ac,d612ce7e-d4e9-44a4-8e53-fd67366be99a,v3,,,,"Shingo, Tomaru",,Right,RIK,128.61139,17.345954,,10.6226,,,,16.649127,-36.015246,3.467189,1.56516,0.388618,-5.251873,-0.619372,1.558554,0.266521,0.504751,0.599598,0.172261,341.336027,0.504064,-12.086274,-0.828012,0.9295,-0.53317,0.234103,-0.059636,0.007641,-0.000385,0.599694,21.323547,-7.936719,0.822242,0.05023,-0.154224,0.067838,-0.013132,0.000957,0.172383,6.084191,-1.06839,0.196343,0.073032,-0.085258,0.03331,-0.006023,0.000421,,,,,,,,,,,,,,,,,,,,,,,https://youtu.be/Rn2KWOu-yus/&t=9959,榊原 啓資,22A
317,2022/9/21,53:01.7,2022/9/21,53:01.7,2,5,"Masamune, Oki",1000101282,Right,RIK,"Sota, Imaizumi",1000089968,Right,HOS_HOS,Undefined,10,Top,1,0,2,Slider,Slider,StrikeSwinging,Strikeout,Undefined,,Undefined,0,0,,130.39752,-1.210143,-4.377757,2143.800955,131.717066,10:30,1.599328,0.602145,1.811997,-102.4311,5.0797,-2.2657,0.231841,-0.660579,121.10129,-8.583658,-4.537492,0.468253,,,,,,,,,,,,-1.6751,4.2878,-0.495569,15.24,1.562896,2.751838,-35.814795,-1.149775,-0.283242,6.285723,-9.081602,RIK,HOS_HOS,JinguStadium,TeamExclusive,Team,20220921-JinguStadium-1,45b543d0-3969-11ed-9c69-057042cdb8ac,d612ce7e-d4e9-44a4-8e53-fd67366be99a,v3,,,,"Shingo, Tomaru",,Right,RIK,129.54531,,,9.29623,,,,16.62834,-36.057634,3.142862,1.600538,-0.798921,-4.540801,-0.602093,2.76278,-0.141621,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://youtu.be/Rn2KWOu-yus/&t=9985,榊原 啓資,22A
318,2022/9/21,53:30.1,2022/9/21,53:30.1,3,1,"Masamune, Oki",1000101282,Right,RIK,"Yamato, Nakatsu",1000101189,Left,HOS_HOS,Undefined,10,Top,2,0,0,Fastball,Four-Seam,BallCalled,Undefined,Undefined,,Undefined,0,0,,142.4326,-3.235352,-1.497609,1994.277007,194.979788,12:30,1.708162,0.404062,1.826075,-32.945,57.2514,14.5554,0.463542,0.126493,130.61125,-5.738097,-0.467634,0.428893,,,,,,,,,,,,-8.5002,32.5074,-0.369039,15.24,1.628142,0.951187,-39.137351,-2.309939,-1.708294,7.865469,-3.273565,RIK,HOS_HOS,JinguStadium,TeamExclusive,Team,20220921-JinguStadium-1,569c0c10-3969-11ed-9c69-057042cdb8ac,d612ce7e-d4e9-44a4-8e53-fd67366be99a,v3,,,,"Shingo, Tomaru",,Right,RIK,141.43379,,,11.82134,,,,16.61351,-39.41242,3.932734,1.706923,-2.195457,-1.636782,-0.403348,1.010929,-0.854147,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://youtu.be/Rn2KWOu-yus/&t=10013,榊原 啓資,22A
319,2022/9/21,53:40.7,2022/9/21,53:40.7,3,2,"Masamune, Oki",1000101282,Right,RIK,"Yamato, Nakatsu",1000101189,Left,HOS_HOS,Undefined,10,Top,2,1,0,Fastball,Four-Seam,FoulBall,Undefined,Undefined,FlyBall,Undefined,0,0,,142.49918,-2.782864,-2.060356,2031.650194,183.115505,12:00,1.705312,0.405604,1.805391,-32.125,59.0897,3.045,0.595857,-0.146926,129.39216,-5.249014,-1.84534,0.431308,162.6725,32.075829,36.226168,2839.279,25.626288,18.657715,21.619848,105.452166,101.089336,49.011705,4.974889,-3.1343,33.3823,-0.355567,15.24,1.635244,1.392145,-39.118898,-1.994308,-0.622659,8.660353,-3.174908,RIK,HOS_HOS,JinguStadium,TeamExclusive,Team,20220921-JinguStadium-1,5ce6c3d0-3969-11ed-9c69-057042cdb8ac,d612ce7e-d4e9-44a4-8e53-fd67366be99a,v3,,,,"Shingo, Tomaru",,Right,RIK,140.64211,26.57077,,13.10702,,,,16.634004,-39.426302,4.330177,1.704033,-1.881612,-1.587454,-0.405375,1.414247,-0.311329,0.593434,0.613625,0.136498,226.672796,0.591849,30.913695,-7.653178,2.060528,-0.527575,0.105392,-0.014512,0.000984,-4e-06,0.614767,23.970421,-6.453965,0.383488,0.126237,-0.102113,0.032371,-0.004965,0.000294,0.141576,22.519643,-0.612846,-1.165279,0.890422,-0.384473,0.095364,-0.012489,0.000662,,,,,,,,,,,,,,,,,,,,,,,https://youtu.be/Rn2KWOu-yus/&t=10024,榊原 啓資,22A
320,2022/9/21,54:09.1,2022/9/21,54:09.1,3,3,"Masamune, Oki",1000101282,Right,RIK,"Yamato, Nakatsu",1000101189,Left,HOS_HOS,Undefined,10,Top,2,1,1,Slider,Curveball,HitByPitch,Undefined,Undefined,,Undefined,0,0,,127.71169,-0.691736,-2.391627,2215.43697,63.356392,8:00,1.699068,0.455692,1.804089,-122.6893,-9.9954,-26.7527,0.276336,-0.488704,118.01089,-9.514439,-4.284296,0.479408,,,,,,,,,,,,12.0847,-3.7119,-0.395443,15.24,1.673751,1.58446,-35.133632,-0.893745,1.946479,6.674057,-10.404529,RIK,HOS_HOS,JinguStadium,TeamExclusive,Team,20220921-JinguStadium-1,6dea14c0-3969-11ed-9c69-057042cdb8ac,d612ce7e-d4e9-44a4-8e53-fd67366be99a,v3,,,,"Shingo, Tomaru",,Right,RIK,126.53116,,,9.7008,,,,16.636451,-35.397911,3.337028,1.700985,-0.481747,-5.202264,-0.456659,1.507384,0.973239,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://youtu.be/Rn2KWOu-yus/&t=10052,榊原 啓資,22A
321,2022/9/21,54:46.8,2022/9/21,54:46.8,4,1,"Masamune, Oki",1000101282,Right,RIK,"Kota, Yamane",1000089957,Left,HOS_HOS,Undefined,10,Top,2,0,0,TwoSeamFastBall,Changeup,BallCalled,Undefined,Undefined,,Undefined,0,0,1,138.06188,-0.541326,-3.547434,1971.172118,265.808452,2:45,1.364586,0.870306,1.718204,-90.9019,6.8255,49.97,0.30134,0.36,126.24854,-7.116434,-0.035695,0.44644,,,,,,,,,,,,-27.8418,4.8318,-0.782196,15.24,1.34359,2.097401,-37.915774,-0.745787,-5.224149,7.75483,-8.900021,RIK,HOS_HOS,JinguStadium,TeamExclusive,Team,20220921-JinguStadium-1,8459cb60-3969-11ed-9c69-057042cdb8ac,d612ce7e-d4e9-44a4-8e53-fd67366be99a,v3,,,,"Shingo, Tomaru",,Right,RIK,135.87502,,,11.81334,,,,16.721897,-38.217661,3.877415,1.365879,-0.399319,-4.450011,-0.867804,2.300772,-2.612074,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://youtu.be/Rn2KWOu-yus/&t=10090,榊原 啓資,22A
322,2022/9/21,55:10.3,2022/9/21,55:10.3,4,2,"Masamune, Oki",1000101282,Right,RIK,"Kota, Yamane",1000089957,Left,HOS_HOS,Undefined,10,Top,2,1,0,Fastball,Sinker,InPlay,Undefined,GroundBall,GroundBall,Out,1,0,1,139.96297,-2.781713,-2.166165,2047.137667,222.597015,1:30,1.709871,0.409945,1.77249,-46.1346,48.9402,41.9336,0.458993,0.215089,127.03059,-6.23658,0.791927,0.440339,97.01589,-21.916284,18.381713,,,,,1.568782,0.960779,4.460674,0.044099,-23.1261,28.1264,-0.358918,15.24,1.63714,1.243908,-38.414355,-2.026355,-4.423392,8.463001,-4.426836,RIK,HOS_HOS,JinguStadium,TeamExclusive,Team,20220921-JinguStadium-1,925cfbb0-3969-11ed-9c69-057042cdb8ac,d612ce7e-d4e9-44a4-8e53-fd67366be99a,v3,,,,"Shingo, Tomaru",,Right,RIK,137.75743,0.44484,,12.93238,,,,16.667063,-38.727473,4.2315,1.709082,-1.862569,-2.213418,-0.407969,1.407566,-2.211696,0.514778,0.44484,-0.226656,180.0,0.5143,23.792906,,,,,,,,0.445043,-10.087226,,,,,,,,-0.226815,7.906413,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://youtu.be/Rn2KWOu-yus/&t=10113,榊原 啓資,22A
323,2022/9/21,57:21.5,2022/9/21,57:21.5,1,1,"Kentaro, Shinogi",1000101178,Right,HOS_HOS,"Shintaro, Nishikawa",1000089917,Right,RIK,Undefined,10,Bottom,0,0,0,Fastball,Four-Seam,BallCalled,Undefined,Undefined,,Undefined,0,0,,147.48441,-1.014751,-3.619162,1936.442079,194.214888,12:30,1.637656,0.675245,1.836647,-27.2676,56.7576,13.7208,1.07793,-0.210539,134.91035,-3.11857,-2.650679,0.413961,,,,,,,,,,,,-9.4551,30.5629,-0.58972,15.24,1.611526,2.490847,-40.514223,-0.789661,-2.037796,8.367693,-3.219651,RIK,HOS_HOS,JinguStadium,TeamExclusive,Team,20220921-JinguStadium-1,e09565b0-3969-11ed-9c69-057042cdb8ac,d612ce7e-d4e9-44a4-8e53-fd67366be99a,v3,,,,"Rentaro, Ohgaki",1000089958.0,Right,HOS_HOS,146.53553,,,12.57407,,,,16.602573,-40.794674,4.183847,1.636184,-0.681751,-1.609825,-0.674348,2.559145,-1.018898,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://youtu.be/Rn2KWOu-yus/&t=10182,榊原 啓資,22A
324,2022/9/21,57:30.2,2022/9/21,57:30.2,1,2,"Kentaro, Shinogi",1000101178,Right,HOS_HOS,"Shintaro, Nishikawa",1000089917,Right,RIK,Undefined,10,Bottom,0,1,0,Cutter,Slider,StrikeCalled,Undefined,Undefined,,Undefined,0,0,,130.5698,-0.536218,-2.282147,2206.419644,165.911038,11:30,1.574281,0.781026,1.670634,-78.1234,31.5602,-7.0441,0.640002,0.059415,119.55272,-6.220098,-2.775554,0.472961,,,,,,,,,,,,1.9215,17.3624,-0.719406,15.24,1.553637,1.463701,-35.868992,-0.640004,0.323094,6.857008,-6.887246,RIK,HOS_HOS,JinguStadium,TeamExclusive,Team,20220921-JinguStadium-1,e5c92f30-3969-11ed-9c69-057042cdb8ac,d612ce7e-d4e9-44a4-8e53-fd67366be99a,v3,,,,"Rentaro, Ohgaki",1000089958.0,Right,HOS_HOS,128.25575,,,11.01708,,,,16.768558,-36.160023,3.428504,1.574598,-0.34769,-3.443623,-0.781239,1.449988,0.161547,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://youtu.be/Rn2KWOu-yus/&t=10191,榊原 啓資,22A
325,2022/9/21,57:38.8,2022/9/21,57:38.7,1,3,"Kentaro, Shinogi",1000101178,Right,HOS_HOS,"Shintaro, Nishikawa",1000089917,Right,RIK,Undefined,10,Bottom,0,1,1,Fastball,Four-Seam,InPlay,Undefined,FlyBall,Popup,Out,1,0,,146.19494,-1.756019,-2.356923,2304.592662,198.571675,12:30,1.65662,0.646973,1.746503,-27.4872,59.2722,18.9625,0.882711,0.167191,133.16497,-3.878154,-1.02292,0.420642,88.0256,53.514864,9.480092,3480.473173,,,,40.321211,39.41005,17.310589,4.05581,-11.3868,32.3335,-0.588507,15.24,1.610027,1.554279,-40.166477,-1.311476,-2.398265,8.686679,-2.996658,RIK,HOS_HOS,JinguStadium,TeamExclusive,Team,20220921-JinguStadium-1,eaee0490-3969-11ed-9c69-057042cdb8ac,d612ce7e-d4e9-44a4-8e53-fd67366be99a,v3,,,,"Rentaro, Ohgaki",1000089958.0,Right,HOS_HOS,144.20798,19.147994,,13.02997,,,,16.693195,-40.479535,4.343339,1.655345,-1.20348,-1.498329,-0.646079,1.640709,-1.199133,0.284442,0.879361,-0.168376,190.967369,0.284944,14.32516,-2.754052,0.531913,0.113106,-0.132228,0.044903,-0.006985,0.000419,0.878904,19.670668,-5.899784,0.495633,-0.154,0.040015,-0.00351,-0.000516,8.2e-05,-0.16838,2.394618,0.101179,0.040114,-0.001862,-0.008273,0.003533,-0.00059,3.6e-05,,,,,,,,,,,,,,,,,,,,,,,https://youtu.be/Rn2KWOu-yus/&t=10199,榊原 啓資,22A
326,2022/9/21,58:08.8,2022/9/21,58:08.8,2,1,"Kentaro, Shinogi",1000101178,Right,HOS_HOS,"Kenta, Yamada",1000074117,Right,RIK,Undefined,10,Bottom,1,0,0,Curveball,Curveball,BallCalled,Undefined,Undefined,,Undefined,0,0,,113.61353,4.328057,-0.960956,2220.802379,36.903347,7:15,1.605915,0.648675,1.643421,-181.4105,-34.5664,-29.6074,1.030678,0.078072,103.52556,-8.654578,-3.031913,0.547246,,,,,,,,,,,,13.9349,-18.8126,-0.620026,15.24,1.708766,0.653989,-31.157661,1.663318,1.75245,5.595429,-12.17252,RIK,HOS_HOS,JinguStadium,TeamExclusive,Team,20220921-JinguStadium-1,fcd23fa0-3969-11ed-9c69-057042cdb8ac,d612ce7e-d4e9-44a4-8e53-fd67366be99a,v3,,,,"Rentaro, Ohgaki",1000089958.0,Right,HOS_HOS,110.84586,,,10.08797,,,,16.797427,-31.436106,2.797714,1.610922,2.269059,-6.08626,-0.650401,0.566782,0.876225,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://youtu.be/Rn2KWOu-yus/&t=10229,榊原 啓資,22A
327,2022/9/21,58:17.8,2022/9/21,58:17.7,2,2,"Kentaro, Shinogi",1000101178,Right,HOS_HOS,"Kenta, Yamada",1000074117,Right,RIK,Undefined,10,Bottom,1,1,0,Cutter,Slider,BallCalled,Undefined,Undefined,,Undefined,0,0,,134.32797,-2.315199,-3.483692,2207.07533,176.403228,12:00,1.522896,0.79746,1.742891,-75.3602,29.1307,-1.592,0.110388,-0.208771,121.65584,-7.821618,-3.595572,0.46163,,,,,,,,,,,,-2.0625,17.8236,-0.708505,15.24,1.458281,2.248015,-36.80122,-1.778635,-0.359495,8.23525,-6.699914,RIK,HOS_HOS,JinguStadium,TeamExclusive,Team,20220921-JinguStadium-1,020d0e00-396a-11ed-9c69-057042cdb8ac,d612ce7e-d4e9-44a4-8e53-fd67366be99a,v3,,,,"Rentaro, Ohgaki",1000089958.0,Right,HOS_HOS,131.40399,,,12.67214,,,,16.696232,-37.125661,4.117625,1.523154,-1.514681,-3.349957,-0.797348,2.262178,-0.179748,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://youtu.be/Rn2KWOu-yus/&t=10238,榊原 啓資,22A
328,2022/9/21,58:28.5,2022/9/21,58:28.5,2,3,"Kentaro, Shinogi",1000101178,Right,HOS_HOS,"Kenta, Yamada",1000074117,Right,RIK,Undefined,10,Bottom,1,2,0,Cutter,Slider,StrikeCalled,Undefined,Undefined,,Undefined,0,0,,130.3289,0.143535,-2.484135,2088.424451,144.606095,10:45,1.564035,0.785296,1.591676,-77.3266,35.4126,-22.2975,0.831939,-0.149977,117.69151,-5.502039,-4.036672,0.479504,,,,,,,,,,,,8.9932,18.744,-0.713404,15.24,1.561337,1.664789,-35.721426,-0.21652,1.479658,7.644292,-6.722699,RIK,HOS_HOS,JinguStadium,TeamExclusive,Team,20220921-JinguStadium-1,08764a40-396a-11ed-9c69-057042cdb8ac,d612ce7e-d4e9-44a4-8e53-fd67366be99a,v3,,,,"Rentaro, Ohgaki",1000089958.0,Right,HOS_HOS,126.50575,,,12.63739,,,,16.846381,-36.063549,3.822146,1.564295,0.084357,-3.36135,-0.786431,1.598567,0.739829,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://youtu.be/Rn2KWOu-yus/&t=10249,榊原 啓資,22A
329,2022/9/21,58:37.6,2022/9/21,58:37.6,2,4,"Kentaro, Shinogi",1000101178,Right,HOS_HOS,"Kenta, Yamada",1000074117,Right,RIK,Undefined,10,Bottom,1,2,1,Fastball,Four-Seam,BallCalled,Undefined,Undefined,,Undefined,0,0,,147.24476,-0.175694,-3.784332,2252.046681,204.352883,12:45,1.61578,0.653768,1.871708,-29.6653,55.3892,23.7287,1.269531,-0.176437,132.81746,-2.485735,-2.105772,0.416489,,,,,,,,,,,,-15.3268,29.6912,-0.567251,15.24,1.609884,2.554648,-40.414123,-0.204274,-3.236502,9.570534,-3.536878,RIK,HOS_HOS,JinguStadium,TeamExclusive,Team,20220921-JinguStadium-1,0e122460-396a-11ed-9c69-057042cdb8ac,d612ce7e-d4e9-44a4-8e53-fd67366be99a,v3,,,,"Rentaro, Ohgaki",1000089958.0,Right,HOS_HOS,145.64623,,,14.4273,,,,16.567845,-40.727359,4.785267,1.614675,-0.088515,-1.768439,-0.652595,2.660576,-1.618251,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://youtu.be/Rn2KWOu-yus/&t=10258,榊原 啓資,22A
330,2022/9/21,58:48.8,2022/9/21,58:48.8,2,5,"Kentaro, Shinogi",1000101178,Right,HOS_HOS,"Kenta, Yamada",1000074117,Right,RIK,Undefined,10,Bottom,1,3,1,Fastball,Four-Seam,BallCalled,Walk,Undefined,,Undefined,0,0,,149.68453,-1.650242,-2.338947,2421.854998,215.140716,1:15,1.537762,0.737084,1.655905,-33.06,51.3554,34.0452,0.735597,0.40954,135.17473,-4.162673,0.043967,0.414921,,,,,,,,,,,,-19.2107,28.1556,-0.676965,15.24,1.490666,1.491894,-41.080511,-1.303821,-4.191493,9.889449,-3.663501,RIK,HOS_HOS,JinguStadium,TeamExclusive,Team,20220921-JinguStadium-1,148fd300-396a-11ed-9c69-057042cdb8ac,d612ce7e-d4e9-44a4-8e53-fd67366be99a,v3,,,,"Rentaro, Ohgaki",1000089958.0,Right,HOS_HOS,146.19649,,,14.5098,,,,16.783993,-41.450535,4.944725,1.536886,-1.166747,-1.831751,-0.73572,1.648723,-2.095747,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://youtu.be/Rn2KWOu-yus/&t=10269,榊原 啓資,22A
