PitchNo,Date,Time,UTCDate,UTCTime,PAofInning,PitchofPA,Pitcher,PitcherId,PitcherThrows,PitcherTeam,Batter,BatterId,BatterSide,BatterTeam,PitcherSet,Inning,Top/Bottom,Outs,Balls,Strikes,TaggedPitchType,AutoPitchType,PitchCall,KorBB,TaggedHitType,AutoHitType,PlayResult,OutsOnPlay,RunsScored,Steal,Runner,Notes,RelSpeed,VertRelAngle,HorzRelAngle,SpinRate,SpinAxis,Tilt,RelHeight,RelSide,Extension,VertBreak,InducedVertBreak,HorzBreak,PlateLocHeight,PlateLocSide,ZoneSpeed,VertApprAngle,HorzApprAngle,ZoneTime,ExitSpeed,Angle,Direction,HitSpinRate,PositionAt110X,PositionAt110Y,PositionAt110Z,Distance,LastTrackedDistance,Bearing,HangTime,pfxx,pfxz,x0,y0,z0,vx0,vy0,vz0,ax0,ay0,az0,HomeTeam,AwayTeam,Stadium,Level,League,GameID,PitchUID,GameUID,System,HomeTeamForeignID,AwayTeamForeignID,GameForeignID,Catcher,CatcherId,CatcherThrows,CatcherTeam,EffectiveVelo,MaxHeight,MeasuredDuration,SpeedDrop,PitchLastMeasuredX,PitchLastMeasuredY,PitchLastMeasuredZ,PitchTrajectoryXc0,PitchTrajectoryXc1,PitchTrajectoryXc2,PitchTrajectoryYc0,PitchTrajectoryYc1,PitchTrajectoryYc2,PitchTrajectoryZc0,PitchTrajectoryZc1,PitchTrajectoryZc2,ContactPositionX,ContactPositionY,ContactPositionZ,HitSpinAxis,HitTrajectoryXc0,HitTrajectoryXc1,HitTrajectoryXc2,HitTrajectoryXc3,HitTrajectoryXc4,HitTrajectoryXc5,HitTrajectoryXc6,HitTrajectoryXc7,HitTrajectoryXc8,HitTrajectoryYc0,HitTrajectoryYc1,HitTrajectoryYc2,HitTrajectoryYc3,HitTrajectoryYc4,HitTrajectoryYc5,HitTrajectoryYc6,HitTrajectoryYc7,HitTrajectoryYc8,HitTrajectoryZc0,HitTrajectoryZc1,HitTrajectoryZc2,HitTrajectoryZc3,HitTrajectoryZc4,HitTrajectoryZc5,HitTrajectoryZc6,HitTrajectoryZc7,HitTrajectoryZc8,ThrowSpeed,PopTime,ExchangeTime,TimeToBase,CatchPositionX,CatchPositionY,CatchPositionZ,ThrowPositionX,ThrowPositionY,ThrowPositionZ,BasePositionX,BasePositionY,BasePositionZ,ThrowTrajectoryXc0,ThrowTrajectoryXc1,ThrowTrajectoryXc2,ThrowTrajectoryYc0,ThrowTrajectoryYc1,ThrowTrajectoryYc2,ThrowTrajectoryZc0,ThrowTrajectoryZc1,ThrowTrajectoryZc2,umpire,URL,season
11.0,2022/10/2,47:16.7,2022/10/2,47:16.7,1,1,"Kenichi, Murata",1000089794,Right,MEI_MEI,"Shuta, Miyazaki",1000073809,Left,HOS_HOS,Undefined,1,Bottom,0,0,0,Curveball,Curveball,StrikeCalled,Undefined,Undefined,,Undefined,0,0,,,,112.81826,2.319657,-1.985666,1779.096166,46.464565,7:30,1.670429,0.718755,1.78122,-159.946,-14.1417,-19.8876,0.728768,-0.042789,103.38524,-9.230897,-3.38953,0.545306,,,,,,,,,,,,8.6022,-7.4599,-0.668106,15.24,1.716878,1.15553,-30.998675,0.702183,1.072315,5.471658,-10.736579,HOS_HOS,MEI_MEI,JinguStadium,TeamExclusive,NL,20221002-JinguStadium-2,4ac97c40-420d-11ed-b915-5f80824ec150,70e1770e-95e0-4420-ba5d-08dce5cfb026,v3,,,,"Kaito, Mino",1000073560,Right,MEI_MEI,111.24039,,,9.43302,,,,16.658955,-31.248134,2.735829,1.673706,1.191677,-5.368289,-0.719674,1.106642,0.536157,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,前田 則政,https://youtu.be/eQTsAoWkPgI/&t=551,22A
12.0,2022/10/2,47:26.8,2022/10/2,47:26.8,1,2,"Kenichi, Murata",1000089794,Right,MEI_MEI,"Shuta, Miyazaki",1000073809,Left,HOS_HOS,Undefined,1,Bottom,0,0,1,Fastball,Sinker,BallCalled,Undefined,Undefined,,Undefined,0,0,,,,139.09644,0.753237,-3.372455,2030.297009,226.374487,1:30,1.601629,0.815545,1.800177,-55.2106,40.3115,38.9875,1.263012,0.250182,126.24818,-3.361825,-0.623383,0.441374,,,,,,,,,,,,-22.2966,20.9819,-0.735525,15.24,1.616314,2.05469,-38.192477,0.305795,-4.23684,8.006032,-5.819627,HOS_HOS,MEI_MEI,JinguStadium,TeamExclusive,NL,20221002-JinguStadium-2,50ae9460-420d-11ed-b915-5f80824ec150,70e1770e-95e0-4420-ba5d-08dce5cfb026,v3,,,,"Kaito, Mino",1000073560,Right,MEI_MEI,137.43451,,,12.84826,,,,16.639012,-38.484625,4.003016,1.601281,0.51816,-2.909813,-0.813324,2.209297,-2.11842,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,前田 則政,https://youtu.be/eQTsAoWkPgI/&t=561,22A
13.0,2022/10/2,47:38.6,2022/10/2,47:38.6,1,3,"Kenichi, Murata",1000089794,Right,MEI_MEI,"Shuta, Miyazaki",1000073809,Left,HOS_HOS,Undefined,1,Bottom,0,1,1,Fastball,Sinker,StrikeCalled,Undefined,Undefined,,Undefined,0,0,,,,142.30691,-1.523328,-2.500481,2049.573021,233.023986,1:45,1.609814,0.806817,1.779266,-54.667,36.8429,44.8412,0.631095,0.54643,129.43985,-5.574784,0.663503,0.432005,,,,,,,,,,,,-24.6891,20.8631,-0.747822,15.24,1.568111,1.47707,-39.092162,-1.246807,-4.907227,8.508129,-5.659878,HOS_HOS,MEI_MEI,JinguStadium,TeamExclusive,NL,20221002-JinguStadium-2,57b6a8b0-420d-11ed-b915-5f80824ec150,70e1770e-95e0-4420-ba5d-08dce5cfb026,v3,,,,"Kaito, Mino",1000073560,Right,MEI_MEI,140.41503,,,12.86706,,,,16.660208,-39.400047,4.254065,1.609524,-1.041992,-2.829939,-0.804486,1.654649,-2.453613,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,前田 則政,https://youtu.be/eQTsAoWkPgI/&t=573,22A
14.0,2022/10/2,47:52.7,2022/10/2,47:52.7,1,4,"Kenichi, Murata",1000089794,Right,MEI_MEI,"Shuta, Miyazaki",1000073809,Left,HOS_HOS,Undefined,1,Bottom,0,1,2,Sinker,Changeup,FoulBall,Undefined,Undefined,FlyBall,Undefined,0,0,,,,134.5682,-0.222369,-2.804199,1613.930607,267.792002,3:00,1.58509,0.80015,1.788108,-96.3964,4.159,34.8113,0.558091,0.353673,124.74271,-7.188566,-0.345519,0.452853,131.86821,39.059263,-67.11017,4503.639093,10.562509,19.455163,-31.820637,75.786633,44.093244,-83.343831,4.232775,-19.6485,3.1026,-0.733367,15.24,1.572792,1.652325,-37.044043,-0.530682,-3.565255,6.514806,-9.243671,HOS_HOS,MEI_MEI,JinguStadium,TeamExclusive,NL,20221002-JinguStadium-2,601dd7d0-420d-11ed-b915-5f80824ec150,70e1770e-95e0-4420-ba5d-08dce5cfb026,v3,,,,"Kaito, Mino",1000073560,Right,MEI_MEI,133.95071,21.176823,,9.82549,,,,16.652502,-37.291627,3.257403,1.586284,-0.179392,-4.621835,-0.798736,1.787816,-1.782628,0.321929,0.458265,-0.300364,126.901544,0.322211,11.053155,-2.941146,0.232276,0.09981,-0.095679,0.032303,-0.005012,0.0003,0.457863,23.093419,-7.74195,1.03411,-0.303307,0.097789,-0.020853,0.002393,-0.000114,-0.300726,-26.190474,2.367371,-0.023774,-0.16413,0.117239,-0.037169,0.005605,-0.00033,,,,,,,,,,,,,,,,,,,,,,,前田 則政,https://youtu.be/eQTsAoWkPgI/&t=587,22A
15.0,2022/10/2,48:14.1,2022/10/2,48:14.1,1,5,"Kenichi, Murata",1000089794,Right,MEI_MEI,"Shuta, Miyazaki",1000073809,Left,HOS_HOS,Undefined,1,Bottom,0,1,2,Sinker,Changeup,StrikeSwinging,Strikeout,Undefined,,Undefined,0,0,,,,136.36782,-0.882572,-2.049801,1749.282489,282.428818,3:30,1.589178,0.813713,1.741069,-105.0502,-5.2854,38.4625,0.287888,0.616045,125.09627,-8.449583,0.664238,0.451069,,,,,,,,,,,,-20.9966,-0.9952,-0.76427,15.24,1.558901,1.151018,-37.496163,-1.02508,-3.847772,7.678677,-9.98903,HOS_HOS,MEI_MEI,JinguStadium,TeamExclusive,NL,20221002-JinguStadium-2,6ce9c0a0-420d-11ed-b915-5f80824ec150,70e1770e-95e0-4420-ba5d-08dce5cfb026,v3,,,,"Kaito, Mino",1000073560,Right,MEI_MEI,134.48045,,,11.27155,,,,16.698992,-37.793763,3.839339,1.591128,-0.637939,-4.994515,-0.811769,1.300145,-1.923886,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,前田 則政,https://youtu.be/eQTsAoWkPgI/&t=609,22A
16.0,2022/10/2,48:44.4,2022/10/2,48:44.4,2,1,"Kenichi, Murata",1000089794,Right,MEI_MEI,"Kazuhiro, Ura",1000089980,Left,HOS_HOS,Undefined,1,Bottom,1,0,0,Sinker,Changeup,StrikeCalled,Undefined,Undefined,,Undefined,0,0,,,,135.19659,-0.736001,-4.093615,1624.498887,254.915701,2:30,1.572854,0.822646,1.745465,-86.48,15.5531,44.9777,0.498576,0.108366,123.19026,-7.025946,-0.931622,0.456168,,,,,,,,,,,,-25.8771,9.4995,-0.721749,15.24,1.54774,2.433305,-37.090326,-0.825981,-4.631744,7.634629,-8.10634,HOS_HOS,MEI_MEI,JinguStadium,TeamExclusive,NL,20221002-JinguStadium-2,7efb4d40-420d-11ed-b915-5f80824ec150,70e1770e-95e0-4420-ba5d-08dce5cfb026,v3,,,,"Kaito, Mino",1000073560,Right,MEI_MEI,132.97718,,,12.00633,,,,16.694272,-37.388474,3.817314,1.573815,-0.509412,-4.05317,-0.820306,2.614184,-2.315872,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,前田 則政,https://youtu.be/eQTsAoWkPgI/&t=639,22A
17.0,2022/10/2,48:55.0,2022/10/2,48:55.0,2,2,"Kenichi, Murata",1000089794,Right,MEI_MEI,"Kazuhiro, Ura",1000089980,Left,HOS_HOS,Undefined,1,Bottom,1,0,1,Slider,Slider,InPlay,Undefined,GroundBall,GroundBall,Out,1,0,,,,127.17631,0.061496,-1.950055,1988.770162,101.085814,9:15,1.596424,0.774854,1.749059,-113.4292,5.8493,-2.8999,0.479596,0.192192,112.22285,-8.248307,-2.154512,0.493214,144.96735,-12.072297,21.213046,,,,,2.724237,2.724237,13.790969,0.058414,-0.5678,4.4486,-0.725168,15.24,1.589911,1.199077,-34.809583,-0.398567,-0.086006,9.048855,-9.132822,HOS_HOS,MEI_MEI,JinguStadium,TeamExclusive,NL,20221002-JinguStadium-2,85498770-420d-11ed-b915-5f80824ec150,70e1770e-95e0-4420-ba5d-08dce5cfb026,v3,,,,"Kaito, Mino",1000073560,Right,MEI_MEI,122.9891,0.492594,,14.95346,,,,16.688562,-35.184126,4.524427,1.598585,-0.020549,-4.566411,-0.774873,1.202637,-0.043003,0.498583,0.492594,-0.183971,180.0,0.498142,36.756815,,,,,,,,0.492695,-8.432784,,,,,,,,-0.184142,14.266658,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,前田 則政,https://youtu.be/eQTsAoWkPgI/&t=650,22A
18.0,2022/10/2,49:25.4,2022/10/2,49:25.4,3,1,"Kenichi, Murata",1000089794,Right,MEI_MEI,"Daiki, Saitoh",1000073731,Right,HOS_HOS,Undefined,1,Bottom,2,0,0,Cutter,Slider,FoulBall,Undefined,Undefined,GroundBall,Undefined,0,0,,,,127.37832,0.294414,-2.801633,2064.166959,97.951523,9:15,1.613768,0.791052,1.848858,-109.4775,6.5473,-13.696,0.602139,-0.136796,113.84413,-7.739894,-3.771331,0.486441,126.12344,5.663491,-44.876806,3560.458525,,,,22.979328,22.215428,-45.525033,0.699612,4.4322,4.3048,-0.723947,15.24,1.613831,1.769836,-34.925621,-0.21642,0.684306,8.392377,-9.14201,HOS_HOS,MEI_MEI,JinguStadium,TeamExclusive,NL,20221002-JinguStadium-2,976b40b0-420d-11ed-b915-5f80824ec150,70e1770e-95e0-4420-ba5d-08dce5cfb026,v3,,,,"Kaito, Mino",1000073560,Right,MEI_MEI,124.70173,1.097926,,13.53419,,,,16.590071,-35.248541,4.196189,1.615391,0.135344,-4.571005,-0.79154,1.743506,0.342153,1.120636,0.643972,0.152152,73.773652,1.131976,24.484987,-4.439926,,,,,,,0.654861,3.24658,-5.999136,,,,,,,0.154096,-24.637682,1.397419,,,,,,,,,,,,,,,,,,,,,,,,,,,,,前田 則政,https://youtu.be/eQTsAoWkPgI/&t=680,22A
19.0,2022/10/2,49:49.8,2022/10/2,49:49.8,3,2,"Kenichi, Murata",1000089794,Right,MEI_MEI,"Daiki, Saitoh",1000073731,Right,HOS_HOS,Undefined,1,Bottom,2,0,1,Cutter,Slider,FoulBall,Undefined,Undefined,,Undefined,0,0,,,,128.05934,-0.023367,-4.341623,2097.004676,285.515961,3:30,1.588705,0.770003,1.742472,-112.9692,3.1686,4.8334,0.452359,-0.416733,114.966,-8.224816,-4.002422,0.486678,,,,,,,,,,,,-6.3905,2.8685,-0.659553,15.24,1.579817,2.638246,-35.047036,-0.453042,-0.999627,8.093272,-9.357956,HOS_HOS,MEI_MEI,JinguStadium,TeamExclusive,NL,20221002-JinguStadium-2,a5f0e770-420d-11ed-b915-5f80824ec150,70e1770e-95e0-4420-ba5d-08dce5cfb026,v3,,,,"Kaito, Mino",1000073560,Right,MEI_MEI,124.641,,,13.09335,,,,16.696495,-35.38178,4.046636,1.590551,-0.065989,-4.678978,-0.769528,2.679592,-0.499813,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,前田 則政,https://youtu.be/eQTsAoWkPgI/&t=704,22A
20.0,2022/10/2,50:19.6,2022/10/2,50:19.6,3,3,"Kenichi, Murata",1000089794,Right,MEI_MEI,"Daiki, Saitoh",1000073731,Right,HOS_HOS,Undefined,1,Bottom,2,0,2,Fastball,Sinker,BallCalled,Undefined,Undefined,,Undefined,0,0,,,,143.60026,-2.69168,-5.490102,2048.431535,228.233822,1:30,1.605489,0.745351,1.844421,-47.8254,42.193,43.698,0.363721,-0.371449,130.20655,-6.27223,-2.412411,0.42847,,,,,,,,,,,,-26.5728,24.668,-0.617597,15.24,1.538281,3.555499,-39.283332,-2.021275,-5.326173,8.694447,-4.862278,HOS_HOS,MEI_MEI,JinguStadium,TeamExclusive,NL,20221002-JinguStadium-2,b7b53e70-420d-11ed-b915-5f80824ec150,70e1770e-95e0-4420-ba5d-08dce5cfb026,v3,,,,"Kaito, Mino",1000073560,Right,MEI_MEI,141.57352,,,13.39371,,,,16.595033,-39.5821,4.347223,1.604868,-1.854192,-2.431139,-0.74292,3.738523,-2.663087,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,前田 則政,https://youtu.be/eQTsAoWkPgI/&t=734,22A
21.0,2022/10/2,50:33.7,2022/10/2,50:33.8,3,4,"Kenichi, Murata",1000089794,Right,MEI_MEI,"Daiki, Saitoh",1000073731,Right,HOS_HOS,Undefined,1,Bottom,2,1,2,Fastball,Sinker,InPlay,Undefined,LineDrive,LineDrive,Single,0,0,,,,142.21292,-0.744387,-3.581228,1983.010869,227.102277,1:30,1.596321,0.760075,1.852127,-52.1034,38.9321,38.5607,0.864937,0.134409,128.97092,-4.641071,-0.853354,0.430884,107.9548,20.629407,-13.334627,1023.404711,32.667335,6.65701,-7.547372,55.712305,55.586917,-12.93139,2.443156,-22.6842,21.5584,-0.678062,15.24,1.57544,2.25613,-39.051354,-0.692899,-4.490698,8.633839,-5.538819,HOS_HOS,MEI_MEI,JinguStadium,TeamExclusive,NL,20221002-JinguStadium-2,c01d57f0-420d-11ed-b915-5f80824ec150,70e1770e-95e0-4420-ba5d-08dce5cfb026,v3,,,,"Kaito, Mino",1000073560,Right,MEI_MEI,140.78049,6.803617,,13.242,,,,16.587602,-39.348166,4.31692,1.595987,-0.502487,-2.769409,-0.758276,2.41051,-2.245349,0.710052,0.897113,-0.136433,187.871379,0.710057,27.30765,-3.129163,0.55269,-0.07513,-0.017616,0.018136,-0.006037,0.000772,0.897107,10.565538,-4.997945,0.295875,-0.076358,0.042422,-0.020571,0.006074,-0.000744,-0.136433,-6.472847,0.900222,-0.203386,0.042696,-0.005188,-0.000683,0.00046,-6.9e-05,,,,,,,,,,,,,,,,,,,,,,,前田 則政,https://youtu.be/eQTsAoWkPgI/&t=748,22A
22.0,2022/10/2,51:15.0,2022/10/2,51:15.0,4,1,"Kenichi, Murata",1000089794,Right,MEI_MEI,"Sota, Imaizumi",1000089968,Right,HOS_HOS,Undefined,1,Bottom,2,0,0,Fastball,Sinker,FoulBall,Undefined,Undefined,GroundBall,Undefined,0,0,,,1,141.6892,-1.767299,-4.142283,2038.483646,224.855205,1:30,1.638066,0.731691,1.861246,-46.6888,45.2634,41.8209,0.671595,-0.019659,128.28435,-5.285324,-1.184906,0.433048,86.3196,19.792825,45.792876,5185.290759,,,,33.761808,33.405142,53.323034,1.829483,-24.7288,25.6428,-0.637145,15.24,1.593644,2.60817,-38.858151,-1.356655,-4.840115,8.655938,-4.787649,HOS_HOS,MEI_MEI,JinguStadium,TeamExclusive,NL,20221002-JinguStadium-2,d8c06950-420d-11ed-b915-5f80824ec150,70e1770e-95e0-4420-ba5d-08dce5cfb026,v3,,,,"Kaito, Mino",1000073560,Right,MEI_MEI,140.07696,4.050286,,13.40485,,,,16.578164,-39.155102,4.327969,1.637368,-1.19241,-2.393824,-0.729469,2.774215,-2.420057,0.146264,0.651027,0.029136,239.489166,0.146261,15.731122,-3.554515,0.715632,-0.113665,-0.020997,0.022762,-0.007558,0.000984,0.651028,8.119178,-5.061276,0.284018,-0.054955,0.03001,-0.014163,0.004345,-0.000561,0.029138,16.172178,-0.808203,0.009013,-0.002118,0.023309,-0.016862,0.005523,-0.00071,,,,,,,,,,,,,,,,,,,,,,,前田 則政,https://youtu.be/eQTsAoWkPgI/&t=790,22A
23.0,2022/10/2,51:42.6,2022/10/2,51:42.6,4,2,"Kenichi, Murata",1000089794,Right,MEI_MEI,"Sota, Imaizumi",1000089968,Right,HOS_HOS,Undefined,1,Bottom,2,0,1,Sinker,Changeup,StrikeCalled,Undefined,Undefined,,Undefined,0,0,,,1,133.4539,-0.213914,-4.427368,1647.391097,265.044992,2:45,1.592084,0.738329,1.749401,-97.5819,6.0009,33.5328,0.555373,-0.185366,123.02497,-7.256786,-2.071811,0.459619,,,,,,,,,,,,-19.9907,4.1608,-0.628348,15.24,1.579441,2.677092,-36.64373,-0.53313,-3.533518,6.675684,-9.071198,HOS_HOS,MEI_MEI,JinguStadium,TeamExclusive,NL,20221002-JinguStadium-2,e9302cd0-420d-11ed-b915-5f80824ec150,70e1770e-95e0-4420-ba5d-08dce5cfb026,v3,,,,"Kaito, Mino",1000073560,Right,MEI_MEI,131.97874,,,10.42894,,,,16.690824,-36.907092,3.337842,1.593414,-0.175263,-4.535599,-0.736711,2.816492,-1.766759,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,前田 則政,https://youtu.be/eQTsAoWkPgI/&t=817,22A
24.0,2022/10/2,52:18.4,2022/10/2,52:18.4,4,3,"Kenichi, Murata",1000089794,Right,MEI_MEI,"Sota, Imaizumi",1000089968,Right,HOS_HOS,Undefined,1,Bottom,2,0,2,Sinker,Changeup,FoulBall,Undefined,Undefined,,Undefined,0,0,,,1,133.97118,-0.847183,-2.808784,1597.252055,256.805527,2:30,1.613289,0.757145,1.802357,-93.0213,9.2932,26.0345,0.443117,0.222298,123.11568,-7.598833,-0.968326,0.456797,,,,,,,,,,,,-15.6268,6.0601,-0.690386,15.24,1.586062,1.692001,-36.845976,-0.904511,-2.773069,7.225928,-8.731252,HOS_HOS,MEI_MEI,JinguStadium,TeamExclusive,NL,20221002-JinguStadium-2,fe7ac460-420d-11ed-b915-5f80824ec150,70e1770e-95e0-4420-ba5d-08dce5cfb026,v3,,,,"Kaito, Mino",1000073560,Right,MEI_MEI,132.7942,,,10.8555,,,,16.638359,-37.119198,3.612964,1.614021,-0.574372,-4.365626,-0.756345,1.796854,-1.386534,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,前田 則政,https://youtu.be/eQTsAoWkPgI/&t=853,22A
25.0,2022/10/2,52:47.5,2022/10/2,52:47.5,4,4,"Kenichi, Murata",1000089794,Right,MEI_MEI,"Sota, Imaizumi",1000089968,Right,HOS_HOS,Undefined,1,Bottom,2,0,2,Fastball,Sinker,InPlay,Undefined,GroundBall,GroundBall,Out,1,0,,,1,143.50887,-1.456733,-5.018511,2108.081233,225.117485,1:30,1.638468,0.725601,1.873226,-47.1061,42.8122,39.7398,0.755457,-0.294067,129.49136,-5.008343,-2.212302,0.428232,141.05733,-28.774747,5.500171,,,,,1.536755,0.683962,16.26364,0.038668,-24.4488,24.1842,-0.611281,15.24,1.60163,3.253594,-39.306586,-1.161254,-4.883355,9.058169,-4.976147,HOS_HOS,MEI_MEI,JinguStadium,TeamExclusive,NL,20221002-JinguStadium-2,0fcfded0-420e-11ed-b915-5f80824ec150,70e1770e-95e0-4420-ba5d-08dce5cfb026,v3,,,,"Kaito, Mino",1000073560,Right,MEI_MEI,141.65231,0.730929,,14.0175,,,,16.566044,-39.610993,4.529085,1.637845,-0.994026,-2.488073,-0.723378,3.417703,-2.441677,0.150443,0.730929,0.302811,,0.149977,34.26102,,,,,,,,0.731186,-18.902525,,,,,,,,0.302766,3.299064,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,前田 則政,https://youtu.be/eQTsAoWkPgI/&t=882,22A
26.0,2022/10/2,54:54.6,2022/10/2,54:54.6,1,1,"Kentaro, Shinogi",1000101178,Right,HOS_HOS,"Kyuto, Ueda",1000101233,Left,MEI_MEI,Undefined,2,Top,0,0,0,Fastball,Four-Seam,BallCalled,Undefined,Undefined,,Undefined,0,0,,,,151.03803,-2.243524,-4.028458,2145.629309,200.646422,12:45,1.638458,0.625674,1.639795,-22.4258,61.1645,21.8966,0.771266,-0.308269,135.94869,-4.013846,-2.502452,0.412888,,,,,,,,,,,,-14.068,33.1723,-0.517512,15.24,1.575334,2.782049,-41.333072,-1.675155,-3.106371,10.03639,-2.481848,HOS_HOS,MEI_MEI,JinguStadium,TeamExclusive,NL,20221002-JinguStadium-2,5ba68b10-420e-11ed-b915-5f80824ec150,70e1770e-95e0-4420-ba5d-08dce5cfb026,v3,,,,"Rentaro, Ohgaki",1000089958,Right,HOS_HOS,146.9163,,,15.08934,,,,16.798677,-41.709829,5.018195,1.636469,-1.581989,-1.240924,-0.624136,2.898659,-1.553185,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,前田 則政,https://youtu.be/eQTsAoWkPgI/&t=1009,22A
27.0,2022/10/2,55:04.3,2022/10/2,55:04.3,1,2,"Kentaro, Shinogi",1000101178,Right,HOS_HOS,"Kyuto, Ueda",1000101233,Left,MEI_MEI,Undefined,2,Top,0,1,0,Cutter,Cutter,StrikeSwinging,Undefined,Undefined,,Undefined,0,0,,,,136.96048,-1.598807,-2.625833,2182.65804,170.341263,11:45,1.564512,0.703316,1.681951,-79.3801,21.0552,-2.9971,0.31448,-0.075499,124.65899,-7.357257,-2.835986,0.452583,,,,,,,,,,,,-0.5214,12.8978,-0.633352,15.24,1.515735,1.738598,-37.577359,-1.378574,-0.095411,8.115071,-7.446564,HOS_HOS,MEI_MEI,JinguStadium,TeamExclusive,NL,20221002-JinguStadium-2,616a86a0-420e-11ed-b915-5f80824ec150,70e1770e-95e0-4420-ba5d-08dce5cfb026,v3,,,,"Rentaro, Ohgaki",1000089958,Right,HOS_HOS,134.03078,,,12.3015,,,,16.757168,-37.903585,4.057536,1.565136,-1.079221,-3.723282,-0.703321,1.742433,-0.047706,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,前田 則政,https://youtu.be/eQTsAoWkPgI/&t=1019,22A
28.0,2022/10/2,55:18.5,2022/10/2,55:18.5,1,3,"Kentaro, Shinogi",1000101178,Right,HOS_HOS,"Kyuto, Ueda",1000101233,Left,MEI_MEI,Undefined,2,Top,0,1,1,Fastball,Four-Seam,InPlay,Undefined,FlyBall,FlyBall,Out,1,0,,,,151.00866,-2.631135,-3.470444,2163.248622,204.163303,12:45,1.619044,0.670936,1.698669,-20.5545,61.9582,26.5022,0.662532,-0.053259,136.65764,-4.264358,-1.614505,0.410219,134.84368,38.157394,-1.050447,3934.924661,33.38911,23.374919,-3.047515,82.10543,75.689703,-10.534416,5.274219,-16.0819,34.2185,-0.581926,15.24,1.54838,2.363208,-41.391117,-1.952668,-3.576279,9.7071,-2.197188,HOS_HOS,MEI_MEI,JinguStadium,TeamExclusive,NL,20221002-JinguStadium-2,69d908c0-420e-11ed-b915-5f80824ec150,70e1770e-95e0-4420-ba5d-08dce5cfb026,v3,,,,"Rentaro, Ohgaki",1000089958,Right,HOS_HOS,147.87241,27.585,,14.35102,,,,16.740859,-41.741616,4.85355,1.617454,-1.873333,-1.098594,-0.669587,2.492338,-1.78814,0.470055,0.655201,0.049783,155.686622,0.472533,29.396915,-6.165423,1.153384,-0.016723,-0.076927,0.02318,-0.00283,0.000128,0.653949,23.163634,-5.612981,0.352675,-0.05687,0.006001,0.002343,-0.00069,4.8e-05,0.050318,-0.549345,-1.831028,0.725193,-0.184995,0.033459,-0.004871,0.000536,-2.8e-05,,,,,,,,,,,,,,,,,,,,,,,前田 則政,https://youtu.be/eQTsAoWkPgI/&t=1033,22A
29.0,2022/10/2,55:48.3,2022/10/2,55:48.3,2,1,"Kentaro, Shinogi",1000101178,Right,HOS_HOS,"Rikuto, Yamada",1000073645,Right,MEI_MEI,Undefined,2,Top,1,0,0,Cutter,Slider,InPlay,Undefined,FlyBall,LineDrive,Out,1,0,,,,135.32757,0.781621,-2.256633,2254.451634,125.275613,10:15,1.602042,0.756063,1.557256,-88.8347,16.6986,-18.0475,0.938333,-0.072762,121.51646,-5.652997,-3.511415,0.463927,160.73117,21.486881,-11.602234,1643.040809,32.83309,12.575523,-6.790371,108.317398,106.492381,-11.720438,4.292028,7.0401,8.7275,-0.689463,15.24,1.616333,1.556754,-37.080445,0.118927,1.239976,8.67285,-8.269468,HOS_HOS,MEI_MEI,JinguStadium,TeamExclusive,NL,20221002-JinguStadium-2,7ba57610-420e-11ed-b915-5f80824ec150,70e1770e-95e0-4420-ba5d-08dce5cfb026,v3,,,,"Rentaro, Ohgaki",1000089958,Right,HOS_HOS,130.75335,17.39805,,13.81111,,,,16.881542,-37.462423,4.336425,1.603075,0.483138,-4.134734,-0.756824,1.502142,0.619988,0.461708,0.940782,0.060514,173.913312,0.461554,40.699235,-7.783258,1.880889,-0.437062,0.09627,-0.017222,0.001959,-9.7e-05,0.940987,16.349081,-4.134843,-0.058421,0.095528,-0.037807,0.008631,-0.000978,4e-05,0.060607,-8.357543,1.193204,-0.14745,0.017056,-0.004652,0.001392,-0.000202,1e-05,,,,,,,,,,,,,,,,,,,,,,,前田 則政,https://youtu.be/eQTsAoWkPgI/&t=1063,22A
