PitchNo,Date,Time,UTCDate,UTCTime,PAofInning,PitchofPA,Pitcher,PitcherId,PitcherThrows,PitcherTeam,Batter,BatterId,BatterSide,BatterTeam,PitcherSet,Inning,Top/Bottom,Outs,Balls,Strikes,TaggedPitchType,AutoPitchType,PitchCall,KorBB,TaggedHitType,AutoHitType,PlayResult,OutsOnPlay,RunsScored,Notes,Steal,Runner,RelSpeed,VertRelAngle,HorzRelAngle,SpinRate,SpinAxis,Tilt,RelHeight,RelSide,Extension,VertBreak,InducedVertBreak,HorzBreak,PlateLocHeight,PlateLocSide,ZoneSpeed,VertApprAngle,HorzApprAngle,ZoneTime,ExitSpeed,Angle,Direction,HitSpinRate,PositionAt110X,PositionAt110Y,PositionAt110Z,Distance,LastTrackedDistance,Bearing,HangTime,pfxx,pfxz,x0,y0,z0,vx0,vy0,vz0,ax0,ay0,az0,HomeTeam,AwayTeam,Stadium,Level,League,GameID,PitchUID,GameUID,System,HomeTeamForeignID,AwayTeamForeignID,GameForeignID,Catcher,CatcherId,CatcherThrows,CatcherTeam,EffectiveVelo,MaxHeight,MeasuredDuration,SpeedDrop,PitchLastMeasuredX,PitchLastMeasuredY,PitchLastMeasuredZ,PitchTrajectoryXc0,PitchTrajectoryXc1,PitchTrajectoryXc2,PitchTrajectoryYc0,PitchTrajectoryYc1,PitchTrajectoryYc2,PitchTrajectoryZc0,PitchTrajectoryZc1,PitchTrajectoryZc2,ContactPositionX,ContactPositionY,ContactPositionZ,HitSpinAxis,HitTrajectoryXc0,HitTrajectoryXc1,HitTrajectoryXc2,HitTrajectoryXc3,HitTrajectoryXc4,HitTrajectoryXc5,HitTrajectoryXc6,HitTrajectoryXc7,HitTrajectoryXc8,HitTrajectoryYc0,HitTrajectoryYc1,HitTrajectoryYc2,HitTrajectoryYc3,HitTrajectoryYc4,HitTrajectoryYc5,HitTrajectoryYc6,HitTrajectoryYc7,HitTrajectoryYc8,HitTrajectoryZc0,HitTrajectoryZc1,HitTrajectoryZc2,HitTrajectoryZc3,HitTrajectoryZc4,HitTrajectoryZc5,HitTrajectoryZc6,HitTrajectoryZc7,HitTrajectoryZc8,ThrowSpeed,PopTime,ExchangeTime,TimeToBase,CatchPositionX,CatchPositionY,CatchPositionZ,ThrowPositionX,ThrowPositionY,ThrowPositionZ,BasePositionX,BasePositionY,BasePositionZ,ThrowTrajectoryXc0,ThrowTrajectoryXc1,ThrowTrajectoryXc2,ThrowTrajectoryYc0,ThrowTrajectoryYc1,ThrowTrajectoryYc2,ThrowTrajectoryZc0,ThrowTrajectoryZc1,ThrowTrajectoryZc2,URL,umpire,season
300,2022/10/4,18:51.5,2022/10/4,18:51.5,3,4,"Taiho, Tsunashima",1000073964,Right,TOK,"Yusuke, Shimoyama",1000073403,Left,KEI_KEI,Undefined,7,Bottom,2,0,0,ChangeUp,Changeup,HitByPitch,Undefined,Undefined,,Undefined,0,0,,,,117.96948,-3.28443,-6.320167,983.005735,280.677636,3:15,1.492814,0.798061,1.528462,-142.4743,-1.0073,34.574,-0.883557,-0.681685,107.39368,-13.3165,-3.925136,0.537133,,,,,,,,,,,,-23.608,2.8731,-0.616381,15.24,1.382214,3.411895,-32.127397,-2.400797,-3.105911,6.757783,-9.428663,KEI_KEI,TOK,JinguStadium,TeamExclusive,Team,20221004-JinguStadium-1,a705cb00-439b-11ed-b915-5f80824ec150,706ee6f9-9c6f-4d74-84f9-ada8a866e4b4,v3,,,,"Taiki, Matsuoka",1000073870,Right,TOK,112.93284,,,10.5758,,,,16.912466,-32.477283,3.378891,1.493878,-1.912624,-4.714331,-0.797196,3.572705,-1.552956,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://youtu.be/jef8hL3O_3g/&t=8105,水沼 大輔,22A
301,2022/10/4,19:36.7,2022/10/4,19:36.7,4,1,"Taiho, Tsunashima",1000073964,Right,TOK,"Ryuta, Hirose",1000089826,Right,KEI_KEI,Undefined,7,Bottom,1,0,0,Sinker,Changeup,StrikeSwinging,Undefined,Undefined,,Undefined,0,0,1,,,130.9464,-0.539216,-3.850212,1979.198012,265.512055,2:45,1.441243,0.791159,1.62206,-104.5392,8.881,52.5105,0.241266,0.213331,116.41623,-8.125222,-0.181949,0.48095,,,,,,,,,,,,-29.9716,6.2667,-0.68959,15.24,1.417439,2.143824,-35.808488,-0.773338,-4.859048,8.888738,-8.790679,KEI_KEI,TOK,JinguStadium,TeamExclusive,Team,20221004-JinguStadium-1,c1feb340-439b-11ed-b915-5f80824ec150,706ee6f9-9c6f-4d74-84f9-ada8a866e4b4,v3,,,,"Taiki, Matsuoka",1000073870,Right,TOK,126.12536,,,14.53017,,,,16.816778,-36.197775,4.444369,1.442877,-0.388345,-4.39534,-0.78814,2.356629,-2.429524,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://youtu.be/jef8hL3O_3g/&t=8151,水沼 大輔,22A
302,2022/10/4,19:49.2,2022/10/4,19:49.2,4,2,"Taiho, Tsunashima",1000073964,Right,TOK,"Ryuta, Hirose",1000089826,Right,KEI_KEI,Undefined,7,Bottom,2,0,0,Fastball,Four-Seam,BallCalled,Undefined,Undefined,,Undefined,0,0,1,,,128.92407,1.442364,-2.236149,1955.410229,249.641118,2:15,1.438212,0.767757,1.530839,-102.293,16.2197,30.1168,0.830541,0.425435,113.84948,-5.999125,-0.143712,0.491629,,,,,,,,,,,,-16.9295,8.1015,-0.705526,15.24,1.470763,1.217016,-35.24131,0.455644,-2.652838,8.732258,-8.537148,KEI_KEI,TOK,JinguStadium,TeamExclusive,Team,20221004-JinguStadium-1,c9789c30-439b-11ed-b915-5f80824ec150,706ee6f9-9c6f-4d74-84f9-ada8a866e4b4,v3,,,,"Taiki, Matsuoka",1000073870,Right,TOK,123.38585,,,15.0746,,,,16.906673,-35.651894,4.366129,1.439901,0.857055,-4.268574,-0.765681,1.341751,-1.326419,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://youtu.be/jef8hL3O_3g/&t=8163,水沼 大輔,22A
303,2022/10/4,20:01.0,2022/10/4,20:01.0,4,3,"Taiho, Tsunashima",1000073964,Right,TOK,"Ryuta, Hirose",1000089826,Right,KEI_KEI,Undefined,7,Bottom,2,1,0,Cutter,Slider,BallCalled,Undefined,Undefined,,Undefined,0,0,1,,,124.88039,-0.506251,-4.594238,2284.937095,154.246461,11:15,1.421782,0.783725,1.519684,-109.9021,11.8594,-4.0098,0.17658,-0.581509,115.72554,-8.298857,-4.871527,0.498321,,,,,,,,,,,,-1.0027,7.1219,-0.64811,15.24,1.396035,2.77064,-34.244273,-0.760368,-0.154879,5.796364,-8.706629,KEI_KEI,TOK,JinguStadium,TeamExclusive,Team,20221004-JinguStadium-1,d0828540-439b-11ed-b915-5f80824ec150,706ee6f9-9c6f-4d74-84f9-ada8a866e4b4,v3,,,,"Taiki, Matsuoka",1000073870,Right,TOK,121.72864,,,9.15485,,,,16.920696,-34.527585,2.898182,1.4228,-0.33481,-4.353315,-0.783717,2.778211,-0.077439,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://youtu.be/jef8hL3O_3g/&t=8175,水沼 大輔,22A
304,2022/10/4,20:18.1,2022/10/4,20:18.1,4,4,"Taiho, Tsunashima",1000073964,Right,TOK,"Ryuta, Hirose",1000089826,Right,KEI_KEI,Undefined,7,Bottom,2,2,0,Cutter,Changeup,BallCalled,Undefined,Undefined,,Undefined,0,0,1,,,124.78277,0.449132,-3.713903,2270.268698,201.350475,12:45,1.405519,0.851737,1.538777,-96.8212,26.0171,8.5757,0.566699,-0.131686,113.76366,-6.522436,-3.119323,0.50052,,,,,,,,,,,,-7.0783,13.6706,-0.744653,15.24,1.409402,2.179769,-34.207658,-0.119661,-1.077602,6.4975,-7.725431,KEI_KEI,TOK,JinguStadium,TeamExclusive,Team,20221004-JinguStadium-1,daaf5930-439b-11ed-b915-5f80824ec150,706ee6f9-9c6f-4d74-84f9-ada8a866e4b4,v3,,,,"Taiki, Matsuoka",1000073870,Right,TOK,121.19394,,,11.0191,,,,16.900996,-34.521711,3.24875,1.406162,0.253743,-3.862716,-0.85127,2.231854,-0.538801,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://youtu.be/jef8hL3O_3g/&t=8192,水沼 大輔,22A
305,2022/10/4,20:40.2,2022/10/4,20:40.2,4,5,"Taiho, Tsunashima",1000073964,Right,TOK,"Ryuta, Hirose",1000089826,Right,KEI_KEI,Undefined,7,Bottom,2,3,2,Sinker,Changeup,FoulBall,Undefined,Undefined,,Undefined,0,0,1,,,129.8272,-0.471433,-5.08876,1984.481004,257.509378,2:30,1.438857,0.792917,1.654899,-98.0106,14.0153,46.3422,0.323642,-0.200109,118.48116,-7.540953,-1.855649,0.477985,,,,,,,,,,,,-27.0565,8.492,-0.659147,15.24,1.41794,2.941953,-35.56116,-0.691976,-4.45978,6.9061,-8.406892,KEI_KEI,TOK,JinguStadium,TeamExclusive,Team,20221004-JinguStadium-1,e7d59700-439b-11ed-b915-5f80824ec150,706ee6f9-9c6f-4d74-84f9-ada8a866e4b4,v3,,,,"Taiki, Matsuoka",1000073870,Right,TOK,126.90788,,,11.34603,,,,16.785038,-35.859956,3.45305,1.440011,-0.328247,-4.203446,-0.790606,3.134908,-2.22989,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://youtu.be/jef8hL3O_3g/&t=8214,水沼 大輔,22A
306,2022/10/4,20:55.1,2022/10/4,20:55.1,4,6,"Taiho, Tsunashima",1000073964,Right,TOK,"Ryuta, Hirose",1000089826,Right,KEI_KEI,Undefined,7,Bottom,2,3,2,Cutter,Changeup,InPlay,Undefined,GroundBall,GroundBall,Error,0,0,1,,,125.8152,-0.577455,-3.512181,2171.970562,209.888078,1:00,1.404948,0.825494,1.48985,-99.4225,21.573,10.1719,0.243903,-0.086747,115.44053,-7.67724,-2.808118,0.496752,158.35176,4.136107,9.224343,1094.453049,,,,26.762965,26.609641,9.006867,0.639698,-7.5618,12.1206,-0.721505,15.24,1.377656,2.068218,-34.505881,-0.764674,-1.177032,6.32855,-7.920035,KEI_KEI,TOK,JinguStadium,TeamExclusive,Team,20221004-JinguStadium-1,f0b97030-439b-11ed-b915-5f80824ec150,706ee6f9-9c6f-4d74-84f9-ada8a866e4b4,v3,,,,"Taiki, Matsuoka",1000073870,Right,TOK,122.11337,0.749943,,10.37467,,,,16.949984,-34.818088,3.164275,1.405742,-0.373954,-3.960018,-0.824969,2.126285,-0.588516,0.830871,0.330326,0.05793,4.914842,0.839674,43.118848,-4.882423,,,,,,,0.337227,3.027074,-5.572121,,,,,,,0.059543,6.998643,-0.85101,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://youtu.be/jef8hL3O_3g/&t=8229,水沼 大輔,22A
307,2022/10/4,21:30.8,2022/10/4,21:30.8,5,1,"Taiho, Tsunashima",1000073964,Right,TOK,"Masaya, Hagio",1000073449,Right,KEI_KEI,Undefined,7,Bottom,2,0,0,Cutter,Slider,StrikeCalled,Undefined,Undefined,,Undefined,0,0,"1,2",,,125.43984,1.577338,-3.698819,2355.264886,117.231713,10:00,1.404975,0.871592,1.502446,-112.1134,10.5772,-12.4954,0.739362,-0.320535,113.97995,-6.44567,-4.562328,0.500219,,,,,,,,,,,,3.3,5.255,-0.760408,15.24,1.44081,2.283093,-34.348865,0.473324,0.504798,6.751792,-9.002796,KEI_KEI,TOK,JinguStadium,TeamExclusive,Team,20221004-JinguStadium-1,060abe80-439c-11ed-b915-5f80824ec150,706ee6f9-9c6f-4d74-84f9-ada8a866e4b4,v3,,,,"Taiki, Matsuoka",1000073870,Right,TOK,121.26684,,,11.45989,,,,16.936646,-34.680763,3.375896,1.406666,0.915875,-4.501398,-0.872028,2.258278,0.252399,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://youtu.be/jef8hL3O_3g/&t=8265,水沼 大輔,22A
308,2022/10/4,21:46.3,2022/10/4,21:46.3,5,2,"Taiho, Tsunashima",1000073964,Right,TOK,"Masaya, Hagio",1000073449,Right,KEI_KEI,Undefined,7,Bottom,2,0,1,Cutter,Slider,InPlay,Undefined,Popup,,Out,1,0,"1,2",,,125.46519,0.908819,-2.9922,2295.223718,134.32424,10:30,1.399917,0.884182,1.517564,-112.1695,11.1771,-6.7741,0.540208,-0.045657,113.06637,-7.152209,-3.461812,0.501555,118.21627,81.582469,45.656075,,,,,,1.858495,,,0.8294,5.9277,-0.795416,15.24,1.415774,1.829257,-34.360194,0.079105,0.125593,7.378831,-8.909094,KEI_KEI,TOK,JinguStadium,TeamExclusive,Team,20221004-JinguStadium-1,0f44f510-439c-11ed-b915-5f80824ec150,706ee6f9-9c6f-4d74-84f9-ada8a866e4b4,v3,,,,"Taiki, Matsuoka",1000073870,Right,TOK,120.94397,7.80608,,12.39882,,,,16.921666,-34.719453,3.689415,1.401363,0.512869,-4.454547,-0.884329,1.823142,0.062796,1.037709,0.593912,0.0072,186.284645,1.03842,3.31993,-2.68321,,,,,,,0.594675,32.441384,-8.519088,,,,,,,0.00723,3.436113,-0.302548,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://youtu.be/jef8hL3O_3g/&t=8280,水沼 大輔,22A
309,2022/10/4,22:26.6,2022/10/4,22:26.6,6,1,"Taiho, Tsunashima",1000073964,Right,TOK,"Akihiro, Yamamoto",1000073452,Left,KEI_KEI,Undefined,7,Bottom,2,0,0,Sinker,Changeup,BallCalled,Undefined,Undefined,,Undefined,0,0,"1,2",,,129.75558,0.377185,-2.781579,1959.739216,268.426547,3:00,1.431912,0.803428,1.486986,-110.064,6.0011,55.1627,0.440177,0.552254,116.39513,-7.523699,1.044661,0.486525,,,,,,,,,,,,-29.4273,3.9844,-0.725973,15.24,1.432225,1.433617,-35.530632,-0.254754,-4.749593,8.08098,-9.16356,KEI_KEI,TOK,JinguStadium,TeamExclusive,Team,20221004-JinguStadium-1,27464830-439c-11ed-b915-5f80824ec150,706ee6f9-9c6f-4d74-84f9-ada8a866e4b4,v3,,,,"Taiki, Matsuoka",1000073870,Right,TOK,124.68007,,,13.36045,,,,16.952033,-35.917901,4.04049,1.433911,0.184396,-4.58178,-0.800131,1.661235,-2.374797,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://youtu.be/jef8hL3O_3g/&t=8321,水沼 大輔,22A
310,2022/10/4,22:42.6,2022/10/4,22:42.6,6,2,"Taiho, Tsunashima",1000073964,Right,TOK,"Akihiro, Yamamoto",1000073452,Left,KEI_KEI,Undefined,7,Bottom,2,1,0,Cutter,Slider,BallCalled,Undefined,Undefined,,Undefined,0,0,"1,2",,,125.91799,-0.060721,-4.093531,2270.777526,137.356113,10:30,1.418239,0.84206,1.527552,-107.294,15.1184,-9.8036,0.327786,-0.435605,113.85044,-7.7574,-4.772184,0.499652,,,,,,,,,,,,1.4403,8.771,-0.721207,15.24,1.406194,2.513818,-34.451083,-0.480914,0.219613,7.320411,-8.469258,KEI_KEI,TOK,JinguStadium,TeamExclusive,Team,20221004-JinguStadium-1,30d83bb0-439c-11ed-b915-5f80824ec150,706ee6f9-9c6f-4d74-84f9-ada8a866e4b4,v3,,,,"Taiki, Matsuoka",1000073870,Right,TOK,121.40455,,,12.06756,,,,16.911483,-34.804439,3.660206,1.419541,-0.072103,-4.234629,-0.842294,2.503217,0.109806,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://youtu.be/jef8hL3O_3g/&t=8337,水沼 大輔,22A
311,2022/10/4,23:02.2,2022/10/4,23:02.2,6,3,"Taiho, Tsunashima",1000073964,Right,TOK,"Akihiro, Yamamoto",1000073452,Left,KEI_KEI,Undefined,7,Bottom,2,2,0,Fastball,Changeup,BallCalled,Undefined,Undefined,,Undefined,0,0,"1,2",,,131.42135,0.820775,-2.961862,2070.765685,216.286371,1:15,1.466499,0.805967,1.539193,-68.4947,42.3713,28.3279,1.017836,0.237025,118.98768,-4.191811,-0.995466,0.475504,,,,,,,,,,,,-16.1604,21.4647,-0.722724,15.24,1.484023,1.714959,-36.026606,0.244032,-2.725816,7.278069,-6.186158,KEI_KEI,TOK,JinguStadium,TeamExclusive,Team,20221004-JinguStadium-1,3c7e6930-439c-11ed-b915-5f80824ec150,706ee6f9-9c6f-4d74-84f9-ada8a866e4b4,v3,,,,"Taiki, Matsuoka",1000073870,Right,TOK,127.57003,,,12.43367,,,,16.89937,-36.360286,3.639034,1.466334,0.52765,-3.093079,-0.804215,1.83993,-1.362908,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://youtu.be/jef8hL3O_3g/&t=8356,水沼 大輔,22A
312,2022/10/4,23:20.0,2022/10/4,23:20.0,6,4,"Taiho, Tsunashima",1000073964,Right,TOK,"Akihiro, Yamamoto",1000073452,Left,KEI_KEI,Undefined,7,Bottom,2,3,0,Fastball,Changeup,StrikeCalled,Undefined,Undefined,,Undefined,0,0,"1,2",,,130.53398,0.317188,-2.679169,1991.420594,231.956751,1:45,1.495675,0.841044,1.45294,-81.9749,31.6068,35.3779,0.767689,0.42003,118.3257,-5.601137,-0.233593,0.481292,,,,,,,,,,,,-19.2516,16.4301,-0.763087,15.24,1.496975,1.484069,-35.780169,-0.154754,-3.200783,7.221188,-7.07498,KEI_KEI,TOK,JinguStadium,TeamExclusive,Team,20221004-JinguStadium-1,47252810-439c-11ed-b915-5f80824ec150,706ee6f9-9c6f-4d74-84f9-ada8a866e4b4,v3,,,,"Taiki, Matsuoka",1000073870,Right,TOK,126.03572,,,12.20828,,,,16.985759,-36.130782,3.610594,1.49615,0.18876,-3.53749,-0.838916,1.639478,-1.600392,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://youtu.be/jef8hL3O_3g/&t=8374,水沼 大輔,22A
313,2022/10/4,23:35.9,2022/10/4,23:35.9,6,5,"Taiho, Tsunashima",1000073964,Right,TOK,"Akihiro, Yamamoto",1000073452,Left,KEI_KEI,Undefined,7,Bottom,2,3,1,Fastball,Changeup,BallCalled,Walk,Undefined,,Undefined,0,0,"1,2",,,130.7408,0.728746,-2.518468,2078.885143,211.535307,1:00,1.469504,0.813666,1.553784,-71.2747,39.9401,22.2854,0.966281,0.312697,119.01338,-4.468776,-0.969208,0.476251,,,,,,,,,,,,-12.853,20.3842,-0.743349,15.24,1.483962,1.463866,-35.879281,0.171605,-2.159967,6.933162,-6.38106,KEI_KEI,TOK,JinguStadium,TeamExclusive,Team,20221004-JinguStadium-1,50920760-439c-11ed-b915-5f80824ec150,706ee6f9-9c6f-4d74-84f9-ada8a866e4b4,v3,,,,"Taiki, Matsuoka",1000073870,Right,TOK,127.36981,,,11.72742,,,,16.885227,-36.195802,3.466581,1.469478,0.46292,-3.19053,-0.81243,1.562475,-1.079983,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://youtu.be/jef8hL3O_3g/&t=8390,水沼 大輔,22A
314,2022/10/4,24:07.4,2022/10/4,24:07.3,7,1,"Taiho, Tsunashima",1000073964,Right,TOK,"Tomoya, Furukawa",1000073414,Right,KEI_KEI,Undefined,7,Bottom,2,0,0,Cutter,Slider,BallCalled,Undefined,Undefined,,Undefined,0,0,"1,2,3",,,126.32867,-0.046204,-4.94515,2229.204691,135.227765,10:30,1.404734,0.860432,1.557932,-107.8044,9.6899,-6.5622,0.313374,-0.628717,117.96319,-7.68629,-5.399266,0.489512,,,,,,,,,,,,0.389,5.7221,-0.71752,15.24,1.393191,3.030165,-34.664022,-0.477147,0.062154,5.368451,-8.892428,KEI_KEI,TOK,JinguStadium,TeamExclusive,Team,20221004-JinguStadium-1,63522380-439c-11ed-b915-5f80824ec150,706ee6f9-9c6f-4d74-84f9-ada8a866e4b4,v3,,,,"Taiki, Matsuoka",1000073870,Right,TOK,123.91945,,,8.36548,,,,16.882596,-34.917486,2.684226,1.405808,-0.057304,-4.446214,-0.860516,3.027231,0.031077,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://youtu.be/jef8hL3O_3g/&t=8421,水沼 大輔,22A
315,2022/10/4,24:29.2,2022/10/4,24:29.2,7,2,"Taiho, Tsunashima",1000073964,Right,TOK,"Tomoya, Furukawa",1000073414,Right,KEI_KEI,Undefined,7,Bottom,2,1,0,Fastball,Changeup,FoulBall,Undefined,Undefined,GroundBall,Undefined,0,0,"1,2,3",,,130.26224,-0.941213,-4.39885,2088.18604,218.297085,1:15,1.464178,0.809413,1.625718,-80.8435,31.6871,21.8232,0.385769,-0.23275,117.87395,-6.82624,-2.878823,0.47906,93.70153,-20.669655,168.204865,,,,,0.428123,0.821139,98.383917,0.039948,-14.5275,17.7829,-0.690139,15.24,1.43136,2.636514,-35.660246,-0.905611,-2.38556,7.526809,-6.886529,KEI_KEI,TOK,JinguStadium,TeamExclusive,Team,20221004-JinguStadium-1,705fd040-439c-11ed-b915-5f80824ec150,706ee6f9-9c6f-4d74-84f9-ada8a866e4b4,v3,,,,"Taiki, Matsuoka",1000073870,Right,TOK,126.62292,0.36794,,12.38829,,,,16.813541,-35.990841,3.763404,1.464494,-0.603138,-3.443264,-0.808242,2.741294,-1.19278,0.892272,0.36794,0.224187,,0.892657,-23.898469,,,,,,,,0.368089,-9.210499,,,,,,,,0.224106,4.990532,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://youtu.be/jef8hL3O_3g/&t=8443,水沼 大輔,22A
316,2022/10/4,24:50.1,2022/10/4,24:50.1,7,3,"Taiho, Tsunashima",1000073964,Right,TOK,"Tomoya, Furukawa",1000073414,Right,KEI_KEI,Undefined,7,Bottom,2,1,1,Sinker,Changeup,BallCalled,Undefined,Undefined,,Undefined,0,0,"1,2,3",,,131.02444,-1.122151,-4.876236,1952.91703,260.107028,2:45,1.437389,0.827203,1.535686,-99.1197,13.2704,52.9895,0.122319,-0.048393,118.86156,-8.229273,-1.201446,0.478761,,,,,,,,,,,,-30.2864,8.5365,-0.69048,15.24,1.395153,2.789628,-35.849316,-1.131943,-5.034823,7.499275,-8.387543,KEI_KEI,TOK,JinguStadium,TeamExclusive,Team,20221004-JinguStadium-1,7cc926b0-439c-11ed-b915-5f80824ec150,706ee6f9-9c6f-4d74-84f9-ada8a866e4b4,v3,,,,"Taiki, Matsuoka",1000073870,Right,TOK,126.70206,,,12.16287,,,,16.904291,-36.195793,3.749638,1.438498,-0.744427,-4.193771,-0.824738,3.022243,-2.517412,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://youtu.be/jef8hL3O_3g/&t=8464,水沼 大輔,22A
317,2022/10/4,25:07.8,2022/10/4,25:07.8,7,4,"Taiho, Tsunashima",1000073964,Right,TOK,"Tomoya, Furukawa",1000073414,Right,KEI_KEI,Undefined,7,Bottom,2,2,1,Cutter,Changeup,InPlay,Undefined,GroundBall,GroundBall,Out,1,0,"1,2,3",,,126.51545,0.965596,-3.441856,2312.430806,211.333455,1:00,1.396637,0.806579,1.492862,-93.2652,26.2348,13.6727,0.742881,-0.05012,115.71907,-5.731795,-2.496242,0.493672,106.38467,-28.953564,-29.961082,,,,,2.33539,1.315272,-16.334245,0.05466,-9.225,13.3192,-0.705259,15.24,1.416182,2.019827,-34.700243,0.197741,-1.453767,6.332808,-7.707676,KEI_KEI,TOK,JinguStadium,TeamExclusive,Team,20221004-JinguStadium-1,875e3250-439c-11ed-b915-5f80824ec150,706ee6f9-9c6f-4d74-84f9-ada8a866e4b4,v3,,,,"Taiki, Matsuoka",1000073870,Right,TOK,122.87507,0.785233,,10.79638,,,,16.946945,-35.010375,3.166404,1.397256,0.575203,-3.853838,-0.805918,2.091022,-0.726884,1.011487,0.785233,0.052014,,1.010661,22.496176,,,,,,,,0.785761,-14.365784,,,,,,,,0.052491,-12.967807,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://youtu.be/jef8hL3O_3g/&t=8482,水沼 大輔,22A
318,2022/10/4,27:38.0,2022/10/4,27:38.0,1,1,"Akihiro, Maeda",1000126493,Right,KEI_KEI,"Taiki, Matsuoka",1000073870,Right,TOK,Undefined,8,Top,0,0,0,Slider,Slider,StrikeSwinging,Undefined,Undefined,,Undefined,0,0,,,,119.54458,-0.079095,-1.185085,2089.98936,91.625341,9:00,1.699881,0.266654,1.716501,-125.0118,4.3219,-15.9125,0.427264,-0.229535,110.65977,-9.062157,-2.30588,0.513583,,,,,,,,,,,,7.2918,3.3903,-0.234664,15.24,1.688175,0.748803,-32.899014,-0.507917,1.035298,5.568707,-9.325286,KEI_KEI,TOK,JinguStadium,TeamExclusive,Team,20221004-JinguStadium-1,e0e90480-439c-11ed-b915-5f80824ec150,706ee6f9-9c6f-4d74-84f9-ada8a866e4b4,v3,,,,"Kyosuke, Miyazaki",1000089832,Right,KEI_KEI,118.1114,,,8.88481,,,,16.723636,-33.149193,2.784353,1.701583,-0.08897,-4.662643,-0.26726,0.702291,0.517649,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://youtu.be/jef8hL3O_3g/&t=8632,水沼 大輔,22A
319,2022/10/4,27:54.1,2022/10/4,27:54.1,1,2,"Akihiro, Maeda",1000126493,Right,KEI_KEI,"Taiki, Matsuoka",1000073870,Right,TOK,Undefined,8,Top,0,0,1,Fastball,Changeup,BallCalled,Undefined,Undefined,,Undefined,0,0,,,,136.3359,-1.566911,-3.302688,1860.812165,199.390364,12:45,1.746064,0.264058,1.865282,-55.0865,43.5697,14.1816,0.752824,-0.525802,124.26689,-5.675468,-2.298694,0.448556,,,,,,,,,,,,-9.704,24.6045,-0.187751,15.24,1.705964,2.092675,-37.433132,-1.209544,-1.771731,7.676725,-5.314415,KEI_KEI,TOK,JinguStadium,TeamExclusive,Team,20221004-JinguStadium-1,ea7d1ae0-439c-11ed-b915-5f80824ec150,706ee6f9-9c6f-4d74-84f9-ada8a866e4b4,v3,,,,"Kyosuke, Miyazaki",1000089832,Right,KEI_KEI,135.23385,,,12.06901,,,,16.573678,-37.705648,3.838363,1.745553,-1.020887,-2.657208,-0.263156,2.15557,-0.885866,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://youtu.be/jef8hL3O_3g/&t=8648,水沼 大輔,22A
