PitchNo,Date,Time,UTCDate,UTCTime,PAofInning,PitchofPA,Pitcher,PitcherId,PitcherThrows,PitcherTeam,Batter,BatterId,BatterSide,BatterTeam,PitcherSet,Inning,Top/Bottom,Outs,Balls,Strikes,TaggedPitchType,AutoPitchType,PitchCall,KorBB,TaggedHitType,AutoHitType,PlayResult,OutsOnPlay,RunsScored,Notes,RelSpeed,VertRelAngle,HorzRelAngle,SpinRate,SpinAxis,Tilt,RelHeight,RelSide,Extension,VertBreak,InducedVertBreak,HorzBreak,PlateLocHeight,PlateLocSide,ZoneSpeed,VertApprAngle,HorzApprAngle,ZoneTime,ExitSpeed,Angle,Direction,HitSpinRate,PositionAt110X,PositionAt110Y,PositionAt110Z,Distance,LastTrackedDistance,Bearing,HangTime,pfxx,pfxz,x0,y0,z0,vx0,vy0,vz0,ax0,ay0,az0,HomeTeam,AwayTeam,Stadium,Level,League,GameID,PitchUID,GameUID,System,HomeTeamForeignID,AwayTeamForeignID,GameForeignID,Catcher,CatcherId,CatcherThrows,CatcherTeam,EffectiveVelo,MaxHeight,MeasuredDuration,SpeedDrop,PitchLastMeasuredX,PitchLastMeasuredY,PitchLastMeasuredZ,PitchTrajectoryXc0,PitchTrajectoryXc1,PitchTrajectoryXc2,PitchTrajectoryYc0,PitchTrajectoryYc1,PitchTrajectoryYc2,PitchTrajectoryZc0,PitchTrajectoryZc1,PitchTrajectoryZc2,ContactPositionX,ContactPositionY,ContactPositionZ,HitSpinAxis,HitTrajectoryXc0,HitTrajectoryXc1,HitTrajectoryXc2,HitTrajectoryXc3,HitTrajectoryXc4,HitTrajectoryXc5,HitTrajectoryXc6,HitTrajectoryXc7,HitTrajectoryXc8,HitTrajectoryYc0,HitTrajectoryYc1,HitTrajectoryYc2,HitTrajectoryYc3,HitTrajectoryYc4,HitTrajectoryYc5,HitTrajectoryYc6,HitTrajectoryYc7,HitTrajectoryYc8,HitTrajectoryZc0,HitTrajectoryZc1,HitTrajectoryZc2,HitTrajectoryZc3,HitTrajectoryZc4,HitTrajectoryZc5,HitTrajectoryZc6,HitTrajectoryZc7,HitTrajectoryZc8,ThrowSpeed,PopTime,ExchangeTime,TimeToBase,CatchPositionX,CatchPositionY,CatchPositionZ,ThrowPositionX,ThrowPositionY,ThrowPositionZ,BasePositionX,BasePositionY,BasePositionZ,ThrowTrajectoryXc0,ThrowTrajectoryXc1,ThrowTrajectoryXc2,ThrowTrajectoryYc0,ThrowTrajectoryYc1,ThrowTrajectoryYc2,ThrowTrajectoryZc0,ThrowTrajectoryZc1,ThrowTrajectoryZc2,umpire
198,2020/11/1,,2020/11/1,,2,1,"Hikaru, Yamashita",1000073788,Left,HOS_HOS,"Shintarou, Miya",1000074185,Right,RIK,,7,Top,1,0,0,,,StrikeCalled,Undefined,Undefined,,Undefined,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,HOS_HOS,RIK,JinguStadium,TeamExclusive,Team,20201101-JinguStadium-2,,,v3,,,,"Yuta, Watanabe",1000073832,Right,HOS_HOS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,榊原 啓資
199,2020/11/1,,2020/11/1,,2,2,"Hikaru, Yamashita",1000073788,Left,HOS_HOS,"Shintarou, Miya",1000074185,Right,RIK,,7,Top,1,0,1,,,StrikeSwinging,Undefined,Undefined,,Undefined,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,HOS_HOS,RIK,JinguStadium,TeamExclusive,Team,20201101-JinguStadium-2,,,v3,,,,"Yuta, Watanabe",1000073832,Right,HOS_HOS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,榊原 啓資
200,2020/11/1,,2020/11/1,,2,3,"Hikaru, Yamashita",1000073788,Left,HOS_HOS,"Shintarou, Miya",1000074185,Right,RIK,,7,Top,1,0,2,,,BallCalled,Undefined,Undefined,,Undefined,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,HOS_HOS,RIK,JinguStadium,TeamExclusive,Team,20201101-JinguStadium-2,,,v3,,,,"Yuta, Watanabe",1000073832,Right,HOS_HOS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,榊原 啓資
201,2020/11/1,,2020/11/1,,2,4,"Hikaru, Yamashita",1000073788,Left,HOS_HOS,"Shintarou, Miya",1000074185,Right,RIK,,7,Top,1,1,2,,,StrikeCalled,Strikeout,Undefined,,Undefined,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,HOS_HOS,RIK,JinguStadium,TeamExclusive,Team,20201101-JinguStadium-2,,,v3,,,,"Yuta, Watanabe",1000073832,Right,HOS_HOS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,榊原 啓資
202,2020/11/1,,2020/11/1,,3,1,"Hikaru, Yamashita",1000073788,Left,HOS_HOS,"Takehiro, Shikina",1000074199,Left,RIK,,7,Top,2,0,0,,,StrikeCalled,Undefined,Undefined,,Undefined,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,HOS_HOS,RIK,JinguStadium,TeamExclusive,Team,20201101-JinguStadium-2,,,v3,,,,"Yuta, Watanabe",1000073832,Right,HOS_HOS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,榊原 啓資
203,2020/11/1,,2020/11/1,,3,2,"Hikaru, Yamashita",1000073788,Left,HOS_HOS,"Takehiro, Shikina",1000074199,Left,RIK,,7,Top,2,0,1,,,BallCalled,Undefined,Undefined,,Undefined,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,HOS_HOS,RIK,JinguStadium,TeamExclusive,Team,20201101-JinguStadium-2,,,v3,,,,"Yuta, Watanabe",1000073832,Right,HOS_HOS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,榊原 啓資
204,2020/11/1,,2020/11/1,,3,3,"Hikaru, Yamashita",1000073788,Left,HOS_HOS,"Takehiro, Shikina",1000074199,Left,RIK,,7,Top,2,1,1,,,FoulBall,Undefined,Undefined,,Undefined,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,HOS_HOS,RIK,JinguStadium,TeamExclusive,Team,20201101-JinguStadium-2,,,v3,,,,"Yuta, Watanabe",1000073832,Right,HOS_HOS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,榊原 啓資
205,2020/11/1,,2020/11/1,,3,4,"Hikaru, Yamashita",1000073788,Left,HOS_HOS,"Takehiro, Shikina",1000074199,Left,RIK,,7,Top,2,1,2,,,FoulBall,Undefined,Undefined,,Undefined,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,HOS_HOS,RIK,JinguStadium,TeamExclusive,Team,20201101-JinguStadium-2,,,v3,,,,"Yuta, Watanabe",1000073832,Right,HOS_HOS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,榊原 啓資
206,2020/11/1,,2020/11/1,,3,5,"Hikaru, Yamashita",1000073788,Left,HOS_HOS,"Takehiro, Shikina",1000074199,Left,RIK,,7,Top,2,1,2,,,FoulBall,Undefined,Undefined,,Undefined,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,HOS_HOS,RIK,JinguStadium,TeamExclusive,Team,20201101-JinguStadium-2,,,v3,,,,"Yuta, Watanabe",1000073832,Right,HOS_HOS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,榊原 啓資
207,2020/11/1,,2020/11/1,,3,6,"Hikaru, Yamashita",1000073788,Left,HOS_HOS,"Takehiro, Shikina",1000074199,Left,RIK,,7,Top,2,1,2,,,InPlay,Undefined,GroundBal,,Single,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,HOS_HOS,RIK,JinguStadium,TeamExclusive,Team,20201101-JinguStadium-2,,,v3,,,,"Yuta, Watanabe",1000073832,Right,HOS_HOS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,榊原 啓資
208,2020/11/1,,2020/11/1,,4,1,"Hikaru, Yamashita",1000073788,Left,HOS_HOS,"Jinto, Miyazaki",1000074131,Right,RIK,,7,Top,2,0,0,,,InPlay,Undefined,GroundBal,,Out,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,HOS_HOS,RIK,JinguStadium,TeamExclusive,Team,20201101-JinguStadium-2,,,v3,,,,"Yuta, Watanabe",1000073832,Right,HOS_HOS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,榊原 啓資
209,2020/11/1,,2020/11/1,,1,1,"Hayate, Nakagawa",1000074142,Right,RIK,"Jin, Nakamura",1000073711,Left,HOS_HOS,,7,Bottom,0,0,0,,,StrikeCalled,Undefined,Undefined,,Undefined,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,HOS_HOS,RIK,JinguStadium,TeamExclusive,Team,20201101-JinguStadium-2,,,v3,,,,"Yu, Katayama",1000074037,Right,RIK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,榊原 啓資
210,2020/11/1,,2020/11/1,,1,2,"Hayate, Nakagawa",1000074142,Right,RIK,"Jin, Nakamura",1000073711,Left,HOS_HOS,,7,Bottom,0,0,1,,,BallCalled,Undefined,Undefined,,Undefined,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,HOS_HOS,RIK,JinguStadium,TeamExclusive,Team,20201101-JinguStadium-2,,,v3,,,,"Yu, Katayama",1000074037,Right,RIK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,榊原 啓資
211,2020/11/1,,2020/11/1,,1,3,"Hayate, Nakagawa",1000074142,Right,RIK,"Jin, Nakamura",1000073711,Left,HOS_HOS,,7,Bottom,0,1,1,,,BallCalled,Undefined,Undefined,,Undefined,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,HOS_HOS,RIK,JinguStadium,TeamExclusive,Team,20201101-JinguStadium-2,,,v3,,,,"Yu, Katayama",1000074037,Right,RIK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,榊原 啓資
212,2020/11/1,,2020/11/1,,1,4,"Hayate, Nakagawa",1000074142,Right,RIK,"Jin, Nakamura",1000073711,Left,HOS_HOS,,7,Bottom,0,2,1,,,FoulBall,Undefined,Undefined,,Undefined,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,HOS_HOS,RIK,JinguStadium,TeamExclusive,Team,20201101-JinguStadium-2,,,v3,,,,"Yu, Katayama",1000074037,Right,RIK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,榊原 啓資
213,2020/11/1,,2020/11/1,,1,5,"Hayate, Nakagawa",1000074142,Right,RIK,"Jin, Nakamura",1000073711,Left,HOS_HOS,,7,Bottom,0,2,2,,,BallCalled,Undefined,Undefined,,Undefined,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,HOS_HOS,RIK,JinguStadium,TeamExclusive,Team,20201101-JinguStadium-2,,,v3,,,,"Yu, Katayama",1000074037,Right,RIK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,榊原 啓資
214,2020/11/1,,2020/11/1,,1,6,"Hayate, Nakagawa",1000074142,Right,RIK,"Jin, Nakamura",1000073711,Left,HOS_HOS,,7,Bottom,0,3,2,,,FoulBall,Undefined,Undefined,,Undefined,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,HOS_HOS,RIK,JinguStadium,TeamExclusive,Team,20201101-JinguStadium-2,,,v3,,,,"Yu, Katayama",1000074037,Right,RIK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,榊原 啓資
215,2020/11/1,,2020/11/1,,1,7,"Hayate, Nakagawa",1000074142,Right,RIK,"Jin, Nakamura",1000073711,Left,HOS_HOS,,7,Bottom,0,3,2,,,FoulBall,Undefined,Undefined,,Undefined,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,HOS_HOS,RIK,JinguStadium,TeamExclusive,Team,20201101-JinguStadium-2,,,v3,,,,"Yu, Katayama",1000074037,Right,RIK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,榊原 啓資
216,2020/11/1,,2020/11/1,,1,8,"Hayate, Nakagawa",1000074142,Right,RIK,"Jin, Nakamura",1000073711,Left,HOS_HOS,,7,Bottom,0,3,2,,,BallCalled,Walk,Undefined,,Undefined,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,HOS_HOS,RIK,JinguStadium,TeamExclusive,Team,20201101-JinguStadium-2,,,v3,,,,"Yu, Katayama",1000074037,Right,RIK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,榊原 啓資
217,2020/11/1,,2020/11/1,,2,1,"Hayate, Nakagawa",1000074142,Right,RIK,"Yuta, Watanabe",1000073832,Right,HOS_HOS,,7,Bottom,0,0,0,,,BallCalled,Undefined,Undefined,,Undefined,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,HOS_HOS,RIK,JinguStadium,TeamExclusive,Team,20201101-JinguStadium-2,,,v3,,,,"Yu, Katayama",1000074037,Right,RIK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,榊原 啓資
218,2020/11/1,,2020/11/1,,2,2,"Hayate, Nakagawa",1000074142,Right,RIK,"Yuta, Watanabe",1000073832,Right,HOS_HOS,,7,Bottom,0,1,0,,,StrikeCalled,Undefined,Undefined,,Undefined,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,HOS_HOS,RIK,JinguStadium,TeamExclusive,Team,20201101-JinguStadium-2,,,v3,,,,"Yu, Katayama",1000074037,Right,RIK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,榊原 啓資
219,2020/11/1,,2020/11/1,,2,3,"Hayate, Nakagawa",1000074142,Right,RIK,"Yuta, Watanabe",1000073832,Right,HOS_HOS,,7,Bottom,0,1,1,,,StrikeCalled,Undefined,Undefined,,Undefined,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,HOS_HOS,RIK,JinguStadium,TeamExclusive,Team,20201101-JinguStadium-2,,,v3,,,,"Yu, Katayama",1000074037,Right,RIK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,榊原 啓資
220,2020/11/1,,2020/11/1,,2,4,"Hayate, Nakagawa",1000074142,Right,RIK,"Yuta, Watanabe",1000073832,Right,HOS_HOS,,7,Bottom,0,1,2,,,BallCalled,Undefined,Undefined,,Undefined,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,HOS_HOS,RIK,JinguStadium,TeamExclusive,Team,20201101-JinguStadium-2,,,v3,,,,"Yu, Katayama",1000074037,Right,RIK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,榊原 啓資
221,2020/11/1,,2020/11/1,,2,5,"Hayate, Nakagawa",1000074142,Right,RIK,"Yuta, Watanabe",1000073832,Right,HOS_HOS,,7,Bottom,0,2,2,,,StrikeSwinging,Strikeout,Undefined,,Undefined,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,HOS_HOS,RIK,JinguStadium,TeamExclusive,Team,20201101-JinguStadium-2,,,v3,,,,"Yu, Katayama",1000074037,Right,RIK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,榊原 啓資
222,2020/11/1,,2020/11/1,,3,1,"Hayate, Nakagawa",1000074142,Right,RIK,"Yuya, Katase",1000073818,Left,HOS_HOS,,7,Bottom,1,0,0,,,StrikeCalled,Undefined,Undefined,,Undefined,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,HOS_HOS,RIK,JinguStadium,TeamExclusive,Team,20201101-JinguStadium-2,,,v3,,,,"Yu, Katayama",1000074037,Right,RIK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,榊原 啓資
223,2020/11/1,,2020/11/1,,3,2,"Hayate, Nakagawa",1000074142,Right,RIK,"Yuya, Katase",1000073818,Left,HOS_HOS,,7,Bottom,1,0,1,,,InPlay,Undefined,GroundBal,,Out,1,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,HOS_HOS,RIK,JinguStadium,TeamExclusive,Team,20201101-JinguStadium-2,,,v3,,,,"Yu, Katayama",1000074037,Right,RIK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,榊原 啓資
224,2020/11/1,,2020/11/1,,4,1,"Hayate, Nakagawa",1000074142,Right,RIK,"Koki, Nojiri",1000126374,Left,HOS_HOS,,7,Bottom,2,0,0,,,StrikeSwinging,Undefined,Undefined,,Undefined,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,HOS_HOS,RIK,JinguStadium,TeamExclusive,Team,20201101-JinguStadium-2,,,v3,,,,"Yu, Katayama",1000074037,Right,RIK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,榊原 啓資
225,2020/11/1,,2020/11/1,,4,2,"Hayate, Nakagawa",1000074142,Right,RIK,"Koki, Nojiri",1000126374,Left,HOS_HOS,,7,Bottom,2,0,1,,,BallCalled,Undefined,Undefined,,Undefined,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,HOS_HOS,RIK,JinguStadium,TeamExclusive,Team,20201101-JinguStadium-2,,,v3,,,,"Yu, Katayama",1000074037,Right,RIK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,榊原 啓資
226,2020/11/1,,2020/11/1,,4,3,"Hayate, Nakagawa",1000074142,Right,RIK,"Koki, Nojiri",1000126374,Left,HOS_HOS,,7,Bottom,2,1,1,,,BallCalled,Undefined,Undefined,,Undefined,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,HOS_HOS,RIK,JinguStadium,TeamExclusive,Team,20201101-JinguStadium-2,,,v3,,,,"Yu, Katayama",1000074037,Right,RIK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,榊原 啓資
227,2020/11/1,,2020/11/1,,4,4,"Hayate, Nakagawa",1000074142,Right,RIK,"Koki, Nojiri",1000126374,Left,HOS_HOS,,7,Bottom,2,2,1,,,FoulBall,Undefined,Undefined,,Undefined,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,HOS_HOS,RIK,JinguStadium,TeamExclusive,Team,20201101-JinguStadium-2,,,v3,,,,"Yu, Katayama",1000074037,Right,RIK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,榊原 啓資
228,2020/11/1,,2020/11/1,,4,5,"Hayate, Nakagawa",1000074142,Right,RIK,"Koki, Nojiri",1000126374,Left,HOS_HOS,,7,Bottom,2,2,2,,,BallCalled,Undefined,Undefined,,Undefined,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,HOS_HOS,RIK,JinguStadium,TeamExclusive,Team,20201101-JinguStadium-2,,,v3,,,,"Yu, Katayama",1000074037,Right,RIK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,榊原 啓資
229,2020/11/1,,2020/11/1,,4,6,"Hayate, Nakagawa",1000074142,Right,RIK,"Koki, Nojiri",1000126374,Left,HOS_HOS,,7,Bottom,2,3,2,,,InPlay,Undefined,LineDrive,,Error,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,HOS_HOS,RIK,JinguStadium,TeamExclusive,Team,20201101-JinguStadium-2,,,v3,,,,"Yu, Katayama",1000074037,Right,RIK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,榊原 啓資
230,2020/11/1,,2020/11/1,,5,1,"Hayate, Nakagawa",1000074142,Right,RIK,"Daiki, Saitoh",1000073731,Right,HOS_HOS,,7,Bottom,2,0,0,,,BallCalled,Undefined,Undefined,,Undefined,0,0,"2,3",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,HOS_HOS,RIK,JinguStadium,TeamExclusive,Team,20201101-JinguStadium-2,,,v3,,,,"Yu, Katayama",1000074037,Right,RIK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,榊原 啓資
231,2020/11/1,,2020/11/1,,5,2,"Hayate, Nakagawa",1000074142,Right,RIK,"Daiki, Saitoh",1000073731,Right,HOS_HOS,,7,Bottom,2,1,0,,,BallCalled,Undefined,Undefined,,Undefined,0,0,"2,3",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,HOS_HOS,RIK,JinguStadium,TeamExclusive,Team,20201101-JinguStadium-2,,,v3,,,,"Yu, Katayama",1000074037,Right,RIK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,榊原 啓資
232,2020/11/1,,2020/11/1,,5,3,"Hayate, Nakagawa",1000074142,Right,RIK,"Daiki, Saitoh",1000073731,Right,HOS_HOS,,7,Bottom,2,2,0,,,InPlay,Undefined,GroundBal,,Out,1,0,"2,3",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,HOS_HOS,RIK,JinguStadium,TeamExclusive,Team,20201101-JinguStadium-2,,,v3,,,,"Yu, Katayama",1000074037,Right,RIK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,榊原 啓資
233,2020/11/1,,2020/11/1,,1,1,"Shota, Suzuki",1000073773,Left,HOS_HOS,"Hayate, Nakagawa",1000074142,Left,RIK,,8,Top,0,0,0,,,StrikeCalled,Undefined,Undefined,,Undefined,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,HOS_HOS,RIK,JinguStadium,TeamExclusive,Team,20201101-JinguStadium-2,,,v3,,,,"Yuta, Watanabe",1000073832,Right,HOS_HOS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,榊原 啓資
234,2020/11/1,,2020/11/1,,1,2,"Shota, Suzuki",1000073773,Left,HOS_HOS,"Hayate, Nakagawa",1000074142,Left,RIK,,8,Top,0,0,1,,,InPlay,Undefined,GroundBal,,Out,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,HOS_HOS,RIK,JinguStadium,TeamExclusive,Team,20201101-JinguStadium-2,,,v3,,,,"Yuta, Watanabe",1000073832,Right,HOS_HOS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,榊原 啓資
235,2020/11/1,,2020/11/1,,2,1,"Shota, Suzuki",1000073773,Left,HOS_HOS,"Kenta, Yamada",1000074117,Right,RIK,,8,Top,1,0,0,,,BallCalled,Undefined,Undefined,,Undefined,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,HOS_HOS,RIK,JinguStadium,TeamExclusive,Team,20201101-JinguStadium-2,,,v3,,,,"Yuta, Watanabe",1000073832,Right,HOS_HOS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,榊原 啓資
236,2020/11/1,,2020/11/1,,2,2,"Shota, Suzuki",1000073773,Left,HOS_HOS,"Kenta, Yamada",1000074117,Right,RIK,,8,Top,1,1,0,,,FoulBall,Undefined,Undefined,,Undefined,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,HOS_HOS,RIK,JinguStadium,TeamExclusive,Team,20201101-JinguStadium-2,,,v3,,,,"Yuta, Watanabe",1000073832,Right,HOS_HOS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,榊原 啓資
237,2020/11/1,,2020/11/1,,2,3,"Shota, Suzuki",1000073773,Left,HOS_HOS,"Kenta, Yamada",1000074117,Right,RIK,,8,Top,1,1,1,,,BallCalled,Undefined,Undefined,,Undefined,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,HOS_HOS,RIK,JinguStadium,TeamExclusive,Team,20201101-JinguStadium-2,,,v3,,,,"Yuta, Watanabe",1000073832,Right,HOS_HOS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,榊原 啓資
